IT_NO ID DIVIDENDS_PAID DIVIDENDS_TO_BE_PAID
1 31 0.000000 18.550000
1 32 0.000000 20.650000
1 33 0.000000 16.100000
1 34 0.000000 16.100000
1 35 0.000000 19.250000
1 36 0.000000 14.350000
1 37 0.000000 22.050000
1 38 0.000000 22.400000
1 39 0.000000 17.500000
1 40 0.000000 19.950000
1 41 0.000000 22.050000
1 42 0.000000 19.250000
1 43 0.000000 21.000000
1 44 0.000000 22.750000
1 45 0.000000 17.500000
1 46 0.000000 18.550000
1 47 0.000000 19.250000
1 48 0.000000 18.200000
1 49 0.000000 18.900000
1 50 0.000000 20.300000
1 51 0.000000 19.250000
1 52 0.000000 24.150000
1 53 0.000000 19.950000
1 54 0.000000 21.000000
1 55 0.000000 18.550000
1 56 0.000000 18.550000
1 57 0.000000 18.200000
1 58 0.000000 15.750000
1 59 0.000000 14.350000
1 60 0.000000 18.550000
1 61 0.000000 20.650000
1 62 0.000000 18.900000
1 63 0.000000 15.750000
1 64 0.000000 17.850000
1 65 0.000000 15.400000
1 66 0.000000 22.050000
1 67 0.000000 23.450000
1 68 0.000000 14.700000
1 69 0.000000 19.950000
1 70 0.000000 18.900000
1 71 0.000000 17.500000
1 72 0.000000 19.600000
1 73 0.000000 21.350000
1 74 0.000000 15.400000
1 75 0.000000 19.950000
1 76 0.000000 22.400000
1 77 0.000000 15.400000
1 78 0.000000 14.700000
1 79 0.000000 16.800000
1 80 0.000000 19.600000
1 81 0.000000 21.000000
1 82 0.000000 25.550000
1 83 0.000000 17.850000
1 84 0.000000 17.500000
1 85 0.000000 22.750000
1 86 0.000000 22.400000
1 87 0.000000 20.650000
1 88 0.000000 21.700000
1 89 0.000000 19.600000
1 90 0.000000 18.200000
1 91 0.000000 17.500000
1 92 0.000000 19.250000
1 93 0.000000 19.250000
1 94 0.000000 19.600000
1 95 0.000000 17.150000
1 96 0.000000 17.500000
1 97 0.000000 22.400000
1 98 0.000000 17.850000
1 99 0.000000 21.700000
1 100 0.000000 17.500000
1 101 0.000000 24.500000
1 102 0.000000 18.900000
1 103 0.000000 21.000000
1 104 0.000000 19.250000
1 105 0.000000 18.900000
1 106 0.000000 18.900000
1 107 0.000000 22.750000
1 108 0.000000 21.700000
1 109 0.000000 22.400000
1 110 0.000000 18.200000
1 111 0.000000 20.650000
1 112 0.000000 24.500000
1 113 0.000000 19.950000
1 114 0.000000 18.200000
1 115 0.000000 19.250000
1 116 0.000000 21.350000
1 117 0.000000 17.850000
1 118 0.000000 15.750000
1 119 0.000000 16.800000
1 120 0.000000 16.800000
1 121 0.000000 17.850000
1 122 0.000000 21.000000
1 123 0.000000 16.800000
1 124 0.000000 20.650000
1 125 0.000000 17.150000
1 126 0.000000 18.900000
1 127 0.000000 21.350000
1 128 0.000000 12.950000
1 129 0.000000 18.900000
1 130 0.000000 14.700000
1 131 0.000000 19.250000
1 132 0.000000 15.750000
1 133 0.000000 25.200000
1 134 0.000000 17.850000
1 135 0.000000 18.550000
1 136 0.000000 19.250000
1 137 0.000000 15.400000
1 138 0.000000 21.350000
1 139 0.000000 22.400000
1 140 0.000000 22.050000
1 141 0.000000 19.600000
1 142 0.000000 21.350000
1 143 0.000000 16.450000
1 144 0.000000 18.550000
1 145 0.000000 17.850000
1 146 0.000000 18.200000
1 147 0.000000 22.050000
1 148 0.000000 24.150000
1 149 0.000000 16.800000
1 150 0.000000 20.300000
61 148 24.150000 -196.511152
61 146 18.200000 -123.259374
61 145 17.850000 -38.812902
61 144 18.550000 -57.062930
61 142 21.350000 -86.496662
61 141 19.600000 -77.253261
61 138 21.350000 -85.875544
61 136 19.250000 -26.212512
61 135 18.550000 -93.649135
61 132 15.750000 -52.986377
61 131 19.250000 -116.006051
61 125 17.150000 -196.952843
61 122 21.000000 -91.314756
61 120 16.800000 -53.289684
61 117 17.850000 -58.824170
61 116 21.350000 -97.856754
61 114 18.200000 -65.533664
61 111 20.650000 -248.885694
61 109 22.400000 -232.857146
61 108 21.700000 -175.858826
61 105 18.900000 -49.884103
61 98 17.850000 -55.936961
61 95 17.150000 -29.910688
61 93 19.250000 -8.175665
61 92 19.250000 -213.693499
61 90 18.200000 -80.887033
61 89 19.600000 -71.386311
61 87 20.650000 -122.253354
61 86 22.400000 -91.460636
61 83 17.850000 -108.708183
61 80 19.600000 -109.062885
61 75 19.950000 -87.352051
61 71 17.500000 -87.187297
61 70 18.900000 -117.310921
61 69 19.950000 -82.449746
61 65 15.400000 -9.085044
61 64 17.850000 -56.821104
61 62 18.900000 -24.908531
61 60 18.550000 -103.981030
61 58 15.750000 -55.623936
61 57 18.200000 -4.994755
61 55 18.550000 -75.585793
61 54 21.000000 -148.982221
61 52 24.150000 -181.438338
61 50 20.300000 -101.464899
61 49 18.900000 -80.937453
61 48 18.200000 -69.975331
61 47 19.250000 -138.013618
61 43 21.000000 -47.323217
61 42 19.250000 -145.239564
61 41 22.050000 -205.345342
61 34 16.100000 -12.118536
61 33 16.100000 26.252541
61 149 16.800000 26.946943
61 140 22.050000 -99.171987
61 137 15.400000 67.978994
61 134 17.850000 -21.437345
61 129 18.900000 6.383685
61 128 12.950000 71.342938
61 126 18.900000 14.177817
61 124 20.650000 -35.050024
61 123 16.800000 -138.878901
61 119 16.800000 -87.726155
61 118 15.750000 -88.803779
61 110 18.200000 -134.247858
61 107 22.750000 -69.845588
61 103 21.000000 -42.233732
61 102 18.900000 -43.157918
61 100 17.500000 26.510366
61 99 21.700000 -288.364757
61 96 17.500000 -2.269945
61 91 17.500000 -151.962111
61 88 21.700000 -80.917340
61 79 16.800000 23.302695
61 78 14.700000 56.602161
61 77 15.400000 47.775952
61 76 22.400000 -129.408495
61 63 15.750000 27.176824
61 59 14.350000 -64.739010
61 56 18.550000 8.605729
61 51 19.250000 -42.076243
61 45 17.500000 50.299543
61 39 17.500000 32.713455
61 36 14.350000 41.843587
61 35 19.250000 -167.030543
61 32 20.650000 -66.404429
61 37 22.050000 -165.083938
61 38 22.400000 -145.904043
61 44 22.750000 -275.362771
61 46 18.550000 -15.098568
61 66 22.050000 -136.380990
61 72 19.600000 -54.747355
61 73 21.350000 -102.372316
61 81 21.000000 -232.717733
61 85 22.750000 -278.329968
61 101 24.500000 -200.882286
61 104 19.250000 -58.082692
61 139 22.400000 -112.848165
61 147 22.050000 -99.590225
61 150 20.300000 -224.535255
61 143 16.450000 -97.661170
61 133 25.200000 -289.636386
61 130 14.700000 -63.737843
61 127 21.350000 -326.986847
61 121 17.850000 -190.090542
61 115 19.250000 -267.562073
61 113 19.950000 -342.908241
61 112 24.500000 -293.134981
61 106 18.900000 -224.357831
61 97 22.400000 -360.729241
61 94 19.600000 -141.257182
61 84 17.500000 -341.989499
61 82 25.550000 -445.568718
61 74 15.400000 -72.305614
61 68 14.700000 -108.074130
61 67 23.450000 -273.674072
61 61 20.650000 -323.137806
61 53 19.950000 -172.532645
61 40 19.950000 -199.501829
61 31 18.550000 -137.578674
121 95 0.000000 -191.370391
121 117 0.000000 -192.798731
121 67 0.000000 -336.892167
121 73 0.000000 -320.252054
121 124 0.000000 -264.922600
121 143 0.000000 -134.673634
121 31 0.000000 -177.315225
121 129 0.000000 -175.867278
121 56 8.605729 -157.591738
121 34 0.000000 -75.169652
121 148 0.000000 -280.505368
121 109 0.000000 -268.409403
121 131 0.000000 -215.283873
121 58 0.000000 -115.492887
121 47 0.000000 -177.695125
121 83 0.000000 -184.650455
121 96 0.000000 -167.589370
121 68 0.000000 -103.390893
121 130 0.000000 -153.763575
121 80 0.000000 -191.601162
121 114 0.000000 -149.818951
121 111 0.000000 -64.041180
121 119 0.000000 -95.365697
121 72 0.000000 -220.196278
121 125 0.000000 -121.685895
121 123 0.000000 -53.663631
121 118 0.000000 15.284000
