IT_NO ID NO_EMPLOYEES EMPLOYEES_NEEDED INVENTORY PRODUCTION_PLAN
41 118 45 45 45000 45000
41 119 48 48 48000 48000
41 120 48 45 74356 44893
41 122 60 59 81997 58321
41 123 48 48 53612 47438
41 124 59 59 70485 58407
41 125 49 48 60725 47827
41 126 54 54 61996 53200
41 128 37 37 37000 37000
41 129 54 54 61834 53216
41 131 55 53 85227 52207
41 132 45 42 72223 41333
41 134 51 51 59608 50139
41 135 53 49 85523 48543
41 136 55 54 67698 53730
41 137 44 44 44433 43956
41 138 61 59 98240 58921
41 139 64 65 82799 64282
41 140 63 63 83424 62167
41 141 56 53 87811 52056
41 142 61 60 77585 59341
41 144 53 51 74633 50836
41 145 51 49 71319 48968
41 146 52 48 84666 47400
41 147 63 65 77036 64074
41 148 69 68 117110 67659
41 149 48 48 52168 47583
41 150 58 59 66406 58446
41 143 45 51 45000 50798
41 133 65 78 65000 77446
41 130 40 46 40000 45143
41 127 55 65 55000 64575
41 121 46 54 46000 53914
41 115 50 59 50000 58240
41 113 52 62 52000 61619
41 112 63 77 63000 76595
41 106 49 58 49000 57153
41 97 58 70 58000 69077
41 94 51 60 51000 59538
41 84 45 53 45000 52682
41 82 66 78 66000 77973
41 74 40 47 40000 46562
41 68 38 44 38000 43972
41 67 61 72 61000 71835
41 61 54 63 54000 62931
41 53 52 61 52000 60496
41 40 52 61 52000 60825
41 31 48 57 48000 56155
61 132 42 46 42000 45022
61 111 58 53 121241 52200
61 86 63 64 83675 63225
61 83 48 50 63104 49738
61 65 43 45 43000 44840
61 50 54 59 54000 58626
61 48 49 53 51932 52094
61 119 48 44 79713 43286
61 96 50 50 63116 49243
61 35 55 50 100173 49500
61 36 41 41 47546 40345
61 129 54 54 64717 53711
61 149 48 48 56013 47615
61 31 48 48 55833 47216
61 61 54 49 92539 48600
61 67 61 59 85362 58563
61 68 38 38 46532 37146
61 74 40 40 40000 40000
61 82 66 60 118135 59400
61 84 45 41 90000 40500
61 106 49 47 72395 46660
61 115 50 46 80880 45736
61 121 46 45 63562 44243
61 130 40 40 42319 39768
61 143 45 45 51703 44329
61 150 58 53 110504 52200
61 147 63 63 83081 62395
61 139 64 64 85600 63719
61 104 55 55 71599 54083
61 85 65 59 123460 58500
61 81 60 54 110321 54000
61 72 56 55 76422 54557
61 66 63 62 90849 61845
61 46 53 52 67579 51823
61 44 65 59 125900 58500
61 38 64 63 94303 62433
61 37 63 61 99959 60483
61 39 50 50 59445 49270
61 45 50 51 52590 50320
61 51 55 56 66157 55220
61 56 53 54 61418 53088
61 59 41 38 66295 37511
61 63 45 45 53464 44399
61 77 44 44 50520 43348
61 78 42 42 46289 41571
61 79 48 49 52926 48176
61 91 50 45 90655 45000
61 99 62 56 122477 55800
61 100 50 50 60651 49141
61 124 59 59 74415 58607
61 126 54 54 62985 53901
61 128 37 37 37000 37000
61 137 44 44 46558 43787
61 140 63 63 83698 62972
61 33 45 46 47247 45877
61 34 45 47 45000 46961
61 41 60 62 91262 61378
61 47 51 53 70197 52948
61 52 68 68 101742 67699
61 54 58 60 80069 59430
61 55 49 53 52322 52341
61 57 51 52 61619 51095
61 58 43 46 47655 45110
61 62 53 54 63803 53533
61 64 50 51 61660 50911
61 69 56 56 76820 55861
61 70 51 53 67627 52740
61 75 55 58 64431 57278
61 80 55 55 79990 54490
61 89 53 56 59707 55610
61 90 50 52 61333 51674
61 92 54 49 106790 48600
61 95 48 50 52518 49601
61 105 53 54 68503 53113
61 108 59 61 84584 60688
61 114 51 51 71509 50434
61 117 48 52 49331 51111
61 120 45 48 48002 47635
61 122 59 60 78747 59325
61 125 48 44 98093 43200
61 131 53 55 69497 54573
61 135 49 52 57788 51773
61 136 54 54 68091 53960
61 141 53 56 58350 55946
61 142 60 60 85693 59189
61 144 51 53 62464 52216
61 146 48 51 64563 50010
61 148 68 72 84107 71300
61 145 49 51 56784 50453
61 138 59 63 59000 62924
61 116 60 60 82315 59906
61 109 62 64 97295 63041
61 98 49 52 55246 51044
61 93 54 55 60520 54940
61 87 58 57 88128 56947
61 71 47 50 56042 49318
61 60 51 52 70132 51790
61 49 50 54 54140 53367
61 43 59 59 76740 58794
61 42 51 53 74320 52385
61 134 51 51 65565 50404
61 123 48 44 87203 43200
61 118 45 41 75885 40500
61 110 52 47 92622 46800
61 107 65 65 84296 64599
61 103 60 60 76017 59641
61 102 54 53 74499 52757
61 88 62 61 85239 60949
61 76 64 64 92360 63120
61 32 59 58 79151 57709
61 73 61 61 78956 60756
61 101 70 67 106136 66159
61 133 65 63 87102 62789
61 127 55 50 92947 49500
61 94 51 51 58586 50241
61 53 52 51 65615 50638
61 40 52 51 68708 50329
61 97 58 1 1000 69077
61 112 63 1 1000 76595
61 113 52 1 1000 61619
81 42 51 53 64272 52004
81 49 50 45 89235 45000
81 60 51 52 68863 51126
81 71 47 47 63976 46206
81 93 54 49 98183 48600
81 98 49 49 60117 48512
81 109 62 63 89536 62775
81 138 59 58 75790 57321
81 145 49 49 65334 48145
81 148 68 68 92722 67138
81 146 48 49 58698 48586
81 144 51 46 94132 45900
81 141 53 52 73191 51515
81 135 49 49 60447 48734
81 131 53 54 69329 53016
81 122 59 58 89230 57951
81 120 45 46 45000 45300
81 117 48 47 61329 46800
81 108 59 60 83299 59128
81 105 53 53 75177 52332
81 95 48 47 65688 46683
81 90 50 50 64396 49693
81 89 53 52 69926 51978
81 75 55 50 108416 49500
81 70 51 52 64635 51299
81 64 50 50 62797 49886
81 62 53 48 103872 47700
81 58 43 44 47249 43040
81 57 51 51 69752 50186
81 55 49 45 87668 44100
81 54 58 58 84773 57529
81 47 51 52 61991 51820
81 41 60 60 95278 59598
81 34 45 45 45000 45000
81 33 45 41 78875 40500
81 79 48 47 63271 46965
81 56 53 53 64978 52644
81 51 55 55 73809 54234
81 45 50 49 65392 48719
81 48 49 45 88498 44100
81 50 54 53 69377 52462
81 65 43 43 52057 42094
81 83 48 50 51528 49157
81 86 63 61 103977 60969
81 132 42 38 80996 37800
81 96 50 51 63009 50010
81 36 41 37 73408 36900
81 129 54 54 67943 53677
81 149 48 48 60433 47558
81 31 48 48 59368 47646
81 68 38 39 38000 38853
81 74 40 36 80000 36000
81 130 40 41 40261 40205
81 143 45 45 54003 44770
81 147 63 57 125676 56700
81 139 64 58 127571 57600
81 104 55 51 98006 50918
81 39 50 46 86985 45793
81 63 45 45 54331 44913
81 77 44 43 61224 42929
81 78 42 40 68758 39030
81 100 50 50 68310 49234
81 124 59 59 84060 58035
81 126 54 54 71906 53107
81 128 37 34 71569 33300
81 137 44 43 57330 42922
81 140 63 62 97601 61609
81 52 68 68 107872 67387
81 69 56 52 102983 51669
81 80 55 56 77310 55268
81 114 51 52 67449 51406
81 136 54 49 99027 48710
81 142 60 61 84502 60119
81 116 60 54 122959 54000
81 43 59 58 95316 57142
81 134 51 51 71704 50386
81 107 65 64 100342 63395
81 103 60 59 90096 58592
81 76 64 59 123938 58090
81 73 61 61 86170 60278
81 94 51 51 62960 50562
81 111 53 60 53000 59824
81 119 44 47 56938 46277
81 35 50 53 71948 52822
81 61 49 54 49000 53353
81 67 59 59 90473 58488
81 82 60 62 105400 61273
81 84 41 46 44404 45559
81 106 47 49 59986 48240
81 115 46 49 51723 48915
81 121 45 47 48208 46535
81 150 53 56 85387 55511
81 85 59 63 89600 62386
81 81 54 59 70119 58020
81 72 55 56 74130 55229
81 66 62 63 90813 62003
81 46 52 52 69130 51844
81 44 59 64 79944 63595
81 38 63 64 91991 63231
81 37 61 62 92361 61759
81 59 38 41 38539 40775
81 91 45 48 63693 47696
81 99 56 61 79920 60255
81 92 49 55 49000 54779
81 125 44 50 44000 49409
81 87 57 58 80626 57750
81 123 44 49 44000 48320
81 118 41 45 41000 44488
81 110 47 50 63832 49879
81 102 53 54 73381 53111
81 88 61 62 84315 61092
81 32 58 58 85526 57362
81 101 67 68 101142 67499
81 133 63 63 90651 62645
81 127 50 54 56345 53660
81 53 51 52 58739 51687
81 40 51 52 63973 51473
81 97 1 1 1000 1000
81 112 1 1 1000 1000
81 113 1 1 1000 1000
101 40 51 51 66644 50732
101 53 51 51 62109 50663
101 127 50 50 61530 49481
101 101 67 67 104342 66680
101 88 61 61 87464 60685
101 102 53 53 82062 52131
101 110 47 48 57606 47622
101 118 41 40 54312 39668
101 123 44 42 68538 41038
101 87 57 58 77573 57305
101 125 44 40 87318 39600
101 92 49 49 54958 48404
101 99 56 57 73884 56603
101 91 45 46 53887 45980
101 59 38 39 38000 38053
101 37 61 61 97312 60504
101 38 63 63 96817 62517
101 44 59 59 84202 58574
101 66 62 62 96967 61384
101 72 55 50 120752 49500
101 81 54 54 70776 53934
101 85 59 60 88252 59134
101 150 53 55 69925 54546
101 121 45 45 54792 44341
101 115 46 46 60991 45073
101 106 47 48 56987 47299
101 84 41 42 41957 41244
101 82 60 61 96110 60929
101 61 49 49 57629 48137
101 35 50 52 60664 51128
101 119 44 42 76698 41178
101 111 53 52 68836 51416
101 142 60 60 87503 59699
101 114 51 46 99093 45900
101 80 55 50 113277 49500
101 130 40 39 54285 38597
101 68 38 35 69946 34200
101 96 50 45 92308 45000
101 83 48 44 93589 43200
101 47 51 46 99479 45900
101 58 43 39 79821 38700
101 70 51 51 65912 50872
101 108 59 59 87040 58625
101 120 45 45 51486 44351
101 131 53 48 105136 47700
101 146 48 48 59937 47876
101 109 62 61 100749 60878
101 60 51 52 59582 51928
101 42 51 51 73047 50122
101 71 47 47 65623 46835
101 98 49 49 68138 48197
101 145 49 50 56594 49874
101 148 68 67 106007 66671
101 135 49 50 59202 49124
101 105 53 54 72821 53235
101 90 50 50 71431 49296
101 64 50 51 60687 50211
101 57 51 52 65156 51459
101 54 58 59 78717 58605
101 41 60 61 88865 60641
101 34 45 41 77057 40500
101 56 53 52 77218 51776
101 51 55 56 67401 55640
101 65 43 44 48498 43355
101 129 54 53 84859 52308
101 149 48 49 53857 48657
101 31 48 44 92274 43200
101 143 45 41 86673 40500
101 63 45 45 55108 44922
101 100 50 51 64569 50374
101 124 59 54 119211 53100
101 126 54 55 69867 54203
101 52 68 68 110866 67700
101 134 51 52 70972 51073
101 73 61 55 124207 54900
101 94 51 51 65466 50749
101 67 59 54 123761 53100
101 46 52 52 73856 51527
101 32 58 59 76040 58948
101 133 63 63 91339 62931
101 97 1 1 2000 900
101 112 1 1 1989 900
101 113 1 1 1000 1000
101 49 45 49 52917 48631
101 93 49 53 65895 52228
101 138 58 58 79917 57587
101 144 46 51 48645 50548
101 141 52 52 74091 51910
101 122 58 59 87730 58150
101 117 47 43 89184 42300
101 95 47 43 99177 42300
101 89 52 53 66071 52385
101 75 50 56 51441 55697
101 62 48 52 66681 51719
101 55 45 48 59740 47792
101 33 41 45 44718 44415
101 79 47 47 63736 46953
101 45 49 49 65639 48975
101 48 45 49 56558 48194
101 50 53 53 74422 52495
101 86 61 62 95788 61818
101 132 38 42 48379 41261
101 36 37 41 41104 40230
101 74 36 41 36000 40400
101 147 57 60 101914 59376
101 139 58 65 58000 64957
101 104 51 54 68798 53920
101 39 46 50 55864 49112
101 77 43 44 51798 43942
101 78 40 43 44076 42468
101 128 34 38 34000 37756
101 137 43 45 45360 44197
101 140 62 63 96742 62085
101 69 52 58 52000 57098
101 136 49 53 63227 52580
101 116 54 61 54000 60895
101 43 58 59 93315 58200
101 107 64 64 107598 63274
101 103 59 59 92828 58726
101 76 59 64 76768 63717
121 34 41 45 41000 44605
121 113 1 1 2000 900
121 97 1 2 1000 1100
121 40 51 50 78389 49825
121 59 38 38 38000 38000
121 137 43 43 50226 42513
121 78 40 40 47135 39694
121 77 43 44 43000 43879
121 39 46 47 52808 46305
121 36 37 38 37000 37410
121 33 41 38 69365 37334
121 126 54 55 66858 54300
121 100 50 45 96795 45000
121 149 48 48 60714 47314
121 65 43 43 57204 42129
121 35 50 51 59801 50086
121 63 45 45 62620 44248
121 112 1 2 1000 1098
121 79 47 48 59761 47397
121 45 49 45 94887 44100
121 56 52 53 76023 52119
121 129 53 54 74957 53990
121 95 43 49 43000 48617
121 117 43 46 59375 45980
121 67 54 57 98336 56542
121 73 55 59 87840 58636
121 124 54 59 71948 58726
121 143 41 46 41000 45567
121 31 44 48 54813 47746
121 148 67 67 106702 66930
121 109 61 62 97141 61360
121 131 48 53 63895 52124
121 58 39 43 41169 42865
121 47 46 51 56244 50323
121 68 35 39 38598 38134
121 130 39 36 75832 35100
121 80 50 57 50000 56327
121 114 46 52 46000 51309
121 111 52 52 77256 51158
121 119 42 45 49816 44688
121 72 50 58 50000 57075
121 125 40 45 41220 44609
121 123 42 45 46731 44180
121 118 40 42 40000 41431
121 103 59 61 82044 60078
121 107 64 65 100572 64702
121 50 53 54 72925 53149
121 141 52 52 80629 51346
121 138 58 58 84738 57517
121 133 63 64 90682 63065
121 46 52 53 72786 52107
121 94 51 52 59651 51581
121 52 68 69 106175 68469
121 90 50 51 61537 50989
121 98 49 45 97745 44100
121 71 47 49 54885 48073
121 42 51 52 64804 51824
121 146 48 48 63703 47623
121 120 45 41 79301 40506
121 108 59 59 94624 58241
121 70 51 52 64121 51179
121 142 60 59 98087 58941
121 115 46 47 57926 46306
121 121 45 41 93482 40500
121 81 54 55 68264 54251
121 66 62 56 142589 55800
121 44 59 60 83267 59093
121 38 63 64 92190 63462
121 37 61 62 93467 61384
121 92 49 45 89921 44100
121 102 53 54 72303 53975
121 88 61 61 92470 60499
121 101 67 68 98565 67577
121 127 50 45 91897 45000
121 53 51 46 94583 45900
121 110 47 49 47000 48060
121 87 57 57 83188 56438
121 99 56 51 112682 50400
121 91 45 44 64100 43978
121 85 59 59 88575 58967
121 150 53 54 64456 53546
121 106 47 47 61398 46558
121 84 41 37 71638 36900
121 82 60 61 93853 60225
121 60 51 46 97963 45900
121 145 49 45 89477 44100
121 135 49 49 66538 48266
121 105 53 54 71496 53132
121 64 50 50 66161 49452
121 57 51 51 71497 50365
121 54 58 58 84640 57407
121 41 60 54 126283 54000
121 51 55 50 106243 49500
121 134 51 52 61896 51907
121 32 58 58 79405 57663
121 49 45 46 49685 45323
121 93 49 50 60477 49541
121 144 46 42 85544 41400
121 122 58 59 82583 58514
121 89 52 52 73335 51273
121 75 50 49 68814 48262
121 62 48 49 59945 48673
121 55 45 45 61810 44793
121 48 45 46 56404 45015
121 74 36 36 36000 36000
121 147 57 60 80983 59093
121 139 58 53 112028 52200
121 104 51 52 68448 51035
121 140 62 62 97933 61880
121 69 52 51 70866 50113
121 136 49 50 56859 49636
121 116 54 53 65962 52803
121 43 58 60 76240 59707
121 76 59 58 87094 57967
121 128 34 1 1000 37756
121 132 38 1 1000 41261
121 86 61 1 1000 61818
121 96 45 1 1000 45000
121 83 44 1 1000 43200
121 61 49 1 1000 48137
141 43 58 58 85877 57036
141 136 49 49 64898 48196
141 104 51 47 93983 46694
141 147 57 58 76686 57429
141 48 45 43 75837 42529
141 62 48 48 62873 47707
141 122 58 59 78689 58389
141 93 49 49 61270 48920
141 49 45 44 61608 43807
141 134 51 51 65752 50614
141 105 53 54 69533 53196
141 82 60 62 83044 61080
141 150 53 48 99311 47700
141 110 47 45 72275 44117
141 101 67 67 100943 66762
141 102 53 53 76734 52556
141 37 61 61 95293 60817
141 38 63 64 90114 63207
141 44 59 59 83802 58946
141 81 54 53 79174 52909
141 115 46 47 52687 46523
141 70 51 52 60126 51399
141 42 51 51 66470 50833
141 71 47 47 59817 46506
141 90 50 47 86005 46505
141 52 68 69 103208 68296
141 94 51 47 88398 46610
141 46 52 53 71718 52106
141 133 63 63 97355 62332
141 50 53 54 71331 53159
141 107 64 65 99542 64103
141 103 59 60 79659 59238
141 118 40 38 61538 37538
141 123 42 43 46327 42040
141 125 40 40 44005 39721
141 72 50 48 72933 47706
141 119 42 43 47080 42273
141 114 46 46 55222 45077
141 80 50 48 73933 47606
141 68 35 36 38555 35004
141 47 46 47 54212 46203
141 58 39 37 62887 36167
141 131 48 49 63670 48022
141 109 61 62 89594 61754
141 31 44 46 44679 45013
141 143 41 41 44445 40655
141 124 54 54 79821 53212
141 73 55 57 71337 56650
141 67 54 59 54000 58433
141 117 43 45 43000 44637
141 95 43 39 77912 38700
141 129 53 54 73565 53139
141 56 52 52 81924 51409
141 79 47 47 61638 46812
141 112 1 1 2000 900
141 35 50 50 67029 49277
141 126 54 53 79171 52768
141 36 37 37 40322 36667
141 39 46 44 75029 43252
141 77 43 43 43448 42955
141 97 1 1 2000 900
141 34 41 41 47820 40318
141 113 1 2 1000 1100
141 59 38 35 74338 34200
141 137 43 43 57425 42280
141 78 40 38 67199 37267
141 149 48 48 63271 47744
141 65 43 45 45214 44199
141 63 45 46 54356 45826
141 148 67 67 107659 66904
141 111 52 53 67864 52939
141 141 52 53 75271 52535
141 138 58 59 79060 58567
141 146 48 49 54846 48885
141 108 59 60 89913 59471
141 88 61 62 84392 61807
141 87 57 58 78660 57452
141 85 59 60 81425 59715
141 106 47 43 90643 42300
141 135 49 50 59689 49684
141 64 50 52 55813 51034
141 57 51 53 59876 52162
141 54 58 59 78036 58660
141 32 58 53 110483 52336
141 89 52 49 95487 48420
141 55 45 47 46764 46504
141 74 36 35 47881 34811
141 140 62 64 81679 63625
141 40 50 53 58021 52036
141 33 38 41 41411 40795
141 100 45 50 50307 49648
141 45 45 49 64781 48010
141 130 36 40 36000 39983
141 98 45 51 45000 50274
141 120 41 45 41000 44830
141 142 59 62 73999 61408
141 121 41 47 41000 46248
141 66 56 65 56000 64658
141 92 45 50 49825 49009
141 127 45 50 49837 49206
141 53 46 51 49576 50500
141 99 51 56 67823 55485
141 91 44 46 48068 45603
141 84 37 41 37511 40412
141 60 46 52 46000 51196
141 145 45 49 56077 48340
141 41 54 61 63098 60318
141 51 50 56 50000 55624
141 144 42 47 42000 46354
141 75 49 50 67066 49174
141 139 53 58 64173 57785
141 69 51 52 68516 51235
141 116 53 53 69717 52624
141 76 58 53 119530 52200
141 128 1 1 1000 1000
141 132 1 1 1000 1000
141 86 1 1 1000 1000
141 96 1 1 1000 1000
141 83 1 1 1000 1000
141 61 1 1 1000 1000
161 69 51 52 66724 51179
161 139 53 53 71558 52261
161 75 49 51 54480 50258
161 144 42 41 57885 40411
161 51 50 49 68619 48138
161 41 54 53 74896 52820
161 145 45 43 76424 42288
161 60 46 45 64804 44119
161 84 37 36 52561 35495
161 91 44 43 67981 42008
161 99 51 51 68015 50980
161 53 46 43 76772 42083
161 127 45 45 57082 44275
161 92 45 45 55923 44390
161 66 56 54 78138 53786
161 121 41 40 60824 39017
161 142 59 59 83956 58004
161 120 41 41 47802 40319
161 98 45 44 61696 43330
161 130 36 36 37365 35863
161 45 45 46 56526 45825
161 100 45 45 50405 44990
161 33 38 37 57313 36409
161 40 50 50 63486 49453
161 140 62 61 94625 60705
161 55 45 45 54927 44183
161 54 58 58 80830 57720
161 57 51 51 63432 50644
161 64 50 48 76352 47946
161 135 49 50 57417 49227
161 85 59 59 89744 58168
161 87 57 57 78779 56988
161 88 61 61 89615 60477
