IT_NO ID NO_EMPLOYEES EMPLOYEES_NEEDED INVENTORY PRODUCTION_PLAN
61 24 10 2 0 2
61 2 8 5 6 4
61 26 5 8 2 6
61 28 1 2 1 2
61 29 5 5 3 4
61 21 17 7 5 5
61 13 17 12 7 9
81 13 12 25 8 18
81 21 7 21 6 15
81 2 5 12 6 9
81 24 2 11 1 8
81 20 2 25 2 18
81 15 10 28 2 20
81 14 4 21 1 15
81 5 2 15 3 11
81 30 8 20 2 14
81 11 5 24 5 17
81 10 4 22 7 16
81 8 5 25 8 18
81 6 1 18 4 13
81 4 10 18 6 13
81 3 5 25 5 18
81 1 7 22 6 16
81 9 4 22 7 16
81 27 1 25 4 18
81 29 5 11 4 8
81 12 1 7 3 5
81 7 4 18 6 13
81 16 4 28 7 20
81 17 2 28 5 20
81 18 4 18 4 13
81 19 5 24 5 17
81 23 10 20 3 14
81 25 10 28 5 20
81 22 5 21 1 15
81 26 5 15 3 11
81 28 1 14 1 10
101 13 12 22 8 16
101 21 7 18 7 13
101 2 5 8 7 6
101 24 2 24 1 17
101 20 2 10 3 7
101 15 10 17 2 12
101 14 4 11 2 8
101 5 2 22 3 16
101 30 8 22 3 16
101 11 5 17 6 12
101 10 4 24 8 17
101 8 5 28 9 20
101 6 1 24 4 17
101 4 10 15 7 11
101 3 5 28 6 20
101 1 7 24 7 17
101 9 4 12 8 9
101 27 1 20 4 14
101 29 5 25 4 18
101 12 1 8 3 6
101 7 4 8 7 6
101 16 4 20 8 14
101 17 2 11 5 8
101 18 4 12 5 9
101 19 5 27 6 19
101 23 10 17 4 12
101 25 10 21 6 15
101 22 5 8 1 6
101 26 5 17 4 12
101 28 1 15 1 11
121 25 10 17 7 12
121 23 10 14 5 10
121 19 5 25 7 18
121 18 4 20 5 14
121 17 2 27 5 19
121 16 4 17 8 12
121 7 4 17 7 12
121 12 1 28 3 20
121 27 1 14 4 10
121 9 4 11 9 8
121 1 7 15 8 11
121 3 5 12 7 9
121 4 10 24 8 17
121 6 1 15 4 11
121 8 5 15 10 11
121 10 4 18 9 13
121 11 5 27 7 19
121 30 8 21 4 15
121 13 12 17 9 12
121 21 7 18 8 13
121 2 5 5 8 4
121 24 2 18 2 13
121 20 2 17 3 12
121 15 10 22 3 16
121 14 4 14 2 10
121 5 2 12 4 9
121 29 5 11 5 8
121 22 5 21 2 15
121 26 5 28 4 20
121 28 1 24 1 17
141 2 5 12 8 9
141 25 10 15 8 11
141 23 10 15 6 11
141 19 5 21 8 15
141 18 4 24 6 17
141 17 2 15 6 11
141 16 4 14 8 10
141 7 4 22 7 16
141 12 1 20 3 14
141 27 1 14 4 10
141 9 4 10 10 7
141 1 7 11 9 8
141 3 5 15 8 11
141 4 10 21 9 15
141 6 1 21 4 15
141 8 5 21 11 15
141 10 4 22 9 16
141 11 5 18 7 13
141 30 8 25 5 18
141 13 12 12 9 9
141 21 7 24 9 17
141 24 2 21 2 15
141 20 2 12 4 9
141 15 10 14 4 10
141 14 4 27 2 19
141 5 2 27 4 19
141 29 5 5 5 4
141 22 5 8 2 6
141 26 5 27 5 19
141 28 1 28 1 20
161 29 5 10 6 7
161 13 12 20 10 14
161 2 5 15 9 11
161 25 10 25 9 18
161 23 10 28 7 20
161 19 5 20 8 14
161 18 4 25 6 18
161 17 2 24 6 17
161 16 4 27 9 19
161 7 4 12 8 9
161 12 1 27 3 19
161 27 1 12 4 9
161 9 4 18 10 13
161 1 7 18 9 13
161 3 5 15 8 11
161 4 10 25 10 18
161 6 1 22 4 16
161 8 5 18 11 13
161 10 4 12 10 9
161 11 5 22 8 16
161 30 8 24 6 17
161 21 7 24 10 17
161 24 2 8 2 6
161 20 2 8 4 6
161 15 10 21 5 15
161 14 4 5 3 4
161 5 2 24 4 17
161 22 5 17 2 12
161 26 5 12 5 9
161 28 1 18 1 13
181 28 1 15 1 11
181 26 5 15 5 11
181 5 2 5 4 4
181 24 2 7 3 5
181 21 7 22 11 16
181 30 8 8 6 6
181 11 5 20 9 14
181 10 4 12 10 9
181 8 5 28 11 20
181 6 1 27 4 19
181 4 10 10 11 7
181 3 5 24 8 17
181 1 7 22 10 16
181 9 4 20 10 14
181 27 1 28 4 20
181 12 1 28 3 20
181 7 4 25 8 18
181 16 4 14 9 10
181 17 2 11 6 8
181 18 4 18 6 13
181 19 5 25 9 18
181 23 10 14 8 10
181 25 10 25 10 18
181 2 5 5 9 4
181 13 12 14 10 10
181 29 5 28 7 20
181 20 2 12 4 9
181 15 10 22 5 16
181 14 4 15 3 11
181 22 5 25 2 18
201 2 5 17 9 12
201 4 10 25 12 18
201 30 8 24 7 17
201 28 1 25 1 18
201 26 5 20 6 14
201 5 2 24 5 17
201 24 2 11 3 8
201 21 7 18 11 13
201 11 5 20 9 14
201 10 4 15 11 11
201 8 5 20 12 14
201 6 1 12 4 9
201 3 5 28 9 20
201 1 7 24 10 17
201 9 4 28 10 20
201 27 1 20 4 14
201 12 1 14 3 10
201 7 4 14 8 10
201 16 4 14 9 10
201 17 2 25 7 18
201 18 4 7 7 5
201 19 5 24 9 17
201 23 10 12 9 9
201 25 10 24 11 17
201 13 12 22 11 16
201 29 5 24 7 17
201 20 2 14 4 10
201 15 10 17 6 12
201 14 4 7 3 5
201 22 5 5 3 4
221 22 5 24 3 17
221 2 5 7 9 5
221 4 10 21 13 15
221 30 8 22 7 16
221 28 1 24 1 17
221 26 5 28 6 20
221 5 2 5 5 4
221 24 2 25 3 18
221 21 7 21 12 15
221 11 5 12 10 9
221 10 4 17 11 12
221 8 5 20 12 14
221 6 1 28 4 20
221 3 5 28 9 20
221 1 7 8 11 6
221 9 4 17 10 12
221 27 1 20 4 14
221 12 1 11 3 8
221 7 4 28 9 20
221 16 4 14 10 10
221 17 2 27 7 19
221 18 4 14 7 10
221 19 5 17 10 12
221 23 10 14 9 10
221 25 10 27 12 19
221 13 12 20 12 14
221 29 5 5 7 4
221 20 2 11 4 8
221 15 10 17 6 12
221 14 4 7 4 5
241 15 10 15 7 11
241 13 12 12 13 9
241 25 10 15 13 11
241 23 10 20 9 14
241 19 5 11 10 8
241 18 4 22 7 16
241 17 2 18 7 13
241 16 4 18 10 13
241 7 4 28 9 20
241 12 1 25 3 18
241 27 1 15 4 11
241 9 4 12 11 9
241 1 7 17 11 12
241 3 5 15 9 11
241 6 1 14 4 10
241 8 5 15 13 11
241 10 4 12 11 9
241 11 5 11 10 8
241 21 7 14 12 10
241 24 2 28 3 20
241 5 2 14 5 10
241 26 5 15 7 11
241 28 1 17 1 12
241 30 8 14 7 10
241 4 10 22 14 16
241 2 5 25 10 18
241 29 5 10 7 7
241 22 5 7 4 5
241 20 2 12 4 9
241 14 4 28 4 20
261 13 12 25 14 18
261 15 10 11 7 8
261 25 10 12 13 9
261 23 10 22 10 16
261 19 5 12 11 9
261 18 4 20 8 14
261 17 2 22 7 16
261 16 4 15 10 11
261 7 4 22 9 16
261 12 1 25 3 18
261 27 1 24 4 17
261 9 4 11 11 8
261 1 7 15 12 11
261 3 5 28 10 20
261 6 1 18 4 13
261 8 5 15 13 11
261 10 4 11 11 8
261 11 5 24 10 17
261 21 7 17 12 12
261 24 2 11 3 8
261 5 2 25 5 18
261 26 5 18 7 13
261 28 1 25 1 18
261 30 8 27 8 19
261 4 10 28 15 20
261 2 5 11 10 8
261 29 5 15 7 11
261 22 5 5 4 4
261 20 2 7 4 5
261 14 4 14 4 10
281 22 5 18 4 13
281 13 12 15 15 11
281 15 10 25 8 18
281 25 10 15 14 11
281 23 10 14 10 10
281 19 5 18 11 13
281 18 4 7 8 5
281 17 2 20 8 14
281 16 4 25 10 18
281 7 4 17 9 12
281 12 1 28 3 20
281 27 1 12 4 9
281 9 4 12 12 9
281 1 7 27 12 19
281 3 5 18 10 13
281 6 1 15 4 11
281 8 5 14 14 10
281 10 4 22 12 16
281 11 5 18 11 13
281 21 7 17 13 12
281 24 2 18 3 13
281 5 2 22 5 16
281 26 5 11 8 8
281 28 1 20 1 14
281 30 8 11 8 8
281 4 10 11 15 8
281 2 5 18 10 13
281 29 5 20 7 14
281 20 2 14 5 10
281 14 4 15 4 11
301 29 5 24 7 17
301 2 5 28 11 20
301 4 10 15 16 11
301 30 8 11 9 8
301 28 1 27 1 19
301 26 5 27 8 19
301 5 2 5 5 4
301 24 2 25 4 18
301 21 7 18 13 13
301 11 5 28 11 20
301 10 4 17 12 12
301 8 5 18 14 13
301 6 1 27 4 19
301 3 5 11 11 8
301 1 7 10 13 7
301 9 4 8 12 6
301 27 1 14 4 10
301 12 1 25 3 18
301 7 4 4 10 3
301 16 4 15 11 11
301 17 2 27 8 19
301 18 4 27 8 19
301 19 5 17 11 12
301 23 10 22 10 16
301 25 10 21 14 15
301 15 10 12 8 9
301 13 12 22 16 16
301 22 5 7 4 5
301 20 2 10 5 7
301 14 4 21 4 15
321 7 4 7 10 5
321 29 5 14 8 10
321 2 5 4 11 3
321 4 10 12 16 9
321 30 8 18 9 13
321 28 1 17 1 12
321 26 5 11 8 8
321 5 2 21 5 15
321 24 2 22 4 16
321 21 7 22 13 16
321 11 5 27 11 19
321 10 4 17 12 12
321 8 5 20 14 14
321 6 1 12 4 9
321 3 5 27 11 19
321 1 7 21 13 15
321 9 4 25 12 18
321 27 1 25 4 18
321 12 1 28 3 20
321 16 4 4 11 3
321 17 2 21 8 15
321 18 4 11 8 8
321 19 5 8 12 6
321 23 10 22 11 16
321 25 10 24 15 17
321 15 10 20 9 14
321 13 12 10 17 7
321 22 5 11 5 8
321 20 2 22 5 16
321 14 4 24 5 17
341 13 10 12 17 9
341 2 4 15 11 11
341 16 4 17 11 12
341 7 4 4 10 3
341 29 5 8 8 6
341 4 10 27 17 19
341 30 8 8 10 6
341 28 1 24 1 17
341 26 5 18 8 13
341 5 2 25 5 18
341 24 2 20 4 14
341 21 7 18 14 13
341 11 5 5 12 4
341 10 4 7 13 5
341 8 5 12 15 9
341 6 1 21 4 15
341 3 5 15 11 11
341 1 7 18 13 13
341 9 4 21 12 15
341 27 1 12 4 9
341 12 1 8 3 6
341 17 2 10 8 7
341 18 4 17 9 12
341 19 5 15 12 11
341 23 10 12 12 9
341 25 10 18 15 13
341 15 10 24 9 17
341 22 5 22 5 16
341 20 2 5 5 4
341 14 4 2 5 2
361 22 5 17 5 12
361 15 10 22 10 16
361 25 10 27 16 19
361 23 10 14 12 10
361 19 5 17 13 12
361 18 4 11 9 8
361 17 2 18 8 13
361 12 1 25 3 18
361 27 1 24 4 17
361 9 4 17 12 12
361 1 7 5 14 4
361 3 5 22 11 16
361 6 1 18 4 13
361 8 5 10 15 7
361 10 4 22 13 16
361 21 7 24 14 17
361 24 2 20 4 14
361 5 2 7 5 5
361 26 5 22 9 16
361 28 1 24 1 17
361 4 10 10 17 7
361 29 5 20 8 14
361 16 4 10 11 7
361 2 4 22 11 16
361 13 10 15 17 11
361 7 4 20 11 14
361 30 8 7 11 5
361 11 5 10 12 7
361 14 2 2 5 2
361 20 2 11 5 8
381 30 7 10 11 7
381 1 5 17 14 12
381 14 2 18 5 13
381 4 10 20 17 14
381 22 5 10 5 7
381 15 10 15 11 11
381 25 10 28 17 20
381 23 10 18 13 13
381 19 5 24 13 17
381 18 4 17 9 12
381 17 2 14 9 10
381 12 1 22 3 16
381 27 1 24 4 17
381 9 4 28 13 20
381 3 5 21 12 15
381 6 1 14 4 10
381 8 5 25 15 18
381 10 4 25 13 18
381 21 7 14 15 10
381 24 2 7 4 5
381 5 2 10 6 7
381 26 5 28 9 20
381 28 1 17 1 12
381 29 5 11 8 8
381 16 4 24 11 17
381 2 4 12 12 9
381 13 10 15 17 11
381 7 4 15 11 11
381 11 5 17 12 12
381 20 2 18 5 13
401 30 7 25 11 18
401 1 5 28 14 20
401 14 2 15 5 11
401 4 10 18 18 13
401 22 5 20 5 14
401 15 10 21 12 15
401 25 10 21 17 15
401 23 10 20 14 14
401 19 5 14 13 10
401 18 4 17 9 12
401 17 2 10 9 7
401 12 1 12 3 9
401 27 1 27 4 19
401 9 4 27 13 19
401 3 5 12 12 9
401 6 1 28 4 20
401 8 5 25 16 18
401 10 4 22 13 16
401 21 7 28 15 20
401 24 2 27 4 19
401 5 2 17 6 12
401 26 5 5 9 4
401 28 1 22 1 16
401 29 5 25 9 18
401 16 4 18 12 13
401 2 4 24 12 17
401 13 10 14 18 10
401 7 4 17 11 12
401 11 5 20 13 14
401 20 2 15 5 11
421 11 5 7 13 5
421 7 4 20 11 14
421 13 10 11 18 8
421 2 4 21 12 15
421 16 4 22 12 16
421 29 5 15 10 11
421 5 2 28 6 20
421 24 2 28 4 20
421 21 7 25 15 18
421 10 4 10 13 7
421 8 5 12 16 9
421 6 1 28 4 20
421 3 5 21 12 15
421 9 4 22 13 16
421 27 1 27 4 19
421 12 1 15 3 11
421 17 2 7 9 5
421 18 4 24 9 17
421 19 5 25 14 18
421 23 10 18 15 13
421 25 10 27 18 19
421 15 10 10 12 7
421 22 5 20 6 14
421 4 10 15 19 11
421 1 5 4 15 3
421 30 7 28 12 20
421 26 5 15 9 11
421 20 2 2 5 2
421 28 1 27 1 19
421 14 2 8 6 6
441 1 4 22 15 16
441 20 2 4 5 3
441 15 10 18 13 13
441 11 5 11 13 8
441 7 4 12 11 9
441 13 10 24 19 17
441 2 4 21 12 15
441 16 4 21 12 15
441 29 5 7 10 5
441 5 2 2 6 2
441 24 2 28 5 20
441 21 7 22 16 16
441 10 4 20 13 14
441 8 5 24 17 17
441 6 1 12 4 9
441 3 5 24 12 17
441 9 4 11 14 8
441 27 1 15 4 11
441 12 1 14 3 10
441 17 2 22 9 16
441 18 4 20 10 14
441 19 5 10 14 7
441 23 10 15 16 11
441 25 10 10 18 7
441 22 5 10 6 7
441 4 10 21 19 15
441 30 7 20 12 14
441 26 5 5 10 4
441 28 1 12 1 9
441 14 2 10 6 7
461 26 5 10 10 7
461 25 10 14 19 10
461 5 2 18 6 13
461 1 4 17 16 12
461 20 2 27 5 19
461 15 10 20 13 14
461 11 5 10 13 7
461 7 4 15 11 11
461 13 10 28 20 20
461 2 4 28 12 20
461 16 4 5 12 4
461 29 5 4 10 3
461 24 2 18 5 13
461 21 7 17 16 12
461 10 4 18 14 13
461 8 5 4 17 3
461 6 1 22 4 16
461 3 5 15 13 11
461 9 4 20 14 14
461 27 1 17 4 12
461 12 1 18 3 13
461 17 2 14 9 10
461 18 4 28 10 20
461 19 5 7 14 5
461 23 10 20 16 14
461 22 5 22 7 16
461 4 10 8 20 6
461 30 7 20 12 14
461 28 1 14 1 10
461 14 2 8 6 6
481 30 7 7 12 5
481 22 5 10 7 7
481 23 10 14 16 10
481 19 5 8 14 6
481 18 4 15 10 11
481 17 2 28 9 20
481 12 1 25 3 18
481 27 1 18 4 13
481 9 4 10 14 7
481 3 5 28 13 20
481 6 1 28 4 20
481 10 4 21 14 15
481 21 7 10 16 7
481 24 2 4 5 3
481 16 4 27 12 19
481 2 4 28 13 20
481 13 10 12 21 9
481 7 4 10 11 7
481 11 5 22 14 16
481 15 10 10 14 7
481 5 2 21 6 15
481 25 10 24 20 17
481 26 5 12 10 9
481 29 4 10 10 7
481 8 4 24 17 17
481 4 8 18 21 13
481 20 2 15 5 11
481 28 1 18 1 13
481 14 2 4 6 3
481 1 4 12 16 9
501 15 10 12 14 9
501 30 7 11 13 8
501 22 5 28 7 20
501 23 10 21 17 15
501 19 5 22 14 16
501 18 4 18 10 13
501 17 2 28 10 20
501 12 1 15 3 11
501 27 1 27 4 19
501 9 4 27 14 19
501 3 5 10 14 7
501 6 1 22 4 16
501 10 4 11 14 8
501 21 7 24 16 17
501 24 2 12 5 9
501 16 4 4 12 3
501 2 4 2 13 2
501 13 10 14 22 10
501 7 4 2 11 2
501 11 5 8 14 6
501 5 2 2 6 2
501 25 10 17 20 12
501 26 5 20 11 14
501 29 4 18 10 13
501 8 4 4 17 3
501 4 8 12 22 9
501 20 2 10 6 7
501 28 1 25 1 18
501 14 2 11 6 8
501 1 4 10 16 7
521 7 2 4 12 3
521 2 2 27 13 19
521 8 4 21 18 15
521 5 2 17 6 12
521 16 4 12 13 9
521 15 10 28 15 20
521 30 7 28 13 20
521 22 5 5 7 4
521 23 10 27 17 19
521 19 5 22 15 16
521 18 4 12 10 9
521 17 2 22 10 16
521 12 1 28 3 20
521 27 1 11 4 8
521 9 4 8 14 6
521 3 5 24 14 17
521 6 1 25 4 18
521 10 4 11 14 8
521 21 7 21 17 15
521 24 2 22 5 16
521 13 10 20 23 14
521 11 5 17 14 12
521 25 10 28 21 20
521 26 5 15 11 11
521 29 4 22 10 16
521 4 8 8 22 6
521 20 2 15 6 11
521 28 1 18 1 13
521 14 2 7 6 5
521 1 4 2 16 2
541 29 4 17 10 12
541 26 5 25 11 18
541 25 10 17 21 12
541 11 5 17 14 12
541 13 10 15 24 11
541 24 2 15 5 11
541 21 7 21 17 15
541 10 4 25 15 18
541 6 1 25 4 18
541 9 4 7 14 5
541 12 1 8 3 6
541 17 2 27 10 19
541 18 4 14 11 10
541 19 5 27 15 19
541 23 10 15 17 11
541 30 7 22 14 16
541 15 10 14 15 10
541 16 4 18 13 13
541 8 4 22 18 16
541 2 2 14 13 10
541 7 2 18 12 13
541 22 5 25 7 18
541 4 8 28 23 20
541 1 2 27 17 19
541 20 2 15 6 11
541 14 2 27 6 19
541 28 1 12 1 9
541 3 5 17 14 12
541 27 1 18 4 13
541 5 2 8 6 6
561 29 4 21 11 15
561 26 5 7 11 5
561 25 10 21 22 15
561 11 5 4 15 3
561 13 10 28 24 20
561 24 2 7 5 5
561 21 7 20 17 14
561 10 4 17 15 12
561 6 1 15 4 11
561 9 4 5 15 4
561 12 1 8 3 6
561 17 2 4 10 3
561 18 4 12 11 9
561 19 5 7 15 5
561 23 10 20 18 14
561 30 7 22 14 16
561 15 10 10 16 7
561 16 4 10 13 7
561 8 4 15 18 11
561 2 2 21 13 15
561 7 2 15 12 11
561 22 5 7 8 5
561 4 8 7 23 5
561 1 2 24 17 17
561 20 2 28 6 20
561 14 2 1 6 1
561 28 1 28 1 20
561 3 5 22 14 16
561 27 1 24 4 17
561 5 2 18 6 13
581 14 1 18 6 13
581 4 7 28 24 20
581 11 4 14 15 10
581 15 10 15 16 11
581 29 4 4 11 3
581 26 5 24 12 17
581 25 10 12 22 9
581 13 10 12 24 9
581 24 2 22 5 16
581 21 7 28 18 20
581 10 4 24 15 17
581 6 1 17 4 12
581 9 4 22 15 16
581 12 1 20 3 14
581 17 2 18 10 13
581 18 4 20 11 14
581 19 5 15 16 11
581 23 10 25 19 18
581 30 7 20 15 14
581 16 4 25 13 18
581 8 4 24 18 17
581 2 2 27 13 19
581 7 2 1 12 1
581 22 5 4 8 3
581 1 2 27 17 19
581 20 2 14 6 10
581 28 1 21 1 15
581 3 5 5 14 4
581 27 1 27 4 19
581 5 2 4 7 3
601 2 2 5 14 4
601 16 4 18 13 13
601 23 10 21 19 15
601 19 5 12 16 9
601 18 4 27 11 19
601 17 2 8 10 6
601 12 1 11 3 8
601 9 4 11 15 8
601 6 1 17 4 12
601 10 4 4 15 3
601 21 7 24 18 17
601 24 2 21 6 15
601 13 10 25 24 18
601 25 10 24 23 17
601 26 5 17 12 12
601 15 10 22 17 16
601 11 4 10 15 7
601 4 7 10 24 7
601 29 4 21 11 15
601 7 1 22 12 16
601 22 4 8 8 6
601 3 5 27 15 19
601 14 1 2 6 2
601 28 1 18 1 13
601 27 1 20 4 14
601 5 2 11 7 8
601 20 2 4 6 3
601 1 2 12 17 9
601 8 4 5 19 4
601 30 7 28 15 20
621 10 4 7 15 5
621 2 2 17 14 12
621 16 4 2 13 2
621 23 10 18 20 13
621 19 5 15 16 11
621 18 4 15 11 11
621 17 2 28 10 20
621 12 1 15 3 11
621 9 4 11 15 8
621 6 1 18 4 13
621 21 7 18 19 13
621 24 2 15 6 11
621 13 10 24 24 17
621 25 10 27 24 19
621 26 5 14 12 10
621 15 10 17 18 12
621 11 4 24 16 17
621 4 7 28 24 20
621 29 4 5 11 4
621 7 1 4 12 3
621 22 4 24 8 17
621 3 5 14 15 10
621 14 1 1 6 1
621 28 1 15 1 11
621 27 1 18 4 13
621 5 2 12 7 9
621 20 2 22 6 16
621 1 2 20 17 14
621 8 4 24 19 17
621 30 7 20 15 14
641 16 2 7 14 5
641 14 1 22 6 16
641 10 4 8 15 6
641 2 2 2 14 2
641 23 10 20 21 14
641 19 5 4 17 3
641 18 4 22 11 16
641 17 2 27 11 19
641 12 1 14 3 10
641 9 4 4 16 3
641 6 1 28 4 20
641 21 7 8 19 6
641 24 2 7 6 5
641 13 10 25 25 18
641 25 10 10 24 7
641 26 5 28 12 20
641 15 10 8 19 6
641 11 4 21 16 15
641 4 7 4 25 3
641 29 4 20 12 14
641 7 1 15 12 11
641 22 4 25 8 18
641 3 5 8 15 6
641 28 1 18 1 13
641 27 1 15 4 11
641 5 2 22 7 16
641 20 2 12 6 9
641 1 2 10 17 7
641 8 4 2 19 2
641 30 7 25 15 18
661 5 2 21 7 15
661 27 1 22 4 16
661 3 5 7 15 5
661 22 4 21 9 15
661 7 1 22 12 16
661 29 4 4 12 3
661 11 4 14 16 10
661 26 5 12 12 9
661 13 10 27 25 19
661 21 7 17 19 12
661 6 1 28 4 20
661 12 1 21 3 15
661 17 2 20 11 14
661 18 4 14 12 10
661 23 10 15 22 11
661 10 4 25 16 18
661 14 1 5 6 4
661 2 2 25 14 18
661 25 10 18 25 13
661 15 8 28 19 20
661 4 4 4 25 3
661 8 2 10 19 7
661 20 2 2 6 2
661 1 2 14 17 10
661 30 7 14 16 10
661 28 1 28 1 20
661 24 2 17 6 12
661 16 2 14 14 10
661 9 4 17 16 12
661 19 4 22 17 16
681 20 2 24 6 17
681 4 4 27 26 19
681 29 4 4 12 3
681 5 2 15 7 11
681 27 1 15 4 11
681 3 5 12 15 9
681 22 4 4 9 3
681 7 1 5 12 4
681 11 4 8 16 6
681 26 5 21 13 15
681 13 10 22 26 16
681 21 7 22 20 16
681 6 1 18 4 13
681 12 1 21 3 15
681 17 2 28 11 20
681 18 4 25 12 18
681 23 10 17 23 12
681 10 4 14 16 10
681 14 1 5 6 4
681 2 2 17 14 12
681 25 10 25 25 18
681 15 8 21 20 15
681 8 2 11 19 8
681 1 2 12 17 9
681 30 7 22 16 16
681 28 1 15 1 11
681 24 2 11 6 8
681 16 2 5 14 4
681 9 4 27 16 19
681 19 4 11 17 8
701 22 4 1 10 1
701 29 4 18 12 13
701 20 2 4 6 3
701 4 4 18 26 13
701 5 2 28 7 20
701 27 1 24 4 17
701 3 5 4 16 3
701 7 1 21 12 15
701 11 4 10 16 7
701 26 5 4 13 3
701 13 10 20 27 14
701 21 7 5 20 4
701 6 1 14 4 10
701 12 1 28 3 20
701 17 2 24 11 17
701 18 4 7 12 5
701 23 10 24 23 17
701 10 4 14 16 10
701 14 1 24 6 17
701 2 2 17 14 12
701 25 10 8 26 6
701 15 8 14 20 10
701 8 2 12 19 9
701 1 2 20 17 14
701 30 7 5 16 4
701 28 1 20 1 14
701 24 2 7 6 5
701 16 2 2 14 2
701 9 4 12 16 9
701 19 4 22 17 16
721 8 2 5 20 4
721 15 8 11 21 8
721 2 2 1 14 1
721 10 4 12 16 9
721 23 10 17 23 12
721 17 2 28 11 20
721 12 1 14 3 10
721 6 1 21 4 15
721 13 10 15 28 11
721 11 4 2 17 2
721 7 1 14 12 10
721 27 1 17 4 12
721 4 4 28 26 20
721 20 2 5 6 4
721 29 4 14 12 10
721 3 4 20 16 14
721 26 4 24 13 17
721 25 8 8 27 6
721 30 5 20 16 14
721 16 2 7 14 5
721 28 1 15 1 11
721 24 2 18 6 13
721 9 4 28 16 20
721 19 4 24 17 17
721 1 2 22 18 16
721 14 1 24 6 17
721 18 4 4 12 3
721 5 2 2 7 2
721 22 1 2 10 2
721 21 5 8 20 6
741 11 2 17 17 12
741 2 1 22 14 16
741 5 2 14 7 10
741 18 4 17 12 12
741 25 8 18 27 13
741 8 2 25 20 18
741 15 8 28 21 20
741 10 4 5 16 4
741 23 10 24 24 17
741 17 2 7 11 5
741 12 1 27 3 19
741 6 1 17 4 12
741 13 10 14 29 10
741 7 1 4 12 3
741 27 1 12 4 9
741 4 4 17 27 12
741 20 2 8 7 6
741 29 4 22 12 16
741 3 4 1 17 1
741 26 4 18 14 13
741 30 5 10 17 7
741 16 2 14 14 10
741 28 1 22 1 16
741 24 2 4 6 3
741 9 4 25 16 18
741 19 4 4 17 3
741 1 2 25 18 18
741 14 1 8 6 6
741 22 1 28 10 20
741 21 5 12 20 9
761 3 1 15 17 11
761 19 4 11 18 8
761 11 2 2 17 2
761 2 1 10 14 7
761 5 2 1 7 1
761 18 4 11 12 8
761 25 8 25 28 18
761 8 2 10 20 7
761 15 8 8 22 6
761 10 4 25 17 18
761 23 10 15 24 11
761 17 2 7 11 5
761 12 1 15 3 11
761 6 1 24 4 17
761 13 10 8 30 6
761 7 1 11 12 8
761 27 1 15 4 11
761 4 4 11 27 8
