IT_NO ID DIVIDENDS_PAID DIVIDENDS_TO_BE_PAID
241 82 0.000000 -125.635520
241 95 0.000000 -62.374754
241 43 0.000000 -210.823095
241 107 0.000000 -198.253889
241 39 0.000000 -11.875715
241 93 0.000000 -171.891407
241 111 0.000000 -187.194747
241 57 0.000000 -79.817958
241 90 0.000000 -73.696545
241 47 0.000000 -53.207888
241 102 0.000000 -73.137819
241 125 0.000000 -194.516426
241 65 0.000000 -126.109387
241 92 0.000000 -74.333898
241 35 0.000000 -0.783117
241 133 0.000000 -100.063018
241 121 0.000000 -96.996817
241 96 0.000000 -188.556637
241 129 0.000000 -167.975095
241 137 0.000000 -123.537757
241 70 0.000000 -213.617839
241 108 0.000000 -125.680763
241 118 0.000000 -201.911274
241 37 0.000000 -80.490276
241 91 0.000000 -118.423994
241 67 0.000000 -129.536852
241 126 0.000000 -105.865215
241 38 0.000000 -173.961353
241 73 0.000000 -52.517889
241 112 0.000000 -69.146089
241 41 0.000000 -43.945690
241 87 0.000000 44.561541
241 72 0.000000 15.051027
241 85 0.000000 19.013580
241 42 0.000000 18.729234
241 124 0.000000 30.579884
241 83 0.000000 -71.733371
241 103 0.000000 4.984284
241 68 0.000000 -50.316529
241 86 0.000000 -139.348668
241 59 0.000000 -27.719533
241 139 0.000000 -142.089922
241 69 0.000000 -106.724021
241 60 0.000000 -32.401972
241 36 0.000000 -136.195185
241 97 0.000000 -82.190779
241 100 0.000000 -93.715199
241 34 0.000000 -85.670086
241 145 0.000000 -195.699315
241 136 0.000000 -110.134303
241 131 0.000000 -185.818828
241 48 0.000000 -233.344846
241 88 0.000000 -139.142554
241 135 0.000000 -128.983904
241 128 0.000000 -144.410280
241 105 0.000000 -174.095210
241 104 0.000000 -3.092590
241 50 0.000000 -86.000751
241 141 0.000000 -8.463593
241 55 0.000000 -278.710847
241 78 0.000000 -129.891378
241 81 0.000000 -154.736285
241 150 0.000000 -52.928833
241 79 0.000000 -202.941411
241 122 0.000000 -147.015088
241 147 0.000000 -90.678889
241 99 0.000000 -191.556197
241 115 0.000000 -101.507673
241 116 0.000000 -126.954055
241 31 0.000000 -101.412403
241 120 0.000000 -134.818030
241 138 0.000000 -92.014001
241 130 0.000000 -97.385913
241 143 0.000000 -13.665924
241 127 0.000000 -123.008252
241 140 0.000000 -154.799595
241 75 0.000000 -141.486276
241 80 0.000000 -63.171936
241 109 0.000000 -214.268000
241 62 0.000000 -113.700871
241 76 0.000000 -274.912850
241 123 0.000000 -114.426893
241 74 0.000000 -134.346145
241 56 0.000000 -42.479352
241 66 0.000000 -61.937554
241 77 0.000000 -147.943653
241 98 0.000000 -101.719731
301 104 0.000000 -32.904880
301 118 0.000000 -91.650656
301 96 0.000000 -45.032422
301 107 0.000000 -81.201500
301 93 0.000000 -76.870577
301 57 0.000000 -33.329917
301 92 0.000000 -13.693823
301 69 0.000000 -34.524726
301 145 0.000000 -97.090135
301 123 0.000000 -43.030400
301 68 0.000000 -52.131500
301 131 0.000000 -36.882666
301 48 0.000000 -181.218215
301 78 0.000000 -67.494633
301 38 0.000000 -157.907516
301 124 0.000000 2.518169
301 87 0.000000 2.777197
301 32 0.000000 2.414233
301 56 0.000000 49.500000
301 58 2.772998 5.883451
301 84 2.669062 5.700667
301 114 2.721030 5.792059
301 64 2.358878 5.155171
301 89 6.246213 6.246213
301 119 6.246213 6.246213
301 134 5.699289 5.699289
301 149 6.610353 6.610353
301 110 6.337605 6.337605
301 40 6.246213 6.246213
301 51 6.428997 6.428997
301 101 5.882073 5.882073
301 142 5.699289 5.699289
301 61 6.701745 6.701745
301 53 5.790681 5.790681
301 33 6.156494 6.156494
301 94 0.000000 6.518961
301 44 0.000000 2.666868
301 117 0.000000 51.000000
301 95 0.000000 -36.409336
301 39 0.000000 -37.620898
301 133 0.000000 -131.909908
301 37 0.000000 -113.332429
301 126 0.000000 -85.263300
301 140 0.000000 -78.453764
301 67 0.000000 -76.837864
301 91 0.000000 -77.626051
301 125 0.000000 -151.012669
301 148 0.000000 16.586605
301 46 0.000000 3.097543
301 63 0.000000 -52.810315
301 52 0.000000 60.842633
301 141 0.000000 -0.731149
301 70 0.000000 -190.813112
301 86 0.000000 -100.438861
301 97 0.000000 -66.944709
301 135 0.000000 -27.740403
301 115 0.000000 -32.984970
301 80 0.000000 5.183545
301 41 0.000000 40.398000
301 36 0.000000 1.333884
301 55 0.000000 -103.780924
301 79 0.000000 35.894249
301 122 0.000000 -129.583418
301 109 0.000000 -21.532320
301 74 0.000000 -64.492794
301 76 0.000000 -179.052460
301 138 0.000000 -47.506027
301 120 0.000000 -39.563045
301 31 0.000000 -24.048500
301 150 0.000000 -21.828820
301 50 0.000000 2.805778
301 88 0.000000 -76.932740
301 139 0.000000 -49.214673
301 59 0.000000 35.657502
301 103 0.000000 58.311373
301 83 0.000000 -32.450722
301 72 0.000000 39.491182
301 108 0.000000 -64.362890
301 47 0.000000 -48.299601
301 132 0.000000 -93.662934
301 146 0.000000 -166.210555
301 45 0.000000 -29.541987
301 71 0.000000 -62.868234
301 102 0.000000 -146.126917
301 60 0.000000 -91.877901
301 100 0.000000 -100.150216
301 98 0.000000 -32.859622
301 62 0.000000 10.153495
301 75 0.000000 -113.236237
301 105 0.000000 -127.246250
301 128 0.000000 -99.425050
301 136 0.000000 -132.819356
301 112 0.000000 -38.653440
301 73 0.000000 2.369682
301 137 0.000000 -115.458297
301 129 0.000000 -175.692640
301 121 0.000000 -42.371519
301 90 0.000000 -67.718994
301 111 0.000000 -75.003974
301 43 0.000000 -156.922458
301 82 0.000000 -84.910045
301 113 0.000000 -108.812929
301 49 0.000000 -41.155000
301 35 0.000000 -8.580584
301 81 0.000000 -72.826024
301 99 0.000000 -115.949727
301 66 0.000000 -30.255818
301 77 0.000000 -61.123610
301 127 0.000000 -127.627784
301 143 0.000000 -20.611951
301 130 0.000000 -81.410544
301 116 0.000000 -171.022206
301 147 0.000000 -58.427877
301 34 0.000000 -120.402265
301 42 0.000000 -41.371246
301 85 0.000000 -9.257782
301 65 0.000000 -86.705795
301 106 0.000000 -84.774500
301 144 0.000000 -40.168000
301 54 0.000000 -54.491500
361 70 0.000000 -83.786460
361 125 0.000000 -13.868495
361 146 0.000000 -74.883460
361 143 0.000000 -15.099500
361 48 0.000000 6.644000
361 128 0.000000 25.119231
361 139 0.000000 -75.510657
361 72 0.000000 3.035603
361 103 0.000000 2.828543
361 59 0.000000 2.828543
361 79 0.000000 3.294631
361 41 0.000000 3.087571
361 117 0.000000 3.242663
361 85 0.000000 55.093000
361 73 0.000000 -5.245892
361 124 2.518169 5.427930
361 87 2.777197 5.883462
361 32 2.414233 5.245146
361 58 5.883451 5.883451
361 84 5.700667 5.700667
361 64 5.155171 5.155171
361 89 6.246213 6.246213
361 119 6.246213 6.246213
361 134 5.699289 5.699289
361 149 6.610353 6.610353
361 110 6.337605 6.337605
361 40 6.246213 6.246213
361 51 6.428997 6.428997
361 101 5.882073 5.882073
361 142 5.699289 5.699289
361 61 6.701745 6.701745
361 53 5.790681 5.790681
361 33 6.156494 6.156494
361 94 6.518961 6.518961
361 114 0.000000 5.792059
361 56 0.000000 49.500000
361 52 60.842633 73.912062
361 123 0.000000 50.532296
361 68 0.000000 55.049000
361 148 0.000000 44.413486
361 66 0.000000 57.519025
361 113 0.000000 -15.008484
361 43 0.000000 -76.561660
361 129 0.000000 -102.354569
361 137 0.000000 -8.808481
361 75 0.000000 -71.912932
361 98 0.000000 36.311267
361 150 0.000000 32.923139
361 122 0.000000 1.881590
361 97 0.000000 3.493764
361 91 0.000000 -38.168704
361 67 0.000000 -7.951695
