IT_NO TRANSACTION_QUANTITY AVG_GOODS_PRICE
1160 0 0.007150
1165 160000 0.007150
1170 0 0.007150
1175 0 0.007150
1180 0 0.007150
1185 160000 0.007150
1190 0 0.007150
1195 0 0.007150
1200 0 0.007150
1205 160000 0.007150
1210 0 0.007150
1215 0 0.007150
1220 0 0.007150
1225 160000 0.007150
1230 0 0.007150
1235 0 0.007150
1240 0 0.007150
1245 160000 0.007150
1250 0 0.007150
1255 0 0.007150
1260 0 0.007150
1265 160000 0.007150
1270 0 0.007150
1275 0 0.007150
1280 0 0.007150
1285 160000 0.007150
1290 0 0.007150
1295 0 0.007150
1300 0 0.007150
1305 160000 0.007150
1310 0 0.007150
1315 0 0.007150
1320 0 0.007150
1325 160000 0.007150
1330 0 0.007150
1335 0 0.007150
1340 0 0.007150
1345 160000 0.007150
1350 0 0.007150
1355 0 0.007150
1360 0 0.007150
1365 160000 0.007150
1370 0 0.007150
1375 0 0.007150
1380 0 0.007150
1385 160000 0.007150
1390 0 0.007150
1395 0 0.007150
1400 0 0.007150
1405 160000 0.007150
1410 0 0.007150
1415 0 0.007150
1420 0 0.007150
1425 160000 0.007150
1430 0 0.007150
1435 0 0.007150
1440 0 0.007150
1445 160000 0.007150
1450 0 0.007150
1455 0 0.007150
1460 0 0.007150
1465 160000 0.007150
1470 0 0.007150
1475 0 0.007150
1480 0 0.007150
1485 160000 0.007150
1490 0 0.007150
1495 0 0.007150
1500 0 0.007150
1505 160000 0.007150
1510 0 0.007150
1515 0 0.007150
1520 0 0.007150
1525 160000 0.007150
1530 0 0.007150
1535 0 0.007150
1540 0 0.007150
1545 160000 0.007150
1550 0 0.007150
1555 0 0.007150
1560 0 0.007150
1565 160000 0.007150
1570 0 0.007150
1575 0 0.007150
1580 0 0.007150
1585 160000 0.007150
1590 0 0.007150
1595 0 0.007150
1600 0 0.007150
1605 160000 0.007150
1610 0 0.007150
1615 0 0.007150
1620 0 0.007150
1625 160000 0.007150
1630 0 0.007150
1635 0 0.007150
1640 0 0.007150
1645 160000 0.007150
1650 0 0.007150
1655 0 0.007150
1660 0 0.007150
1665 160000 0.007150
1670 0 0.007150
1675 0 0.007150
1680 0 0.007150
1685 160000 0.007150
1690 0 0.007150
1695 0 0.007150
1700 0 0.007150
1705 160000 0.007150
1710 0 0.007150
1715 0 0.007150
1720 0 0.007150
1725 160000 0.007150
1730 0 0.007150
1735 0 0.007150
1740 0 0.007150
1745 160000 0.007150
1750 0 0.007150
1755 0 0.007150
1760 0 0.007150
1765 160000 0.007150
1770 0 0.007150
1775 0 0.007150
1780 0 0.007150
1785 160000 0.007150
1790 0 0.007150
1795 0 0.007150
1800 0 0.007150
1805 160000 0.007150
1810 0 0.007150
1815 0 0.007150
1820 0 0.007150
1825 160000 0.007150
1830 0 0.007150
1835 0 0.007150
1840 0 0.007150
1845 160000 0.007150
1850 0 0.007150
1855 0 0.007150
1860 0 0.007150
1865 160000 0.007150
1870 0 0.007150
1875 0 0.007150
1880 0 0.007150
1885 160000 0.007150
1890 0 0.007150
1895 0 0.007150
1900 0 0.007150
1905 160000 0.007150
1910 0 0.007150
1915 0 0.007150
1920 0 0.007150
1925 160000 0.007150
1930 0 0.007150
1935 0 0.007150
1940 0 0.007150
1945 160000 0.007150
1950 0 0.007150
1955 0 0.007150
1960 0 0.007150
1965 160000 0.007150
1970 0 0.007150
1975 0 0.007150
1980 0 0.007150
1985 160000 0.007150
1990 0 0.007150
1995 0 0.007150
2000 0 0.007150
2005 160000 0.007150
2010 0 0.007150
2015 0 0.007150
2020 0 0.007150
2025 160000 0.007150
2030 0 0.007150
2035 0 0.007150
2040 0 0.007150
2045 160000 0.007150
2050 0 0.007150
2055 0 0.007150
2060 0 0.007150
2065 160000 0.007150
2070 0 0.007150
2075 0 0.007150
2080 0 0.007150
2085 160000 0.007150
2090 0 0.007150
2095 0 0.007150
2100 0 0.007150
2105 160000 0.007150
2110 0 0.007150
2115 0 0.007150
2120 0 0.007150
2125 160000 0.007150
2130 0 0.007150
2135 0 0.007150
2140 0 0.007150
2145 160000 0.007150
2150 0 0.007150
2155 0 0.007150
2160 0 0.007150
2165 160000 0.007150
2170 0 0.007150
2175 0 0.007150
2180 0 0.007150
2185 160000 0.007150
2190 0 0.007150
2195 0 0.007150
2200 0 0.007150
2205 160000 0.007150
2210 0 0.007150
2215 0 0.007150
2220 0 0.007150
2225 160000 0.007150
2230 0 0.007150
2235 0 0.007150
2240 0 0.007150
2245 160000 0.007150
2250 0 0.007150
2255 0 0.007150
2260 0 0.007150
2265 160000 0.007150
2270 0 0.007150
2275 0 0.007150
2280 0 0.007150
2285 160000 0.007150
2290 0 0.007150
2295 0 0.007150
2300 0 0.007150
2305 160000 0.007150
2310 0 0.007150
2315 0 0.007150
2320 0 0.007150
2325 160000 0.007150
2330 0 0.007150
2335 0 0.007150
2340 0 0.007150
2345 160000 0.007150
2350 0 0.007150
2355 0 0.007150
2360 0 0.007150
2365 160000 0.007150
2370 0 0.007150
2375 0 0.007150
2380 0 0.007150
2385 160000 0.007150
2390 0 0.007150
2395 0 0.007150
2400 0 0.007150
2405 160000 0.007150
2410 0 0.007150
2415 0 0.007150
2420 0 0.007150
2425 160000 0.007150
2430 0 0.007150
2435 0 0.007150
2440 0 0.007150
2445 160000 0.007150
2450 0 0.007150
2455 0 0.007150
2460 0 0.007150
2465 160000 0.007150
2470 0 0.007150
2475 0 0.007150
2480 0 0.007150
2485 160000 0.007150
2490 0 0.007150
2495 0 0.007150
2500 0 0.007150
2505 160000 0.007150
2510 0 0.007150
2515 0 0.007150
2520 0 0.007150
2525 160000 0.007150
2530 0 0.007150
2535 0 0.007150
2540 0 0.007150
2545 160000 0.007150
2550 0 0.007150
2555 0 0.007150
2560 0 0.007150
2565 160000 0.007150
2570 0 0.007150
2575 0 0.007150
2580 0 0.007150
2585 160000 0.007150
2590 0 0.007150
2595 0 0.007150
2600 0 0.007150
2605 160000 0.007150
2610 0 0.007150
2615 0 0.007150
2620 0 0.007150
2625 160000 0.007150
2630 0 0.007150
2635 0 0.007150
2640 0 0.007150
2645 160000 0.007150
2650 0 0.007150
2655 0 0.007150
2660 0 0.007150
2665 160000 0.007150
2670 0 0.007150
2675 0 0.007150
2680 0 0.007150
2685 160000 0.007150
2690 0 0.007150
2695 0 0.007150
2700 0 0.007150
2705 160000 0.007150
2710 0 0.007150
2715 0 0.007150
2720 0 0.007150
2725 160000 0.007150
2730 0 0.007150
2735 0 0.007150
2740 0 0.007150
2745 160000 0.007150
2750 0 0.007150
2755 0 0.007150
2760 0 0.007150
2765 160000 0.007150
2770 0 0.007150
2775 0 0.007150
2780 0 0.007150
2785 160000 0.007150
2790 0 0.007150
2795 0 0.007150
2800 0 0.007150
2805 160000 0.007150
2810 0 0.007150
2815 0 0.007150
2820 0 0.007150
2825 160000 0.007150
2830 0 0.007150
2835 0 0.007150
2840 0 0.007150
2845 160000 0.007150
2850 0 0.007150
2855 0 0.007150
2860 0 0.007150
2865 160000 0.007150
2870 0 0.007150
2875 0 0.007150
2880 0 0.007150
2885 160000 0.007150
2890 0 0.007150
2895 0 0.007150
2900 0 0.007150
2905 160000 0.007150
2910 0 0.007150
2915 0 0.007150
2920 0 0.007150
2925 160000 0.007150
2930 0 0.007150
2935 0 0.007150
2940 0 0.007150
2945 160000 0.007150
2950 0 0.007150
2955 0 0.007150
2960 0 0.007150
2965 160000 0.007150
2970 0 0.007150
2975 0 0.007150
2980 0 0.007150
2985 160000 0.007150
2990 0 0.007150
2995 0 0.007150
3000 0 0.007150
3005 160000 0.007150
3010 0 0.007150
3015 0 0.007150
3020 0 0.007150
3025 160000 0.007150
3030 0 0.007150
3035 0 0.007150
3040 0 0.007150
3045 160000 0.007150
3050 0 0.007150
3055 0 0.007150
3060 0 0.007150
3065 160000 0.007150
3070 0 0.007150
3075 0 0.007150
3080 0 0.007150
3085 160000 0.007150
3090 0 0.007150
3095 0 0.007150
3100 0 0.007150
3105 160000 0.007150
3110 0 0.007150
3115 0 0.007150
3120 0 0.007150
3125 160000 0.007150
3130 0 0.007150
3135 0 0.007150
3140 0 0.007150
3145 160000 0.007150
3150 0 0.007150
3155 0 0.007150
3160 0 0.007150
3165 160000 0.007150
3170 0 0.007150
3175 0 0.007150
3180 0 0.007150
3185 160000 0.007150
3190 0 0.007150
3195 0 0.007150
3200 0 0.007150
3205 160000 0.007150
3210 0 0.007150
3215 0 0.007150
3220 0 0.007150
3225 160000 0.007150
3230 0 0.007150
3235 0 0.007150
3240 0 0.007150
3245 160000 0.007150
3250 0 0.007150
3255 0 0.007150
3260 0 0.007150
3265 160000 0.007150
3270 0 0.007150
3275 0 0.007150
3280 0 0.007150
3285 160000 0.007150
3290 0 0.007150
3295 0 0.007150
3300 0 0.007150
3305 160000 0.007150
3310 0 0.007150
3315 0 0.007150
3320 0 0.007150
3325 160000 0.007150
3330 0 0.007150
3335 0 0.007150
3340 0 0.007150
3345 160000 0.007150
3350 0 0.007150
3355 0 0.007150
3360 0 0.007150
3365 160000 0.007150
3370 0 0.007150
3375 0 0.007150
3380 0 0.007150
3385 160000 0.007150
3390 0 0.007150
3395 0 0.007150
3400 0 0.007150
3405 160000 0.007150
3410 0 0.007150
3415 0 0.007150
3420 0 0.007150
3425 160000 0.007150
3430 0 0.007150
3435 0 0.007150
3440 0 0.007150
3445 160000 0.007150
3450 0 0.007150
3455 0 0.007150
3460 0 0.007150
3465 160000 0.007150
3470 0 0.007150
3475 0 0.007150
3480 0 0.007150
3485 160000 0.007150
3490 0 0.007150
3495 0 0.007150
3500 0 0.007150
3505 160000 0.007150
3510 0 0.007150
3515 0 0.007150
3520 0 0.007150
3525 160000 0.007150
3530 0 0.007150
3535 0 0.007150
3540 0 0.007150
3545 160000 0.007150
3550 0 0.007150
3555 0 0.007150
3560 0 0.007150
3565 160000 0.007150
3570 0 0.007150
3575 0 0.007150
3580 0 0.007150
3585 160000 0.007150
3590 0 0.007150
3595 0 0.007150
3600 0 0.007150
