IT_NO ID NO_EMPLOYEES EMPLOYEES_NEEDED INVENTORY PRODUCTION_PLAN
41 133 59 54 101823 53884
41 134 64 66 82441 65228
41 135 58 58 70367 57576
41 136 60 63 65521 62359
41 137 52 49 80092 48772
41 138 49 48 59018 47998
41 139 42 42 42000 42000
41 141 61 63 68827 62408
41 142 46 44 66888 43911
41 143 62 64 71407 63379
41 144 63 62 91180 61891
41 145 59 54 102988 53817
41 146 43 43 47328 42567
41 147 62 62 81915 61033
41 148 62 62 91545 61265
41 149 49 47 71515 46748
41 150 52 51 62899 50910
41 140 47 55 47000 54020
41 130 44 50 44000 49784
41 122 48 56 48000 55567
41 112 51 60 51000 59220
41 108 56 66 56000 65174
41 103 52 61 52000 60805
41 96 43 51 43000 50048
41 90 63 75 63000 74212
41 89 42 49 42000 48414
41 84 44 51 44000 50681
41 78 48 55 48000 54987
41 75 45 53 45000 52556
41 72 48 56 48000 55157
41 66 47 55 47000 54971
41 65 48 56 48000 55608
41 60 44 52 44000 51762
41 54 44 51 44000 50153
41 48 52 61 52000 60788
41 40 50 59 50000 58187
41 36 47 55 47000 54506
61 144 62 62 100128 61105
61 133 54 57 77147 56467
61 129 52 52 68487 51617
61 83 53 53 67380 52929
61 77 59 61 89034 60842
61 74 50 55 50000 54012
61 52 56 56 75245 55529
61 120 58 59 73956 58102
61 43 53 53 64101 52666
61 42 51 51 64475 50574
61 126 62 62 87697 61248
61 90 63 62 81025 61197
61 66 47 46 63640 45336
61 40 50 50 55334 49466
61 37 38 39 38000 38819
61 47 43 43 50118 42288
61 53 48 48 53510 47994
61 63 51 50 65763 49523
61 76 49 48 64079 47637
61 99 43 43 51552 42144
61 48 52 51 68510 50349
61 54 44 43 54948 42905
61 65 48 44 79964 43210
61 72 48 48 54605 47339
61 75 45 41 90000 40500
61 78 48 44 77468 43959
61 84 44 40 73097 39670
61 89 42 39 67250 38625
61 96 43 42 54129 41887
61 103 52 52 61452 51054
61 108 56 51 95997 50400
61 122 48 47 67139 46086
61 130 44 44 49189 43481
61 140 47 46 62377 45462
61 141 61 60 79250 59957
61 136 60 59 77342 58817
61 134 64 64 91813 63062
61 105 66 65 92394 64409
61 85 70 63 140536 63000
61 82 47 47 49864 46713
61 73 74 73 113460 72726
61 55 69 67 114539 66716
61 51 57 58 71387 57043
61 44 60 59 75587 58897
61 33 65 59 123280 58500
61 34 49 49 61314 48001
61 50 52 52 58982 51954
61 56 58 58 76642 57401
61 62 49 45 96855 44100
61 68 42 38 69932 37820
61 79 46 46 54568 45751
61 86 44 45 46456 44259
61 93 57 56 82008 55112
61 94 53 48 108819 47700
61 97 57 57 70638 56566
61 101 69 70 99275 69535
61 102 54 52 83211 51730
61 106 52 47 92156 46800
61 115 46 43 77447 42188
61 135 58 53 111130 52200
61 146 43 39 75501 38700
61 147 62 62 87510 61440
61 148 62 63 89367 62217
61 32 66 66 101838 65990
61 35 51 52 66789 51970
61 39 50 54 54132 53119
61 45 58 58 78064 57867
61 57 52 53 59872 52851
61 64 45 48 48478 47372
61 67 50 53 60158 52057
61 70 41 39 73514 38211
61 80 54 56 66880 55539
61 81 54 57 57839 56595
61 87 49 52 59063 51091
61 91 48 50 57986 49859
61 92 50 54 50000 53705
61 104 59 54 118988 53100
61 110 47 51 53884 50498
61 114 49 52 57643 51266
61 118 43 45 43000 44557
61 121 58 60 82867 59367
61 132 54 56 77259 55392
61 137 49 51 61679 50841
61 138 48 49 54244 48477
61 145 54 59 54000 58898
61 150 51 52 57765 51513
61 149 47 50 47000 49451
61 142 44 47 44000 46288
61 131 47 50 57115 49902
61 127 47 50 54841 49678
61 125 65 66 97394 65480
61 123 57 58 73145 57796
61 119 52 52 70345 51741
61 111 56 56 79924 55335
61 107 55 59 67552 58096
61 100 61 62 85438 61039
61 88 50 51 62220 50683
61 69 52 54 66815 53431
61 59 51 54 66537 53044
61 49 63 63 93516 62864
61 41 48 50 57429 49755
61 139 42 40 64922 39323
61 109 49 48 67513 47535
61 71 59 60 72817 59116
61 46 49 45 84363 44100
61 38 63 63 87141 62770
61 31 57 57 76367 56963
61 58 63 63 83165 62612
61 61 56 56 70923 55347
61 95 57 57 74714 56364
61 98 61 55 107801 54900
61 116 67 67 92320 66347
61 117 74 67 145028 66600
61 124 58 57 74837 56926
61 128 64 63 91944 62212
61 143 62 61 89053 60235
61 112 51 47 81901 46829
61 60 44 44 44552 43944
61 36 47 47 48362 46863
61 113 61 1 1000 60228
81 71 59 54 111069 53100
81 41 48 49 56693 48073
81 59 51 51 68573 50796
81 69 52 47 98326 46800
81 88 50 51 54767 50745
81 100 61 62 84927 61051
81 107 55 56 64025 55352
81 123 57 57 78428 56471
81 125 65 65 102811 64458
81 127 47 43 83417 42343
81 131 47 48 54158 47295
81 142 44 41 71612 40116
81 149 47 45 70705 44588
81 150 51 50 71797 49596
81 145 54 53 65699 52830
81 138 48 48 59969 47427
81 137 49 49 64439 48724
81 132 54 55 76519 54074
81 121 58 59 81135 58173
81 118 43 43 46237 42676
81 114 49 49 63153 48449
81 110 47 46 64774 45911
81 92 50 45 99580 45000
81 91 48 48 59361 47862
81 87 49 48 73427 47563
81 81 54 53 76253 52158
81 80 54 49 108619 48600
81 67 50 50 60649 49950
81 64 45 45 54313 44416
81 57 52 51 73302 50657
81 39 50 45 90567 45000
81 35 51 52 65548 51124
81 148 62 61 102261 60710
81 101 69 69 107677 68159
81 86 44 43 59394 42706
81 51 57 52 113854 51300
81 37 38 38 38000 38000
81 120 58 58 76585 57737
81 74 50 45 100000 45000
81 77 59 60 81107 59792
81 133 54 55 72607 54454
81 144 62 63 99939 62018
81 129 52 52 70950 51753
81 83 53 53 72937 52444
81 52 56 56 81973 55327
81 43 53 53 68645 52545
81 42 51 51 73836 50063
81 126 62 56 134466 55800
81 40 50 48 76159 47917
81 47 43 40 73628 39535
81 53 48 48 57157 47635
81 99 43 44 44484 43706
81 72 48 48 61438 47316
81 103 52 52 69077 51237
81 130 44 40 79168 39600
81 134 64 58 136713 57600
81 82 47 47 56090 46377
81 34 49 49 62560 48875
81 50 52 47 91125 46858
81 56 58 58 79192 57745
81 79 46 42 84614 41400
81 97 57 57 75360 56527
81 147 62 62 96376 61113
81 32 66 66 105465 65637
81 45 58 58 79787 57827
81 119 52 53 63938 52640
81 111 56 57 75213 56471
81 49 63 57 129389 56700
81 38 63 63 90843 62629
81 31 57 57 78818 56754
81 58 63 63 89317 62384
81 61 56 56 71764 55915
81 95 57 52 108172 51300
81 116 67 66 104988 65733
81 60 44 40 72855 39853
81 36 47 43 82849 42300
81 90 62 61 98731 60229
81 66 46 46 66645 45699
81 63 50 45 103029 45000
81 76 48 48 64254 47982
81 48 51 46 107014 45900
81 54 43 44 47829 43711
81 65 44 47 57799 46216
81 75 41 46 41000 45900
81 78 44 46 58995 45847
81 84 40 44 41195 43190
81 89 39 42 39000 41825
81 96 42 43 52686 42144
81 108 51 54 69741 53625
81 122 47 49 56562 48057
81 140 46 47 59597 46278
81 141 60 60 85213 59403
81 136 59 58 90587 57675
81 105 65 65 97452 64494
81 85 63 66 117653 65288
81 73 73 72 124271 71918
81 55 67 68 111601 67293
81 44 59 54 112677 53100
81 33 59 61 106938 60634
81 62 45 51 45000 50185
81 68 38 41 40234 40969
81 93 56 57 77570 56443
81 94 48 55 48000 54081
81 102 52 53 78981 52423
81 106 47 52 47000 51515
81 115 43 46 52920 45452
81 135 53 57 79288 56184
81 146 39 43 39000 42650
81 70 39 43 39000 42451
81 104 54 58 87282 57170
81 139 40 43 40000 42492
81 109 48 49 58475 48903
81 46 45 49 48584 48577
81 98 55 58 85732 57206
81 117 67 71 106784 70824
81 124 57 57 78186 56665
81 128 63 63 92877 62906
81 143 61 61 89920 60913
81 112 47 49 66842 48505
81 113 1 1 1000 1000
101 112 47 48 61703 47513
101 117 67 67 113914 66287
101 98 55 56 80374 55535
101 46 45 46 48395 45018
101 109 48 44 91107 43200
101 139 40 40 40000 40000
101 104 54 56 75807 55147
101 70 39 39 39119 38988
101 146 39 39 39000 39000
101 135 53 54 74930 53435
101 115 43 40 76505 39232
101 106 47 47 49244 46775
101 102 52 54 68907 53007
101 94 48 44 96000 43200
101 93 56 51 110491 50400
101 68 38 38 41001 37923
101 62 45 41 85861 40500
101 33 59 61 92818 60412
101 55 67 67 115146 66645
101 85 63 64 113615 63403
101 140 46 47 56710 46288
101 122 47 47 66252 46031
101 108 51 51 70793 50894
101 96 42 43 48691 42399
101 89 39 38 50976 37802
101 84 40 39 54285 38691
101 78 44 45 51737 44725
101 75 41 37 68278 36916
101 65 44 44 60516 43728
101 54 43 43 56503 42132
101 111 56 57 72846 56236
101 119 52 52 67706 51623
101 99 43 39 78075 38700
101 144 62 56 132357 55800
101 133 54 52 91449 51886
101 77 59 58 99750 57096
101 35 51 51 70371 50517
101 121 58 58 83572 57756
101 132 54 56 65708 55081
101 131 47 47 63352 46080
101 107 55 54 81263 53276
101 100 61 61 86356 60857
101 88 50 45 89303 45000
101 41 48 48 65427 47126
101 59 51 50 84208 49436
101 123 57 52 108287 51599
101 125 65 65 107359 64545
101 138 48 48 63560 47640
101 137 49 50 57980 49645
101 118 43 39 75245 38700
101 114 49 50 60314 49283
101 91 48 48 69339 47002
101 67 50 45 99401 45000
101 64 45 46 51305 45300
101 101 69 69 112199 68547
101 37 38 36 57428 35971
101 120 58 58 85709 57087
101 129 52 53 63781 52716
101 83 53 53 73592 52934
101 52 56 56 88818 55315
101 43 53 48 108474 47700
101 42 51 52 68755 51508
101 53 48 48 63408 47374
101 72 48 48 64300 47713
101 103 52 52 70023 51905
101 82 47 44 81907 43045
101 34 49 45 90865 44100
101 56 58 53 109218 52673
101 97 57 52 118194 51300
101 147 62 62 100840 61553
101 32 66 66 114081 65138
101 45 58 58 86745 57304
101 38 63 63 93780 62706
101 31 57 58 77450 57136
101 58 63 57 124278 56700
101 61 56 56 81421 55034
101 66 46 47 60686 46595
101 76 48 44 90467 43310
101 141 60 59 95807 58940
101 105 65 65 99743 64770
101 124 57 56 96332 55137
101 128 63 64 90087 63279
101 143 61 60 100894 59902
101 113 1 1 2000 900
101 71 54 60 54000 59706
101 69 47 52 55749 51257
101 127 43 47 52292 46112
101 142 41 45 41000 44061
101 149 45 48 50610 47009
101 150 50 51 64787 50701
101 145 53 53 72158 52354
101 110 46 47 56131 46864
101 92 45 49 60288 48929
101 87 48 49 68991 48443
101 81 53 54 74446 53180
101 80 49 55 55040 54357
101 57 51 47 98421 46334
101 39 45 48 63796 47677
101 148 61 62 97007 61525
101 86 43 44 51734 43766
101 51 52 58 63342 57051
101 74 45 49 61695 48830
101 126 56 64 56000 63846
101 40 48 44 98938 43200
101 47 40 43 46928 42670
101 130 40 44 46915 43225
101 134 58 64 80097 63661
101 50 47 50 63580 49754
101 79 42 46 44819 45979
101 49 57 61 94216 60517
101 95 52 56 77608 55056
101 116 66 67 101924 66306
101 60 40 44 41648 43120
101 36 43 47 50662 46218
101 90 61 61 100900 60783
101 63 45 51 45000 50802
101 48 46 51 65020 50199
101 136 58 58 97795 57279
101 73 72 72 126473 71779
101 44 54 58 78512 57416
121 131 47 49 52514 48083
121 139 40 40 40000 40000
121 63 45 41 90000 40500
121 79 42 42 46562 41825
121 47 40 37 69978 36392
121 86 43 44 50164 43157
121 150 50 49 78792 48599
121 129 52 51 74134 50964
121 138 48 45 86198 44452
121 120 58 57 96950 56875
121 83 53 48 115110 47700
121 53 48 48 73304 47010
121 99 39 43 39000 42907
121 133 52 54 74720 53672
121 77 58 59 91433 58831
121 37 36 39 36000 38142
121 57 47 50 74909 49351
121 143 60 54 127612 54000
121 124 56 58 83331 57300
121 141 59 60 90442 59536
121 58 57 62 81721 61255
121 97 52 58 60613 57758
121 56 53 57 74078 56514
121 34 45 50 45000 49586
121 67 45 51 47163 50223
121 118 39 42 48606 41663
121 123 52 56 74896 55339
121 59 50 52 67533 51667
121 88 45 49 57906 48139
121 107 54 55 75281 54598
121 75 37 40 38746 39953
121 84 39 39 55729 38855
121 89 38 36 67550 35530
121 62 41 44 57392 43846
121 93 51 54 81280 53921
121 94 44 50 44000 49200
121 115 40 43 50430 42607
121 109 44 48 54657 47645
121 73 72 73 121294 72517
121 136 58 59 91577 58621
121 145 53 54 71549 53060
121 113 1 2 1000 1100
121 105 65 65 103037 64670
121 61 56 57 74147 56727
121 38 63 63 98131 62564
121 45 58 53 122699 52200
121 32 66 67 112785 66129
121 147 62 63 95271 62556
121 103 52 47 105448 46800
121 72 48 48 69928 47437
121 101 69 69 115628 68657
121 91 48 50 58602 49073
121 125 65 65 111407 64595
121 41 48 49 59088 48633
121 100 61 61 89533 60682
121 121 58 53 123959 52200
121 35 51 52 66836 51353
121 119 52 52 72812 51489
121 54 43 44 47990 43851
121 65 44 41 81549 40438
121 108 51 51 72210 50858
121 122 47 43 92396 42300
121 55 67 68 114032 67111
121 68 38 35 71877 34200
121 106 47 43 94697 42300
121 146 39 36 78000 35100
121 117 67 68 104704 67921
121 112 47 48 56419 47528
121 98 55 55 81645 54872
121 104 54 54 80025 53578
121 135 53 53 80349 52458
121 102 52 53 66341 52256
121 33 59 60 91974 59084
121 85 63 64 108013 63560
121 140 46 47 50173 46653
121 96 42 43 45043 42364
121 78 44 45 49846 44189
121 111 56 56 73591 55925
121 132 54 49 103649 48600
121 137 49 48 69623 47835
121 114 49 45 93764 44100
121 64 45 44 61457 43984
121 42 51 47 93555 46884
121 31 57 58 72211 57523
121 66 46 46 62875 45781
121 128 63 63 92441 62764
121 71 54 52 76001 51799
121 69 47 46 65835 45991
121 127 43 43 53264 42902
121 142 41 37 69319 36900
121 149 45 41 77305 40930
121 110 46 47 54603 46152
121 92 45 46 58969 45131
121 87 48 50 58175 49081
121 81 53 55 63301 54114
121 80 49 45 93097 44100
121 39 45 47 49643 46415
121 148 61 61 102106 60490
121 51 52 51 81858 50148
121 130 40 40 50462 39645
121 134 58 57 90153 56994
121 50 47 47 69083 46449
121 49 57 59 81018 58319
121 95 52 47 117021 46800
121 116 66 67 100904 66102
121 60 40 40 45212 39643
121 36 43 40 75025 39224
121 48 46 48 53929 47109
121 44 54 55 77929 54058
121 126 56 1 1000 63846
121 74 45 1 1000 48830
121 52 56 1 1000 55315
121 90 61 1 1000 60783
121 144 56 1 1000 55800
121 43 48 1 1000 47700
121 82 44 1 1000 43045
121 76 44 1 1000 43310
121 40 44 1 1000 43200
121 70 39 1 1000 38988
121 46 45 1 1000 45018
141 44 54 50 101895 49817
141 48 46 46 58819 45511
141 116 66 67 97531 66337
141 49 57 57 87506 56351
141 39 45 45 56563 44308
141 81 53 52 76799 51650
141 87 48 48 63150 47502
141 92 45 46 52380 45658
141 110 46 43 77661 42822
141 31 57 57 78570 56364
141 78 44 41 73011 40865
141 96 42 38 75407 37800
141 140 46 45 61084 44908
141 85 63 65 95709 64230
141 33 59 60 83909 59806
141 102 52 52 66625 51971
141 112 47 47 56620 46979
141 117 67 67 110210 66449
141 55 67 69 96589 68744
141 54 43 39 75792 38700
141 35 51 51 70870 50596
141 41 48 48 63215 47587
141 91 48 45 82685 44514
141 147 62 63 92706 62256
141 32 66 67 103308 66947
141 61 56 57 74083 56006
141 113 1 1 1000 1000
141 145 53 54 70346 53120
141 136 58 53 116892 52847
141 73 72 73 119027 72226
141 109 44 45 47544 44711
141 115 40 42 40000 41043
141 94 44 43 55162 42883
141 93 51 54 58807 53247
141 62 41 43 41000 42639
141 75 37 34 68742 33300
141 107 54 55 70740 54454
141 88 45 42 81544 41118
141 59 50 47 88933 46826
141 123 52 54 64880 53001
141 118 39 37 67010 36418
141 67 45 45 48402 44876
141 34 45 44 57766 43723
141 56 53 54 66059 53801
141 97 52 52 69075 51153
141 58 57 58 76240 57548
141 141 59 60 82137 59830
141 124 56 57 74765 56856
141 57 47 50 47694 49721
141 37 36 36 36000 36000
141 77 58 59 85675 58575
141 133 52 54 63247 53147
141 99 39 36 78000 35100
141 86 43 43 53086 42707
141 131 47 47 61905 46060
141 139 40 38 63001 37099
141 79 42 43 42000 42456
141 53 48 51 49178 50412
141 84 39 41 39000 40672
141 105 65 66 98140 65489
141 38 63 64 97020 63111
141 72 48 50 56382 49354
141 101 69 71 102207 70342
141 125 65 66 104617 65679
141 100 61 61 90856 60867
141 119 52 48 96987 47866
141 108 51 52 66249 51596
141 98 55 55 84526 54711
141 104 54 55 72366 54765
141 135 53 54 71557 53879
141 111 56 56 77888 55570
141 66 46 48 48241 47463
141 128 63 63 97044 62539
141 127 43 45 43000 44026
141 148 61 62 93015 61909
141 130 40 41 43315 40714
141 50 47 49 51601 48748
141 60 40 41 43844 40136
141 63 41 46 41552 45844
141 47 37 41 37000 40297
141 150 49 50 71314 49747
141 129 51 52 71651 51248
141 138 45 50 45000 49119
141 120 57 61 57000 60995
141 83 48 53 65670 52944
141 143 54 62 54000 61361
141 89 36 40 36000 39155
141 45 53 60 53000 59969
141 103 47 53 47000 52844
141 121 53 60 54078 59988
141 65 41 46 41000 45054
141 122 43 48 50400 47199
141 68 35 39 35000 38687
141 106 43 49 43000 48169
141 146 36 41 36000 40200
141 132 49 55 49000 54464
141 137 48 49 61864 48775
141 114 45 50 45000 49876
141 64 44 45 55730 44572
141 42 47 52 47000 51655
141 71 52 53 70658 52534
141 69 46 48 55788 47004
141 142 37 41 37000 40231
141 149 41 45 45903 44140
141 80 45 49 56649 48644
141 51 51 53 62025 52983
141 134 57 58 80536 57961
141 95 47 55 47000 54002
141 36 40 44 40000 43502
141 126 1 1 1000 1000
141 74 1 1 1000 1000
141 52 1 1 1000 1000
141 90 1 1 1000 1000
141 144 1 1 1000 1000
141 43 1 1 1000 1000
141 82 1 1 1000 1000
141 76 1 1 1000 1000
141 40 1 1 1000 1000
141 70 1 1 1000 1000
141 46 1 1 1000 1000
161 36 40 40 44115 39588
161 95 47 46 60461 45653
161 134 57 58 73244 57729
161 51 51 51 70952 50107
161 80 45 44 73231 43341
161 149 41 42 41176 41472
161 142 37 37 37000 37000
161 69 46 46 56088 45970
161 71 52 53 67632 52302
161 42 47 44 74897 43330
161 64 44 45 47010 44872
161 114 45 44 64374 43062
161 137 48 48 64640 47722
161 132 49 48 60792 47820
161 146 36 35 50603 34539
161 106 43 43 50638 42236
161 68 35 35 39118 34588
161 122 43 44 43000 43740
161 65 41 41 49164 40183
161 121 53 48 90877 47700
161 103 47 44 74635 43409
161 45 53 51 74668 50833
161 89 36 36 37310 35869
161 143 54 50 85711 49886
161 83 48 47 76428 46924
161 120 57 56 75136 55186
161 138 45 41 74110 40767
161 129 51 52 65941 51571
161 150 49 50 63170 49814
161 47 37 37 37359 36964
161 63 41 41 46893 40465
161 60 40 40 47067 39677
