IT_NO ID DIVIDENDS_PAID DIVIDENDS_TO_BE_PAID
121 65 0.000000 -164.731688
121 108 0.000000 -102.145907
121 122 0.000000 -215.449621
121 55 0.000000 -331.888638
121 68 0.000000 -105.906674
121 106 0.000000 -152.217151
121 146 0.000000 -123.530396
121 70 0.000000 86.805704
121 139 0.000000 71.000000
121 117 0.000000 -256.511675
121 112 0.000000 -71.777721
121 98 0.000000 -169.957780
121 46 0.000000 42.140205
121 104 0.000000 -142.413707
121 135 0.000000 -140.053400
121 102 0.000000 -112.369618
121 33 0.000000 -220.313633
121 85 0.000000 -288.808271
121 140 0.000000 -28.532833
121 96 0.000000 -5.196338
121 78 0.000000 -4.121365
121 111 0.000000 -133.401843
121 132 0.000000 -263.446186
121 137 0.000000 -112.267917
121 114 0.000000 -229.911439
121 64 0.000000 -73.503512
121 129 0.000000 -132.912540
121 42 0.000000 -253.505429
121 31 0.000000 -146.977648
121 66 0.000000 -121.098975
121 128 0.000000 -228.674582
121 71 0.000000 -242.044591
121 69 0.000000 -210.580624
121 127 0.000000 -158.371807
121 142 0.000000 -228.120500
121 149 0.000000 -229.370225
121 150 11.514815 -187.410039
121 110 0.000000 -73.351978
121 92 0.000000 -265.366896
121 87 0.000000 -135.306496
121 81 0.000000 -136.974533
121 80 0.000000 -364.816302
121 39 0.000000 -171.059461
121 148 0.000000 -305.856305
121 86 43.613696 -64.200773
121 51 0.000000 -297.711989
121 74 0.000000 -265.097842
121 126 0.000000 -212.620475
121 47 0.000000 -221.583344
121 130 0.000000 -148.231927
121 134 0.000000 -329.335878
121 50 17.922886 -220.224664
121 79 11.122910 -111.436127
121 49 0.000000 -304.070043
121 95 0.000000 -420.548438
121 116 0.000000 -297.031387
121 60 0.000000 -105.741974
121 36 0.000000 -276.522046
121 63 0.000000 -365.864086
121 48 0.000000 -197.397966
121 44 0.000000 -266.924662
181 67 0.000000 -50.099322
181 112 0.000000 -107.782726
181 109 0.000000 -73.587975
181 93 0.000000 -79.764484
181 62 0.000000 -42.669000
181 57 0.000000 -51.767534
181 133 0.000000 -132.581615
181 53 0.000000 -123.619135
181 127 0.000000 -37.175188
181 50 0.000000 -77.400086
181 138 0.000000 -70.922801
181 120 0.000000 -98.870362
181 83 0.000000 -82.392389
181 143 0.000000 -94.258664
181 45 0.000000 -71.106012
181 103 0.000000 -65.152485
181 121 0.000000 -74.944903
181 146 0.000000 -4.816500
181 132 0.000000 -17.027782
181 114 0.000000 -53.383894
181 42 0.000000 -109.163269
181 80 0.000000 -98.087571
181 95 0.000000 7.557155
181 46 0.000000 2.289666
181 70 0.000000 1.926702
181 40 0.000000 2.599850
181 76 0.000000 2.289666
181 82 0.000000 2.185730
181 43 0.000000 2.496726
181 144 0.000000 -2.922207
181 90 0.000000 -3.193696
181 52 0.000000 2.703786
181 74 0.000000 2.599850
181 126 0.000000 2.962814
181 37 0.000000 -11.402418
181 97 0.000000 -136.638865
181 113 0.000000 1.500000
181 102 0.000000 -131.597455
181 39 0.000000 -108.401049
181 116 0.000000 -291.107230
181 85 0.000000 -162.881259
181 55 0.000000 -293.773322
181 61 0.000000 -163.240844
181 145 0.000000 -137.588131
181 115 0.000000 -5.904923
181 107 0.000000 -141.730208
181 123 0.000000 -119.418442
181 56 0.000000 -133.730066
181 141 0.000000 -201.870565
181 124 0.000000 -152.948994
181 79 0.000000 -10.645538
181 84 0.000000 -0.656091
181 105 0.000000 -267.097906
181 38 0.000000 -269.487535
181 72 0.000000 -65.710403
181 101 0.000000 -265.671436
181 66 0.000000 -35.299346
181 130 0.000000 -59.163670
181 60 0.000000 -100.578054
181 63 0.000000 70.444874
181 47 0.000000 84.285482
181 89 0.000000 57.795000
181 65 0.000000 19.567266
181 68 0.000000 46.351000
181 106 0.000000 -6.033448
181 137 0.000000 -91.018825
181 69 0.000000 -149.037442
181 142 0.000000 23.330500
181 51 0.000000 -122.824912
181 36 0.000000 28.184626
181 134 0.000000 -156.770009
181 149 0.000000 -99.525496
181 71 0.000000 -124.698966
181 64 0.000000 -117.706433
181 122 0.000000 4.268223
181 129 0.000000 -124.915187
181 150 0.000000 -95.495694
181 148 0.000000 -187.248274
181 135 0.000000 -118.173916
181 104 0.000000 -136.910269
181 108 0.000000 -136.979831
181 125 0.000000 -236.923074
181 77 0.000000 -190.727603
181 58 0.000000 -147.272314
181 73 0.000000 -360.751044
181 32 0.000000 -324.067030
181 147 0.000000 -241.905889
181 33 0.000000 -198.466951
181 92 0.000000 -38.755030
181 48 0.000000 -83.219070
181 49 0.000000 -195.696844
181 87 0.000000 -117.434022
181 31 0.000000 -157.127090
181 117 0.000000 -298.167599
181 35 0.000000 -187.649584
181 41 0.000000 -205.346318
181 86 0.000000 -146.125593
181 131 0.000000 -91.024615
181 100 0.000000 -244.100696
181 98 0.000000 -194.305603
181 111 0.000000 -186.334016
181 128 0.000000 -279.020100
181 44 0.000000 -263.044577
181 81 0.000000 -192.547569
181 110 0.000000 -82.311004
181 78 0.000000 -69.127952
181 96 0.000000 -272.728293
181 140 0.000000 -95.812946
181 54 0.000000 -87.022584
181 91 0.000000 -137.986735
181 136 0.000000 -185.850329
181 94 0.000000 -52.734544
181 75 0.000000 -210.238406
181 88 0.000000 -122.616213
181 59 0.000000 -159.633418
181 118 0.000000 -67.653622
181 34 0.000000 -48.688950
181 99 0.000000 -132.030396
181 139 0.000000 -206.830500
181 119 0.000000 -138.582016
241 38 0.000000 -201.162782
241 107 0.000000 -158.998150
241 116 0.000000 -169.424362
241 42 0.000000 -96.724060
241 105 0.000000 -196.960211
241 66 0.000000 -146.312083
241 73 0.000000 -273.432122
241 139 0.000000 -34.140500
241 60 0.000000 -109.639000
241 122 0.000000 -110.173481
241 32 0.000000 -153.549264
241 36 0.000000 2.914741
241 142 0.000000 2.603745
241 68 0.000000 2.396685
241 89 0.000000 2.603745
241 47 0.000000 2.448653
241 63 0.000000 2.862773
241 136 0.000000 -155.933357
241 31 0.000000 -193.413862
241 58 0.000000 -200.866309
241 134 0.000000 -183.997131
241 113 0.000000 3.150000
241 46 2.289666 5.973480
241 70 1.926702 5.335164
241 40 2.599850 6.518976
241 76 2.289666 5.973480
241 82 2.185730 5.790696
241 43 2.496726 6.337620
241 52 2.703786 6.701760
241 74 2.599850 6.518976
241 126 0.000000 7.157292
241 67 0.000000 -96.229036
241 62 0.000000 -30.060500
241 97 0.000000 -126.554352
241 61 0.000000 -208.081990
241 94 0.000000 -19.901936
241 81 0.000000 -97.027133
241 51 0.000000 -109.055911
241 65 0.000000 -5.720605
241 123 0.000000 -131.918772
241 145 0.000000 -149.083148
241 80 0.000000 -26.054016
241 45 0.000000 -115.698668
241 127 0.000000 -0.681280
241 133 0.000000 -143.571255
241 57 0.000000 -57.829292
241 144 0.000000 0.066842
241 124 0.000000 -96.413349
241 79 0.000000 -84.824833
241 84 0.000000 0.925417
241 130 0.000000 12.141445
241 71 0.000000 -155.405806
241 108 0.000000 -75.764731
241 48 0.000000 -76.311119
241 87 0.000000 -98.799304
241 88 0.000000 -37.792842
241 69 0.000000 -32.150827
241 149 0.000000 77.500000
241 64 0.000000 23.252447
241 104 0.000000 -148.566903
241 41 0.000000 -45.611917
241 86 0.000000 29.953316
241 44 0.000000 -8.286757
241 96 0.000000 43.199500
241 75 0.000000 59.000000
241 59 0.000000 -79.952196
241 91 0.000000 -110.353205
241 35 0.000000 -139.863964
241 147 0.000000 -201.619072
241 55 0.000000 -243.095068
241 111 0.000000 -161.134047
241 49 0.000000 -168.564523
241 77 0.000000 -243.093898
241 129 0.000000 -136.163649
241 106 0.000000 -72.501944
241 120 0.000000 -156.088380
241 53 0.000000 -19.301275
241 138 0.000000 -108.627561
241 143 0.000000 -81.038255
241 34 0.000000 -51.510398
241 140 0.000000 -95.798234
241 98 0.000000 -187.801872
241 148 0.000000 -169.195484
241 150 0.000000 -77.506455
241 137 0.000000 -66.851543
241 101 0.000000 -301.233479
241 72 0.000000 -90.206248
241 141 0.000000 -217.614556
241 115 0.000000 4.202401
241 39 0.000000 -185.330869
241 114 0.000000 -98.688124
241 146 0.000000 12.724000
241 103 0.000000 -23.818168
241 83 0.000000 -79.365876
241 50 0.000000 -78.938675
241 112 0.000000 -55.442774
241 90 0.000000 -6.370054
241 102 0.000000 -135.573805
241 56 0.000000 -141.395806
241 33 0.000000 -251.701375
241 92 0.000000 -89.229359
241 117 0.000000 -326.553005
241 100 0.000000 -204.934454
241 110 0.000000 -16.776703
241 78 0.000000 -132.151369
241 118 0.000000 0.791489
241 128 0.000000 -257.945083
241 119 0.000000 -63.720079
241 125 0.000000 -270.836090
241 135 0.000000 -178.801952
241 85 0.000000 -279.817133
241 37 0.000000 -53.420304
241 95 0.000000 -114.786187
241 121 0.000000 -77.813959
241 93 0.000000 -100.479053
241 109 0.000000 -13.833759
241 132 0.000000 -116.441918
241 131 0.000000 -108.319524
241 54 0.000000 -87.098500
241 99 0.000000 -73.072573
301 103 0.000000 -83.167135
301 119 0.000000 -19.412692
301 141 0.000000 -105.119500
301 133 0.000000 -75.779322
301 31 0.000000 -171.400805
301 45 0.000000 -48.784753
301 55 0.000000 -109.318803
301 111 0.000000 -108.486267
301 77 0.000000 -45.033891
301 106 0.000000 -49.821311
301 39 0.000000 10.651500
301 33 0.000000 -24.466141
301 116 0.000000 -205.624112
301 124 0.000000 -177.402682
301 75 0.000000 2.858309
301 96 0.000000 2.703217
301 86 0.000000 2.548125
301 64 0.000000 2.703217
301 149 0.000000 2.807153
301 142 2.603745 5.700501
301 68 2.396685 5.336361
301 89 2.603745 5.700501
301 47 2.448653 5.427753
301 63 2.862773 6.156033
301 46 5.973480 5.973480
301 70 5.335164 5.335164
301 40 6.518976 6.518976
301 76 5.973480 5.973480
301 82 5.790696 5.790696
301 43 6.337620 6.337620
301 52 6.701760 6.701760
301 74 6.518976 6.518976
301 126 7.157292 7.157292
301 36 0.000000 6.247425
301 113 0.000000 3.150000
301 139 0.000000 49.500000
301 122 0.000000 42.447000
301 81 0.000000 -80.782990
301 44 0.000000 -29.739332
301 120 0.000000 -112.303413
301 125 0.000000 -208.954000
301 109 0.000000 28.952780
301 95 0.000000 -11.907873
301 35 0.000000 -10.920078
301 80 0.000000 4.560151
301 145 0.000000 -89.670286
301 61 0.000000 -120.486897
301 32 0.000000 -134.386131
301 73 0.000000 -255.791374
301 90 0.000000 -0.368988
301 62 0.000000 50.057500
301 97 0.000000 -63.401822
301 65 0.000000 26.921862
301 84 0.000000 27.157059
301 71 0.000000 -79.235141
301 108 0.000000 -103.865761
301 49 0.000000 -110.122338
301 129 0.000000 -24.610756
301 34 0.000000 -23.772065
301 114 0.000000 -16.111740
301 50 0.000000 -44.109249
301 110 0.000000 -14.473252
301 118 0.000000 56.370638
301 37 0.000000 29.136000
301 99 0.000000 0.409500
301 38 0.000000 -200.899574
301 79 0.000000 20.816500
301 91 0.000000 17.552000
301 138 0.000000 -1.131000
301 140 0.000000 20.086000
301 78 0.000000 57.695819
301 132 0.000000 -29.965018
301 85 0.000000 -79.922634
301 128 0.000000 -222.755930
301 87 0.000000 -63.844244
301 117 0.000000 -189.523336
301 56 0.000000 -95.052067
301 72 0.000000 -76.072200
301 101 0.000000 -289.170272
301 53 0.000000 -34.344964
301 69 0.000000 -11.319541
301 67 0.000000 -1.225476
301 94 0.000000 -22.062665
301 48 0.000000 -31.663405
301 41 0.000000 -69.090266
301 92 0.000000 -56.812794
301 135 0.000000 -73.193192
301 131 0.000000 -51.778716
301 93 0.000000 -91.494809
301 121 0.000000 -24.478568
301 102 0.000000 -72.101779
301 83 0.000000 -37.052389
301 98 0.000000 -80.424338
301 143 0.000000 -121.523619
301 147 0.000000 -164.061051
301 59 0.000000 -68.121294
301 104 0.000000 -82.708604
301 88 0.000000 -5.879372
301 130 0.000000 -13.349293
301 57 0.000000 -28.324354
301 127 0.000000 -29.343799
301 123 0.000000 -131.464058
301 51 0.000000 -102.488689
301 58 0.000000 -159.094852
301 136 0.000000 -110.376685
301 60 0.000000 3.658500
301 66 0.000000 6.729500
301 144 0.000000 -7.617729
301 115 0.000000 -31.389787
301 146 0.000000 55.424877
301 112 0.000000 -24.829796
301 100 0.000000 -135.229893
301 137 0.000000 -196.831652
301 148 0.000000 -138.280048
301 134 0.000000 -128.575113
301 105 0.000000 -177.319798
301 42 0.000000 -67.080000
301 107 0.000000 -32.545023
301 150 0.000000 -147.800472
301 54 0.000000 -77.163913
361 135 0.000000 -27.606092
361 38 0.000000 -20.123694
361 124 0.000000 -53.388772
361 31 0.000000 -6.254699
361 71 0.000000 6.180308
361 108 0.000000 21.621500
361 101 0.000000 -50.136000
361 143 0.000000 17.102000
361 147 0.000000 -38.407934
361 148 0.000000 -67.103545
361 105 0.000000 -22.803049
361 146 0.000000 2.788846
361 78 0.000000 3.254934
361 37 0.000000 2.529818
361 118 0.000000 2.840814
361 84 0.000000 3.047874
361 65 0.000000 3.306902
361 62 0.000000 3.099842
361 109 0.000000 3.099842
361 122 0.000000 3.306902
361 139 0.000000 2.736878
361 42 0.000000 55.500000
361 60 0.000000 58.024350
361 75 2.858309 6.064762
361 86 2.548125 5.519266
361 142 5.700501 5.700501
361 68 5.336361 5.336361
361 89 5.700501 5.700501
361 47 5.427753 5.427753
361 63 6.156033 6.156033
361 46 5.973480 5.973480
361 70 5.335164 5.335164
361 40 6.518976 6.518976
361 76 5.973480 5.973480
361 82 5.790696 5.790696
361 43 6.337620 6.337620
361 52 6.701760 6.701760
361 74 6.518976 6.518976
361 126 7.157292 7.157292
361 36 6.247425 6.247425
361 113 3.150000 3.150000
361 96 0.000000 5.792014
361 64 0.000000 5.792014
361 149 0.000000 5.974798
361 103 0.000000 49.485000
361 39 0.000000 50.953121
361 49 0.000000 -97.131393
361 121 0.000000 14.064540
361 48 0.000000 44.366930
361 69 0.000000 25.235425
361 56 0.000000 18.521476
361 50 0.000000 21.207332
361 61 0.000000 -48.596875
361 33 0.000000 8.728844
361 77 0.000000 21.581532
361 111 0.000000 -19.526322
361 119 0.000000 54.489465
361 144 0.000000 3.713622
361 44 0.000000 -10.919447
361 95 0.000000 63.000000
361 35 0.000000 -3.001273
361 99 0.000000 52.950450
361 87 0.000000 17.411712
361 72 0.000000 45.769108
361 67 0.000000 60.813500
361 94 0.000000 58.296000
361 41 0.000000 61.263000
361 102 0.000000 11.750652
361 59 0.000000 34.493000
361 88 0.000000 63.000000
361 130 0.000000 60.000000
361 127 0.000000 63.000000
361 123 0.000000 -17.928742
361 51 0.000000 41.824396
361 115 0.000000 59.461000
361 112 0.000000 44.697020
361 54 0.000000 52.500000
361 138 0.000000 62.500000
361 128 0.000000 49.711696
361 53 0.000000 55.634000
361 92 0.000000 23.998442
361 93 0.000000 39.452500
361 104 0.000000 3.886301
361 137 0.000000 41.545855
361 150 0.000000 65.492500
361 134 0.000000 1.855648
361 98 0.000000 27.709049
361 117 0.000000 -82.914688
361 136 0.000000 -1.555496
361 83 0.000000 35.855773
361 34 0.000000 38.729952
361 73 0.000000 -113.016874
361 55 0.000000 -10.014228
361 125 0.000000 -115.111005
361 145 0.000000 -22.608088
361 57 0.000000 -9.132848
361 131 0.000000 -8.087626
361 132 0.000000 11.196714
361 140 0.000000 27.782721
361 91 0.000000 72.146285
361 79 0.000000 82.589950
361 110 0.000000 18.910500
361 114 0.000000 25.300315
361 97 0.000000 -48.118970
361 80 0.000000 34.642869
361 81 0.000000 -67.136258
361 106 0.000000 33.494000
361 45 0.000000 11.363035
361 133 0.000000 7.476925
361 90 0.000000 3.783056
361 58 0.000000 -82.031245
361 66 0.000000 65.770377
361 107 0.000000 -10.230913
361 100 0.000000 -124.727671
361 85 0.000000 -50.846950
361 129 0.000000 -35.072000
361 32 0.000000 -102.221689
361 120 0.000000 3.019000
361 116 0.000000 -146.272706
361 141 0.000000 -9.938088
421 66 0.000000 11.836826
421 106 0.000000 11.836826
421 80 0.000000 12.665066
421 114 0.000000 11.836826
421 91 0.000000 11.421082
421 140 0.000000 11.628954
421 34 0.000000 11.216458
421 83 0.000000 12.252570
421 98 0.000000 13.701178
421 150 0.000000 11.836826
421 137 0.000000 11.836826
421 93 0.000000 12.872938
421 92 0.000000 12.252570
421 53 0.000000 11.008586
421 128 0.000000 14.321546
421 138 0.000000 11.216458
421 54 0.000000 10.800714
421 112 0.000000 12.665066
421 115 0.000000 10.592842
421 51 0.000000 12.872938
421 127 0.000000 11.628954
421 130 0.000000 10.592842
421 88 0.000000 11.628954
421 59 0.000000 12.252570
421 41 0.000000 11.421082
421 94 0.000000 12.044698
421 67 0.000000 11.836826
421 72 0.000000 11.836826
421 99 0.000000 9.972474
421 95 0.000000 12.872938
421 119 0.000000 12.044698
421 69 0.000000 12.252570
421 48 0.000000 12.872938
421 39 0.000000 12.044698
421 103 0.000000 12.872938
421 60 0.000000 11.008586
421 42 0.000000 11.628954
421 120 0.000000 95.783600
421 146 2.788846 17.214476
421 37 2.529818 15.392348
421 118 2.840814 17.580044
421 84 3.047874 19.036604
421 65 3.306902 20.858732
421 62 3.099842 19.402172
421 109 3.099842 19.402172
421 122 3.306902 20.858732
421 75 6.064762 19.759047
421 86 5.519266 17.577063
421 142 5.700501 18.302003
421 68 5.336361 16.845443
421 89 5.700501 18.302003
421 47 5.427753 17.211011
421 63 6.156033 20.124131
421 46 5.973480 19.393920
421 70 5.335164 16.840656
421 40 6.518976 21.575904
421 76 5.973480 19.393920
421 82 5.790696 18.662784
421 43 6.337620 20.850480
421 52 6.701760 22.307040
421 74 6.518976 21.575904
421 126 7.157292 24.129168
421 36 6.247425 20.489699
421 113 3.150000 8.100000
421 96 5.792014 18.668055
421 64 5.792014 18.668055
421 149 5.974798 19.399191
421 78 0.000000 20.493164
421 139 0.000000 16.848908
421 79 0.000000 153.092600
421 144 0.000000 24.494736
421 38 0.000000 90.000000
421 31 0.000000 82.500000
421 108 0.000000 170.134600
421 101 0.000000 100.500000
421 143 0.000000 148.748800
421 121 0.000000 132.383975
421 33 0.000000 117.906915
421 77 0.000000 172.958739
421 87 0.000000 147.111531
421 117 0.000000 99.000000
421 85 0.000000 81.000000
421 141 0.000000 79.500000
421 100 0.000000 87.000000
421 81 0.000000 78.000000
421 104 0.000000 95.099723
421 111 0.000000 79.500000
421 61 0.000000 84.000000
421 56 0.000000 160.994496
421 105 0.000000 82.500000
421 148 0.000000 87.000000
421 71 0.000000 103.693353
421 124 0.000000 81.000000
421 135 0.000000 76.500000
421 90 0.000000 27.042288
421 147 0.000000 87.000000
421 49 0.000000 85.500000
421 50 0.000000 162.312262
421 44 0.000000 69.000000
421 35 0.000000 75.000000
421 102 0.000000 129.702871
421 123 0.000000 78.000000
421 134 0.000000 90.664852
421 136 0.000000 78.000000
421 57 0.000000 69.000000
421 131 0.000000 69.000000
421 132 0.000000 118.265542
421 110 0.000000 147.706200
421 97 0.000000 78.000000
421 45 0.000000 124.997353
421 133 0.000000 106.398471
421 107 0.000000 72.000000
421 129 0.000000 75.000000
421 73 0.000000 114.500000
421 55 0.000000 91.000000
421 125 0.000000 100.000000
