IT_NO ID ISINSOLVENT ISILLIQUID TOTAL_ASSETS LIQUIDITY INVENTORY UNIT_HOUSE_PRICE CAPITAL_GOODS_PRICE CAPITAL_GOODS PHYSICAL_CAPITAL_CONSTRUCTION DEBT
181 3 0 0 1476.199874 -62.518750 7 99.976946 0.560000 1498 1498 0.000000
181 28 0 0 808.250830 -30.629170 0 99.976946 0.560000 1498 1498 0.000000
181 30 0 0 1116.269035 -122.518750 4 99.976946 0.560000 1498 1498 0.000000
181 2 0 0 1576.176820 -62.518750 8 99.976946 0.560000 1498 1498 0.000000
241 2 0 0 1546.176820 -92.518750 8 99.976946 0.560000 1498 1498 0.000000
241 30 0 0 1156.245981 -182.518750 5 99.976946 0.560000 1498 1498 0.000000
241 28 0 0 793.250830 -45.629170 0 99.976946 0.560000 1498 1498 0.000000
241 3 0 0 1446.199874 -92.518750 7 99.976946 0.560000 1498 1498 0.000000
241 4 0 0 1546.176820 -92.518750 8 99.976946 0.560000 1498 1498 0.000000
241 26 0 0 793.250830 -45.629170 0 99.976946 0.560000 1498 1498 0.000000
241 19 0 0 793.250830 -45.629170 0 99.976946 0.560000 1498 1498 0.000000
241 20 0 0 1303.626409 -635.000000 11 99.976946 0.560000 1498 1498 0.000000
241 22 0 0 1148.787785 -90.000000 4 99.976946 0.560000 1498 1498 0.000000
241 1 0 0 1268.672517 -470.000000 9 99.976946 0.560000 1498 1498 0.000000
241 14 0 0 1198.672517 -540.000000 9 99.976946 0.560000 1498 1498 0.000000
241 8 0 0 1498.603355 -540.000000 12 99.976946 0.560000 1498 1498 0.000000
241 5 0 0 1233.695570 -405.000000 8 99.976946 0.560000 1498 1498 0.000000
241 16 0 0 1378.603355 -660.000000 12 99.976946 0.560000 1498 1498 0.000000
241 18 0 0 1063.672517 -675.000000 9 99.976946 0.560000 1498 1498 0.000000
241 27 0 0 1228.741678 -210.000000 6 99.976946 0.560000 1498 1498 0.000000
241 12 0 0 963.764731 -375.000000 5 99.976946 0.560000 1498 1498 0.000000
241 17 0 0 913.787785 -325.000000 4 99.976946 0.560000 1498 1498 0.000000
241 7 0 0 1383.626409 -555.000000 11 99.976946 0.560000 1498 1498 0.000000
241 9 0 0 1083.741678 -355.000000 6 99.976946 0.560000 1498 1498 0.000000
241 29 0 0 1213.695570 -425.000000 8 99.976946 0.560000 1498 1498 0.000000
241 24 0 0 1093.741678 -345.000000 6 99.976946 0.560000 1498 1498 0.000000
241 6 0 0 883.787785 -355.000000 4 99.976946 0.560000 1498 1498 0.000000
241 10 0 0 1083.741678 -355.000000 6 99.976946 0.560000 1498 1498 0.000000
241 11 0 0 1183.672517 -555.000000 9 99.976946 0.560000 1498 1498 0.000000
241 13 0 0 983.787785 -255.000000 4 99.976946 0.560000 1498 1498 0.000000
241 15 0 0 1521.130713 -317.518750 10 99.976946 0.560000 1498 1498 0.000000
241 21 0 0 1821.015444 -517.518750 15 99.976946 0.560000 1498 1498 0.000000
241 23 0 0 1186.231535 -52.556250 4 99.976946 0.560000 1498 1498 0.000000
241 25 0 0 1526.139320 -112.556250 8 99.976946 0.560000 1498 1498 0.000000
301 26 0 0 838.880000 0.000000 0 99.976946 0.560000 1498 1498 0.000000
301 20 0 0 1298.603355 -740.000000 12 99.976946 0.560000 1498 1498 0.000000
301 18 0 0 1158.626409 -780.000000 11 99.976946 0.560000 1498 1498 0.000000
301 25 0 0 1566.116267 -172.556250 9 99.976946 0.560000 1498 1498 0.000000
301 23 0 0 1256.208481 -82.556250 5 99.976946 0.560000 1498 1498 0.000000
301 21 0 0 1855.969337 -682.518750 17 99.976946 0.560000 1498 1498 0.000000
301 15 0 0 1516.107659 -422.518750 11 99.976946 0.560000 1498 1498 0.000000
301 13 0 0 968.787785 -270.000000 4 99.976946 0.560000 1498 1498 0.000000
301 11 0 0 1308.626409 -630.000000 11 99.976946 0.560000 1498 1498 0.000000
301 10 0 0 1068.741678 -370.000000 6 99.976946 0.560000 1498 1498 0.000000
301 6 0 0 868.787785 -370.000000 4 99.976946 0.560000 1498 1498 0.000000
301 24 0 0 1063.741678 -375.000000 6 99.976946 0.560000 1498 1498 0.000000
301 29 0 0 1253.672517 -485.000000 9 99.976946 0.560000 1498 1498 0.000000
301 9 0 0 1068.741678 -370.000000 6 99.976946 0.560000 1498 1498 0.000000
301 7 0 0 1308.626409 -630.000000 11 99.976946 0.560000 1498 1498 0.000000
301 17 0 0 898.787785 -340.000000 4 99.976946 0.560000 1498 1498 0.000000
301 12 0 0 1003.741678 -435.000000 6 99.976946 0.560000 1498 1498 0.000000
301 27 0 0 1198.741678 -240.000000 6 99.976946 0.560000 1498 1498 0.000000
301 16 0 0 1373.580302 -765.000000 13 99.976946 0.560000 1498 1498 0.000000
301 5 0 0 1203.695570 -435.000000 8 99.976946 0.560000 1498 1498 0.000000
301 8 0 0 1538.580302 -600.000000 13 99.976946 0.560000 1498 1498 0.000000
301 14 0 0 1223.649463 -615.000000 10 99.976946 0.560000 1498 1498 0.000000
301 1 0 0 1338.649463 -500.000000 10 99.976946 0.560000 1498 1498 0.000000
301 22 0 0 1218.764731 -120.000000 5 99.976946 0.560000 1498 1498 0.000000
301 19 0 0 778.250830 -60.629170 0 99.976946 0.560000 1498 1498 0.000000
301 4 0 0 1616.153767 -122.518750 9 99.976946 0.560000 1498 1498 0.000000
301 3 0 0 1516.176820 -122.518750 8 99.976946 0.560000 1498 1498 0.000000
301 28 0 0 778.250830 -60.629170 0 99.976946 0.560000 1498 1498 0.000000
301 30 0 0 1196.222928 -242.518750 6 99.976946 0.560000 1498 1498 0.000000
301 2 0 0 1616.153767 -122.518750 9 99.976946 0.560000 1498 1498 0.000000
361 26 0 0 823.880000 -15.000000 0 99.976946 0.560000 1498 1498 0.000000
361 20 0 0 1303.580302 -835.000000 13 99.976946 0.560000 1498 1498 0.000000
361 12 0 0 943.741678 -495.000000 6 99.976946 0.560000 1498 1498 0.000000
361 15 0 0 1541.084605 -497.518750 12 99.976946 0.560000 1498 1498 0.000000
361 21 0 0 1790.946283 -847.518750 18 99.976946 0.560000 1498 1498 0.000000
361 2 0 0 1586.153767 -152.518750 9 99.976946 0.560000 1498 1498 0.000000
361 30 0 0 1136.222928 -302.518750 6 99.976946 0.560000 1498 1498 0.000000
361 28 0 0 763.250830 -75.629170 0 99.976946 0.560000 1498 1498 0.000000
361 3 0 0 1486.176820 -152.518750 8 99.976946 0.560000 1498 1498 0.000000
361 4 0 0 1686.130713 -152.518750 10 99.976946 0.560000 1498 1498 0.000000
361 19 0 0 763.250830 -75.629170 0 99.976946 0.560000 1498 1498 0.000000
361 22 0 0 1188.764731 -150.000000 5 99.976946 0.560000 1498 1498 0.000000
361 1 0 0 1308.649463 -530.000000 10 99.976946 0.560000 1498 1498 0.000000
361 14 0 0 1248.626409 -690.000000 11 99.976946 0.560000 1498 1498 0.000000
361 8 0 0 1478.580302 -660.000000 13 99.976946 0.560000 1498 1498 0.000000
361 5 0 0 1273.672517 -465.000000 9 99.976946 0.560000 1498 1498 0.000000
361 16 0 0 1368.557248 -870.000000 14 99.976946 0.560000 1498 1498 0.000000
361 27 0 0 1268.718624 -270.000000 7 99.976946 0.560000 1498 1498 0.000000
361 17 0 0 883.787785 -355.000000 4 99.976946 0.560000 1498 1498 0.000000
361 7 0 0 1333.603355 -705.000000 12 99.976946 0.560000 1498 1498 0.000000
361 9 0 0 1053.741678 -385.000000 6 99.976946 0.560000 1498 1498 0.000000
361 29 0 0 1193.672517 -545.000000 9 99.976946 0.560000 1498 1498 0.000000
361 24 0 0 1133.718624 -405.000000 7 99.976946 0.560000 1498 1498 0.000000
361 6 0 0 853.787785 -385.000000 4 99.976946 0.560000 1498 1498 0.000000
361 10 0 0 1053.741678 -385.000000 6 99.976946 0.560000 1498 1498 0.000000
361 11 0 0 1233.626409 -705.000000 11 99.976946 0.560000 1498 1498 0.000000
361 13 0 0 953.787785 -285.000000 4 99.976946 0.560000 1498 1498 0.000000
361 23 0 0 1226.208481 -112.556250 5 99.976946 0.560000 1498 1498 0.000000
361 25 0 0 1606.093213 -232.556250 10 99.976946 0.560000 1498 1498 0.000000
361 18 0 0 1153.603355 -885.000000 12 99.976946 0.560000 1498 1498 0.000000
421 23 0 0 1438.741678 0.000000 6 99.976946 0.560000 1498 1498 0.000000
421 15 0 0 1571.061552 -567.518750 13 99.976946 0.560000 1498 1498 0.000000
421 16 0 0 1363.534194 -975.000000 15 99.976946 0.560000 1498 1498 0.000000
421 12 0 0 1013.718624 -525.000000 7 99.976946 0.560000 1498 1498 0.000000
421 21 0 0 1840.900176 -997.518750 20 99.976946 0.560000 1498 1498 0.000000
421 7 0 0 1358.580302 -780.000000 13 99.976946 0.560000 1498 1498 0.000000
421 18 0 0 1148.580302 -990.000000 13 99.976946 0.560000 1498 1498 0.000000
421 25 0 0 1546.093213 -292.556250 10 99.976946 0.560000 1498 1498 0.000000
421 13 0 0 938.787785 -300.000000 4 99.976946 0.560000 1498 1498 0.000000
421 11 0 0 1258.603355 -780.000000 12 99.976946 0.560000 1498 1498 0.000000
421 10 0 0 1038.741678 -400.000000 6 99.976946 0.560000 1498 1498 0.000000
421 6 0 0 838.787785 -400.000000 4 99.976946 0.560000 1498 1498 0.000000
421 24 0 0 1103.718624 -435.000000 7 99.976946 0.560000 1498 1498 0.000000
421 29 0 0 1233.649463 -605.000000 10 99.976946 0.560000 1498 1498 0.000000
421 9 0 0 1038.741678 -400.000000 6 99.976946 0.560000 1498 1498 0.000000
421 17 0 0 868.787785 -370.000000 4 99.976946 0.560000 1498 1498 0.000000
421 27 0 0 1238.718624 -300.000000 7 99.976946 0.560000 1498 1498 0.000000
421 5 0 0 1243.672517 -495.000000 9 99.976946 0.560000 1498 1498 0.000000
421 8 0 0 1518.557248 -720.000000 14 99.976946 0.560000 1498 1498 0.000000
421 14 0 0 1273.603355 -765.000000 12 99.976946 0.560000 1498 1498 0.000000
421 1 0 0 1378.626409 -560.000000 11 99.976946 0.560000 1498 1498 0.000000
421 22 0 0 1258.741678 -180.000000 6 99.976946 0.560000 1498 1498 0.000000
421 19 0 0 748.250830 -90.629170 0 99.976946 0.560000 1498 1498 0.000000
421 4 0 0 1656.130713 -182.518750 10 99.976946 0.560000 1498 1498 0.000000
421 3 0 0 1556.153767 -182.518750 9 99.976946 0.560000 1498 1498 0.000000
421 28 0 0 748.250830 -90.629170 0 99.976946 0.560000 1498 1498 0.000000
421 30 0 0 1176.199874 -362.518750 7 99.976946 0.560000 1498 1498 0.000000
421 2 0 0 1656.130713 -182.518750 10 99.976946 0.560000 1498 1498 0.000000
421 20 0 0 1328.557248 -910.000000 14 99.976946 0.560000 1498 1498 0.000000
421 26 0 0 808.880000 -30.000000 0 99.976946 0.560000 1498 1498 0.000000
481 3 0 0 1738.672517 0.000000 9 99.976946 0.560000 1498 1498 0.000000
481 8 0 0 2338.534194 0.000000 15 99.976946 0.560000 1498 1498 0.000000
481 23 0 0 1408.741678 -30.000000 6 99.976946 0.560000 1498 1498 0.000000
481 29 0 0 1183.649463 -655.000000 10 99.976946 0.560000 1498 1498 0.000000
481 15 0 0 1611.038498 -627.518750 14 99.976946 0.560000 1498 1498 0.000000
481 11 0 0 1293.580302 -845.000000 13 99.976946 0.560000 1498 1498 0.000000
481 7 0 0 1398.557248 -840.000000 14 99.976946 0.560000 1498 1498 0.000000
481 26 0 0 793.880000 -45.000000 0 99.976946 0.560000 1498 1498 0.000000
481 20 0 0 1353.534194 -985.000000 15 99.976946 0.560000 1498 1498 0.000000
481 2 0 0 1626.130713 -212.518750 10 99.976946 0.560000 1498 1498 0.000000
481 30 0 0 1216.176820 -422.518750 8 99.976946 0.560000 1498 1498 0.000000
481 28 0 0 733.250830 -105.629170 0 99.976946 0.560000 1498 1498 0.000000
481 4 0 0 1726.107659 -212.518750 11 99.976946 0.560000 1498 1498 0.000000
481 19 0 0 733.250830 -105.629170 0 99.976946 0.560000 1498 1498 0.000000
481 22 0 0 1228.741678 -210.000000 6 99.976946 0.560000 1498 1498 0.000000
481 1 0 0 1348.626409 -590.000000 11 99.976946 0.560000 1498 1498 0.000000
481 14 0 0 1298.580302 -840.000000 13 99.976946 0.560000 1498 1498 0.000000
481 5 0 0 1313.649463 -525.000000 10 99.976946 0.560000 1498 1498 0.000000
481 27 0 0 1308.695570 -330.000000 8 99.976946 0.560000 1498 1498 0.000000
481 17 0 0 853.787785 -385.000000 4 99.976946 0.560000 1498 1498 0.000000
481 9 0 0 1023.741678 -415.000000 6 99.976946 0.560000 1498 1498 0.000000
481 24 0 0 1173.695570 -465.000000 8 99.976946 0.560000 1498 1498 0.000000
481 6 0 0 823.787785 -415.000000 4 99.976946 0.560000 1498 1498 0.000000
481 10 0 0 1023.741678 -415.000000 6 99.976946 0.560000 1498 1498 0.000000
481 13 0 0 923.787785 -315.000000 4 99.976946 0.560000 1498 1498 0.000000
481 25 0 0 1586.070159 -352.556250 11 99.976946 0.560000 1498 1498 0.000000
481 18 0 0 1043.580302 -1095.000000 13 99.976946 0.560000 1498 1498 0.000000
481 21 0 0 1890.854068 -1147.518750 22 99.976946 0.560000 1498 1498 0.000000
481 12 0 0 983.718624 -555.000000 7 99.976946 0.560000 1498 1498 0.000000
481 16 0 0 1358.511141 -1080.000000 16 99.976946 0.560000 1498 1498 0.000000
541 18 0 0 2338.534194 0.000000 15 99.976946 0.560000 1498 1498 0.000000
541 25 0 0 2038.603355 0.000000 12 99.976946 0.560000 1498 1498 0.000000
541 28 0 0 838.880000 0.000000 0 99.976946 0.560000 1498 1498 0.000000
541 26 0 0 838.880000 0.000000 0 99.976946 0.560000 1498 1498 0.000000
541 3 0 0 1808.649463 -30.000000 10 99.976946 0.560000 1498 1498 0.000000
541 8 0 0 2378.511141 -60.000000 16 99.976946 0.560000 1498 1498 0.000000
541 11 0 0 1333.557248 -905.000000 14 99.976946 0.560000 1498 1498 0.000000
541 20 0 0 1378.511141 -1060.000000 16 99.976946 0.560000 1498 1498 0.000000
541 16 0 0 1353.488087 -1185.000000 17 99.976946 0.560000 1498 1498 0.000000
541 12 0 0 1053.695570 -585.000000 8 99.976946 0.560000 1498 1498 0.000000
541 21 0 0 1940.807961 -1297.518750 24 99.976946 0.560000 1498 1498 0.000000
541 13 0 0 908.787785 -330.000000 4 99.976946 0.560000 1498 1498 0.000000
541 10 0 0 1008.741678 -430.000000 6 99.976946 0.560000 1498 1498 0.000000
541 6 0 0 808.787785 -430.000000 4 99.976946 0.560000 1498 1498 0.000000
541 24 0 0 1143.695570 -495.000000 8 99.976946 0.560000 1498 1498 0.000000
541 9 0 0 1008.741678 -430.000000 6 99.976946 0.560000 1498 1498 0.000000
541 17 0 0 838.787785 -400.000000 4 99.976946 0.560000 1498 1498 0.000000
541 27 0 0 1278.695570 -360.000000 8 99.976946 0.560000 1498 1498 0.000000
541 5 0 0 1283.649463 -555.000000 10 99.976946 0.560000 1498 1498 0.000000
541 14 0 0 1223.580302 -915.000000 13 99.976946 0.560000 1498 1498 0.000000
541 1 0 0 1418.603355 -620.000000 12 99.976946 0.560000 1498 1498 0.000000
541 22 0 0 1198.741678 -240.000000 6 99.976946 0.560000 1498 1498 0.000000
541 19 0 0 718.250830 -120.629170 0 99.976946 0.560000 1498 1498 0.000000
541 4 0 0 1696.107659 -242.518750 11 99.976946 0.560000 1498 1498 0.000000
541 30 0 0 1156.176820 -482.518750 8 99.976946 0.560000 1498 1498 0.000000
541 2 0 0 1696.107659 -242.518750 11 99.976946 0.560000 1498 1498 0.000000
541 7 0 0 1338.557248 -900.000000 14 99.976946 0.560000 1498 1498 0.000000
541 15 0 0 1651.015444 -687.518750 15 99.976946 0.560000 1498 1498 0.000000
541 29 0 0 1253.626409 -685.000000 11 99.976946 0.560000 1498 1498 0.000000
541 23 0 0 1478.718624 -60.000000 7 99.976946 0.560000 1498 1498 0.000000
601 29 0 0 1938.626409 0.000000 11 99.976946 0.560000 1498 1498 0.000000
601 4 0 0 2038.603355 0.000000 12 99.976946 0.560000 1498 1498 0.000000
601 14 0 0 2238.557248 0.000000 14 99.976946 0.560000 1498 1498 0.000000
601 6 0 0 1238.787785 0.000000 4 99.976946 0.560000 1498 1498 0.000000
601 18 0 0 2333.511141 -105.000000 16 99.976946 0.560000 1498 1498 0.000000
601 25 0 0 1978.603355 -60.000000 12 99.976946 0.560000 1498 1498 0.000000
601 28 0 0 823.880000 -15.000000 0 99.976946 0.560000 1498 1498 0.000000
601 26 0 0 823.880000 -15.000000 0 99.976946 0.560000 1498 1498 0.000000
601 7 0 0 1378.534194 -960.000000 15 99.976946 0.560000 1498 1498 0.000000
601 23 0 0 1448.718624 -90.000000 7 99.976946 0.560000 1498 1498 0.000000
601 15 0 0 1591.015444 -747.518750 15 99.976946 0.560000 1498 1498 0.000000
601 2 0 0 1666.107659 -272.518750 11 99.976946 0.560000 1498 1498 0.000000
601 30 0 0 1196.153767 -542.518750 9 99.976946 0.560000 1498 1498 0.000000
601 19 0 0 703.250830 -135.629170 0 99.976946 0.560000 1498 1498 0.000000
601 22 0 0 1268.718624 -270.000000 7 99.976946 0.560000 1498 1498 0.000000
601 1 0 0 1388.603355 -650.000000 12 99.976946 0.560000 1498 1498 0.000000
601 5 0 0 1253.649463 -585.000000 10 99.976946 0.560000 1498 1498 0.000000
601 27 0 0 1248.695570 -390.000000 8 99.976946 0.560000 1498 1498 0.000000
601 17 0 0 823.787785 -415.000000 4 99.976946 0.560000 1498 1498 0.000000
601 9 0 0 993.741678 -445.000000 6 99.976946 0.560000 1498 1498 0.000000
601 24 0 0 1113.695570 -525.000000 8 99.976946 0.560000 1498 1498 0.000000
601 10 0 0 993.741678 -445.000000 6 99.976946 0.560000 1498 1498 0.000000
