IT_NO ID NO_EMPLOYEES EMPLOYEES_NEEDED INVENTORY PRODUCTION_PLAN
101 26 1 21 0 15
101 22 2 11 3 8
101 4 2 14 7 10
101 3 2 12 6 9
101 21 12 15 9 11
101 23 2 24 2 17
101 1 2 15 7 11
101 14 5 11 7 8
101 8 4 20 9 14
101 5 2 18 6 13
101 16 7 20 9 14
101 18 7 11 6 8
101 20 7 7 9 5
101 27 2 15 4 11
101 28 1 24 0 17
101 15 7 25 7 18
101 12 4 17 4 12
101 17 1 20 4 14
101 7 5 17 8 12
101 9 1 20 6 14
101 29 4 25 6 18
101 24 2 12 5 9
101 6 1 15 4 11
101 10 1 20 6 14
101 11 5 12 6 9
101 13 1 22 4 16
101 25 4 18 5 13
101 30 4 21 3 15
101 2 2 27 7 19
121 13 1 18 4 13
121 11 5 18 7 13
121 10 1 27 6 19
121 6 1 21 4 15
121 24 2 12 5 9
121 29 4 28 6 20
121 9 1 18 6 13
121 7 5 8 9 6
121 17 1 21 4 15
121 12 4 21 5 15
121 27 2 12 4 9
121 18 7 22 7 16
121 16 7 28 9 20
121 5 2 22 7 16
121 8 4 17 10 12
121 14 5 11 7 8
121 1 2 14 8 10
121 22 2 15 3 11
121 20 7 25 9 18
121 19 1 18 0 13
121 26 1 22 0 16
121 4 2 28 7 20
121 3 2 20 6 14
121 21 12 21 10 15
121 23 2 14 3 10
121 28 1 14 0 10
121 15 7 7 8 5
121 25 4 21 6 15
121 30 4 12 4 9
121 2 2 22 7 16
141 15 7 12 8 9
141 13 1 17 4 12
141 11 5 22 8 16
141 10 1 22 6 16
141 6 1 28 4 20
141 24 2 17 5 12
141 29 4 21 6 15
141 9 1 22 6 16
141 7 5 10 9 7
141 17 1 17 4 12
141 12 4 15 5 11
141 27 2 25 5 18
141 18 7 25 8 18
141 16 7 11 10 8
141 5 2 15 7 11
141 8 4 22 10 16
141 14 5 27 8 19
141 1 2 22 8 16
141 22 2 27 3 19
141 20 7 28 9 20
141 19 1 20 0 14
141 26 1 14 0 10
141 4 2 21 7 15
141 3 2 27 6 19
141 21 12 11 11 8
141 23 2 11 3 8
141 28 1 15 0 11
141 25 4 18 7 13
141 30 4 14 4 10
141 2 2 17 8 12
161 21 11 20 12 14
161 15 7 24 9 17
161 13 1 20 4 14
161 11 5 15 8 11
161 10 1 18 6 13
161 6 1 27 4 19
161 24 2 8 5 6
161 29 4 10 7 7
161 9 1 28 6 20
161 7 5 12 10 9
161 17 1 27 4 19
161 12 4 15 5 11
161 27 2 12 5 9
161 18 7 12 8 9
161 16 7 20 11 14
161 5 2 21 7 15
161 8 4 14 11 10
161 14 5 20 8 14
161 1 2 12 8 9
161 22 2 10 3 7
161 20 7 21 10 15
161 19 1 21 0 15
161 26 1 22 0 16
161 4 2 28 8 20
161 3 2 18 7 13
161 23 2 15 3 11
161 28 1 12 0 9
161 25 4 17 7 12
161 30 4 25 4 18
161 2 2 24 8 17
181 2 2 15 8 11
181 30 4 20 4 14
181 28 1 18 0 13
181 3 2 12 7 9
181 4 2 17 8 12
181 26 1 24 0 17
181 19 1 25 0 18
181 20 7 17 10 12
181 22 2 17 4 12
181 1 2 27 9 19
181 14 5 7 9 5
181 8 4 18 11 13
181 5 2 12 8 9
181 16 7 28 11 20
181 18 7 20 9 14
181 27 2 25 5 18
181 12 4 10 5 7
181 17 1 24 4 17
181 7 5 18 10 13
181 9 1 24 6 17
181 29 4 25 7 18
181 24 2 8 6 6
181 6 1 25 4 18
181 10 1 25 6 18
181 11 5 18 9 13
181 13 1 28 4 20
181 15 7 22 9 16
181 21 11 22 13 16
181 23 2 20 4 14
181 25 4 22 7 16
201 2 2 28 8 20
201 30 4 18 5 13
201 28 1 22 0 16
201 3 2 27 7 19
201 4 2 17 8 12
201 26 1 21 0 15
201 19 1 24 0 17
201 20 7 12 10 9
201 22 2 27 4 19
201 1 2 28 9 20
201 14 5 18 9 13
201 8 4 15 11 11
201 5 2 7 8 5
201 16 7 28 11 20
201 18 7 17 9 12
201 27 2 15 5 11
201 12 4 27 5 19
201 17 1 20 4 14
201 7 5 22 10 16
201 9 1 21 6 15
201 29 4 20 8 14
201 24 2 24 6 17
201 6 1 21 4 15
201 10 1 28 6 20
201 11 5 27 9 19
201 13 1 21 4 15
201 15 7 24 10 17
201 21 11 28 14 20
201 23 2 28 4 20
201 25 4 28 8 20
221 2 2 15 8 11
221 30 4 15 5 11
221 28 1 28 0 20
221 3 2 28 7 20
221 4 2 18 8 13
221 26 1 17 0 12
221 19 1 21 0 15
221 20 7 28 11 20
221 22 2 25 4 18
221 1 2 20 9 14
221 14 5 10 9 7
221 8 4 17 12 12
221 5 2 8 8 6
221 16 7 14 12 10
221 18 7 17 9 12
221 27 2 17 6 12
221 12 4 14 5 10
221 17 1 22 4 16
221 7 5 12 11 9
221 9 1 25 6 18
221 29 4 10 8 7
221 24 2 18 6 13
221 6 1 25 4 18
221 10 1 21 6 15
221 11 5 12 9 9
221 13 1 20 4 14
221 15 7 15 10 11
221 21 11 24 15 17
221 23 2 17 4 12
221 25 4 7 8 5
241 25 4 20 9 14
241 23 2 15 4 11
241 21 11 17 16 12
241 15 7 28 10 20
241 13 1 18 4 13
241 11 5 25 10 18
241 10 1 21 6 15
241 6 1 18 4 13
241 24 2 22 6 16
241 29 4 15 8 11
241 9 1 25 6 18
241 7 5 8 11 6
241 17 1 18 4 13
241 12 4 5 5 4
241 27 2 21 6 15
241 18 7 12 10 9
241 16 7 24 12 17
241 5 2 7 8 5
241 8 4 28 12 20
241 14 5 10 10 7
241 1 2 28 9 20
241 22 2 25 4 18
241 20 7 24 12 17
241 19 1 21 0 15
241 26 1 24 0 17
241 4 2 24 9 17
241 3 2 15 7 11
241 28 1 27 0 19
241 30 4 20 6 14
241 2 2 20 9 14
261 25 4 8 9 6
261 23 2 22 5 16
261 21 11 24 16 17
261 15 7 18 11 13
261 13 1 15 4 11
261 11 5 14 10 10
261 10 1 21 6 15
261 6 1 15 4 11
261 24 2 20 6 14
261 29 4 8 9 6
261 9 1 22 6 16
261 7 5 7 11 5
261 17 1 24 4 17
261 12 4 14 5 10
261 27 2 11 6 8
261 18 7 7 10 5
261 16 7 20 12 14
261 5 2 12 8 9
261 8 4 25 12 18
261 14 5 24 10 17
261 1 2 17 10 12
261 22 2 10 4 7
261 20 7 7 12 5
261 19 1 18 0 13
261 26 1 15 0 11
261 4 2 24 9 17
261 3 2 17 8 12
261 28 1 21 0 15
261 30 4 12 6 9
261 2 2 24 9 17
281 20 7 22 12 16
281 18 7 20 11 14
281 25 4 18 9 13
281 23 2 8 5 6
281 21 11 27 17 19
281 15 7 14 11 10
281 13 1 17 4 12
281 11 5 12 11 9
281 10 1 18 6 13
281 6 1 20 4 14
281 24 2 20 6 14
281 29 4 12 9 9
281 9 1 28 6 20
281 7 5 15 11 11
281 17 1 12 4 9
281 12 4 22 6 16
281 27 2 10 6 7
281 16 7 12 13 9
281 5 2 12 8 9
281 8 4 25 13 18
281 14 5 7 10 5
281 1 2 14 10 10
281 22 2 10 5 7
281 19 1 22 0 16
281 26 1 24 0 17
281 4 2 22 9 16
281 3 2 12 8 9
281 28 1 28 0 20
281 30 4 8 6 6
281 2 2 20 9 14
301 2 2 7 9 5
301 30 4 28 6 20
301 28 1 15 0 11
301 3 2 12 8 9
301 4 2 14 9 10
301 19 1 27 0 19
301 22 2 15 5 11
301 1 2 18 10 13
301 14 5 10 10 7
301 8 4 8 13 6
301 5 2 12 9 9
301 16 7 18 13 13
301 27 2 18 6 13
301 12 4 25 6 18
301 17 1 15 4 11
301 7 5 14 11 10
301 9 1 21 6 15
301 29 4 8 9 6
301 24 2 12 7 9
301 6 1 17 4 12
301 10 1 27 6 19
301 11 5 14 11 10
301 13 1 24 4 17
301 15 7 5 12 4
301 21 11 11 17 8
301 23 2 12 5 9
301 25 4 21 9 15
301 18 7 15 11 11
301 20 7 27 12 19
301 26 1 28 0 20
321 15 5 12 12 9
321 21 11 17 17 12
321 2 2 20 9 14
321 30 4 28 6 20
321 28 1 22 0 16
321 3 2 17 8 12
321 4 2 20 10 14
321 19 1 24 0 17
321 22 2 10 5 7
321 1 2 18 10 13
321 14 5 28 11 20
321 8 4 10 13 7
321 5 2 4 9 3
321 16 7 21 13 15
321 27 2 22 7 16
321 12 4 21 6 15
321 17 1 28 4 20
321 7 5 15 12 11
321 9 1 22 6 16
321 29 4 5 9 4
321 24 2 11 7 8
321 6 1 15 4 11
321 10 1 22 6 16
321 11 5 10 11 7
321 13 1 15 4 11
321 23 2 21 5 15
321 25 4 12 10 9
321 18 7 27 12 19
321 20 7 18 13 13
321 26 1 24 0 17
341 15 5 5 12 4
341 21 11 28 18 20
341 2 2 22 9 16
341 30 4 10 6 7
341 28 1 24 0 17
341 3 2 15 8 11
341 4 2 20 10 14
341 19 1 25 0 18
341 22 2 17 5 12
341 1 2 15 10 11
341 14 5 22 11 16
341 8 4 10 13 7
341 5 2 12 9 9
341 16 7 15 14 11
341 27 2 11 7 8
341 12 4 4 6 3
341 17 1 18 4 13
341 7 5 27 12 19
341 9 1 27 6 19
341 29 4 20 9 14
341 24 2 25 7 18
341 6 1 27 4 19
341 10 1 27 6 19
341 11 5 20 11 14
341 13 1 17 4 12
341 23 2 27 5 19
341 25 4 5 10 4
341 18 7 10 12 7
341 20 7 5 13 4
341 26 1 28 0 20
361 18 7 21 12 15
361 25 4 24 10 17
361 23 2 27 5 19
361 13 1 21 4 15
361 11 5 25 12 18
361 10 1 28 6 20
361 6 1 24 4 17
361 24 2 7 7 5
361 29 4 25 9 18
361 9 1 22 6 16
361 7 5 5 12 4
361 17 1 21 4 15
361 27 2 15 7 11
361 16 7 28 14 20
361 5 2 12 9 9
361 8 4 8 14 6
361 14 5 21 11 15
361 1 2 25 10 18
361 22 2 15 5 11
361 19 1 25 0 18
361 4 2 15 10 11
361 3 2 11 8 8
361 28 1 20 0 14
361 30 4 14 7 10
361 2 2 24 10 17
361 21 11 10 19 7
361 15 5 18 13 13
361 12 4 2 7 2
361 20 5 28 13 20
361 26 1 14 0 10
381 12 2 24 7 17
381 21 10 22 19 16
381 7 5 15 13 11
381 18 7 21 12 15
381 25 4 7 10 5
381 23 2 21 6 15
381 13 1 25 4 18
381 11 5 24 12 17
381 10 1 22 6 16
381 6 1 27 4 19
381 24 2 10 7 7
381 29 4 18 9 13
381 9 1 28 6 20
381 17 1 24 4 17
381 27 2 28 7 20
381 16 7 7 14 5
381 5 2 17 9 12
381 8 4 21 14 15
381 14 5 7 12 5
381 1 2 12 11 9
381 22 2 18 5 13
381 19 1 22 0 16
381 4 2 22 10 16
381 3 2 11 9 8
381 28 1 20 0 14
381 30 4 17 7 12
381 2 2 21 10 15
381 15 5 20 13 14
381 20 5 14 13 10
381 26 1 15 0 11
401 16 7 8 15 6
401 12 2 8 7 6
401 21 10 12 20 9
401 7 5 12 13 9
401 18 7 8 13 6
401 25 4 8 10 6
401 23 2 11 6 8
401 13 1 22 4 16
401 11 5 22 12 16
401 10 1 21 6 15
401 6 1 27 4 19
401 24 2 17 7 12
401 29 4 15 10 11
401 9 1 18 6 13
401 17 1 21 4 15
401 27 2 15 7 11
401 5 2 12 9 9
401 8 4 7 14 5
401 14 5 12 12 9
401 1 2 28 11 20
401 22 2 21 6 15
401 19 1 18 0 13
401 4 2 11 10 8
401 3 2 18 9 13
401 28 1 18 0 13
401 30 4 11 7 8
401 2 2 24 10 17
401 15 5 4 13 3
401 20 5 7 14 5
401 26 1 20 0 14
421 26 1 22 0 16
421 20 5 28 14 20
421 2 2 11 10 8
421 30 4 21 8 15
421 28 1 25 0 18
421 3 2 21 9 15
421 4 2 27 11 19
421 19 1 18 0 13
421 22 2 27 6 19
421 1 2 27 11 19
421 14 5 12 12 9
421 8 4 17 15 12
421 5 2 12 9 9
421 27 2 15 7 11
421 17 1 25 4 18
421 9 1 28 6 20
421 29 4 22 10 16
421 24 2 27 7 19
421 6 1 22 4 16
421 10 1 27 6 19
421 11 5 25 12 18
421 13 1 27 4 19
421 25 4 11 11 8
421 18 7 25 13 18
421 7 5 4 13 3
421 21 10 22 21 16
421 12 2 4 7 3
421 16 7 24 15 17
421 15 4 11 13 8
421 23 2 28 6 20
441 7 4 12 13 9
441 26 1 28 0 20
441 20 5 8 14 6
441 2 2 24 10 17
441 30 4 7 8 5
441 28 1 21 0 15
441 3 2 12 9 9
441 4 2 18 11 13
441 19 1 25 0 18
441 22 2 17 6 12
441 1 2 21 11 15
441 14 5 15 12 11
441 8 4 12 15 9
441 5 2 22 9 16
441 27 2 24 7 17
441 17 1 22 4 16
441 9 1 25 6 18
441 29 4 10 10 7
441 24 2 21 7 15
441 6 1 24 4 17
441 10 1 28 6 20
441 11 5 4 13 3
441 13 1 21 4 15
441 25 4 20 11 14
441 18 7 22 13 16
441 21 10 20 21 14
441 12 2 22 7 16
441 16 7 22 15 16
441 15 4 7 14 5
441 23 2 25 6 18
461 11 4 18 13 13
461 7 4 11 14 8
461 26 1 28 0 20
461 20 5 15 15 11
461 2 2 8 10 6
461 30 4 22 8 16
461 28 1 25 0 18
461 3 2 14 9 10
461 4 2 27 11 19
461 19 1 28 0 20
461 22 2 11 6 8
461 1 2 12 11 9
461 14 5 10 13 7
461 8 4 22 15 16
461 5 2 25 10 18
461 27 2 18 8 13
461 17 1 17 4 12
461 9 1 22 6 16
461 29 4 2 10 2
461 24 2 17 8 12
461 6 1 27 4 19
461 10 1 18 6 13
461 13 1 18 4 13
461 25 4 25 11 18
461 18 7 10 13 7
461 21 10 15 22 11
461 12 2 10 7 7
461 16 7 12 16 9
461 15 4 4 14 3
461 23 2 27 6 19
481 16 7 7 16 5
481 12 2 8 7 6
481 21 10 27 23 19
481 18 7 17 14 12
481 25 4 28 11 20
481 13 1 21 4 15
481 10 1 18 6 13
481 6 1 18 4 13
481 24 2 11 8 8
481 9 1 22 6 16
481 17 1 18 4 13
481 27 2 11 8 8
481 5 2 25 10 18
481 14 5 8 13 6
481 1 2 8 11 6
481 22 2 18 6 13
481 19 1 20 0 14
481 4 2 8 11 6
481 28 1 14 0 10
481 30 4 28 8 20
481 2 2 22 10 16
481 20 5 17 16 12
481 26 1 25 0 18
481 7 4 27 14 19
481 11 4 4 13 3
481 15 4 21 14 15
481 29 2 22 11 16
481 23 2 18 6 13
481 8 4 8 15 6
481 3 2 27 9 19
501 11 4 24 14 17
501 16 7 22 16 16
501 12 2 5 7 4
501 21 10 18 23 13
501 18 7 15 14 11
501 25 4 28 11 20
501 13 1 22 4 16
501 10 1 27 6 19
501 6 1 17 4 12
501 24 2 22 8 16
501 9 1 21 6 15
501 17 1 25 4 18
501 27 2 28 8 20
501 5 2 22 10 16
501 14 5 11 13 8
501 1 2 15 11 11
501 22 2 24 6 17
501 19 1 20 0 14
501 4 2 14 11 10
501 28 1 12 0 9
501 30 4 11 8 8
501 2 2 11 10 8
501 20 5 5 16 4
501 26 1 17 0 12
501 7 4 14 14 10
501 15 4 12 15 9
501 29 2 14 11 10
501 23 2 18 6 13
501 8 4 28 15 20
501 3 2 10 9 7
521 20 5 24 16 17
521 11 4 4 14 3
521 16 7 24 17 17
521 12 2 5 8 4
521 21 10 12 24 9
521 18 7 18 15 13
521 25 4 24 12 17
521 13 1 24 4 17
521 10 1 24 6 17
521 6 1 28 4 20
521 24 2 12 8 9
521 9 1 22 6 16
521 17 1 15 4 11
521 27 2 28 8 20
521 5 2 12 10 9
521 14 5 21 13 15
521 1 2 27 12 19
521 22 2 28 6 20
521 19 1 24 0 17
521 4 2 25 11 18
521 28 1 14 0 10
521 30 4 15 8 11
521 2 2 5 11 4
521 26 1 24 0 17
521 7 4 21 14 15
521 15 4 7 15 5
521 29 2 4 11 3
521 23 2 5 7 4
521 8 4 10 16 7
521 3 2 20 10 14
541 23 2 21 7 15
541 29 2 24 11 17
541 15 4 10 15 7
541 7 4 4 14 3
541 2 2 20 11 14
541 30 4 27 8 19
541 4 2 10 12 7
541 19 1 21 0 15
541 22 2 15 6 11
541 1 2 7 12 5
541 14 5 28 13 20
541 5 2 28 10 20
541 27 2 21 8 15
541 17 1 15 4 11
541 9 1 17 6 12
541 24 2 17 8 12
541 6 1 27 4 19
541 10 1 21 6 15
541 13 1 17 4 12
541 21 10 24 24 17
541 12 2 21 8 15
541 16 7 22 17 16
541 20 5 8 16 6
541 11 4 8 14 6
541 8 4 10 16 7
541 3 2 21 10 15
541 26 1 21 0 15
541 28 1 22 0 16
541 25 4 12 12 9
541 18 7 25 15 18
561 7 4 21 15 15
561 23 2 14 7 10
561 29 2 12 11 9
561 15 4 20 15 14
561 2 2 5 11 4
561 30 4 5 9 4
561 4 2 12 12 9
561 19 1 18 0 13
561 22 2 17 7 12
561 1 2 10 12 7
561 14 5 27 14 19
561 5 2 10 10 7
561 27 2 24 8 17
561 17 1 28 4 20
561 9 1 22 6 16
561 24 2 8 8 6
561 6 1 14 4 10
561 10 1 20 6 14
561 13 1 18 4 13
561 21 10 22 24 16
561 12 2 10 8 7
561 16 7 12 17 9
561 20 5 14 16 10
561 11 4 12 14 9
561 8 4 8 16 6
561 3 2 15 10 11
561 26 1 20 0 14
561 28 1 15 0 11
561 25 4 7 12 5
561 18 7 28 16 20
581 7 4 10 15 7
581 23 2 7 7 5
581 29 2 10 11 7
581 15 4 11 15 8
581 2 2 18 11 13
581 30 4 5 9 4
581 4 2 17 12 12
581 19 1 21 0 15
581 22 2 21 7 15
581 1 2 17 12 12
581 14 5 20 14 14
581 5 2 8 10 6
581 27 2 24 8 17
581 17 1 17 4 12
581 9 1 22 6 16
581 24 2 15 8 11
581 6 1 21 4 15
581 10 1 18 6 13
581 13 1 20 4 14
581 21 10 15 25 11
581 12 2 5 8 4
581 16 7 21 18 15
581 20 5 7 16 5
581 11 4 11 15 8
581 8 4 21 16 15
581 3 2 14 10 10
581 26 1 17 0 12
581 28 1 28 0 20
581 25 4 22 12 16
581 18 7 28 16 20
601 3 2 12 10 9
601 8 4 10 17 7
601 11 4 15 15 11
601 20 5 20 16 14
601 16 7 7 18 5
601 12 2 15 8 11
601 21 10 10 26 7
601 13 1 20 4 14
601 10 1 24 6 17
601 24 2 5 8 4
601 9 1 28 6 20
601 17 1 21 4 15
601 27 2 18 8 13
601 5 2 18 10 13
601 1 2 12 12 9
601 22 2 21 7 15
601 19 1 25 0 18
601 30 4 4 9 3
601 2 2 25 11 18
601 15 4 12 15 9
601 23 2 22 7 16
601 7 4 18 15 13
601 26 1 15 0 11
601 28 1 21 0 15
601 25 4 10 12 7
601 18 7 18 16 13
601 6 1 14 4 10
601 14 5 10 14 7
601 4 2 22 12 16
601 29 2 12 11 9
621 30 4 14 10 10
621 21 10 22 26 16
621 16 7 7 18 5
621 3 2 8 10 6
621 8 4 14 17 10
621 11 4 4 15 3
621 20 5 21 17 15
621 12 2 11 8 8
621 13 1 27 4 19
621 10 1 28 6 20
621 24 2 12 8 9
621 9 1 21 6 15
621 17 1 17 4 12
621 27 2 5 8 4
621 5 2 8 10 6
621 1 2 27 12 19
621 22 2 11 7 8
621 19 1 20 0 14
621 2 2 10 11 7
621 15 4 2 15 2
621 23 2 22 7 16
621 7 4 22 15 16
621 26 1 22 0 16
621 28 1 17 0 12
621 25 4 22 12 16
621 18 7 11 16 8
621 6 1 28 4 20
621 14 5 27 15 19
621 4 2 17 12 12
621 29 2 12 11 9
641 15 2 14 16 10
641 11 4 25 15 18
641 16 7 17 19 12
641 30 4 10 10 7
641 21 10 27 27 19
641 3 2 18 10 13
641 8 4 17 17 12
641 20 5 10 17 7
641 12 2 4 8 3
641 13 1 17 4 12
641 10 1 24 6 17
641 24 2 8 9 6
641 9 1 20 6 14
641 17 1 15 4 11
641 27 2 28 9 20
641 5 2 11 10 8
641 1 2 8 12 6
641 22 2 18 7 13
641 19 1 22 0 16
641 2 2 7 11 5
641 23 2 27 7 19
641 7 4 11 15 8
641 26 1 21 0 15
641 28 1 22 0 16
641 25 4 17 13 12
641 18 7 17 17 12
641 6 1 17 4 12
641 14 5 11 15 8
641 4 2 22 12 16
641 29 2 28 11 20
661 26 1 20 0 14
661 2 2 2 11 2
661 19 1 28 0 20
661 1 2 7 12 5
661 27 2 4 9 3
661 17 1 28 4 20
661 9 1 22 6 16
661 24 2 20 9 14
661 10 1 20 6 14
661 13 1 22 4 16
661 12 2 1 8 1
661 20 5 24 17 17
661 21 10 25 28 18
661 30 4 2 10 2
661 16 7 20 19 14
661 11 4 2 15 2
661 15 2 18 16 13
661 6 1 17 4 12
661 14 5 5 15 4
661 4 2 15 12 11
661 29 2 21 12 15
661 18 7 28 17 20
661 25 4 7 13 5
661 28 1 14 0 10
661 7 4 4 16 3
661 23 2 14 7 10
661 22 2 14 7 10
661 5 2 7 11 5
661 8 4 7 17 5
661 3 2 10 10 7
681 11 2 2 15 2
681 30 2 20 10 14
681 12 1 20 8 14
681 7 4 24 16 17
681 14 5 4 15 3
681 2 2 11 11 8
681 26 1 22 0 16
681 19 1 21 0 15
681 1 2 10 13 7
681 27 2 22 9 16
681 17 1 18 4 13
681 9 1 17 6 12
681 24 2 21 9 15
681 10 1 20 6 14
681 13 1 21 4 15
681 20 5 20 17 14
681 21 10 17 28 12
681 16 7 5 19 4
681 15 2 14 16 10
681 6 1 15 4 11
681 4 2 5 13 4
681 29 2 2 12 2
681 18 7 24 17 17
681 25 4 25 13 18
681 28 1 12 0 9
681 23 2 24 7 17
681 22 2 10 7 7
681 5 2 20 11 14
681 8 4 5 17 4
681 3 2 14 11 10
701 16 5 14 20 10
701 14 4 21 16 15
701 29 2 10 12 7
701 11 2 27 15 19
701 30 2 18 10 13
701 12 1 14 8 10
701 7 4 18 16 13
701 2 2 14 11 10
701 26 1 25 0 18
701 19 1 25 0 18
701 1 2 27 13 19
701 27 2 14 9 10
701 17 1 12 4 9
701 9 1 25 6 18
701 24 2 17 9 12
701 10 1 18 6 13
701 13 1 27 4 19
701 20 5 11 18 8
701 21 10 14 29 10
701 15 2 20 16 14
701 6 1 18 4 13
701 4 2 10 13 7
701 18 7 18 17 13
701 25 4 5 13 4
701 28 1 18 0 13
701 23 2 7 8 5
701 22 2 4 7 3
701 5 2 22 11 16
701 8 4 20 17 14
701 3 2 10 11 7
721 21 10 24 30 17
721 20 5 7 19 5
721 13 1 22 4 16
721 10 1 22 6 16
721 24 2 10 9 7
721 9 1 21 6 15
721 1 2 15 13 11
721 19 1 27 0 19
721 2 2 22 12 16
721 30 2 2 10 2
721 11 2 7 15 5
721 16 5 11 20 8
721 7 4 4 16 3
721 18 7 18 18 13
721 25 4 14 13 10
721 28 1 17 0 12
721 23 2 14 8 10
721 22 2 17 7 12
721 5 2 4 11 3
721 8 4 25 18 18
721 3 2 22 11 16
721 4 2 20 13 14
721 6 1 20 4 14
721 15 2 14 16 10
721 17 1 28 4 20
721 27 2 25 9 18
721 26 1 21 0 15
721 12 1 12 8 9
721 29 2 24 12 17
721 14 4 24 16 17
741 7 4 28 16 20
741 30 2 18 10 13
741 21 10 28 30 20
741 20 5 21 19 15
741 13 1 22 4 16
741 10 1 22 6 16
741 24 2 28 9 20
741 9 1 20 6 14
741 1 2 22 13 16
741 19 1 27 0 19
741 2 2 8 12 6
741 11 2 18 16 13
741 16 5 11 20 8
741 18 7 20 18 14
741 25 4 4 13 3
741 28 1 27 0 19
741 23 2 18 8 13
741 22 2 7 7 5
741 5 2 14 11 10
741 8 4 22 18 16
741 3 2 15 11 11
741 4 2 18 13 13
741 6 1 15 4 11
741 15 2 27 16 19
741 17 1 21 4 15
741 27 2 11 9 8
741 26 1 14 0 10
741 12 1 7 8 5
741 29 2 21 12 15
741 14 4 15 16 11
761 25 4 24 14 17
761 7 4 5 16 4
761 30 2 12 10 9
761 21 10 10 31 7
761 20 5 27 19 19
761 13 1 24 4 17
761 10 1 28 6 20
761 24 2 28 9 20
761 9 1 20 6 14
761 1 2 17 13 12
761 19 1 18 0 13
761 2 2 8 12 6
761 11 2 12 16 9
761 16 5 28 21 20
761 18 7 20 19 14
761 28 1 24 0 17
761 23 2 25 8 18
761 22 2 11 8 8
