IT_NO ID NO_EMPLOYEES EMPLOYEES_NEEDED INVENTORY PRODUCTION_PLAN
61 134 36 36 36000 36000
61 137 53 53 65149 52715
61 140 55 51 103670 50176
61 143 37 34 63616 33300
61 147 52 47 95680 46800
61 149 66 66 94432 65239
61 34 48 51 60675 50844
61 37 44 47 49568 46173
61 39 54 57 76396 56448
61 42 49 46 86816 45341
61 44 41 45 41000 44398
61 45 56 56 77123 55987
61 50 48 52 49869 51384
61 52 61 62 85842 61439
61 54 50 53 59155 52008
61 56 49 47 87048 46015
61 57 37 40 37000 39251
61 61 47 49 50585 48030
61 62 45 47 50610 46202
61 67 55 56 71524 55400
61 71 53 57 63222 56711
61 72 55 57 76070 56699
61 76 59 63 67063 62439
61 80 54 56 67309 55360
61 89 49 52 59908 51460
61 91 55 51 99713 50323
61 92 50 51 56499 50783
61 93 48 50 50479 49094
61 102 51 53 59576 52903
61 104 51 51 67876 50811
61 105 52 53 63084 52856
61 121 50 54 50000 53153
61 123 45 48 60460 47706
61 141 46 50 46000 49333
61 142 59 59 83906 58403
61 136 57 58 80199 57028
61 129 46 49 55917 48230
61 117 60 62 77072 61038
61 116 55 56 71220 55014
61 112 52 54 67402 53934
61 106 43 46 44119 45183
61 99 54 54 71403 53905
61 77 57 56 86329 55738
61 40 49 52 55686 51195
61 36 56 57 71709 56825
61 146 66 67 86837 66004
61 127 59 58 80741 57838
61 107 57 57 78727 56229
61 74 50 49 69093 48766
61 35 56 55 82725 54207
61 66 64 58 117764 57600
61 69 44 44 50335 43366
61 144 56 55 74782 54121
61 103 59 58 71726 57727
61 64 55 55 63193 54180
61 128 63 1 1000 62984
81 146 66 60 137032 59400
81 36 56 56 74127 55758
81 40 49 49 56391 48929
81 106 43 43 46123 42799
81 112 52 53 67119 52028
81 116 55 56 70786 55043
81 117 60 54 121264 54000
81 129 46 42 89609 41400
81 136 57 57 85782 56441
81 141 46 42 91970 41400
81 123 45 47 49440 46102
81 121 50 50 56622 49337
81 105 52 52 69299 51378
81 102 51 46 97984 45900
81 93 48 44 91433 43200
81 92 50 50 63329 49317
81 89 49 49 63746 48616
81 80 54 53 82022 52528
81 76 59 54 111379 53100
81 72 55 55 79496 54657
81 71 53 48 100077 47700
81 67 55 55 77594 54393
81 62 45 41 87962 40500
81 61 47 43 89349 42300
81 57 37 37 37000 37000
81 54 50 49 70073 48908
81 52 61 61 93971 60187
81 50 48 48 57494 47237
81 44 41 37 82000 36900
81 39 54 54 77241 53915
81 37 44 44 54574 43499
81 34 48 48 64058 47661
81 108 53 53 72800 52201
81 59 55 50 105989 49500
81 47 58 57 79537 56770
81 81 58 53 117232 52200
81 83 47 43 87724 42300
81 111 46 45 56567 44986
81 58 48 48 58736 47064
81 53 45 46 52269 45056
81 79 55 56 72471 55310
81 86 55 55 80375 54145
81 97 53 53 71915 52701
81 100 44 44 47026 43697
81 118 50 50 58358 49896
81 119 53 53 70906 52263
81 133 47 47 61591 46454
81 101 59 59 87805 58403
81 70 72 71 119582 70767
81 49 60 59 92233 58320
81 95 48 48 52551 47946
81 124 56 56 74132 55434
81 43 49 45 94756 44100
81 65 43 43 58343 42070
81 60 51 51 62961 50253
81 82 51 51 59745 50729
81 115 61 61 89235 60367
81 38 57 58 76564 57192
81 32 41 41 47620 40596
81 68 49 49 61260 48255
81 88 49 49 64609 48675
81 98 55 55 79583 54145
81 130 61 61 85522 60405
81 134 36 33 65531 32400
81 137 53 48 97384 47700
81 149 66 66 101061 65337
81 45 56 56 81562 55556
81 104 51 51 73744 50413
81 142 59 60 81299 59260
81 99 54 55 69505 54189
81 107 57 57 82723 56600
81 69 44 45 49234 44110
81 64 55 55 72214 54097
81 84 55 56 79889 55895
81 46 56 57 77144 56872
81 51 54 56 87640 55731
81 122 66 67 110285 66136
81 131 57 57 85878 56899
81 132 56 56 78159 55631
81 33 46 47 53726 46511
81 31 54 57 81912 56539
81 41 46 49 65007 48650
81 48 55 50 106510 49500
81 75 43 47 48011 46276
81 78 60 62 106082 61381
81 113 54 55 71907 54664
81 114 59 59 89376 58812
81 120 60 59 91638 58549
81 125 48 52 59374 51391
81 135 54 55 72798 54488
81 138 58 65 58000 65000
81 150 52 54 81081 53633
81 148 54 60 54000 59170
81 145 67 68 110916 67284
81 139 71 71 113132 70548
81 110 60 60 88478 59664
81 109 52 55 73351 54311
81 90 49 45 93797 44100
81 87 54 49 117302 48600
81 73 58 59 89685 58203
81 63 40 44 45814 43294
81 55 69 69 120514 68874
81 85 45 48 51910 47222
81 94 41 46 42244 45206
81 96 52 58 52000 57250
81 126 49 54 60771 53562
81 140 51 54 75125 53854
81 143 34 37 34000 36961
81 147 47 52 47000 51868
81 42 46 49 59651 48716
81 56 47 52 47000 51004
81 91 51 53 84347 52536
81 77 56 57 76572 56975
81 127 58 53 118474 52200
81 74 49 50 59548 49954
81 35 55 56 79177 55354
81 66 58 61 88473 60929
81 144 55 50 108757 49500
81 103 58 58 77498 57422
81 128 1 1 1000 1000
101 66 58 59 84017 58445
101 35 55 55 80919 54825
101 74 49 49 60080 48946
101 77 56 57 71831 56474
101 91 51 53 69362 52498
101 56 47 43 86092 42300
101 42 46 47 59253 46039
101 147 47 47 52011 46498
101 143 34 34 34000 34000
101 140 51 53 64121 52100
101 126 49 50 55722 49504
101 96 52 47 104000 46800
101 94 41 37 71219 36900
101 85 45 45 55008 44690
101 63 40 40 47788 39802
101 73 58 59 83156 58652
101 109 52 53 67678 52567
101 145 67 67 114931 66598
101 148 54 52 76327 51767
101 150 52 53 72349 52873
101 138 58 53 105444 52200
101 135 54 55 70818 54198
101 125 48 44 90253 43200
101 113 54 54 77939 53396
101 78 60 63 84706 62137
101 75 43 44 47213 43079
101 41 46 47 61371 46363
101 31 54 55 73276 54863
101 33 46 42 88127 41400
101 122 66 66 110942 65934
101 51 54 56 75253 55238
101 46 56 56 79559 55758
101 84 55 56 78527 55136
101 69 44 40 81726 39600
101 99 54 54 69941 53956
101 142 59 59 82606 58869
101 38 57 57 77303 56926
101 79 55 50 108470 49500
101 53 45 45 58096 44417
101 123 45 45 50563 44887
101 116 55 56 69559 55122
101 112 52 47 97117 46800
101 36 56 56 78877 55525
101 40 49 45 95443 44100
101 106 43 42 57482 41864
101 136 57 58 78812 57697
101 121 50 45 94907 45000
101 105 52 52 74590 51470
101 92 50 46 91442 45233
101 89 49 49 73055 48069
101 72 55 55 85217 54427
101 67 55 55 80451 54714
101 57 37 37 37000 37000
101 52 61 55 129671 54900
101 50 48 48 64714 47278
101 39 54 49 106469 48600
101 37 44 40 86112 39600
101 34 48 44 95783 43200
101 108 53 48 109801 47700
101 58 48 49 56471 48226
101 86 55 50 109103 49500
101 97 53 53 81434 52048
101 100 44 43 59376 42765
101 118 50 49 70866 48749
101 119 53 53 75216 52569
101 133 47 48 57196 47439
101 101 59 59 88703 58910
101 95 48 44 84718 43200
101 124 56 56 81619 55251
101 65 43 39 82496 38700
101 60 51 50 72956 50000
101 82 51 51 60558 50918
101 115 61 60 99874 59936
101 32 41 42 43285 41433
101 68 49 49 67641 48361
101 88 49 49 66850 48775
101 98 55 56 76387 55319
101 130 61 55 126098 54900
101 149 66 65 113025 64803
101 45 56 56 83309 55825
101 104 51 52 69450 51429
101 107 57 52 115314 51300
101 64 55 55 76756 54545
101 131 57 58 84646 57123
101 132 56 55 92620 54553
101 114 59 60 82917 59645
101 139 71 71 122539 70059
101 110 60 61 87999 60047
101 55 69 70 117557 69295
101 103 58 58 83370 57412
101 128 1 1 2000 900
101 146 60 67 71211 66582
101 117 54 59 78432 58283
101 129 42 47 42000 46760
101 141 42 47 48068 46390
101 102 46 50 63399 49458
101 93 44 48 54137 47729
101 80 53 53 82970 52905
101 76 54 56 91984 55939
101 71 48 53 55380 52469
101 62 41 45 54066 44389
101 61 43 47 56823 46252
101 54 49 51 58526 50154
101 44 37 42 38506 41349
101 59 50 55 59724 54626
101 47 57 58 77124 57241
101 81 53 58 70858 57637
101 83 43 47 54653 46307
101 111 45 46 50178 45638
101 70 71 71 126033 70354
101 49 59 59 95678 58655
101 43 45 50 52624 49213
101 134 33 37 33000 36253
101 137 48 51 73035 50434
101 48 50 56 50000 55651
101 120 59 60 82369 59926
101 90 45 49 61135 48266
101 87 49 56 49000 55830
101 127 53 56 89935 55853
101 144 50 56 50000 55875
121 42 46 46 63836 45541
121 143 34 34 34000 34000
121 111 45 45 55290 44488
121 131 57 57 93892 56075
121 32 41 41 47179 40610
121 133 47 48 55392 47180
121 58 48 48 62695 47377
121 84 55 56 72016 55651
121 51 54 49 106849 48600
121 46 56 55 95344 54421
121 97 53 54 78041 53339
121 124 56 57 76966 56465
121 68 49 50 63691 49395
121 88 49 50 66002 49084
121 128 1 2 1000 1100
121 118 49 45 95171 44421
121 95 44 48 51423 47329
121 107 52 58 61798 57351
121 149 65 65 114072 64895
121 130 55 60 85165 59093
121 115 60 61 91876 60799
121 60 50 51 71051 50190
121 100 43 43 62848 42652
121 108 48 52 72031 51777
121 34 44 50 44000 49178
121 37 40 45 40000 44611
121 39 49 52 77980 51848
121 52 55 63 55000 62467
121 92 46 50 53361 49808
121 121 45 50 51624 49328
121 106 42 42 59565 41791
121 40 45 51 45000 50044
121 112 47 52 55879 51123
121 69 40 45 40000 44172
121 125 44 48 57204 47304
121 138 53 56 81224 55422
121 148 52 53 72497 52383
121 94 37 41 37000 40421
121 96 47 53 47000 52700
121 56 43 47 55527 46056
121 49 59 60 89032 59664
121 70 71 72 125506 71052
121 80 53 54 78307 53466
121 103 58 59 80608 58276
121 139 71 72 119703 71283
121 64 55 56 67959 55879
121 45 56 51 116719 50400
121 82 51 46 102687 45900
121 101 59 60 82939 59576
121 119 53 54 73216 53200
121 50 48 46 85023 45035
121 57 37 34 65335 33300
121 67 55 56 79532 55091
121 72 55 50 115305 49500
121 89 49 50 68451 49460
121 105 52 54 62678 53191
121 36 56 51 107176 50822
121 123 45 41 86901 40500
121 53 45 46 54941 45315
121 38 57 56 95520 55178
121 142 59 59 87568 58503
121 99 54 54 76124 53381
121 113 54 52 95284 51802
121 145 67 68 108291 67664
121 85 45 45 57314 44769
121 74 49 45 92309 44100
121 35 55 56 73072 55784
121 66 58 59 81562 58245
121 77 56 52 101033 51256
121 91 51 51 73456 50590
121 140 51 51 67986 50613
121 126 49 48 67134 47858
121 73 58 59 80014 58314
121 109 52 52 69334 51834
121 150 52 53 70937 52141
121 135 54 52 92935 51083
121 78 60 61 79243 60546
121 75 43 39 78556 38700
121 41 46 46 69648 45172
121 31 54 55 72949 54032
121 116 55 51 97967 50521
121 136 57 52 109557 51300
121 98 55 56 74293 55209
121 104 51 52 66324 51312
121 114 59 58 98089 57482
121 110 60 60 88676 59932
121 55 69 71 107347 70021
121 146 60 58 93712 57749
121 117 54 55 75960 54247
121 129 42 38 79339 37800
121 141 42 42 49947 41812
121 102 46 43 85379 42266
121 76 54 56 75448 55653
121 71 48 44 91780 43200
121 62 41 42 45064 41900
121 54 49 45 103634 44100
121 44 37 38 37000 37150
121 59 50 50 61535 49818
121 47 57 56 88819 55830
121 81 53 52 81691 51916
121 137 48 49 70445 48259
121 48 50 45 100000 45000
121 120 59 59 85043 58732
121 90 45 42 82766 41397
121 87 49 49 58553 48044
121 127 53 55 70881 54905
121 144 50 49 64769 48523
121 134 33 1 1000 36253
121 43 45 1 1000 49213
121 83 43 1 1000 46307
121 61 43 1 1000 46252
121 93 44 1 1000 47729
121 122 66 1 1000 65934
121 33 42 1 1000 41400
121 79 50 1 1000 49500
121 86 50 1 1000 49500
121 65 39 1 1000 38700
121 132 55 1 1000 54553
121 63 40 1 1000 39802
121 147 47 1 1000 46498
141 127 53 53 75736 52514
141 137 48 50 57026 49341
141 44 37 36 53121 35387
141 62 41 38 70656 37016
141 76 54 55 70255 54519
141 117 54 55 72316 54364
141 55 69 70 107325 69002
141 104 51 51 66987 50933
141 98 55 55 76910 54738
141 31 54 54 74398 53855
141 78 60 60 79470 59977
141 150 52 53 69420 52151
141 73 58 59 77951 58206
141 66 58 59 76333 58522
141 35 55 55 74646 54842
141 145 67 68 100702 67758
141 53 45 43 75020 42482
141 105 52 52 64610 51806
141 89 49 45 93386 44474
141 67 55 52 102719 51090
141 119 53 54 64611 53860
141 101 59 60 81362 59157
141 64 55 55 75566 54239
141 139 71 71 123300 70640
141 103 58 58 81926 57868
141 80 53 55 65502 54280
141 70 71 72 118917 71658
141 49 59 61 78164 60086
141 56 43 44 47416 43811
141 96 47 47 56580 46042
141 94 37 37 46881 36011
141 148 52 53 68930 52356
141 138 53 54 71577 53964
141 125 44 44 57700 43950
141 69 40 39 57071 38292
141 112 47 45 78377 44062
141 40 45 44 62808 43219
141 121 45 43 71775 42792
141 92 46 46 62855 45050
141 52 55 53 75406 52959
141 39 49 52 56645 51133
141 37 40 39 50197 38980
141 34 44 41 69658 40702
141 108 48 50 54104 49792
141 60 50 51 70971 50008
141 115 60 61 87821 60405
141 130 55 57 74476 56068
141 107 52 52 63952 51784
141 95 44 44 55868 43555
141 128 1 1 2000 900
141 88 49 45 91468 44560
141 68 49 49 65635 48805
141 124 56 56 83976 55299
141 97 53 55 67076 54096
141 84 55 52 95153 51857
141 133 47 47 57617 46777
141 42 46 45 79351 44161
141 143 34 34 34000 34000
141 111 45 46 54625 45066
141 131 57 59 79876 58401
141 32 41 41 53397 40378
141 58 48 48 67883 47481
141 149 65 69 78159 68591
141 100 43 45 44518 44833
141 106 42 44 43921 43564
141 142 59 60 81990 59557
141 99 54 55 75644 54048
141 85 45 46 48750 45856
141 91 51 53 62959 52049
141 140 51 52 63927 51405
141 109 52 53 64355 52497
141 41 46 49 46000 48364
141 110 60 61 86133 60254
141 141 42 43 49659 42028
141 59 50 50 63075 49846
141 120 59 60 78976 59606
141 87 49 49 65374 48317
141 51 49 55 56512 54033
141 46 55 57 77047 56829
141 118 45 51 45000 50017
141 45 51 58 51000 57571
141 82 46 52 46000 51668
141 50 46 50 46000 49902
141 57 34 38 34000 37133
141 72 50 57 50000 56530
141 36 51 56 60683 55649
141 123 41 46 41000 45590
141 38 56 58 78790 57673
141 113 52 55 70788 54449
141 74 45 50 45000 49730
141 77 52 57 52000 56903
141 126 48 49 60969 48616
141 135 52 57 52000 56093
141 75 39 43 39000 42955
141 116 51 55 66716 54125
141 136 52 58 52000 57755
141 114 58 61 75628 60246
141 146 58 60 82640 59107
141 129 38 43 38000 42133
141 102 43 47 48341 46703
141 71 44 49 44000 48778
141 54 45 51 45000 50863
141 47 56 58 71792 57702
141 81 52 54 65386 53630
141 48 45 50 50694 49930
141 90 42 47 42000 46076
141 144 49 50 58563 49620
141 134 1 1 1000 1000
141 43 1 1 1000 1000
141 83 1 1 1000 1000
141 61 1 1 1000 1000
141 93 1 1 1000 1000
141 122 1 1 1000 1000
141 33 1 1 1000 1000
141 79 1 1 1000 1000
141 86 1 1 1000 1000
141 65 1 1 1000 1000
141 132 1 1 1000 1000
141 63 1 1 1000 1000
141 147 1 1 1000 1000
161 144 49 48 68838 47972
161 90 42 42 49822 41217
161 48 45 45 52396 44829
161 81 52 52 67906 51748
161 47 56 56 71990 55980
161 54 45 44 61540 43346
161 71 44 40 74435 39600
161 102 43 43 48935 42940
161 129 38 38 39399 37860
161 146 58 58 86663 57597
161 114 58 59 74271 58135
161 136 52 48 85572 47128
161 116 51 52 61401 51531
161 75 39 39 39000 39000
161 135 52 50 78365 49290
161 126 48 49 55843 48512
161 77 52 49 82040 48188
161 74 45 45 51206 44379
161 113 52 53 70493 52029
161 38 56 57 73572 56521
161 123 41 37 68384 36900
161 36 51 51 62657 50802
161 72 50 49 67584 48241
161 57 34 34 34000 34000
161 50 46 43 71428 42971
161 82 46 45 60741 44525
161 45 51 50 67523 49347
161 118 45 45 54769 44023
161 46 55 56 76781 55026
161 51 49 45 86025 44294
161 120 59 59 82308 58666
161 141 42 43 43412 42624
