IT_NO ID ISINSOLVENT ISILLIQUID TOTAL_ASSETS LIQUIDITY INVENTORY UNIT_GOODS_PRICE CAPITAL_GOODS_PRICE CAPITAL_GOODS PHYSICAL_CAPITAL DEBT
1 40 0 0 2107.280000 0.000000 51000 0.005600 0.560000 3253 3253 1712.750000
1 39 0 0 2396.800000 0.000000 58000 0.005600 0.560000 3700 3700 1947.833333
1 38 0 0 2355.360000 0.000000 57000 0.005600 0.560000 3636 3636 1914.250000
1 37 0 0 1900.640000 0.000000 46000 0.005600 0.560000 2934 2934 1544.833333
1 36 0 0 2355.360000 0.000000 57000 0.005600 0.560000 3636 3636 1914.250000
1 35 0 0 2313.920000 0.000000 56000 0.005600 0.560000 3572 3572 1880.666667
1 34 0 0 2190.160000 0.000000 53000 0.005600 0.560000 3381 3381 1779.916667
1 33 0 0 2024.960000 0.000000 49000 0.005600 0.560000 3126 3126 1645.583333
1 32 0 0 1694.000000 0.000000 41000 0.005600 0.560000 2615 2615 1376.916667
1 31 0 0 2562.000000 0.000000 62000 0.005600 0.560000 3955 3955 2082.166667
61 133 0 0 1785.710199 0.000000 9136 0.003847 0.560000 3126 3126 1645.583333
61 119 0 0 1976.404075 0.000000 10542 0.004478 0.560000 3445 3445 1813.500000
61 118 0 0 1853.005490 -0.000000 7323 0.004278 0.560000 3253 3253 1712.750000
61 100 0 0 1678.880000 0.000000 0 0.003659 0.560000 2998 2998 1578.416667
61 97 0 0 2125.990267 -0.000000 15931 0.003389 0.560000 3700 3700 1947.833333
61 86 0 0 2061.150207 0.000000 16827 0.003615 0.560000 3572 3572 1880.666667
61 84 0 0 2186.819339 0.000000 32839 0.004588 0.560000 3636 3636 1914.250000
61 79 0 0 2110.629520 0.000000 20575 0.003619 0.560000 3636 3636 1914.250000
61 53 0 0 1674.713755 0.000000 7830 0.004045 0.560000 2934 2934 1544.833333
61 101 0 0 2203.607434 -0.000000 22837 0.004194 0.560000 3764 3764 1981.416667
61 70 0 0 2717.242483 -0.000000 35259 0.004117 0.560000 4593 4593 2418.000000
61 46 0 0 2171.644341 0.000000 28864 0.004694 0.560000 3636 3636 1914.250000
61 49 0 0 2220.708677 -0.000000 15433 0.005027 0.560000 3827 3827 2015.000000
61 51 0 0 2322.170896 0.000000 45953 0.004664 0.560000 3764 3764 1981.416667
61 95 0 0 1737.572528 0.000000 4020 0.005685 0.560000 3062 3062 1612.000000
61 122 0 0 2622.213089 -0.000000 43647 0.004420 0.560000 4338 4338 2283.666667
61 124 0 0 2059.935688 0.000000 12479 0.004777 0.560000 3572 3572 1880.666667
61 131 0 0 2200.514227 0.000000 26877 0.004782 0.560000 3700 3700 1947.833333
61 132 0 0 2125.579261 0.000000 17470 0.005118 0.560000 3636 3636 1914.250000
61 33 0 0 1817.937238 -0.000000 11836 0.005693 0.560000 3126 3126 1645.583333
61 43 0 0 1808.293746 33.480445 4653 0.005212 0.560000 3126 3126 1645.583333
61 58 0 0 1790.741868 68.603652 1384 0.005360 0.560000 3062 3062 1612.000000
61 65 0 0 1603.427331 35.035050 6046 0.005344 0.560000 2743 2743 1444.083333
61 111 0 0 1704.427286 59.168858 431 0.005147 0.560000 2934 2934 1544.833333
61 83 0 0 1752.333435 34.747000 615 0.004661 0.560000 3062 3062 1612.000000
61 31 0 0 2136.927892 -352.948399 48309 0.005694 0.560000 3955 3955 2082.166667
61 41 0 0 1862.165744 -297.773331 40512 0.005696 0.560000 3445 3445 1813.500000
61 48 0 0 2031.837789 -133.825214 10154 0.005695 0.560000 3764 3764 1981.416667
61 60 0 0 1830.115820 -88.857963 4500 0.005692 0.560000 3381 3381 1779.916667
61 75 0 0 1665.403130 -241.467695 33778 0.005689 0.560000 3062 3062 1612.000000
61 78 0 0 2445.329393 -398.025022 53892 0.005699 0.560000 4529 4529 2384.416667
61 82 0 0 1797.616804 -94.283463 6044 0.005688 0.560000 3317 3317 1746.333333
61 113 0 0 2030.112480 -206.135133 22549 0.005695 0.560000 3764 3764 1981.416667
61 114 0 0 2267.801081 -240.844900 26500 0.005700 0.560000 4210 4210 2216.500000
61 120 0 0 2268.207538 -181.342416 16132 0.005700 0.560000 4210 4210 2216.500000
61 125 0 0 1960.724209 -340.991947 40286 0.005702 0.560000 3700 3700 1947.833333
61 135 0 0 1971.077707 -188.403967 21681 0.005688 0.560000 3636 3636 1914.250000
61 138 0 0 2435.208876 -466.145415 64000 0.005705 0.560000 4529 4529 2384.416667
61 150 0 0 2071.649982 -171.119768 40418 0.005112 0.560000 3636 3636 1914.250000
61 148 0 0 2161.509308 -226.572622 45702 0.005360 0.560000 3827 3827 2015.000000
61 145 0 0 2383.813192 -273.264829 44759 0.004301 0.560000 4401 4401 2317.250000
61 139 0 0 2538.490701 -196.500882 36614 0.004449 0.560000 4593 4593 2418.000000
61 115 0 0 2148.190940 -127.588879 21913 0.004418 0.560000 3891 3891 2048.583333
61 110 0 0 2175.928363 -116.308518 24120 0.004696 0.560000 3891 3891 2048.583333
61 109 0 0 2036.306942 -164.594845 40470 0.004956 0.560000 3572 3572 1880.666667
61 90 0 0 1836.904430 -19.595042 13048 0.005415 0.560000 3189 3189 1679.166667
61 87 0 0 1994.353735 -147.071048 27632 0.005107 0.560000 3572 3572 1880.666667
61 81 0 0 2043.763231 -102.899701 17427 0.004284 0.560000 3700 3700 1947.833333
61 73 0 0 2121.827281 -191.327435 31722 0.005360 0.560000 3827 3827 2015.000000
61 63 0 0 1556.763388 -212.728650 34755 0.005685 0.560000 2807 2807 1477.666667
61 55 0 0 2476.801655 -259.691452 48258 0.004150 0.560000 4529 4529 2384.416667
61 47 0 0 2075.264507 -40.705164 9245 0.004756 0.560000 3700 3700 1947.833333
61 38 0 0 1996.955559 -132.132420 21488 0.004325 0.560000 3636 3636 1914.250000
61 32 0 0 1479.106340 0.000000 2587 0.005685 0.560000 2615 2615 1376.916667
61 59 0 0 1992.617311 -27.152825 11819 0.004678 0.560000 3508 3508 1847.083333
61 68 0 0 1777.049065 0.000000 4813 0.005504 0.560000 3126 3126 1645.583333
61 85 0 0 1753.678585 -70.813717 27132 0.005367 0.560000 2998 2998 1578.416667
61 88 0 0 1816.198503 0.000000 12359 0.005311 0.560000 3126 3126 1645.583333
61 94 0 0 1686.387935 -137.962611 39313 0.005509 0.560000 2871 2871 1511.250000
61 96 0 0 2037.249791 -206.635730 47506 0.004373 0.560000 3636 3636 1914.250000
61 98 0 0 2020.681105 -22.428193 16037 0.004903 0.560000 3508 3508 1847.083333
61 108 0 0 1853.860720 -87.846912 11811 0.004093 0.560000 3381 3381 1779.916667
61 126 0 0 2003.733218 -197.157529 52400 0.005185 0.560000 3445 3445 1813.500000
61 130 0 0 2198.956029 -66.733116 18580 0.004668 0.560000 3891 3891 2048.583333
61 134 0 0 1286.320000 0.000000 0 0.005685 0.560000 2297 2297 1209.000000
61 137 0 0 1942.691835 -9.422987 12149 0.004836 0.560000 3381 3381 1779.916667
61 140 0 0 1935.430581 -228.260168 48670 0.004093 0.560000 3508 3508 1847.083333
61 143 0 0 1392.942938 -79.961259 26616 0.005685 0.560000 2360 2360 1242.583333
61 147 0 0 1904.498554 -164.485893 43680 0.004841 0.560000 3317 3317 1746.333333
61 149 0 0 2344.001895 -136.455057 28432 0.004321 0.560000 4210 4210 2216.500000
61 34 0 0 1815.683510 -120.527084 12675 0.003381 0.560000 3381 3381 1779.916667
61 37 0 0 1597.896450 -65.563630 5568 0.003667 0.560000 2934 2934 1544.833333
61 39 0 0 1967.667721 -177.529950 22396 0.003268 0.560000 3700 3700 1947.833333
61 42 0 0 1813.740412 -142.900092 37816 0.004517 0.560000 3189 3189 1679.166667
61 44 0 0 1544.066773 -63.693227 0 0.003411 0.560000 2871 2871 1511.250000
61 45 0 0 2029.853320 -95.195658 21123 0.004208 0.560000 3636 3636 1914.250000
61 50 0 0 1797.500910 -66.618768 1869 0.003531 0.560000 3317 3317 1746.333333
61 52 0 0 2164.743494 -147.081257 24842 0.003906 0.560000 3955 3955 2082.166667
61 54 0 0 1762.223951 -92.952840 9155 0.003659 0.560000 3253 3253 1712.750000
61 56 0 0 1792.604666 -155.497170 38048 0.004265 0.560000 3189 3189 1679.166667
61 57 0 0 1361.885945 -31.394055 0 0.003725 0.560000 2488 2488 1309.750000
61 61 0 0 1730.785703 0.000000 3585 0.004481 0.560000 3062 3062 1612.000000
61 62 0 0 1642.194241 -24.268598 5610 0.004175 0.560000 2934 2934 1544.833333
61 67 0 0 2002.304570 -67.665357 16524 0.004215 0.560000 3572 3572 1880.666667
61 71 0 0 1928.522079 -140.649513 10222 0.003229 0.560000 3636 3636 1914.250000
61 72 0 0 2048.392162 -135.382201 21070 0.003604 0.560000 3764 3764 1981.416667
61 76 0 0 2175.367976 -103.734452 8063 0.003530 0.560000 4019 4019 2115.750000
61 80 0 0 1925.229010 -90.675618 13309 0.003864 0.560000 3508 3508 1847.083333
61 89 0 0 1836.417409 -95.830162 10908 0.003565 0.560000 3381 3381 1779.916667
61 91 0 0 2025.414062 -174.853969 44713 0.004472 0.560000 3572 3572 1880.666667
61 92 0 0 1849.217662 -1.749976 6499 0.004506 0.560000 3253 3253 1712.750000
61 93 0 0 1761.802160 0.000000 2479 0.004535 0.560000 3126 3126 1645.583333
61 102 0 0 1808.869514 -80.900884 8576 0.003761 0.560000 3317 3317 1746.333333
61 104 0 0 1883.245311 -49.869112 16876 0.004479 0.560000 3317 3317 1746.333333
61 105 0 0 1894.517073 -45.449395 11084 0.004205 0.560000 3381 3381 1779.916667
61 121 0 0 1848.369209 -44.990791 0 0.003695 0.560000 3381 3381 1779.916667
61 123 0 0 1693.936380 -142.110187 15460 0.003248 0.560000 3189 3189 1679.166667
61 128 1 0 2272.401532 -156.878468 0 0.003068 0.560000 4338 4338 2283.666667
61 141 0 0 1689.339222 -61.220778 0 0.003511 0.560000 3126 3126 1645.583333
61 142 0 0 2159.587543 -92.522370 24906 0.004376 0.560000 3827 3827 0.000000
61 136 0 0 2063.885802 -103.156616 23199 0.004097 0.560000 3700 3700 0.000000
61 129 0 0 1700.087893 -85.786367 9917 0.003561 0.560000 3126 3126 0.000000
61 117 0 0 2147.382058 -99.268462 17072 0.003965 0.560000 3891 3891 0.000000
61 116 0 0 2028.946991 -43.726884 16220 0.004461 0.560000 3572 3572 0.000000
61 112 0 0 1912.649646 -107.346404 15402 0.003604 0.560000 3508 3508 0.000000
61 106 0 0 1591.066877 -21.033190 1119 0.003879 0.560000 2871 2871 0.000000
61 99 0 0 1994.611077 -47.100607 17403 0.004438 0.560000 3508 3508 0.000000
61 77 0 0 2105.107391 -98.080950 29329 0.004473 0.560000 3700 3700 0.000000
61 40 0 0 1784.999745 -61.646844 6686 0.003734 0.560000 3253 3253 0.000000
61 36 0 0 2019.081961 -80.731318 15709 0.004052 0.560000 3636 3636 0.000000
61 146 0 0 2353.325278 -94.259179 20837 0.004318 0.560000 4210 4210 0.000000
61 127 0 0 2151.394456 -61.935438 21741 0.004852 0.560000 3764 3764 0.000000
61 107 0 0 2059.019979 -76.262365 21727 0.004562 0.560000 3636 3636 0.000000
61 74 0 0 1849.679372 -31.772094 19093 0.005008 0.560000 3189 3189 0.000000
61 35 0 0 2051.828698 -79.791606 26725 0.004913 0.560000 3572 3572 0.000000
61 66 0 0 2276.911503 -261.848875 53764 0.004703 0.560000 4082 4082 0.000000
61 69 0 0 1549.781226 -58.151402 6335 0.005685 0.560000 2807 2807 0.000000
61 144 0 0 2067.078051 -183.059940 18782 0.005698 0.560000 3827 3827 0.000000
61 103 0 0 2176.391728 -146.751233 12726 0.005697 0.560000 4019 4019 0.000000
61 64 0 0 2097.969722 -127.730182 8193 0.005705 0.560000 3891 3891 0.000000
121 42 0 0 1864.776609 0.000000 17836 0.004426 0.560000 3189 3189 1679.166667
121 143 0 0 1324.981678 3.381678 0 0.005701 0.560000 2360 2360 1242.583333
121 134 1 0 1201.359628 -272.693662 32927 0.005701 0.560000 2297 2297 1209.000000
121 43 1 0 1636.557851 -145.271460 6414 0.004875 0.560000 3126 3126 1645.583333
121 111 0 0 1711.956043 16.418836 10290 0.005102 0.560000 2934 2934 1544.833333
121 83 1 0 1594.331972 -134.637780 3174 0.004490 0.560000 3062 3062 1612.000000
121 61 1 0 1558.574568 -161.741657 1296 0.004318 0.560000 3062 3062 1612.000000
121 93 1 0 1596.331056 -324.803564 36783 0.004637 0.560000 3126 3126 1645.583333
121 131 0 0 1971.284176 -242.020423 36892 0.003830 0.560000 3700 3700 1947.833333
121 32 0 0 1496.872733 -0.798800 6179 0.005385 0.560000 2615 2615 1376.916667
121 133 0 0 1728.207458 -61.608531 8392 0.004678 0.560000 3126 3126 1645.583333
121 58 0 0 1777.202863 -8.522890 14695 0.004832 0.560000 3062 3062 1612.000000
121 84 0 0 1967.142619 -136.847437 17016 0.003986 0.560000 3636 3636 1914.250000
121 51 0 0 2059.433610 -264.638174 52849 0.004092 0.560000 3764 3764 1981.416667
121 122 1 0 2262.023202 -302.068755 39824 0.003385 0.560000 4338 4338 2283.666667
121 46 0 0 1972.999383 -220.681204 39344 0.004004 0.560000 3636 3636 1914.250000
121 97 0 0 1973.916094 -191.014596 25041 0.003711 0.560000 3700 3700 1947.833333
121 124 0 0 1913.991663 -168.103332 20966 0.003900 0.560000 3572 3572 1880.666667
121 68 0 0 1696.819017 -114.239623 14691 0.004118 0.560000 3126 3126 1645.583333
121 88 0 0 1697.223962 -124.180004 17002 0.004167 0.560000 3126 3126 1645.583333
121 128 0 0 2425.026534 -4.253466 0 0.004089 0.560000 4338 4338 486.734950
121 33 1 0 1625.431867 -140.873120 5295 0.002974 0.560000 3126 3126 1645.583333
121 79 1 0 1864.746357 -243.995709 25151 0.002886 0.560000 3636 3636 1914.250000
121 86 1 0 1810.692131 -245.155376 19365 0.002867 0.560000 3572 3572 1880.666667
121 118 0 0 1780.352698 -226.634242 46171 0.004013 0.560000 3253 3253 1712.750000
121 95 0 0 1612.746485 -125.882063 7423 0.003221 0.560000 3062 3062 1612.000000
121 65 1 0 1432.080198 -103.999802 0 0.002963 0.560000 2743 2743 1444.083333
121 132 1 0 1909.409313 -215.262507 25737 0.003439 0.560000 3636 3636 1914.250000
121 107 0 0 1746.969838 -315.827630 9798 0.002719 0.560000 3636 3636 0.000000
121 149 0 0 2047.834087 -472.662268 49072 0.003320 0.560000 4210 4210 0.000000
121 130 0 0 1896.720968 -365.192234 30165 0.002750 0.560000 3891 3891 0.000000
121 115 0 0 1912.521085 -377.113881 31876 0.003472 0.560000 3891 3891 0.000000
121 60 0 0 1751.578467 -225.542775 21051 0.003979 0.560000 3381 3381 0.000000
121 100 0 0 1676.719063 -85.957795 19848 0.004222 0.560000 2998 2998 0.000000
121 108 0 0 1612.260446 -347.039654 24031 0.002744 0.560000 3381 3381 0.000000
121 34 0 0 1617.512752 -275.847248 0 0.002858 0.560000 3381 3381 0.000000
121 37 0 0 1442.233845 -200.806155 0 0.002909 0.560000 2934 2934 0.000000
121 39 0 0 1729.971330 -425.785680 28980 0.002890 0.560000 3700 3700 0.000000
121 52 0 0 1836.772589 -378.027411 0 0.002676 0.560000 3955 3955 0.000000
121 92 0 0 1689.968937 -154.606632 7361 0.003110 0.560000 3253 3253 0.000000
121 121 0 0 1714.153260 -199.083524 6624 0.003001 0.560000 3381 3381 0.000000
121 106 0 0 1565.228150 -114.800081 17565 0.004114 0.560000 2871 2871 0.000000
121 40 0 0 1595.806202 -225.873798 0 0.002824 0.560000 3253 3253 0.000000
121 112 0 0 1703.733162 -286.894619 8879 0.002945 0.560000 3508 3508 0.000000
121 69 0 0 1389.169937 -182.750063 0 0.002961 0.560000 2807 2807 0.000000
121 125 0 0 1650.302415 -461.888067 13204 0.003044 0.560000 3700 3700 0.000000
121 138 0 0 1982.767969 -642.368448 28224 0.003150 0.560000 4529 4529 0.000000
121 148 0 0 1946.414175 -279.438895 20497 0.004036 0.560000 3827 3827 0.000000
121 94 0 0 1427.202659 -180.557341 0 0.003283 0.560000 2871 2871 0.000000
121 96 0 0 1695.081020 -341.078980 0 0.002851 0.560000 3636 3636 0.000000
121 56 0 0 1536.861571 -287.935842 12527 0.003110 0.560000 3189 3189 0.000000
121 49 0 0 1989.483602 -258.971100 30032 0.003507 0.560000 3827 3827 0.000000
121 70 0 0 2354.540617 -392.171966 54506 0.003204 0.560000 4593 4593 0.000000
121 80 0 0 1749.672475 -306.817688 25307 0.003636 0.560000 3508 3508 0.000000
121 103 0 0 2003.747780 -333.397582 22608 0.003826 0.560000 4019 4019 0.000000
121 139 0 0 2184.749900 -547.819599 48703 0.003295 0.560000 4593 4593 0.000000
121 64 0 0 1960.193188 -269.839009 12959 0.003941 0.560000 3891 3891 0.000000
121 45 0 0 1844.323688 -423.992794 60719 0.003823 0.560000 3636 3636 0.000000
121 82 0 0 1777.666232 -327.461822 51687 0.004791 0.560000 3317 3317 0.000000
121 101 0 0 1997.520403 -200.836127 23939 0.003781 0.560000 3764 3764 0.000000
121 119 0 0 1859.211177 -151.016842 20216 0.004008 0.560000 3445 3445 0.000000
121 50 0 0 1760.087897 -253.961938 37023 0.004228 0.560000 3317 3317 0.000000
121 57 0 0 1438.996820 -115.642294 28335 0.005695 0.560000 2488 2488 0.000000
121 67 0 0 1844.746816 -250.968901 24532 0.003889 0.560000 3572 3572 0.000000
121 72 0 0 1867.606321 -462.014002 60305 0.003678 0.560000 3764 3764 0.000000
121 89 0 0 1726.261127 -241.460119 19451 0.003823 0.560000 3381 3381 0.000000
121 105 0 0 1777.746228 -157.957796 10678 0.003966 0.560000 3381 3381 0.000000
121 36 0 0 1866.516079 -369.476673 51176 0.003905 0.560000 3636 3636 0.000000
121 123 0 0 1691.194261 -307.399545 41901 0.005078 0.560000 3189 3189 0.000000
121 53 0 0 1636.666643 -50.177785 9941 0.004406 0.560000 2934 2934 0.000000
121 38 0 0 1854.420235 -343.202748 38520 0.004192 0.560000 3636 3636 0.000000
