IT_NO ID DIVIDENDS_PAID DIVIDENDS_TO_BE_PAID
1 31 0.000000 21.700000
1 32 0.000000 14.350000
1 33 0.000000 17.150000
1 34 0.000000 18.550000
1 35 0.000000 19.600000
1 36 0.000000 19.950000
1 37 0.000000 16.100000
1 38 0.000000 19.950000
1 39 0.000000 20.300000
1 40 0.000000 17.850000
1 41 0.000000 18.900000
1 42 0.000000 17.500000
1 43 0.000000 17.150000
1 44 0.000000 15.750000
1 45 0.000000 19.950000
1 46 0.000000 19.950000
1 47 0.000000 20.300000
1 48 0.000000 20.650000
1 49 0.000000 21.000000
1 50 0.000000 18.200000
1 51 0.000000 20.650000
1 52 0.000000 21.700000
1 53 0.000000 16.100000
1 54 0.000000 17.850000
1 55 0.000000 24.850000
1 56 0.000000 17.500000
1 57 0.000000 13.650000
1 58 0.000000 16.800000
1 59 0.000000 19.250000
1 60 0.000000 18.550000
1 61 0.000000 16.800000
1 62 0.000000 16.100000
1 63 0.000000 15.400000
1 64 0.000000 21.350000
1 65 0.000000 15.050000
1 66 0.000000 22.400000
1 67 0.000000 19.600000
1 68 0.000000 17.150000
1 69 0.000000 15.400000
1 70 0.000000 25.200000
1 71 0.000000 19.950000
1 72 0.000000 20.650000
1 73 0.000000 21.000000
1 74 0.000000 17.500000
1 75 0.000000 16.800000
1 76 0.000000 22.050000
1 77 0.000000 20.300000
1 78 0.000000 24.850000
1 79 0.000000 19.950000
1 80 0.000000 19.250000
1 81 0.000000 20.300000
1 82 0.000000 18.200000
1 83 0.000000 16.800000
1 84 0.000000 19.950000
1 85 0.000000 16.450000
1 86 0.000000 19.600000
1 87 0.000000 19.600000
1 88 0.000000 17.150000
1 89 0.000000 18.550000
1 90 0.000000 17.500000
1 91 0.000000 19.600000
1 92 0.000000 17.850000
1 93 0.000000 17.150000
1 94 0.000000 15.750000
1 95 0.000000 16.800000
1 96 0.000000 19.950000
1 97 0.000000 20.300000
1 98 0.000000 19.250000
1 99 0.000000 19.250000
1 100 0.000000 16.450000
1 101 0.000000 20.650000
1 102 0.000000 18.200000
1 103 0.000000 22.050000
1 104 0.000000 18.200000
1 105 0.000000 18.550000
1 106 0.000000 15.750000
1 107 0.000000 19.950000
1 108 0.000000 18.550000
1 109 0.000000 19.600000
1 110 0.000000 21.350000
1 111 0.000000 16.100000
1 112 0.000000 19.250000
1 113 0.000000 20.650000
1 114 0.000000 23.100000
1 115 0.000000 21.350000
1 116 0.000000 19.600000
1 117 0.000000 21.350000
1 118 0.000000 17.850000
1 119 0.000000 18.900000
1 120 0.000000 23.100000
1 121 0.000000 18.550000
1 122 0.000000 23.800000
1 123 0.000000 17.500000
1 124 0.000000 19.600000
1 125 0.000000 20.300000
1 126 0.000000 18.900000
1 127 0.000000 20.650000
1 128 0.000000 23.800000
1 129 0.000000 17.150000
1 130 0.000000 21.350000
1 131 0.000000 20.300000
1 132 0.000000 19.950000
1 133 0.000000 17.150000
1 134 0.000000 12.600000
1 135 0.000000 19.950000
1 136 0.000000 20.300000
1 137 0.000000 18.550000
1 138 0.000000 24.850000
1 139 0.000000 25.200000
1 140 0.000000 19.250000
1 141 0.000000 17.150000
1 142 0.000000 21.000000
1 143 0.000000 12.950000
1 144 0.000000 21.000000
1 145 0.000000 24.150000
1 146 0.000000 23.100000
1 147 0.000000 18.200000
1 148 0.000000 21.000000
1 149 0.000000 23.100000
1 150 0.000000 19.950000
61 142 21.000000 -100.078620
61 141 17.150000 -61.220778
61 136 20.300000 -110.460991
61 133 17.150000 -63.685502
61 129 17.150000 -91.957304
61 128 23.800000 -156.878468
61 123 17.500000 -142.110187
61 121 18.550000 -44.990791
61 119 18.900000 -23.941178
61 118 17.850000 -23.348910
61 117 21.350000 -106.950649
61 116 19.600000 -50.779384
61 112 19.250000 -114.272967
61 106 15.750000 -26.700378
61 105 18.550000 -45.449395
61 104 18.200000 -49.869112
61 102 18.200000 -80.900884
61 100 16.450000 -42.274244
61 99 19.250000 -54.027170
61 97 20.300000 -140.501898
61 93 17.150000 17.617896
61 92 17.850000 -1.749976
61 91 19.600000 -174.853969
61 89 18.550000 -95.830162
61 86 19.600000 -135.964341
61 84 19.950000 -114.562511
61 83 16.800000 34.747000
61 80 19.250000 -90.675618
61 79 19.950000 -139.334715
61 77 20.300000 -105.385325
61 76 22.050000 -103.734452
61 72 20.650000 -135.382201
61 71 19.950000 -140.649513
61 67 19.600000 -67.665357
61 62 16.100000 -24.268598
61 61 16.800000 8.217091
61 57 13.650000 -31.394055
61 56 17.500000 -155.497170
61 54 17.850000 -92.952840
61 53 16.100000 -43.962833
61 52 21.700000 -147.081257
61 50 18.200000 -66.618768
61 45 19.950000 -95.195658
61 44 15.750000 -63.693227
61 42 17.500000 -142.900092
61 40 17.850000 -68.069656
61 39 20.300000 -177.529950
61 37 16.100000 -65.563630
61 36 19.950000 -87.909755
61 34 18.550000 -120.527084
61 149 23.100000 -136.455057
61 147 18.200000 -164.485893
61 146 23.100000 -102.571054
61 143 12.950000 -79.961259
61 140 19.250000 -228.260168
61 137 18.550000 -9.422987
61 134 12.600000 69.414750
61 130 21.350000 -66.733116
61 127 20.650000 -69.365750
61 126 18.900000 -197.157529
61 111 16.100000 59.168858
61 108 18.550000 -87.846912
61 107 19.950000 -83.440803
61 101 20.650000 -127.548049
61 98 19.250000 -22.428193
61 96 19.950000 -206.635730
61 94 15.750000 -137.962611
61 88 17.150000 9.241810
61 85 16.450000 -70.813717
61 74 17.500000 -38.068969
61 70 25.200000 -196.079326
61 68 17.150000 58.828373
61 65 15.050000 35.035050
61 59 19.250000 -27.152825
61 58 16.800000 68.603652
61 35 19.600000 -86.844106
61 32 14.350000 64.349347
61 38 19.950000 -132.132420
61 43 17.150000 33.480445
61 46 19.950000 -117.315590
61 47 20.300000 -40.705164
61 49 21.000000 -43.790956
61 51 20.650000 -217.870777
61 55 24.850000 -259.691452
61 63 15.400000 -212.728650
61 66 22.400000 -269.908875
61 69 15.400000 -63.692652
61 73 21.000000 -191.327435
61 81 20.300000 -102.899701
61 87 19.600000 -147.071048
61 90 17.500000 -19.595042
61 95 16.800000 -52.719721
61 109 19.600000 -164.594845
61 110 21.350000 -116.308518
61 115 21.350000 -127.588879
61 122 23.800000 -246.484552
61 124 19.600000 -37.016566
61 131 20.300000 -130.837003
61 132 19.950000 -32.582549
61 139 25.200000 -196.500882
61 145 24.150000 -273.264829
61 148 21.000000 -226.572622
61 150 19.950000 -171.119768
61 144 21.000000 -190.616190
61 138 24.850000 -466.145415
61 135 19.950000 -188.403967
61 125 20.300000 -340.991947
61 120 23.100000 -181.342416
61 114 23.100000 -240.844900
61 113 20.650000 -206.135133
61 103 22.050000 -154.685296
61 82 18.200000 -94.283463
61 78 24.850000 -398.025022
61 75 16.800000 -241.467695
61 64 21.350000 -135.412370
61 60 18.550000 -88.857963
61 48 20.650000 -133.825214
61 41 18.900000 -297.773331
61 33 17.150000 -122.462462
61 31 21.700000 -352.948399
121 132 0.000000 -215.262507
121 107 0.000000 -239.565264
121 149 0.000000 -344.519086
121 130 0.000000 -306.141305
121 115 0.000000 -257.207189
121 60 0.000000 -143.359499
121 65 0.000000 -139.034853
121 95 0.000000 -125.882063
121 118 0.000000 -226.634242
121 100 0.000000 -91.876858
121 86 0.000000 -245.155376
121 108 0.000000 -265.867430
121 34 0.000000 -161.994851
121 37 0.000000 -141.035650
121 39 0.000000 -255.560105
121 52 0.000000 -238.754279
121 92 0.000000 -159.279468
121 121 0.000000 -160.767420
121 106 0.000000 -93.766891
121 40 0.000000 -164.226954
121 112 0.000000 -179.548214
121 79 0.000000 -243.995709
121 69 0.000000 -124.598661
121 33 0.000000 -140.873120
121 125 0.000000 -128.200495
121 138 0.000000 -185.164595
121 148 0.000000 -60.422523
121 94 0.000000 -48.261917
121 96 0.000000 -141.621687
121 56 0.000000 -138.735546
121 49 0.000000 -266.527350
121 70 0.000000 -401.239466
121 80 0.000000 -223.068632
121 128 0.000000 -4.253466
121 103 0.000000 -186.646349
121 139 0.000000 -360.386217
121 64 0.000000 -142.108827
