IT_NO ID DIVIDENDS_PAID DIVIDENDS_TO_BE_PAID
4021 13 205.572310 205.572310
4021 15 216.000000 216.000000
4021 6 255.508438 255.508438
4021 14 223.667784 223.667784
4021 9 0.000000 0.000000
4021 5 0.000000 0.000000
4021 11 0.000000 0.000000
4021 8 0.000000 0.000000
4021 10 0.000000 0.000000
4021 12 0.000000 0.000000
4081 6 161.259225 161.259225
4081 9 164.100500 164.100500
4081 5 187.000603 187.000603
4081 4 0.000000 0.000000
4081 15 0.000000 0.000000
4081 11 0.000000 0.000000
4081 8 0.000000 0.000000
4081 7 0.000000 0.000000
4081 10 0.000000 0.000000
4081 12 0.000000 0.000000
4081 14 0.000000 0.000000
4081 13 0.000000 0.000000
4141 4 293.760298 293.760298
4141 15 222.500000 222.500000
4141 8 240.233529 240.233529
4141 12 283.042787 283.042787
4141 14 257.667784 257.667784
4141 13 280.572310 280.572310
4141 6 0.000000 0.000000
4141 9 57.899500 57.899500
4141 5 0.000000 0.000000
4141 7 58.350500 58.350500
4141 10 224.488251 224.488251
4141 11 54.796726 54.796726
4201 6 261.508438 261.508438
4201 9 238.500000 238.500000
4201 5 246.400335 246.400335
4201 7 263.000000 263.000000
4201 10 213.284023 213.284023
4201 12 0.000000 0.000000
4201 11 50.296726 50.296726
4201 13 0.000000 0.000000
4201 14 0.000000 0.000000
4201 8 0.000000 0.000000
4201 15 0.000000 0.000000
4201 4 0.000000 0.000000
4261 12 292.385559 292.385559
4261 14 194.987544 194.987544
4261 8 265.381676 265.381676
4261 15 319.322000 319.322000
4261 4 172.772837 172.772837
4261 6 0.000000 0.000000
4261 5 0.000000 0.000000
4261 7 0.000000 0.000000
4261 11 184.296726 184.296726
4261 13 0.000000 0.000000
4261 10 0.000000 0.000000
4261 9 0.000000 0.000000
4321 6 261.547084 261.547084
4321 5 273.900335 273.900335
4321 7 245.000000 245.000000
4321 11 267.296726 267.296726
4321 10 309.784023 309.784023
4321 13 49.838594 49.838594
4321 9 0.000000 0.000000
4321 4 0.000000 0.000000
4321 15 0.000000 0.000000
4321 8 0.000000 0.000000
4321 14 0.000000 0.000000
4321 12 0.000000 0.000000
4381 8 168.013989 168.013989
4381 12 167.206468 167.206468
4381 11 0.000000 0.000000
4381 9 0.000000 0.000000
