IT_NO ID MORTGAGES MORTGAGE_COST HOUSING_UNITS HOUSING_VALUE EQUITY_RATIO LIQUIDITY
21 731 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 815 249.568799 1.048934 5 500.000000 0.499447 -0.495576
21 812 249.568799 1.048934 5 500.000000 0.499447 -0.495576
21 810 249.568799 1.048934 5 500.000000 0.499447 -0.495576
21 801 249.568799 1.048934 5 500.000000 0.499447 -0.495576
21 800 249.568799 1.048934 5 500.000000 0.499447 -0.495576
21 793 249.568799 1.048934 5 500.000000 0.499447 -0.495576
21 772 249.568799 1.048934 5 500.000000 0.497954 1.005107
21 766 249.568799 1.048934 5 500.000000 0.499447 -0.495576
21 759 249.568799 1.048934 5 500.000000 0.497954 1.005107
21 770 249.568799 1.048934 5 500.000000 0.499447 -0.495576
21 714 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 730 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 795 249.568799 1.048934 5 500.000000 0.497954 1.005107
21 749 249.568799 1.048934 5 500.000000 0.499447 -0.495576
21 683 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 649 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 632 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 630 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 609 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 574 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 569 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 510 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 507 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 503 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 478 356.812175 1.410579 6 600.000000 0.418900 13.295267
21 464 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 440 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 429 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 425 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 402 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 372 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 366 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 360 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 289 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 277 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 227 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 202 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 163 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 97 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 33 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 28 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 46 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 83 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 99 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 120 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 130 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 155 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 170 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 216 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 241 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 285 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 287 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 357 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 404 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 405 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 444 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 463 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 480 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 495 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 550 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 581 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 610 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 618 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 737 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 732 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 719 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 707 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 685 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 679 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 678 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 674 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 665 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 660 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 645 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 643 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 641 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 636 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 628 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 622 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 612 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 606 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 605 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 597 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 590 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 586 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 583 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 548 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 526 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 525 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 523 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 519 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 508 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 504 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 489 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 482 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 481 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 454 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 453 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 442 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 439 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 419 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 412 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 408 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 400 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 383 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 378 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 362 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 350 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 342 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 334 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 332 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 325 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 312 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 307 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 284 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 283 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 274 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 264 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 243 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 238 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 204 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 192 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 173 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 171 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 168 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 167 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 160 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 157 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 151 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 119 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 113 257.055863 1.080402 5 500.000000 0.498512 15.456305
21 107 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 105 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 98 356.934019 1.410579 6 600.000000 0.499965 13.625444
21 73 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 71 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 59 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 40 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 39 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 37 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 26 257.055863 1.080402 5 500.000000 0.499965 13.955621
21 25 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 55 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 67 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 85 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 109 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 114 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 121 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 127 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 135 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 150 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 158 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 164 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 169 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 172 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 179 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 186 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 189 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 191 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 198 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 207 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 213 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 225 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 229 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 231 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 242 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 245 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 261 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 271 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 281 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 290 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 293 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 304 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 313 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 314 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 322 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 326 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 328 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 336 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 346 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 364 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 369 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 373 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 379 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 389 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 398 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 403 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 414 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 423 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 458 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 462 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 465 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 468 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 473 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 475 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 476 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 487 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 491 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 492 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 494 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 506 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 515 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 529 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 537 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 554 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 561 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 562 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 566 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 568 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 573 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 578 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 579 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 584 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 585 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 604 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 625 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 644 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 663 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 669 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 682 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 684 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 687 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 693 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 710 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 718 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 700 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 677 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 580 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 518 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 472 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 449 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 421 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 420 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 397 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 394 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 391 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 382 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 318 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 296 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 292 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 282 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 240 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 184 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 166 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 165 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 137 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 77 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 31 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 45 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 58 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 70 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 101 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 110 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 149 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 187 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 215 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 224 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 233 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 236 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 250 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 257 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 308 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 339 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 370 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 422 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 437 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 447 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 531 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 594 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 599 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 821 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 735 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 692 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 94 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 711 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 814 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 813 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 783 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 757 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 784 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 785 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 791 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 792 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 798 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 808 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 816 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 733 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 701 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 697 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 696 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 694 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 63 157.115901 0.597139 4 400.000000 0.500000 17.440251
21 386 157.115901 0.597139 4 400.000000 0.500000 17.440251
21 493 157.115901 0.597139 4 400.000000 0.500000 17.440251
21 593 157.115901 0.597139 4 400.000000 0.500000 17.440251
21 619 157.115901 0.597139 4 400.000000 0.500000 17.440251
21 640 157.115901 0.597139 4 400.000000 0.500000 17.440251
21 659 157.115901 0.597139 4 400.000000 0.500000 17.440251
21 279 157.115901 0.597139 4 400.000000 0.500000 17.440251
21 89 157.115901 0.597139 4 400.000000 0.500000 17.440251
21 93 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 698 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 699 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 702 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 706 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 708 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 709 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 712 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 716 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 721 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 722 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 725 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 727 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 728 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 736 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 739 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 741 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 743 249.568799 1.048934 5 500.000000 0.500000 -1.043559
21 822 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 820 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 819 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 817 249.568799 1.048934 5 500.000000 0.500000 1.005107
21 811 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 809 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 807 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 806 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 804 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 803 249.568799 1.048934 5 500.000000 0.500000 1.005107
21 802 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 797 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 796 249.568799 1.048934 5 500.000000 0.500000 1.005107
21 788 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 787 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 781 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 779 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 778 249.568799 1.048934 5 500.000000 0.500000 1.005107
21 776 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 775 249.568799 1.048934 5 500.000000 0.500000 1.005107
21 774 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 773 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 771 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 769 249.568799 1.048934 5 500.000000 0.500000 1.005107
21 767 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 765 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 764 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 763 249.568799 1.048934 5 500.000000 0.500000 1.005107
21 762 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 761 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 760 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 756 249.568799 1.048934 5 500.000000 0.500000 1.005107
21 755 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 754 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 752 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 751 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 748 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 745 249.568799 1.048934 5 500.000000 0.500000 1.005107
21 744 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 758 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 780 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 790 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 724 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 695 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 91 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 704 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 720 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 723 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 726 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 740 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 742 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 818 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 799 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 794 249.568799 1.048934 5 500.000000 0.500000 1.005107
21 789 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 786 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 777 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 768 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 753 249.568799 1.048934 5 500.000000 0.500000 1.005107
21 750 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 747 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 746 249.568799 1.048934 5 500.000000 0.500000 -0.495576
21 734 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 688 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 672 356.812175 1.410579 6 600.000000 0.500000 13.295267
21 661 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 652 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 634 356.812175 1.410579 6 600.000000 0.500000 13.295267
21 629 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 626 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 621 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 613 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 611 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 598 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 564 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 563 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 557 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 556 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 544 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 540 356.812175 1.410579 6 600.000000 0.500000 13.295267
21 538 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 527 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 521 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 520 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 514 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 513 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 509 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 498 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 497 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 488 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 483 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 446 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 441 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 438 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 427 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 426 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 418 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 417 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 409 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 385 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 384 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 348 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 344 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 331 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 311 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 305 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 303 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 262 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 254 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 244 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 219 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 200 356.812175 1.410579 6 600.000000 0.500000 13.295267
21 197 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 194 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 177 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 162 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 153 356.812175 1.410579 6 600.000000 0.500000 13.295267
21 146 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 145 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 142 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 140 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 133 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 131 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 118 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 103 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 96 257.055863 1.080402 5 500.000000 0.500000 13.955621
21 72 257.055863 1.080402 5 500.000000 0.500000 15.456305
21 57 257.055863 1.080402 5 500.000000 0.500000 13.955621
