IT_NO ID REVENUES OPERATING_COSTS LABOUR_COSTS TOTAL_INTEREST_PAYMENTS EBIT NET_EARNINGS
361 10 754.044073 670.413537 666.005725 4.407813 88.038348 83.630535
361 6 1103.735733 1003.647466 996.469029 7.178437 107.266705 100.088267
361 14 991.504518 921.926486 915.125861 6.800625 76.378657 69.578032
361 15 1018.351355 946.340318 940.547193 5.793125 77.804162 72.011037
361 11 952.921372 886.843283 879.538908 7.304375 73.382465 66.078090
361 13 1060.533857 974.528636 965.964886 8.563750 94.568971 86.005221
421 15 1052.715620 962.382446 956.589321 5.793125 96.126299 90.333174
421 7 1274.261316 1168.934911 1160.119286 8.815625 114.142030 105.326405
421 10 754.638592 706.584457 702.176645 4.407813 52.461947 48.054135
421 8 1007.816716 926.637421 920.970233 5.667187 86.846482 81.179295
421 9 1171.880994 1045.300772 1037.996397 7.304375 133.884597 126.580222
421 4 1087.673386 989.081234 982.028734 7.052500 105.644651 98.592151
421 6 1104.598144 999.381960 992.203522 7.178437 112.394621 105.216184
421 14 981.080069 871.801193 865.000568 6.800625 116.079500 109.278875
421 13 1044.570453 924.443145 915.879395 8.563750 128.691058 120.127308
421 5 1053.131214 952.580584 946.409647 6.170938 106.721567 100.550629
421 12 1077.727312 964.774257 956.588320 8.185938 121.138993 112.953055
421 11 948.061740 836.685856 829.381481 7.304375 118.680260 111.375885
481 7 1320.057913 1215.623034 1206.807409 8.815625 113.250504 104.434879
481 8 1031.001695 947.687956 942.020768 5.667187 88.980926 83.313739
481 9 1144.800084 1051.163324 1043.858949 7.304375 100.941135 93.636760
481 4 1066.121473 959.255678 952.203178 7.052500 113.918295 106.865795
481 6 1021.455486 893.182477 886.004040 7.178437 135.451446 128.273009
481 14 965.050588 882.623995 875.823370 6.800625 89.227218 82.426593
481 13 1006.190252 909.844015 901.280265 8.563750 104.909987 96.346237
481 12 1089.774480 985.844534 977.658597 8.185938 112.115883 103.929945
481 15 1109.541227 1019.098674 1013.305549 5.793125 96.235678 90.442553
481 10 811.225709 747.839602 743.431789 4.407813 67.793919 63.386107
481 5 1076.357876 999.111666 992.940729 6.170938 83.417148 77.246210
481 11 932.008231 857.667896 850.363521 7.304375 81.644710 74.340335
541 9 1196.053107 1102.999820 1095.695445 7.304375 100.357662 93.053287
541 12 1051.315953 930.589226 922.403288 8.185938 128.912664 120.726727
541 14 988.153515 903.741198 896.940573 6.800625 91.212942 84.412317
541 7 1365.824149 1206.412675 1197.597050 8.815625 168.227100 159.411475
541 8 1082.174346 994.341412 988.674225 5.667187 93.500121 87.832934
541 4 1061.277041 960.046618 952.994118 7.052500 108.282924 101.230424
541 6 982.964146 873.528181 866.349744 7.178437 116.614402 109.435965
541 13 973.276767 869.820555 861.256805 8.563750 112.019962 103.456212
541 15 1121.536267 999.547077 993.753952 5.793125 127.782315 121.989190
541 10 828.612623 738.257927 733.850114 4.407813 94.762509 90.354696
541 5 1144.371714 1045.801982 1039.631044 6.170938 104.740669 98.569732
541 11 971.898159 899.150705 891.846330 7.304375 80.051829 72.747454
601 5 1162.716007 1077.786045 1071.615108 6.170938 91.100899 84.929962
601 12 962.917617 850.159013 841.973076 8.185938 120.944541 112.758603
601 9 1242.519066 1124.838873 1117.534498 7.304375 124.984568 117.680193
