IT_NO ID DIVIDENDS_PAID DIVIDENDS_TO_BE_PAID
1 31 0.000000 24.500000
1 32 0.000000 19.600000
1 33 0.000000 21.350000
1 34 0.000000 19.250000
1 35 0.000000 20.650000
1 36 0.000000 22.050000
1 37 0.000000 25.900000
1 38 0.000000 21.000000
1 39 0.000000 15.750000
1 40 0.000000 13.300000
1 41 0.000000 19.250000
1 42 0.000000 22.400000
1 43 0.000000 18.900000
1 44 0.000000 19.250000
1 45 0.000000 18.200000
1 46 0.000000 23.100000
1 47 0.000000 23.100000
1 48 0.000000 19.950000
1 49 0.000000 19.250000
1 50 0.000000 22.400000
1 51 0.000000 16.450000
1 52 0.000000 18.900000
1 53 0.000000 18.200000
1 54 0.000000 17.850000
1 55 0.000000 18.200000
1 56 0.000000 23.100000
1 57 0.000000 20.300000
1 58 0.000000 17.850000
1 59 0.000000 17.850000
1 60 0.000000 16.800000
1 61 0.000000 18.550000
1 62 0.000000 19.950000
1 63 0.000000 16.800000
1 64 0.000000 18.900000
1 65 0.000000 23.450000
1 66 0.000000 21.700000
1 67 0.000000 24.500000
1 68 0.000000 18.200000
1 69 0.000000 21.000000
1 70 0.000000 20.300000
1 71 0.000000 20.650000
1 72 0.000000 17.500000
1 73 0.000000 18.900000
1 74 0.000000 17.850000
1 75 0.000000 17.150000
1 76 0.000000 18.900000
1 77 0.000000 22.400000
1 78 0.000000 19.950000
1 79 0.000000 17.150000
1 80 0.000000 16.100000
1 81 0.000000 21.000000
1 82 0.000000 18.550000
1 83 0.000000 17.850000
1 84 0.000000 22.400000
1 85 0.000000 18.900000
1 86 0.000000 16.450000
1 87 0.000000 19.250000
1 88 0.000000 17.850000
1 89 0.000000 23.450000
1 90 0.000000 23.800000
1 91 0.000000 13.650000
1 92 0.000000 18.900000
1 93 0.000000 16.800000
1 94 0.000000 16.800000
1 95 0.000000 20.300000
1 96 0.000000 20.650000
1 97 0.000000 20.300000
1 98 0.000000 17.850000
1 99 0.000000 20.650000
1 100 0.000000 18.550000
1 101 0.000000 17.500000
1 102 0.000000 17.150000
1 103 0.000000 20.300000
1 104 0.000000 19.250000
1 105 0.000000 22.400000
1 106 0.000000 16.450000
1 107 0.000000 19.600000
1 108 0.000000 16.800000
1 109 0.000000 20.300000
1 110 0.000000 16.800000
1 111 0.000000 15.750000
1 112 0.000000 21.000000
1 113 0.000000 19.250000
1 114 0.000000 20.650000
1 115 0.000000 19.950000
1 116 0.000000 20.300000
1 117 0.000000 16.450000
1 118 0.000000 17.850000
1 119 0.000000 15.400000
1 120 0.000000 17.500000
1 121 0.000000 16.800000
1 122 0.000000 26.600000
1 123 0.000000 20.300000
1 124 0.000000 22.400000
1 125 0.000000 19.950000
1 126 0.000000 24.850000
1 127 0.000000 16.800000
1 128 0.000000 21.000000
1 129 0.000000 15.750000
1 130 0.000000 16.450000
1 131 0.000000 16.450000
1 132 0.000000 20.300000
1 133 0.000000 20.300000
1 134 0.000000 19.600000
1 135 0.000000 19.250000
1 136 0.000000 16.800000
1 137 0.000000 17.500000
1 138 0.000000 19.600000
1 139 0.000000 19.250000
1 140 0.000000 19.250000
1 141 0.000000 23.100000
1 142 0.000000 17.500000
1 143 0.000000 16.800000
1 144 0.000000 18.200000
1 145 0.000000 17.850000
1 146 0.000000 20.650000
1 147 0.000000 16.450000
1 148 0.000000 18.200000
1 149 0.000000 17.500000
1 150 0.000000 15.750000
61 149 17.500000 -86.895463
61 148 18.200000 -29.671985
61 144 18.200000 -33.799601
61 143 16.800000 -43.805501
61 142 17.500000 -55.789267
61 138 19.600000 -101.135484
61 135 19.250000 -61.013770
61 133 20.300000 -177.324337
61 132 20.300000 -96.332103
61 131 16.450000 -103.374043
61 130 16.450000 -59.103524
61 127 16.800000 -61.555392
61 124 22.400000 -118.263671
61 119 15.400000 -77.496770
61 117 16.450000 -68.437878
61 115 19.950000 -161.013760
61 113 19.250000 -224.208541
61 112 21.000000 -180.120755
61 106 16.450000 -57.778987
61 104 19.250000 -114.576595
61 100 18.550000 -53.695925
61 99 20.650000 -106.980968
61 97 20.300000 -62.356392
61 93 16.800000 -78.218884
61 91 13.650000 -39.227583
61 87 19.250000 -21.560667
61 86 16.450000 -66.747039
61 85 18.900000 -107.360265
61 79 17.150000 -76.753753
61 76 18.900000 -107.113278
61 68 18.200000 -74.796791
61 59 17.850000 -124.000577
61 56 23.100000 -172.226365
61 55 18.200000 -63.496652
61 53 18.200000 18.606291
61 52 18.900000 -102.623358
61 43 18.900000 -100.493444
61 41 19.250000 -130.165665
61 35 20.650000 -113.671810
61 34 19.250000 -69.762112
61 33 21.350000 -132.090271
61 31 24.500000 -230.959384
61 150 15.750000 -84.130949
61 145 17.850000 6.158984
61 137 17.500000 35.121339
61 129 15.750000 2.710483
61 121 16.800000 42.953558
61 120 17.500000 -95.803913
61 118 17.850000 17.701295
61 111 15.750000 -90.656994
61 110 16.800000 28.963853
61 109 20.300000 -30.728464
61 103 20.300000 -166.011802
61 102 17.150000 11.059930
61 101 17.500000 -9.799322
61 96 20.650000 -91.756233
61 94 16.800000 -123.358159
61 89 23.450000 -119.887125
61 84 22.400000 -249.297141
61 81 21.000000 -73.539527
61 80 16.100000 -106.307135
61 78 19.950000 -68.149889
61 75 17.150000 47.138936
61 74 17.850000 -130.188656
61 69 21.000000 -97.379499
61 63 16.800000 13.630503
61 62 19.950000 18.960695
61 60 16.800000 -91.700697
61 58 17.850000 -22.738062
61 54 17.850000 27.465852
61 44 19.250000 -67.823411
61 40 13.300000 73.271125
61 32 19.600000 -168.924823
61 36 22.050000 -284.401635
61 37 25.900000 -256.508506
61 38 21.000000 -276.143891
61 42 22.400000 -140.717841
61 45 18.200000 -162.155842
61 47 23.100000 -155.787602
61 48 19.950000 -80.275259
61 49 19.250000 -39.438445
61 50 22.400000 -124.293861
61 61 18.550000 42.618194
61 65 23.450000 -174.559581
61 66 21.700000 -124.782326
61 67 24.500000 -397.615850
61 70 20.300000 -72.200672
61 71 20.650000 -68.392876
61 72 17.500000 6.737902
61 77 22.400000 -112.761934
61 82 18.550000 -53.008367
61 88 17.850000 -95.664913
61 95 20.300000 -46.353158
61 105 22.400000 -99.950694
61 114 20.650000 -76.960003
61 123 20.300000 -57.042754
61 126 24.850000 -201.702487
61 139 19.250000 -54.565644
61 141 23.100000 -255.134361
61 146 20.650000 -116.995084
61 147 16.450000 -224.867263
61 140 19.250000 -280.310213
61 136 16.800000 -106.749476
61 134 19.600000 -182.951120
61 128 21.000000 -400.866081
61 125 19.950000 -288.453255
61 122 26.600000 -355.078698
61 116 20.300000 -219.136471
61 108 16.800000 -74.349284
61 107 19.600000 -125.057843
61 98 17.850000 -77.388217
61 92 18.900000 -255.499947
61 90 23.800000 -265.865985
61 83 17.850000 -262.624574
61 73 18.900000 -123.609861
61 64 18.900000 -170.406575
61 57 20.300000 -194.904040
61 51 16.450000 -227.996013
61 46 23.100000 -215.772053
61 39 15.750000 -61.020950
121 134 0.000000 -209.897847
121 98 0.000000 -153.045243
121 107 0.000000 -193.083491
121 63 13.630503 -237.169885
121 81 0.000000 -357.837522
121 118 0.000000 -176.696963
121 31 0.000000 -327.711827
121 68 0.000000 -225.421453
121 115 0.000000 -250.686025
121 142 0.000000 -196.892902
121 148 0.000000 -167.864125
121 59 0.000000 -70.433078
121 43 0.000000 -134.287228
121 35 0.000000 -247.910376
121 83 0.000000 -105.083521
121 140 0.000000 -118.979614
121 146 0.000000 -241.680903
121 67 0.000000 -250.941632
121 48 0.000000 -240.360446
121 38 0.000000 -95.684014
121 32 0.000000 -161.968982
121 74 0.000000 -105.276429
121 94 0.000000 -136.220383
121 84 0.000000 -196.070721
121 147 0.000000 -122.000000
121 128 0.000000 -134.619087
121 105 0.000000 -296.271460
121 33 0.000000 -4.352664
121 95 0.000000 -268.001291
121 71 0.000000 -172.936369
121 126 0.000000 -328.179352
121 116 0.000000 -172.953021
121 72 0.000000 -117.040040
121 65 0.000000 -325.666348
121 145 6.158984 -151.020019
121 96 0.000000 -291.578302
121 97 0.000000 -195.785276
121 121 42.953558 -81.167980
121 52 0.000000 -170.075020
121 76 0.000000 -129.877290
121 79 0.000000 -63.779955
121 104 0.000000 -150.342663
121 106 0.000000 -41.663690
121 132 0.000000 -247.435529
121 130 0.000000 -0.947990
121 55 0.000000 -126.636055
121 41 0.000000 -216.249695
121 58 0.000000 -231.663300
121 78 0.000000 -215.531202
121 36 0.000000 -173.544362
121 60 0.000000 -154.722399
121 129 2.710483 -21.175750
121 150 0.000000 82.592375
121 85 0.000000 -123.749460
121 111 0.000000 -52.750404
121 45 0.000000 -71.326721
121 103 0.000000 -135.957811
121 113 0.000000 -91.204474
121 120 0.000000 -51.926811
121 80 0.000000 -19.452763
121 70 0.000000 -160.248287
121 141 0.000000 -240.776221
121 125 0.000000 -65.854165
121 92 0.000000 37.467486
121 51 0.000000 -152.006443
121 133 0.000000 -161.326122
121 112 0.000000 -146.935192
121 86 0.000000 -34.142857
121 127 0.000000 -59.899284
121 135 0.000000 -177.152437
121 149 0.000000 -68.423942
121 143 0.000000 -171.130083
121 117 0.000000 -8.452200
121 88 0.000000 -98.416982
121 56 0.000000 -292.018386
121 49 0.000000 -270.622912
121 47 0.000000 -292.369108
121 42 0.000000 -393.268824
121 40 73.271125 -26.489822
121 75 47.138936 -62.297244
121 102 11.059930 -215.961763
121 137 35.121339 -112.242731
121 69 0.000000 -348.393868
121 114 0.000000 -206.254862
121 73 0.000000 -161.987062
121 122 0.000000 -316.699012
121 139 0.000000 -152.859355
121 82 0.000000 -268.229263
121 50 0.000000 -256.388544
121 110 28.963853 -220.282814
121 57 0.000000 -116.385832
121 99 0.000000 -315.569314
121 131 0.000000 -225.733500
121 119 0.000000 -337.414083
121 93 0.000000 -239.695783
121 91 0.000000 -125.004312
121 53 18.606291 -307.869821
121 54 27.465852 -290.261573
121 77 0.000000 -302.097577
121 100 0.000000 -152.288429
121 124 0.000000 -422.895759
121 138 0.000000 -333.167317
121 144 0.000000 -131.845917
121 101 0.000000 -141.635248
121 89 0.000000 -412.757097
121 44 0.000000 -228.284552
121 62 0.000000 -266.861879
121 39 0.000000 -292.515951
