IT_NO ID REVENUES OPERATING_COSTS LABOUR_COSTS TOTAL_INTEREST_PAYMENTS EBIT NET_EARNINGS
1 142 280.000000 250.000000 250.000000 12.500000 30.000000 17.500000
1 143 268.800000 240.000000 240.000000 12.000000 28.800000 16.800000
1 144 291.200000 260.000000 260.000000 13.000000 31.200000 18.200000
1 145 285.600000 255.000000 255.000000 12.750000 30.600000 17.850000
1 146 330.400000 295.000000 295.000000 14.750000 35.400000 20.650000
1 147 263.200000 235.000000 235.000000 11.750000 28.200000 16.450000
1 148 291.200000 260.000000 260.000000 13.000000 31.200000 18.200000
1 149 280.000000 250.000000 250.000000 12.500000 30.000000 17.500000
1 150 252.000000 225.000000 225.000000 11.250000 27.000000 15.750000
61 149 659.401412 740.000000 740.000000 6.296875 -80.598588 -86.895463
61 148 751.876765 775.000000 775.000000 6.548750 -23.123235 -29.671985
61 144 747.749149 775.000000 775.000000 6.548750 -27.250851 -33.799601
61 143 672.239499 710.000000 710.000000 6.045000 -37.760501 -43.805501
61 142 685.507608 735.000000 735.000000 6.296875 -49.492392 -55.789267
61 138 725.917016 820.000000 820.000000 7.052500 -94.082984 -101.135484
61 135 765.912792 820.000000 820.000000 6.926563 -54.087208 -61.013770
61 133 674.980038 845.000000 845.000000 7.304375 -170.019962 -177.324337
61 132 765.972272 855.000000 855.000000 7.304375 -89.027728 -96.332103
61 131 587.545019 685.000000 685.000000 5.919062 -97.454981 -103.374043
61 130 631.815538 685.000000 685.000000 5.919062 -53.184462 -59.103524
61 127 654.489608 710.000000 710.000000 6.045000 -55.510392 -61.555392
61 124 839.796329 950.000000 950.000000 8.060000 -110.203671 -118.263671
61 119 568.044480 640.000000 640.000000 5.541250 -71.955520 -77.496770
61 117 627.481184 690.000000 690.000000 5.919062 -62.518816 -68.437878
61 115 686.164677 840.000000 840.000000 7.178437 -153.835323 -161.013760
61 113 602.718022 820.000000 820.000000 6.926563 -217.281978 -224.208541
61 112 707.435495 880.000000 880.000000 7.556250 -172.564505 -180.120755
61 106 633.140075 685.000000 685.000000 5.919062 -51.859925 -57.778987
61 104 697.349968 805.000000 805.000000 6.926563 -107.650032 -114.576595
61 100 742.978763 790.000000 790.000000 6.674688 -47.021237 -53.695925
61 99 760.449345 860.000000 860.000000 7.430313 -99.550655 -106.980968
61 97 809.947983 865.000000 865.000000 7.304375 -55.052017 -62.356392
61 93 632.826116 705.000000 705.000000 6.045000 -72.173884 -78.218884
61 91 540.683979 575.000000 575.000000 4.911562 -34.316021 -39.227583
61 87 805.365896 820.000000 820.000000 6.926563 -14.634104 -21.560667
61 86 634.172024 695.000000 695.000000 5.919062 -60.827976 -66.747039
61 85 704.440360 805.000000 805.000000 6.800625 -100.559640 -107.360265
61 79 649.417184 720.000000 720.000000 6.170937 -70.582816 -76.753753
61 76 689.687347 790.000000 790.000000 6.800625 -100.312653 -107.113278
61 68 691.751959 760.000000 760.000000 6.548750 -68.248041 -74.796791
61 59 627.422235 745.000000 745.000000 6.422813 -117.577765 -124.000577
61 56 821.085510 985.000000 985.000000 8.311875 -163.914490 -172.226365
61 55 708.052098 765.000000 765.000000 6.548750 -56.947902 -63.496652
61 53 800.155041 775.000000 775.000000 6.548750 25.155041 18.606291
61 52 694.177267 790.000000 790.000000 6.800625 -95.822733 -102.623358
61 43 701.307181 795.000000 795.000000 6.800625 -93.692819 -100.493444
61 41 691.760898 815.000000 815.000000 6.926563 -123.239102 -130.165665
61 35 773.758503 880.000000 880.000000 7.430313 -106.241497 -113.671810
61 34 757.164450 820.000000 820.000000 6.926563 -62.835550 -69.762112
61 33 765.591916 890.000000 890.000000 7.682188 -124.408084 -132.090271
61 31 822.856241 1045.000000 1045.000000 8.815625 -222.143759 -230.959384
61 150 596.536238 675.000000 675.000000 5.667187 -78.463762 -84.130949
61 145 777.581796 765.000000 765.000000 6.422813 12.581796 6.158984
61 137 791.418214 750.000000 750.000000 6.296875 41.418214 35.121339
61 129 683.377671 675.000000 675.000000 5.667187 8.377671 2.710483
61 121 768.998558 720.000000 720.000000 6.045000 48.998558 42.953558
61 120 660.492962 750.000000 750.000000 6.296875 -89.507038 -95.803913
61 118 789.124107 765.000000 765.000000 6.422813 24.124107 17.701295
61 111 590.010193 675.000000 675.000000 5.667187 -84.989807 -90.656994
61 110 755.008853 720.000000 720.000000 6.045000 35.008853 28.963853
61 109 846.575911 870.000000 870.000000 7.304375 -23.424089 -30.728464
61 103 711.292573 870.000000 870.000000 7.304375 -158.707427 -166.011802
61 102 752.230867 735.000000 735.000000 6.170937 17.230867 11.059930
