IT_NO ID NO_EMPLOYEES EMPLOYEES_NEEDED INVENTORY PRODUCTION_PLAN
1 78 57 57 114000 57000
1 77 64 64 128000 64000
1 76 54 54 108000 54000
1 75 49 49 98000 49000
1 74 51 51 102000 51000
1 73 54 54 108000 54000
1 72 50 50 100000 50000
1 71 59 59 118000 59000
1 70 58 58 116000 58000
1 69 60 60 120000 60000
1 68 52 52 104000 52000
1 67 70 70 140000 70000
1 66 62 62 124000 62000
1 65 67 67 134000 67000
1 64 54 54 108000 54000
1 63 48 48 96000 48000
1 62 57 57 114000 57000
1 61 53 53 106000 53000
1 60 48 48 96000 48000
1 59 51 51 102000 51000
1 58 51 51 102000 51000
1 57 58 58 116000 58000
1 56 66 66 132000 66000
1 55 52 52 104000 52000
1 54 51 51 102000 51000
1 53 52 52 104000 52000
1 52 54 54 108000 54000
1 51 47 47 94000 47000
1 50 64 64 128000 64000
1 49 55 55 110000 55000
1 48 57 57 114000 57000
1 47 66 66 132000 66000
1 46 66 66 132000 66000
1 45 52 52 104000 52000
1 44 55 55 110000 55000
1 43 54 54 108000 54000
1 42 64 64 128000 64000
1 41 55 55 110000 55000
1 40 38 38 76000 38000
1 39 45 45 90000 45000
1 38 60 60 120000 60000
1 37 74 74 148000 74000
1 36 63 63 126000 63000
1 35 59 59 118000 59000
1 34 55 55 110000 55000
1 33 61 61 122000 61000
1 32 56 56 112000 56000
1 31 70 70 140000 70000
21 150 45 50 45000 49500
21 149 50 55 57184 54281
21 148 52 58 52000 57200
21 147 47 45 100734 44979
21 146 59 64 74664 63333
21 145 51 57 51000 56100
21 144 52 58 52000 57200
21 143 48 53 48000 52800
21 142 50 55 50000 55000
21 141 66 71 85816 70618
21 140 55 50 131925 49500
21 139 55 60 63427 59657
21 138 56 62 56000 61600
21 137 50 55 50000 55000
21 136 48 46 104135 45559
21 135 55 61 55000 60500
21 134 56 51 132217 50400
21 133 58 64 63914 63208
21 132 58 63 69247 62675
21 131 47 52 47000 51700
21 130 47 52 47000 51700
21 129 45 50 45000 49500
21 128 60 54 142845 54000
21 127 48 53 48000 52800
21 126 71 74 112608 73939
21 125 57 52 132702 51389
21 124 64 69 86130 68187
21 123 58 63 72976 62302
21 122 76 69 184985 68400
21 121 48 53 48000 52800
21 120 50 55 50280 54972
21 119 44 49 44000 48400
21 118 51 57 51000 56100
21 117 47 52 47000 51700
21 116 58 53 140258 52200
21 115 57 62 70444 61355
21 114 59 64 76340 63166
21 113 55 61 55000 60500
21 112 60 65 70107 64989
21 111 45 50 45000 49500
21 110 48 53 48000 52800
21 109 58 64 65402 63059
21 108 48 44 112878 43200
21 107 56 53 123305 52608
21 106 47 52 47000 51700
21 105 64 69 83583 68441
21 104 55 61 55000 60500
21 103 58 64 59206 63679
21 102 49 54 49000 53900
21 101 50 55 50000 55000
21 100 53 59 53000 58300
21 99 59 65 65464 64253
21 98 51 46 120740 45900
21 97 58 64 59452 63654
21 96 59 64 71559 63644
21 95 58 63 69016 62698
21 94 48 53 49352 52664
21 93 48 53 48000 52800
21 92 54 49 125621 48713
21 91 39 43 39000 42900
21 90 68 62 178868 61200
21 89 67 73 82783 72121
21 88 51 54 74268 53773
21 87 55 61 55000 60500
21 86 47 52 47000 51700
21 85 54 60 54000 59400
21 84 64 69 78293 68970
21 83 51 47 117657 46302
21 82 53 58 64115 57188
21 81 60 65 70118 64988
21 80 46 51 46000 50600
21 79 49 54 49000 53900
21 78 57 63 62832 62116
21 77 64 69 86976 68102
21 76 54 60 54000 59400
21 75 49 54 49000 53900
21 74 51 57 51000 56100
21 73 54 52 116221 51533
21 72 50 55 53545 54645
21 71 59 64 70965 63703
21 70 58 63 72915 62308
21 69 60 66 69401 65059
21 68 52 58 52000 57200
21 67 70 73 115029 72497
21 66 62 67 83854 66014
21 65 67 71 100222 70377
21 64 54 51 119921 50423
21 63 48 53 48000 52800
21 62 57 63 57000 62700
21 61 53 58 59440 57656
21 60 48 53 48000 52800
21 59 51 57 51000 56100
21 58 51 57 51000 56100
21 57 58 54 131025 53492
21 56 66 71 85615 70638
21 55 52 57 54519 56948
21 54 51 57 51000 56100
21 53 52 58 52000 57200
21 52 54 60 55264 59273
21 51 47 44 105446 43566
21 50 64 68 90089 67791
21 49 55 60 68331 59166
21 48 57 62 68625 61537
21 47 66 70 101254 69074
21 46 66 60 162161 59400
21 45 52 57 59545 56445
21 44 55 60 65137 59486
21 43 54 60 54152 59384
21 42 64 69 87910 68009
21 41 55 60 66682 59331
21 40 38 42 38000 41800
21 39 45 42 101745 41476
21 38 60 65 78331 64166
21 37 74 78 114949 77305
21 36 63 68 85795 67020
21 35 59 65 63103 64489
21 34 55 61 55000 60500
21 33 61 66 77869 65413
21 32 56 61 61998 61000
21 31 70 75 98185 74181
41 31 70 69 109354 68883
41 32 56 56 63742 55825
41 33 61 56 111921 55197
41 34 55 54 68429 53657
41 35 59 58 74860 57824
41 36 63 64 82635 63316
41 37 74 76 98801 75614
41 38 60 61 72261 60607
41 40 38 38 38000 38000
41 41 55 53 89259 52558
41 42 64 65 86334 64157
41 43 54 51 84395 50311
41 44 55 55 69455 54568
41 45 52 53 58096 52144
41 47 66 68 84949 67630
41 48 57 58 64226 57439
41 49 55 56 62659 55567
41 50 64 66 78426 65166
41 52 54 50 88705 49241
41 53 52 51 63380 50862
41 54 51 51 58550 50245
41 55 52 49 83649 48209
41 56 66 65 95971 64964
41 58 51 51 58179 50282
41 59 51 47 84579 46026
41 60 48 48 49730 47827
41 61 53 54 53000 53644
41 62 57 57 64108 56289
41 63 48 48 53738 47426
41 65 67 69 89272 68095
41 66 62 63 77451 62640
41 67 70 72 96034 71899
41 68 52 48 82765 47970
41 69 60 60 75398 59400
41 70 58 60 61834 59108
41 71 59 60 68518 59244
41 72 50 51 51813 50173
41 74 51 51 57354 50364
41 75 49 49 49000 49000
41 76 54 50 87368 49389
41 77 64 65 86650 64032
41 78 57 57 64965 56786
41 79 49 46 76016 45795
41 80 46 46 49326 45667
41 81 60 60 77099 59301
41 82 53 54 59817 53429
41 84 64 64 80823 63747
41 85 54 53 69834 52416
41 86 47 45 72603 44019
41 87 55 54 66922 53807
41 88 51 52 73941 51032
41 89 67 67 86760 66602
41 91 39 37 60888 36333
41 93 48 45 74977 44706
41 94 48 48 56067 47328
41 95 58 59 62938 58607
41 96 59 59 72751 58880
41 97 58 57 75891 56356
41 99 59 54 103379 53100
41 100 53 52 70032 51296
41 101 50 50 59177 49082
41 102 49 49 53119 48588
41 103 58 58 66304 57290
41 104 55 51 87644 50706
41 105 64 65 74177 64940
41 106 47 43 76624 42812
41 109 58 58 70003 57539
41 110 48 48 48000 48000
41 111 45 45 45000 45000
41 112 60 56 101525 55563
41 113 55 54 67206 53779
41 114 59 60 73048 59329
41 115 57 54 97286 53303
41 117 47 44 75478 43156
41 118 51 51 60451 50054
41 119 44 40 76075 39600
41 120 50 50 52163 49811
41 121 48 48 52879 47512
41 123 58 59 71207 58176
41 124 64 62 108688 61419
41 126 71 73 93301 72930
41 127 48 46 72009 45597
41 129 45 45 47691 44730
41 130 47 43 76857 42742
41 131 47 43 80632 42300
41 132 58 55 98156 54002
41 133 58 53 100861 52200
41 135 55 54 73598 53140
41 137 50 50 52155 49784
41 138 56 52 88170 51949
41 139 55 56 61679 55174
41 141 66 67 81967 66384
41 142 50 47 79412 46176
41 143 48 46 73746 45076
41 144 52 51 62879 50912
41 145 51 51 59165 50183
41 146 59 60 70841 59382
41 148 52 51 64804 50719
41 149 50 48 81128 47098
41 150 45 45 45000 45000
41 147 45 51 45000 50573
41 140 50 59 50000 58192
41 136 46 52 46000 51813
41 134 51 60 51000 59121
41 128 54 63 54000 62884
41 125 52 61 52000 60070
41 122 69 81 69000 80598
41 116 53 62 53000 61725
41 108 44 51 44000 50887
41 107 53 61 53000 60030
41 98 46 54 46000 53474
41 92 49 57 49000 56662
41 90 62 74 62000 73686
41 83 47 55 47000 54065
41 73 52 59 52000 58422
41 64 51 58 51000 57892
41 57 54 62 54000 61702
41 51 44 51 44000 50144
41 46 60 71 60000 70216
41 39 42 48 42000 47974
61 144 51 51 67426 50545
61 138 52 55 64806 54336
61 124 62 67 62000 66668
61 100 52 53 66892 52314
61 97 57 58 74457 57143
61 56 65 66 95028 65094
61 35 58 57 88461 56639
61 101 50 50 61251 49792
61 89 67 67 92809 66395
61 81 60 60 77472 59962
61 78 57 56 81140 55382
61 44 55 55 71811 54764
61 90 62 61 81089 60091
61 46 60 59 76957 58304
61 72 50 49 62755 48905
61 62 57 57 66999 56710
61 118 51 52 56611 51384
61 39 42 42 42000 42000
61 51 44 40 73136 39659
61 64 51 50 68673 49232
61 73 52 51 62520 50948
61 83 47 43 80243 42300
61 92 49 45 80305 44508
61 116 53 51 73986 50901
61 122 69 65 108160 64152
61 125 52 47 88070 46800
61 136 46 46 54563 45143
61 140 50 45 83352 45000
61 146 59 58 87101 57374
61 141 66 60 121985 59400
61 139 55 54 75465 53621
61 126 71 70 103457 69984
61 123 58 58 72392 57881
61 105 64 63 89158 62501
61 88 51 53 60771 52317
61 82 53 52 71181 51863
61 77 64 65 82128 64452
61 71 59 58 80075 57844
61 70 58 57 81312 56052
61 67 70 63 145909 63000
61 61 53 53 60260 52274
61 50 64 63 88851 62957
61 49 55 55 69540 54311
61 48 57 56 81384 55284
61 47 66 66 91501 65344
61 42 64 64 88615 63771
61 38 60 54 120664 54000
61 37 74 72 119104 71969
61 36 63 57 122789 56700
61 32 56 51 100071 50400
61 40 38 38 38000 38000
61 54 51 52 56645 51190
61 58 51 51 67107 50107
61 60 48 44 79788 43609
61 63 48 48 57119 47661
61 74 51 46 89063 45951
61 75 49 49 57328 48167
61 80 46 42 79217 41400
61 94 48 45 82410 44090
61 96 59 59 81856 58089
61 102 49 49 60443 48267
61 110 48 47 59186 46881
61 120 50 46 82885 45567
61 121 48 49 52237 48064
61 129 45 44 57819 43987
61 137 50 50 58998 49315
61 145 51 51 60339 50882
61 150 45 41 75063 40500
61 31 69 70 105089 69426
61 34 54 54 76865 53156
61 43 51 54 63889 53050
61 52 50 53 58778 52992
61 53 51 52 55710 51767
61 59 47 50 62010 49256
61 68 48 51 53648 50911
61 76 50 53 61825 52554
61 79 46 49 54912 48110
61 85 53 52 81771 51806
61 87 54 54 67878 53904
61 91 37 40 37000 39388
61 93 45 48 53907 47107
61 104 51 54 66433 53121
61 106 43 47 43000 46362
61 113 54 49 111149 48600
61 115 54 57 72735 56455
61 117 44 47 47439 46803
61 119 40 44 40000 43607
61 131 43 47 49884 46074
61 132 55 60 55000 59315
61 133 53 56 76323 55453
61 142 47 51 47000 50241
61 143 46 49 46000 48774
61 148 51 52 64625 51017
61 149 48 51 53184 50794
61 135 54 55 69616 54398
61 130 43 47 43000 46385
61 127 46 48 53290 47871
61 112 56 59 81318 58020
61 99 54 59 54000 58937
61 86 45 48 50931 47167
61 55 49 53 49000 52464
61 41 53 56 67953 55130
61 111 45 41 76211 40500
61 109 58 58 70954 57904
61 103 58 53 103885 52200
61 84 64 58 120404 57600
61 69 60 60 84465 59093
61 45 52 47 93412 46800
61 65 67 67 96223 66304
61 66 62 61 87770 60968
61 95 58 57 77716 56522
61 114 59 59 76362 58668
61 147 45 41 75171 40500
61 134 51 50 67973 49302
61 128 54 49 108000 48600
61 108 44 44 44087 43991
61 107 53 53 62698 52030
61 98 46 46 46000 46000
61 57 54 52 74563 51943
61 33 56 1 1000 55197
81 41 53 53 70816 52713
81 55 49 49 58748 48025
81 86 45 45 60272 44065
81 99 54 49 105952 48600
81 112 56 57 80670 56064
81 127 46 46 60655 45263
81 130 43 43 43703 42929
81 135 54 54 76522 53309
81 149 48 48 61411 47177
81 148 51 51 67869 50675
81 143 46 46 53881 45211
81 142 47 47 54563 46243
81 133 53 54 75551 53077
81 132 55 55 63114 54188
81 131 43 41 70310 40483
81 119 40 36 80000 36000
81 117 44 44 53699 43374
81 115 54 54 80102 53263
81 106 43 43 46609 42639
81 104 51 51 68606 50782
81 93 45 43 74181 42527
81 91 37 34 74000 33300
81 79 46 46 59600 45531
81 76 50 50 70406 49141
81 68 48 48 62240 47140
81 59 47 48 52387 47962
81 53 51 46 97117 45900
81 52 50 50 64882 49389
81 43 51 52 63071 51081
81 31 69 69 109707 68538
81 121 48 48 53605 47863
81 54 51 46 92697 45900
81 77 64 59 117084 58100
81 88 51 51 69576 50119
81 118 51 51 64230 50238
81 56 65 65 102668 64236
81 97 57 57 81714 56274
81 100 52 51 78730 50816
81 124 62 56 110889 55800
81 138 52 47 97486 46800
81 144 51 46 100312 45900
81 101 50 46 89380 45436
81 89 67 61 138702 60300
81 81 60 60 86619 59085
81 44 55 53 92860 52504
81 62 57 52 108876 51300
81 39 42 38 84000 37800
81 136 46 42 81033 41802
81 123 58 57 86750 56564
81 61 53 52 73430 51683
81 49 55 55 75709 54383
81 47 66 66 101143 65035
81 42 64 64 97845 63077
81 40 38 38 46520 37148
81 58 51 52 66036 51107
81 63 48 48 66478 47064
81 75 49 49 60105 48722
81 96 59 59 90925 58093
81 102 49 49 63224 48721
81 137 50 50 67337 49166
81 145 51 51 64192 50614
81 34 54 51 99178 50419
81 87 54 49 99697 48600
81 109 58 57 87813 56314
81 69 60 60 90594 59387
81 65 67 67 101629 66459
81 114 59 59 84577 58178
81 108 44 40 80147 39600
81 107 53 53 70192 52250
81 98 46 46 46734 45926
81 35 57 58 80677 57778
81 78 56 57 80693 56044
81 90 61 56 113841 55265
81 46 59 58 87275 57968
81 72 49 49 63475 48928
81 51 40 43 47425 42571
81 64 50 47 89844 46781
81 73 51 51 72400 50012
81 83 43 46 55618 45462
81 92 45 48 54429 47587
81 116 51 51 78397 50558
81 122 65 65 113838 64432
81 125 47 49 69299 48877
81 140 45 48 55399 47795
81 146 58 59 86569 58053
81 141 60 62 110129 61185
81 139 54 54 76929 53853
81 126 70 70 107546 69591
81 105 63 62 99438 61972
81 82 52 52 76597 51458
81 71 58 58 80228 57984
81 70 57 58 80515 57079
81 67 63 72 63000 71290
81 50 63 63 94223 62462
81 48 56 57 75486 56589
81 38 54 61 54000 60666
81 37 72 71 132287 70534
81 36 57 61 88249 60454
81 32 51 55 60489 54958
81 60 44 47 56178 46361
81 74 46 50 50839 49822
81 80 42 45 56475 44274
81 94 45 48 55560 47685
81 110 47 47 67899 46128
81 120 46 49 62097 48078
81 129 44 45 50366 44745
81 150 41 45 41000 44406
81 85 52 54 67120 53465
81 113 49 53 72997 52815
81 111 41 45 41000 44521
81 103 53 56 82870 55101
81 84 58 62 86979 61342
81 45 47 51 61655 50175
81 66 61 55 121571 54900
81 95 57 57 77960 56975
81 147 41 45 41000 44417
81 134 50 50 72641 49533
81 128 49 55 54225 54377
81 57 52 52 79231 51533
81 33 1 1 1000 1000
101 128 49 45 97541 44100
101 147 41 37 82000 36900
101 45 47 47 66105 46555
101 84 58 53 127897 52200
101 103 53 55 66173 54669
101 111 41 41 42596 40840
101 113 49 51 61841 50115
101 85 52 52 76539 51058
101 150 41 41 41903 40909
101 129 44 44 54496 43587
101 120 46 47 60356 46174
101 94 45 41 84535 40500
101 80 42 44 44821 43165
101 74 46 42 90144 41400
101 60 44 44 56625 43955
101 32 51 46 110224 45900
101 36 57 57 89909 56834
101 38 54 52 77703 51629
101 48 56 51 112125 50400
101 67 63 57 118334 56700
101 70 57 58 79022 57149
101 141 60 62 94849 61528
101 146 58 57 98473 56809
101 140 45 41 92722 40500
101 125 47 49 58644 48065
101 92 45 46 45000 45942
101 83 43 39 86263 38700
101 51 40 41 40000 40742
101 78 56 56 90071 55062
101 35 57 52 121352 51300
101 58 51 51 67407 50862
101 43 51 50 74608 49846
101 59 47 46 62470 45991
101 133 53 54 72642 53290
101 112 56 57 73745 56692
101 41 53 53 74578 52623
101 55 49 49 62993 48575
101 86 45 47 48167 46210
101 127 46 47 56295 46436
101 130 43 43 52105 42159
101 135 54 55 71645 54487
101 149 48 49 59218 48219
101 148 51 46 101510 45900
101 143 46 47 48093 46578
101 142 47 43 94236 42300
101 132 55 55 69198 54391
101 117 44 45 49859 44384
101 115 54 49 114442 48600
101 106 43 43 48281 42832
101 104 51 51 77472 50113
101 79 46 46 59674 45992
101 76 50 50 73016 49739
101 68 48 44 96409 43200
101 52 50 50 74666 49021
101 31 69 68 121674 67803
101 121 48 48 58188 47541
101 88 51 52 64032 51554
101 118 51 46 96698 45900
101 56 65 66 100770 65189
101 97 57 57 82107 56960
101 81 60 54 130199 54000
101 49 55 56 67735 55797
101 47 66 67 92682 66846
101 42 64 65 96746 64109
101 40 38 39 38000 38852
101 63 48 44 100794 43200
101 75 49 50 56355 49375
101 96 59 59 99609 58131
101 102 49 50 60843 49238
101 137 50 51 63391 50394
101 145 51 51 66703 50748
101 69 60 61 81856 60873
101 65 67 67 108802 66282
101 114 59 60 79033 59554
101 107 53 48 105410 47700
101 98 46 42 86264 41400
101 72 49 49 68879 48459
101 73 51 52 68033 51436
101 116 51 51 79275 50912
101 122 65 66 109056 65478
101 139 54 55 75453 54147
101 126 70 70 112731 69481
101 82 52 53 70691 52590
101 71 58 58 82494 57773
101 50 63 64 92659 63156
101 110 47 49 53717 48418
101 95 57 57 79186 56877
101 134 50 45 107129 45000
101 57 52 54 66037 53319
101 33 1 1 2000 900
101 99 49 53 72533 52341
101 131 41 44 41000 43931
101 119 36 41 36000 40400
101 93 43 45 59003 44517
101 91 34 38 34000 38000
101 53 46 51 56460 50065
101 54 46 50 60013 49268
101 77 59 62 90691 61639
101 100 51 52 71505 51722
101 124 56 59 82008 58888
101 138 47 50 75280 49220
101 144 46 52 46000 51431
101 101 46 49 59779 48960
101 89 61 69 61000 68770
101 44 53 55 75265 54759
101 62 52 56 77089 55178
101 39 38 43 42516 42148
101 136 42 46 46418 45461
101 123 57 58 81271 57547
101 61 52 53 63993 52943
101 34 51 54 69764 53941
101 87 49 52 70101 51959
101 109 57 59 76569 58124
101 108 40 43 53070 42707
101 90 56 59 91907 58193
101 46 58 59 85313 58196
101 64 47 51 57766 50207
101 105 62 62 99679 61975
101 37 71 72 124698 71758
101 66 55 59 84676 58689
121 33 1 2 1000 1100
121 71 58 59 82225 58026
121 150 41 41 43693 40821
121 127 46 47 49645 46665
121 61 52 51 77817 50617
121 89 61 55 109167 54900
121 144 46 46 53172 45282
121 110 47 43 85984 42300
121 137 50 50 65300 49809
121 102 49 45 91094 44100
121 75 49 49 62906 48344
121 40 38 38 47029 37097
121 129 44 45 50883 44361
121 78 56 57 83241 56683
121 121 48 48 67743 47044
121 97 57 58 82044 57006
121 145 51 50 77470 49923
121 72 49 50 64962 49391
121 134 45 51 47217 50991
121 98 42 46 48831 45743
121 107 48 54 48000 53741
121 81 54 58 95955 57424
121 31 68 70 106991 69468
121 68 44 48 63119 47329
121 115 49 55 63395 54104
121 142 43 47 54945 46929
121 148 46 52 46000 51551
121 59 46 47 61244 46122
121 43 50 51 69341 50526
121 83 39 44 39000 43726
121 140 41 47 41000 46172
121 146 57 59 86909 58156
121 67 57 59 99214 58912
121 48 51 55 73829 54829
121 38 52 52 79780 51792
121 32 46 53 46000 52422
121 74 42 47 42000 46814
121 94 41 44 55306 43922
121 84 53 61 53000 60489
121 147 37 42 37000 41500
121 128 45 51 45000 50254
121 105 62 62 102601 61707
121 95 57 54 103413 53213
121 126 70 70 116558 69617
121 116 51 52 69606 51966
121 65 67 67 108920 66988
121 96 59 60 96045 59356
121 52 50 51 72980 50168
121 76 50 52 60449 51256
121 79 46 47 52544 46713
121 104 51 53 67315 52015
121 106 43 42 58346 41993
121 132 55 50 107604 49500
121 130 43 44 45712 43639
121 55 49 49 68244 48474
121 41 53 52 86388 51819
121 58 51 46 95875 45918
121 36 57 58 86486 57342
121 60 44 40 81300 39735
121 85 52 53 69176 52736
121 111 41 39 65079 38195
121 45 47 48 58343 47776
121 103 53 52 76813 51936
121 113 49 49 71167 48067
121 120 46 47 57165 46319
121 80 42 42 54053 41076
121 70 57 57 79437 56958
121 141 60 60 95915 59893
121 125 47 47 61818 46682
121 51 40 36 80000 36000
121 133 53 53 76507 52613
121 112 56 57 72699 56104
121 86 45 46 47807 45036
121 135 54 54 76575 53507
121 149 48 49 57324 48189
121 143 46 42 83768 41400
121 117 44 45 47177 44268
121 88 51 52 62889 51114
121 49 55 50 105038 49500
121 47 66 65 109613 64306
121 42 64 58 132063 57600
121 69 60 54 119346 54000
121 114 59 59 85597 58343
121 73 51 51 73827 50420
121 122 65 66 108224 65083
121 139 54 55 74206 54124
121 82 52 47 99352 46800
121 50 63 63 100018 62264
121 57 52 53 62679 52335
121 99 49 50 67131 49540
121 131 41 37 73412 36900
121 119 36 33 72000 32400
121 93 43 41 77307 40208
121 91 34 34 34000 34000
121 77 59 60 89840 59085
121 100 51 52 66333 51517
121 39 38 35 65509 34450
121 136 42 41 61455 40496
121 123 57 57 84888 56638
121 34 51 51 77486 50227
121 87 49 50 65006 49509
121 109 57 52 117578 51300
121 108 40 42 40000 41307
121 46 58 59 76607 58870
121 64 47 47 65253 46251
121 37 71 71 128553 70614
121 66 55 57 74351 56032
121 90 56 1 1000 58193
121 62 52 1 1000 55178
121 44 53 1 1000 54759
121 101 46 1 1000 48960
121 138 47 1 1000 49220
121 124 56 1 1000 58888
121 54 46 1 1000 49268
121 53 46 1 1000 50065
121 56 65 1 1000 65189
121 35 52 1 1000 51300
121 118 46 1 1000 45900
121 63 44 1 1000 43200
121 92 45 1 1000 45942
141 66 55 55 77682 54666
141 46 58 58 82197 57441
141 108 40 38 60451 37864
141 87 49 50 55395 49961
141 100 51 51 66512 50982
141 77 59 60 82574 59726
141 99 49 50 60387 49674
141 57 52 52 68050 51462
141 139 54 55 68572 54563
141 122 65 69 76927 68129
141 88 51 48 88407 47255
141 117 44 44 50797 43638
141 149 48 48 59288 47803
141 86 45 41 78095 40500
141 112 56 56 73823 55887
141 120 46 48 46000 47116
141 45 47 47 63393 46495
141 85 52 54 58758 53041
141 36 57 58 81319 57516
141 130 43 43 51066 42464
141 104 51 48 89978 47669
141 79 46 46 53672 45887
141 76 50 50 64862 49558
141 52 50 51 63071 50990
141 96 59 61 81761 60428
141 116 51 49 88285 48635
141 128 45 45 48405 44659
141 147 37 36 47787 35921
141 84 53 51 80593 50022
141 94 41 43 43445 42186
141 74 42 41 61499 40050
141 32 46 44 66397 43960
141 48 51 53 55408 52842
141 67 57 60 72347 59686
141 146 57 58 85019 57189
141 140 41 41 46817 40418
141 83 39 38 51684 37731
141 43 50 51 65808 50353
141 59 46 48 46217 47502
141 148 46 45 62704 44329
141 142 43 42 67528 41741
141 115 49 50 59737 49365
141 68 44 46 46083 45703
141 31 68 69 101037 68595
141 81 54 59 55568 58038
141 107 48 47 60207 46779
141 98 42 41 63918 40491
141 134 45 44 58540 43867
141 72 49 50 58907 49605
141 97 57 58 72891 57915
141 78 56 53 105843 52095
141 129 44 44 53078 43780
141 127 46 42 79841 41400
141 71 58 58 85437 57678
141 33 1 1 2000 900
141 150 41 41 52008 40168
141 144 46 46 56100 45707
141 137 50 50 70188 49511
141 75 49 50 62389 49051
141 40 38 39 39546 38748
141 121 48 49 58166 48957
141 38 52 55 57958 54182
141 105 62 63 99902 62269
141 126 70 71 106825 70973
141 65 67 67 110999 66792
141 55 49 50 59961 49828
141 113 49 50 63451 49771
141 80 42 43 51464 42258
141 70 57 57 84224 56521
141 141 60 62 82928 61298
141 125 47 49 48458 48336
141 133 53 54 70062 53644
141 135 54 55 70385 54619
141 114 59 61 75271 60032
141 73 51 53 59576 52425
141 50 63 65 87732 64228
141 91 34 34 34000 34000
141 123 57 59 73175 58171
141 34 51 53 60553 52693
141 64 47 48 62130 47312
141 37 71 72 123548 71500
141 61 51 53 65814 52200
141 89 55 57 90276 56889
141 110 43 48 43000 47298
141 102 45 50 45000 49609
141 145 50 52 66676 51079
141 95 54 58 65699 57771
141 106 42 44 43683 43466
141 132 50 55 62022 54558
141 41 52 55 65407 54098
141 58 46 51 46000 50987
141 60 40 45 40000 44130
141 111 39 42 39000 41607
141 103 52 54 60711 53610
141 51 36 41 36000 40400
141 143 42 47 42000 46176
141 49 50 54 67067 53797
141 47 65 69 74274 68533
141 42 58 66 58000 65406
141 69 54 59 75465 58388
141 82 47 53 47000 52235
141 131 37 41 37000 40641
141 119 33 37 33000 36900
141 93 41 45 41000 44630
141 39 35 39 35000 38050
141 136 41 44 41000 43045
141 109 52 59 52000 58557
141 90 1 1 1000 1000
141 62 1 1 1000 1000
141 44 1 1 1000 1000
141 101 1 1 1000 1000
141 138 1 1 1000 1000
141 124 1 1 1000 1000
141 54 1 1 1000 1000
141 53 1 1 1000 1000
141 56 1 1 1000 1000
141 35 1 1 1000 1000
141 118 1 1 1000 1000
141 63 1 1 1000 1000
141 92 1 1 1000 1000
161 109 52 52 61477 51052
161 136 41 41 44688 40631
161 39 35 34 51660 33334
161 93 41 39 61994 38801
161 119 33 33 33000 33000
161 131 37 37 37000 37000
161 82 47 43 76579 42826
161 69 54 55 72403 54306
161 42 58 56 79210 55879
161 47 65 64 93577 63069
161 49 50 51 61939 50512
161 143 42 42 42421 41957
161 51 36 36 37392 35860
161 103 52 53 59706 52100
161 111 39 38 57171 37182
161 60 40 40 41680 39832
161 58 46 46 52753 45324
161 41 52 52 70053 51535
161 132 50 50 62167 49985
161 106 42 42 44234 41944
161 95 54 50 93240 49967
161 145 50 51 62235 50444
161 102 45 44 59701 43529
161 110 43 43 51375 42162
161 89 55 58 60661 57961
161 61 51 47 91543 46899
161 37 71 73 110762 72278
161 64 47 48 56006 47612
161 34 51 51 65485 50506
161 123 57 56 84057 55911
161 50 63 63 90992 62674
161 73 51 51 66841 50273
