IT_NO ID NO_EMPLOYEES EMPLOYEES_NEEDED INVENTORY PRODUCTION_PLAN
61 27 15 12 3 9
61 24 11 8 4 6
61 20 10 10 5 7
61 15 15 1 8 1
61 6 14 10 5 7
61 22 14 5 5 4
61 29 10 4 4 3
61 25 18 2 4 2
61 21 17 5 4 4
61 9 17 4 3 3
61 8 20 1 2 1
61 10 20 14 2 10
61 19 20 12 2 9
61 4 20 4 7 3
61 2 20 1 7 1
61 23 15 12 3 9
61 16 11 10 7 7
61 3 15 7 6 5
61 7 11 5 7 4
61 26 17 1 0 12
61 5 20 1 0 18
61 18 20 1 0 16
81 18 1 27 0 19
81 5 1 11 0 8
81 26 1 25 0 18
81 7 5 10 7 7
81 3 7 28 6 20
81 16 10 18 8 13
81 23 12 14 4 10
81 2 1 15 7 11
81 4 4 15 8 11
81 19 12 25 3 18
81 10 14 20 3 14
81 8 1 21 2 15
81 9 4 22 4 16
81 21 5 20 5 14
81 25 2 22 5 16
81 29 4 25 5 18
81 22 5 11 6 8
81 6 10 12 6 9
81 15 1 25 8 18
81 24 8 14 4 10
81 27 12 12 3 9
81 28 1 14 4 10
81 13 5 14 8 10
81 30 12 25 5 18
81 17 10 27 6 19
81 14 8 20 7 14
81 11 8 28 5 20
81 1 8 27 7 19
81 12 2 18 5 13
81 20 10 20 6 14
101 27 12 11 4 8
101 18 1 20 0 14
101 5 1 25 0 18
101 26 1 27 0 19
101 7 5 18 8 13
101 3 7 17 6 12
101 16 10 12 9 9
101 23 12 20 5 14
101 2 1 28 7 20
101 4 4 18 9 13
101 19 12 17 4 12
101 10 14 24 4 17
101 8 1 22 2 16
101 9 4 24 5 17
101 21 5 20 6 14
101 25 2 18 6 13
101 29 4 27 6 19
101 22 5 22 6 16
101 6 10 11 6 8
101 15 1 18 8 13
101 24 8 22 4 16
101 28 1 15 4 11
101 13 5 22 9 16
101 30 12 17 5 12
101 17 10 17 7 12
101 14 8 8 8 6
101 11 8 28 6 20
101 1 8 25 7 18
101 12 2 22 5 16
101 20 10 22 7 16
121 20 10 27 7 19
121 12 2 22 6 16
121 1 8 14 8 10
121 11 8 21 7 15
121 17 10 21 8 15
121 30 12 15 6 11
121 13 5 15 10 11
121 28 1 15 4 11
121 24 8 21 5 15
121 15 1 15 8 11
121 6 10 21 7 15
121 22 5 20 7 14
121 29 4 12 6 9
121 14 8 28 8 20
121 27 11 27 5 19
121 18 1 21 0 15
121 5 1 24 0 17
121 26 1 18 0 13
121 7 5 14 9 10
121 3 7 15 6 11
121 16 10 21 9 15
121 23 12 18 5 13
121 2 1 20 7 14
121 4 4 17 9 12
121 19 12 21 5 15
121 10 14 21 5 15
121 8 1 24 2 17
121 9 4 22 6 16
121 21 5 25 7 18
121 25 2 18 6 13
141 20 10 10 7 7
141 12 2 18 6 13
141 1 8 28 9 20
141 11 8 11 8 8
141 17 10 18 9 13
141 30 12 12 6 9
141 13 5 11 10 8
141 28 1 18 4 13
141 24 8 25 6 18
141 15 1 12 8 9
141 6 10 18 7 13
141 22 5 14 7 10
141 29 4 25 7 18
141 14 8 25 8 18
141 27 11 20 6 14
141 18 1 27 0 19
141 5 1 14 0 10
141 26 1 20 0 14
141 7 5 11 10 8
141 3 7 25 7 18
141 16 10 12 10 9
141 23 12 25 6 18
141 2 1 21 7 15
141 4 4 21 10 15
141 19 12 17 6 12
141 10 14 24 5 17
141 8 1 20 2 14
141 9 4 27 6 19
141 21 5 22 8 16
141 25 2 14 7 10
161 30 12 17 7 12
161 20 10 15 8 11
161 12 2 18 6 13
161 1 8 20 10 14
161 11 8 11 9 8
161 17 10 12 10 9
161 13 5 15 10 11
161 28 1 20 4 14
161 24 8 7 6 5
161 15 1 27 8 19
161 6 10 8 8 6
161 22 5 20 7 14
161 29 4 24 7 17
161 14 8 14 9 10
161 27 11 17 7 12
161 18 1 21 0 15
161 5 1 10 0 7
161 26 1 18 0 13
161 7 5 28 10 20
161 3 7 28 8 20
161 16 10 14 11 10
161 23 12 27 7 19
161 2 1 25 7 18
161 4 4 24 10 17
161 19 12 20 7 14
161 10 14 14 6 10
161 8 1 25 2 18
161 9 4 24 6 17
161 21 5 27 8 19
161 25 2 15 7 11
181 25 2 10 7 7
181 21 5 12 8 9
181 9 4 11 7 8
181 19 12 27 8 19
181 4 4 28 11 20
181 2 1 10 7 7
181 23 12 18 8 13
181 16 10 12 11 9
181 3 7 25 9 18
181 7 5 20 10 14
181 26 1 20 0 14
181 5 1 28 0 20
181 18 1 20 0 14
181 27 11 8 8 6
181 14 8 24 9 17
181 29 4 12 8 9
181 22 5 28 8 20
181 15 1 10 8 7
181 28 1 25 4 18
181 13 5 28 11 20
181 17 10 27 11 19
181 11 8 10 9 7
181 1 8 24 11 17
181 12 2 10 6 7
181 20 10 18 8 13
181 30 12 12 8 9
181 10 14 22 6 16
181 24 7 27 7 19
181 6 8 8 9 6
181 8 1 24 2 17
201 27 8 12 8 9
201 6 8 7 10 5
201 30 12 10 9 7
201 25 2 17 8 12
201 21 5 7 9 5
201 9 4 14 7 10
201 19 12 22 9 16
201 4 4 15 11 11
201 2 1 15 7 11
201 23 12 14 9 10
201 16 10 27 12 19
201 3 7 11 10 8
201 7 5 14 11 10
201 26 1 17 0 12
201 5 1 17 0 12
201 18 1 14 0 10
201 14 8 25 10 18
201 29 4 4 8 3
201 22 5 8 8 6
201 15 1 24 8 17
201 28 1 12 4 9
201 13 5 8 11 6
201 17 10 12 11 9
201 11 8 27 10 19
201 1 8 14 11 10
201 12 2 17 6 12
201 20 10 15 8 11
201 10 14 21 7 15
201 24 7 7 8 5
201 8 1 27 2 19
221 30 10 15 10 11
221 6 7 21 11 15
221 24 7 4 9 3
221 29 4 5 8 4
221 27 8 8 9 6
221 25 2 17 8 12
221 21 5 27 9 19
221 9 4 15 8 11
221 19 12 18 10 13
221 4 4 11 11 8
221 2 1 21 7 15
221 23 12 15 10 11
221 16 10 11 12 8
221 3 7 25 10 18
221 7 5 22 11 16
221 26 1 28 0 20
221 5 1 21 0 15
221 18 1 17 0 12
221 14 8 11 11 8
221 22 5 22 8 16
221 15 1 28 8 20
221 28 1 17 4 12
221 13 5 24 11 17
221 17 10 12 12 9
221 11 8 21 10 15
221 1 8 21 12 15
221 12 2 17 6 12
221 20 10 24 9 17
221 10 14 24 8 17
221 8 1 20 2 14
241 10 14 24 9 17
241 20 10 27 10 19
241 12 2 27 7 19
241 1 8 22 12 16
241 11 8 14 11 10
241 17 10 12 13 9
241 13 5 18 12 13
241 28 1 18 4 13
241 15 1 24 8 17
241 22 5 25 9 18
241 14 8 8 12 6
241 18 1 17 0 12
241 5 1 8 0 6
241 26 1 27 0 19
241 7 5 28 11 20
241 3 7 14 10 10
241 16 10 18 13 13
241 23 12 25 11 18
241 2 1 21 7 15
241 4 4 27 11 19
241 19 12 20 11 14
241 9 4 27 8 19
241 21 5 27 10 19
241 25 2 25 8 18
241 29 4 8 9 6
241 6 7 18 12 13
241 30 10 15 11 11
241 27 8 18 10 13
241 24 4 28 9 20
241 8 1 25 2 18
261 14 8 24 12 17
261 10 14 14 10 10
261 20 10 24 11 17
261 12 2 7 7 5
261 1 8 10 12 7
261 11 8 11 11 8
261 17 10 20 13 14
261 13 5 24 12 17
261 28 1 24 4 17
261 15 1 14 8 10
261 22 5 18 9 13
261 18 1 14 0 10
261 5 1 22 0 16
261 26 1 22 0 16
261 7 5 17 11 12
261 3 7 11 10 8
261 16 10 25 14 18
261 23 12 14 11 10
261 2 1 11 7 8
261 4 4 18 12 13
261 19 12 11 12 8
261 9 4 12 8 9
261 21 5 18 10 13
261 25 2 17 8 12
261 29 4 10 9 7
261 6 7 22 12 16
261 30 10 22 12 16
261 27 8 7 11 5
261 24 4 27 9 19
261 8 1 24 2 17
281 27 7 21 11 15
281 19 11 22 12 16
281 10 14 20 11 14
281 14 8 10 12 7
281 20 10 12 12 9
281 12 2 21 7 15
281 1 8 21 13 15
281 11 8 8 12 6
281 17 10 10 14 7
281 13 5 7 12 5
281 28 1 17 4 12
281 15 1 21 8 15
281 22 5 24 9 17
281 18 1 27 0 19
281 5 1 15 0 11
281 26 1 27 0 19
281 7 5 28 11 20
281 3 7 18 10 13
281 16 10 25 14 18
281 23 12 28 12 20
281 2 1 17 7 12
281 4 4 18 12 13
281 9 4 12 8 9
281 21 5 25 11 18
281 25 2 20 9 14
281 29 4 7 9 5
281 6 7 17 13 12
281 30 10 21 13 15
281 24 4 21 9 15
281 8 1 17 2 12
301 24 4 12 10 9
301 30 10 27 13 19
301 6 7 12 13 9
301 29 4 22 9 16
301 25 2 24 9 17
301 21 5 22 11 16
301 9 4 12 9 9
301 4 4 24 12 17
301 23 12 11 12 8
301 16 10 12 14 9
301 3 7 12 11 9
301 7 5 25 12 18
301 26 1 20 0 14
301 5 1 17 0 12
301 18 1 22 0 16
301 22 5 18 10 13
301 15 1 14 8 10
301 28 1 27 4 19
301 13 5 20 13 14
301 1 8 24 13 17
301 12 2 25 7 18
301 20 10 12 13 9
301 14 8 5 13 4
301 10 14 14 12 10
301 19 11 17 13 12
301 27 7 11 11 8
301 11 8 22 12 16
301 17 10 25 14 18
301 8 1 20 2 14
301 2 1 22 7 16
321 14 5 7 13 5
321 23 11 24 13 17
321 10 14 27 13 19
321 24 4 20 10 14
321 30 10 11 13 8
321 6 7 27 13 19
321 29 4 24 9 17
321 25 2 10 9 7
321 21 5 18 11 13
321 9 4 8 9 6
321 4 4 15 13 11
321 16 10 22 15 16
321 3 7 25 11 18
321 7 5 28 12 20
321 26 1 17 0 12
321 5 1 25 0 18
321 18 1 21 0 15
321 22 5 5 10 4
321 15 1 27 8 19
321 28 1 27 4 19
321 13 5 8 13 6
321 1 8 15 14 11
321 12 2 14 7 10
321 20 10 18 13 13
321 19 11 14 13 10
321 27 7 24 12 17
321 11 8 5 13 4
321 17 10 10 14 7
321 8 1 24 2 17
321 2 1 17 7 12
341 11 5 11 13 8
341 17 10 28 15 20
341 22 5 11 10 8
341 14 5 25 13 18
341 23 11 12 13 9
341 10 14 22 14 16
341 24 4 25 10 18
341 30 10 18 14 13
341 6 7 21 14 15
341 29 4 21 9 15
341 25 2 17 9 12
341 21 5 24 11 17
341 9 4 18 9 13
341 4 4 17 13 12
341 16 10 20 16 14
341 3 7 10 12 7
341 7 5 24 13 17
341 26 1 15 0 11
341 5 1 14 0 10
341 18 1 25 0 18
341 15 1 18 8 13
341 28 1 28 4 20
341 13 5 15 13 11
341 1 8 22 14 16
341 12 2 27 7 19
341 20 10 25 14 18
341 19 11 12 14 9
341 27 7 24 12 17
341 8 1 28 2 20
341 2 1 17 7 12
361 27 7 14 12 10
361 19 11 12 15 9
361 20 10 14 14 10
361 12 2 7 7 5
361 1 8 14 15 10
361 13 5 10 13 7
361 28 1 24 4 17
361 15 1 28 8 20
361 18 1 14 0 10
361 5 1 20 0 14
361 7 5 4 13 3
361 3 7 25 12 18
361 16 10 22 16 16
361 4 4 15 13 11
361 9 4 22 10 16
361 21 5 22 11 16
361 25 2 22 9 16
361 29 4 5 10 4
361 6 7 24 14 17
361 30 10 24 14 17
361 24 4 18 10 13
361 10 14 25 15 18
361 23 11 24 13 17
361 14 5 11 13 8
361 22 5 15 10 11
361 17 10 21 15 15
361 11 5 11 14 8
361 8 1 24 2 17
361 2 1 10 7 7
361 26 1 18 0 13
381 7 4 28 13 20
381 27 7 28 13 20
381 19 11 21 15 15
381 20 10 18 14 13
381 12 2 11 8 8
381 1 8 7 16 5
381 13 5 25 14 18
381 28 1 20 4 14
381 15 1 24 8 17
381 18 1 24 0 17
381 5 1 15 0 11
381 3 7 15 13 11
381 16 10 14 17 10
381 4 4 12 13 9
381 9 4 10 10 7
381 21 5 27 12 19
381 25 2 20 10 14
381 29 4 5 10 4
381 6 7 22 14 16
381 30 10 27 15 19
381 24 4 7 11 5
381 10 14 18 15 13
381 23 11 8 14 6
381 14 5 17 14 12
381 22 5 12 11 9
381 17 10 21 16 15
381 11 5 14 14 10
381 8 1 21 2 15
381 2 1 22 7 16
381 26 1 24 0 17
401 23 8 27 15 19
401 1 7 28 16 20
401 7 4 11 13 8
401 27 7 27 13 19
401 19 11 22 16 16
401 20 10 21 15 15
401 12 2 17 8 12
401 13 5 22 14 16
401 28 1 17 4 12
401 15 1 25 8 18
401 18 1 28 0 20
401 5 1 22 0 16
401 3 7 15 14 11
401 16 10 28 18 20
401 4 4 18 14 13
401 9 4 28 10 20
401 21 5 27 12 19
401 25 2 24 10 17
401 29 4 28 10 20
401 6 7 10 14 7
401 30 10 24 15 17
401 24 4 25 11 18
401 10 14 28 15 20
401 14 5 4 14 3
401 22 5 27 11 19
401 17 10 17 17 12
401 11 5 22 14 16
401 8 1 22 2 16
401 2 1 24 7 17
401 26 1 22 0 16
421 11 5 10 15 7
421 17 10 12 18 9
421 22 5 11 11 8
421 10 14 12 16 9
421 24 4 28 11 20
421 30 10 10 16 7
421 6 7 22 14 16
421 29 4 4 10 3
421 25 2 28 10 20
421 21 5 5 12 4
421 9 4 27 10 19
421 4 4 8 14 6
421 16 10 15 18 11
421 3 7 11 14 8
421 18 1 18 0 13
421 15 1 10 8 7
421 28 1 25 4 18
421 13 5 20 14 14
421 12 2 22 8 16
421 20 10 10 15 7
421 19 11 28 16 20
421 27 7 7 13 5
421 7 4 25 13 18
421 1 7 5 16 4
421 23 8 20 16 14
421 14 4 21 14 15
421 8 1 28 2 20
421 26 1 22 0 16
421 2 1 24 7 17
421 5 1 14 0 10
441 1 5 15 17 11
441 10 12 15 16 11
441 27 7 24 14 17
441 20 10 21 15 15
441 21 5 14 13 10
441 29 4 15 10 11
441 30 10 20 16 14
441 11 5 5 15 4
441 17 10 15 18 11
441 22 5 18 11 13
441 24 4 24 11 17
441 6 7 21 14 15
441 25 2 27 10 19
441 9 4 22 11 16
441 4 4 21 14 15
441 16 10 15 19 11
441 3 7 5 14 4
441 18 1 12 0 9
441 15 1 21 8 15
441 28 1 21 4 15
441 13 5 18 15 13
441 12 2 8 8 6
441 19 11 27 17 19
441 7 4 11 14 8
441 23 8 11 17 8
441 14 4 24 15 17
441 8 1 20 2 14
441 26 1 18 0 13
441 2 1 28 7 20
441 5 1 27 0 19
461 3 5 25 14 18
461 11 5 24 16 17
461 1 5 4 17 3
461 10 12 24 17 17
461 27 7 21 14 15
461 20 10 24 16 17
461 21 5 14 13 10
461 29 4 12 11 9
461 30 10 14 17 10
461 17 10 18 19 13
461 22 5 17 12 12
461 24 4 18 11 13
461 6 7 15 15 11
461 25 2 28 10 20
461 9 4 10 11 7
461 4 4 25 14 18
461 16 10 18 19 13
461 18 1 21 0 15
461 15 1 17 8 12
461 28 1 12 4 9
461 13 5 5 15 4
461 12 2 17 8 12
461 19 11 21 18 15
461 7 4 5 14 4
461 23 8 11 18 8
461 14 4 20 16 14
461 8 1 20 2 14
461 26 1 15 0 11
461 2 1 21 7 15
461 5 1 20 0 14
481 14 4 28 16 20
481 23 8 24 19 17
481 7 4 24 14 17
481 19 11 21 19 15
481 12 2 12 8 9
481 28 1 14 4 10
481 15 1 15 8 11
481 18 1 27 0 19
481 16 10 12 20 9
481 4 4 22 15 16
481 9 4 22 11 16
481 25 2 18 10 13
481 6 7 22 16 16
481 24 4 8 11 6
481 22 5 15 12 11
481 17 10 21 20 15
481 30 10 14 18 10
481 29 4 5 11 4
481 20 10 25 17 18
481 27 7 17 15 12
481 10 12 21 18 15
481 11 5 20 16 14
481 3 5 15 14 11
481 13 5 25 15 18
481 1 4 24 17 17
481 8 1 27 2 19
481 2 1 17 7 12
481 5 1 15 0 11
481 26 1 28 0 20
481 21 5 10 13 7
501 14 4 14 16 10
501 23 8 11 19 8
501 7 4 17 14 12
501 19 11 18 19 13
501 12 2 18 8 13
501 28 1 22 4 16
501 15 1 20 8 14
501 18 1 12 0 9
501 16 10 21 21 15
501 4 4 11 15 8
501 9 4 15 11 11
501 25 2 27 10 19
501 6 7 5 16 4
501 24 4 2 11 2
501 22 5 24 12 17
501 17 10 22 20 16
501 30 10 10 19 7
501 29 4 2 11 2
501 20 10 22 18 16
501 27 7 10 15 7
501 10 12 11 19 8
501 11 5 21 16 15
501 3 5 8 14 6
501 13 5 28 15 20
501 1 4 5 18 4
501 8 1 28 2 20
501 2 1 20 7 14
501 5 1 28 0 20
501 26 1 17 0 12
501 21 5 15 14 11
521 10 11 8 20 6
521 29 2 2 11 2
521 24 2 4 12 3
521 6 5 11 17 8
521 30 10 25 20 18
521 14 4 12 16 9
521 23 8 12 19 9
521 7 4 25 14 18
521 19 11 20 19 14
521 12 2 10 8 7
521 28 1 27 4 19
521 15 1 21 8 15
521 18 1 11 0 8
521 16 10 20 21 14
521 4 4 4 15 3
521 9 4 15 12 11
521 25 2 10 10 7
521 22 5 7 13 5
521 17 10 21 21 15
521 20 10 15 19 11
521 27 7 8 15 6
521 11 5 14 16 10
521 3 5 24 15 17
521 13 5 15 16 11
521 1 4 22 18 16
521 8 1 20 2 14
521 2 1 22 7 16
521 5 1 21 0 15
521 26 1 27 0 19
521 21 5 20 14 14
541 1 4 7 18 5
541 13 5 8 16 6
541 3 5 12 15 9
541 11 5 8 16 6
541 27 7 25 15 18
541 20 10 10 20 7
541 17 10 18 21 13
541 22 5 7 13 5
541 25 2 20 11 14
541 9 4 27 12 19
541 16 10 18 21 13
541 28 1 17 4 12
541 12 2 17 9 12
541 19 11 10 20 7
541 7 4 7 15 5
541 23 8 28 19 20
541 14 4 17 16 12
541 30 10 21 20 15
541 6 5 15 17 11
541 29 2 14 11 10
541 4 4 12 15 9
541 10 8 11 21 8
541 8 1 24 2 17
541 26 1 21 0 15
541 21 5 17 14 12
541 5 1 14 0 10
541 2 1 20 7 14
541 18 1 17 0 12
541 15 1 12 8 9
541 24 2 8 12 6
561 19 10 18 20 13
561 20 10 22 20 16
561 1 4 27 19 19
561 13 5 20 16 14
561 3 5 18 16 13
561 11 5 15 17 11
561 27 7 25 16 18
561 17 10 27 21 19
561 22 5 5 13 4
561 25 2 20 11 14
561 9 4 28 12 20
561 16 10 22 22 16
561 28 1 20 4 14
561 12 2 7 9 5
561 7 4 14 15 10
561 23 8 25 20 18
561 14 4 7 16 5
561 30 10 10 20 7
561 6 5 5 17 4
561 29 2 21 11 15
561 4 4 17 15 12
561 10 8 10 22 7
561 8 1 28 2 20
561 26 1 24 0 17
561 21 5 24 14 17
561 5 1 25 0 18
561 2 1 11 7 8
561 18 1 20 0 14
561 15 1 27 8 19
561 24 2 24 12 17
581 6 5 2 18 2
581 30 10 28 21 20
581 22 5 20 13 14
581 19 10 27 21 19
581 20 10 17 21 12
581 1 4 24 19 17
581 13 5 22 16 16
581 3 5 28 16 20
581 11 5 11 17 8
581 27 7 11 16 8
581 17 10 11 22 8
581 25 2 11 11 8
581 9 4 28 12 20
581 16 10 25 23 18
581 28 1 27 4 19
581 12 2 22 9 16
581 7 4 14 15 10
581 23 8 24 20 17
581 14 4 18 16 13
581 29 2 17 11 12
581 4 4 5 16 4
581 10 8 5 23 4
581 8 1 20 2 14
581 26 1 14 0 10
581 21 5 24 14 17
581 5 1 18 0 13
581 2 1 14 7 10
581 18 1 24 0 17
581 15 1 15 8 11
581 24 2 7 12 5
601 4 4 14 16 10
601 14 4 7 17 5
601 23 8 12 20 9
601 7 4 22 15 16
601 12 2 7 9 5
601 28 1 20 4 14
601 16 10 21 23 15
601 9 4 12 12 9
601 17 10 27 22 19
601 27 7 17 16 12
601 11 5 18 17 13
601 3 5 22 16 16
601 13 5 11 17 8
601 1 4 8 19 6
601 19 10 10 22 7
601 22 5 17 13 12
601 30 10 28 21 20
601 6 2 12 18 9
601 10 5 10 24 7
601 8 1 20 2 14
601 5 1 22 0 16
601 2 1 20 7 14
601 18 1 18 0 13
601 15 1 17 8 12
601 24 2 2 12 2
601 21 5 17 14 12
601 26 1 20 0 14
601 29 2 24 12 17
601 25 2 7 11 5
601 20 10 14 21 10
621 24 2 20 12 14
621 19 10 10 22 7
621 4 4 22 16 16
621 14 4 24 17 17
621 23 8 10 20 7
621 7 4 18 15 13
621 12 2 24 9 17
621 28 1 15 4 11
621 16 10 11 24 8
621 9 4 7 13 5
621 17 10 10 23 7
621 27 7 10 17 7
621 11 5 11 17 8
621 3 5 28 17 20
621 13 5 11 17 8
621 1 4 15 19 11
621 22 5 7 14 5
621 30 10 25 22 18
621 6 2 12 18 9
621 10 5 24 24 17
621 8 1 24 2 17
621 5 1 28 0 20
621 2 1 25 7 18
621 18 1 21 0 15
621 15 1 25 8 18
621 21 5 20 15 14
621 26 1 17 0 12
621 29 2 17 12 12
621 25 2 28 11 20
621 20 10 25 21 18
641 17 10 12 24 9
641 19 10 18 23 13
641 24 2 10 13 7
641 4 4 24 16 17
641 14 4 2 17 2
641 23 8 15 20 11
641 7 4 12 15 9
641 12 2 8 9 6
641 28 1 21 4 15
641 16 10 8 25 6
641 9 4 5 13 4
641 27 7 10 17 7
641 11 5 22 17 16
641 3 5 21 17 15
641 13 5 12 17 9
641 1 4 12 19 9
641 22 5 10 14 7
641 30 10 24 22 17
641 6 2 28 18 20
641 10 5 11 24 8
641 8 1 27 2 19
641 5 1 8 0 6
641 2 1 21 7 15
641 18 1 21 0 15
641 15 1 24 8 17
641 21 5 7 15 5
641 26 1 14 0 10
641 29 2 12 12 9
641 25 2 14 11 10
641 20 10 28 22 20
661 10 5 24 24 17
661 30 10 10 23 7
661 22 5 12 14 9
661 1 4 21 20 15
661 13 5 22 17 16
661 3 5 7 17 5
661 11 5 17 18 12
661 27 7 15 17 11
661 9 4 28 13 20
661 28 1 14 4 10
661 12 2 12 9 9
661 23 8 7 21 5
661 19 10 22 23 16
661 17 10 17 25 12
661 14 2 14 17 10
661 16 8 21 25 15
661 8 1 21 2 15
661 21 5 22 15 16
661 26 1 18 0 13
661 29 2 8 12 6
661 25 2 12 11 9
661 20 10 15 22 11
661 15 1 12 8 9
661 18 1 24 0 17
661 2 1 17 7 12
661 5 1 17 0 12
661 6 2 10 18 7
661 7 4 1 16 1
661 4 4 28 16 20
661 24 2 18 13 13
681 7 1 25 16 18
681 23 7 11 22 8
681 30 10 15 23 11
681 10 5 27 24 19
681 22 5 15 14 11
681 1 4 25 20 18
681 13 5 25 18 18
681 3 5 18 17 13
681 11 5 21 18 15
681 27 7 11 18 8
681 9 4 2 13 2
681 28 1 12 4 9
681 12 2 21 9 15
681 19 10 27 24 19
681 17 10 12 25 9
681 14 2 10 17 7
681 16 8 7 26 5
681 8 1 22 2 16
681 21 5 2 16 2
681 26 1 17 0 12
681 29 2 24 12 17
681 25 2 15 11 11
681 20 10 18 22 13
681 15 1 17 8 12
681 18 1 11 0 8
681 2 1 20 7 14
681 5 1 24 0 17
681 6 2 5 18 4
681 4 4 20 17 14
681 24 2 10 13 7
701 21 2 2 16 2
701 16 7 11 26 8
701 9 2 18 13 13
701 7 1 20 16 14
701 23 7 17 23 12
701 30 10 21 24 15
701 10 5 22 25 16
701 22 5 12 15 9
701 1 4 10 20 7
701 13 5 8 18 6
701 3 5 21 17 15
701 11 5 24 19 17
701 27 7 25 18 18
701 28 1 20 4 14
701 12 2 20 9 14
701 19 10 21 25 15
701 17 10 25 26 18
701 14 2 27 18 19
701 8 1 28 2 20
701 26 1 22 0 16
701 29 2 20 12 14
701 25 2 12 11 9
701 20 10 11 23 8
701 15 1 27 8 19
701 18 1 17 0 12
701 2 1 14 7 10
701 5 1 27 0 19
701 6 2 1 19 1
701 4 4 17 17 12
701 24 2 27 13 19
721 14 2 8 18 6
721 17 10 14 27 10
721 19 10 28 26 20
721 28 1 24 4 17
721 27 7 24 19 17
721 11 5 17 19 12
721 3 5 4 18 3
721 13 5 22 18 16
721 1 4 5 20 4
721 22 5 27 15 19
721 10 5 12 25 9
721 30 10 17 25 12
721 9 2 11 14 8
721 16 7 20 27 14
721 6 1 12 19 9
721 7 1 11 16 8
721 15 1 21 8 15
721 18 1 12 0 9
721 2 1 10 7 7
721 5 1 22 0 16
721 4 4 28 17 20
721 24 2 22 13 16
721 20 10 17 24 12
721 25 2 28 12 20
721 29 2 4 12 3
721 26 1 20 0 14
721 8 1 21 2 15
721 12 2 8 10 6
721 23 7 28 24 20
721 21 2 28 16 20
741 3 4 18 18 13
741 14 2 1 18 1
741 17 10 15 27 11
741 19 10 14 26 10
741 28 1 21 4 15
741 27 7 14 19 10
741 11 5 12 19 9
741 13 5 5 18 4
741 1 4 22 20 16
741 22 5 24 15 17
741 10 5 21 26 15
741 30 10 11 26 8
741 9 2 15 14 11
741 16 7 17 28 12
741 6 1 15 19 11
741 7 1 11 16 8
741 15 1 20 8 14
741 18 1 21 0 15
741 2 1 12 7 9
741 5 1 12 0 9
741 4 4 7 17 5
741 24 2 25 13 18
741 20 10 8 25 6
741 25 2 24 12 17
741 29 2 14 12 10
741 26 1 24 0 17
741 8 1 25 2 18
741 12 2 20 10 14
741 23 7 5 24 4
741 21 2 27 17 19
761 23 5 7 24 5
761 20 8 8 26 6
761 14 1 17 18 12
761 13 5 10 19 7
761 3 4 27 18 19
761 17 10 18 28 13
761 19 10 27 26 19
761 28 1 22 4 16
761 27 7 18 19 13
761 11 5 15 19 11
761 1 4 22 20 16
761 22 5 10 16 7
761 10 5 12 26 9
761 30 10 15 27 11
761 9 2 22 14 16
761 16 7 17 28 12
761 6 1 11 19 8
761 7 1 21 16 15
