IT_NO ID REVENUES OPERATING_COSTS LABOUR_COSTS TOTAL_INTEREST_PAYMENTS EBIT NET_EARNINGS
1 88 252.000000 225.000000 225.000000 11.250000 27.000000 15.750000
1 89 257.600000 230.000000 230.000000 11.500000 27.600000 16.100000
1 90 336.000000 300.000000 300.000000 15.000000 36.000000 21.000000
1 91 330.400000 295.000000 295.000000 14.750000 35.400000 20.650000
1 92 347.200000 310.000000 310.000000 15.500000 37.200000 21.700000
1 93 324.800000 290.000000 290.000000 14.500000 34.800000 20.300000
1 94 324.800000 290.000000 290.000000 14.500000 34.800000 20.300000
1 95 330.400000 295.000000 295.000000 14.750000 35.400000 20.650000
1 96 291.200000 260.000000 260.000000 13.000000 31.200000 18.200000
1 97 274.400000 245.000000 245.000000 12.250000 29.400000 17.150000
1 98 291.200000 260.000000 260.000000 13.000000 31.200000 18.200000
1 99 324.800000 290.000000 290.000000 14.500000 34.800000 20.300000
1 100 291.200000 260.000000 260.000000 13.000000 31.200000 18.200000
1 101 263.200000 235.000000 235.000000 11.750000 28.200000 16.450000
1 102 302.400000 270.000000 270.000000 13.500000 32.400000 18.900000
1 103 291.200000 260.000000 260.000000 13.000000 31.200000 18.200000
1 104 280.000000 250.000000 250.000000 12.500000 30.000000 17.500000
1 105 319.200000 285.000000 285.000000 14.250000 34.200000 19.950000
1 106 308.000000 275.000000 275.000000 13.750000 33.000000 19.250000
1 107 308.000000 275.000000 275.000000 13.750000 33.000000 19.250000
1 108 280.000000 250.000000 250.000000 12.500000 30.000000 17.500000
1 109 308.000000 275.000000 275.000000 13.750000 33.000000 19.250000
1 110 257.600000 230.000000 230.000000 11.500000 27.600000 16.100000
1 111 313.600000 280.000000 280.000000 14.000000 33.600000 19.600000
1 112 336.000000 300.000000 300.000000 15.000000 36.000000 21.000000
1 113 268.800000 240.000000 240.000000 12.000000 28.800000 16.800000
1 114 257.600000 230.000000 230.000000 11.500000 27.600000 16.100000
1 115 369.600000 330.000000 330.000000 16.500000 39.600000 23.100000
1 116 308.000000 275.000000 275.000000 13.750000 33.000000 19.250000
1 117 302.400000 270.000000 270.000000 13.500000 32.400000 18.900000
1 118 240.800000 215.000000 215.000000 10.750000 25.800000 15.050000
1 119 285.600000 255.000000 255.000000 12.750000 30.600000 17.850000
1 120 336.000000 300.000000 300.000000 15.000000 36.000000 21.000000
1 121 296.800000 265.000000 265.000000 13.250000 31.800000 18.550000
1 122 352.800000 315.000000 315.000000 15.750000 37.800000 22.050000
1 123 291.200000 260.000000 260.000000 13.000000 31.200000 18.200000
1 124 268.800000 240.000000 240.000000 12.000000 28.800000 16.800000
1 125 347.200000 310.000000 310.000000 15.500000 37.200000 21.700000
1 126 263.200000 235.000000 235.000000 11.750000 28.200000 16.450000
1 127 313.600000 280.000000 280.000000 14.000000 33.600000 19.600000
1 128 252.000000 225.000000 225.000000 11.250000 27.000000 15.750000
1 129 302.400000 270.000000 270.000000 13.500000 32.400000 18.900000
1 130 352.800000 315.000000 315.000000 15.750000 37.800000 22.050000
1 131 364.000000 325.000000 325.000000 16.250000 39.000000 22.750000
1 132 324.800000 290.000000 290.000000 14.500000 34.800000 20.300000
1 133 280.000000 250.000000 250.000000 12.500000 30.000000 17.500000
1 134 296.800000 265.000000 265.000000 13.250000 31.800000 18.550000
1 135 291.200000 260.000000 260.000000 13.000000 31.200000 18.200000
1 136 369.600000 330.000000 330.000000 16.500000 39.600000 23.100000
1 137 296.800000 265.000000 265.000000 13.250000 31.800000 18.550000
1 138 319.200000 285.000000 285.000000 14.250000 34.200000 19.950000
1 139 369.600000 330.000000 330.000000 16.500000 39.600000 23.100000
1 140 268.800000 240.000000 240.000000 12.000000 28.800000 16.800000
1 141 313.600000 280.000000 280.000000 14.000000 33.600000 19.600000
1 142 263.200000 235.000000 235.000000 11.750000 28.200000 16.450000
1 143 408.800000 365.000000 365.000000 18.250000 43.800000 25.550000
1 144 263.200000 235.000000 235.000000 11.750000 28.200000 16.450000
1 145 352.800000 315.000000 315.000000 15.750000 37.800000 22.050000
1 146 352.800000 315.000000 315.000000 15.750000 37.800000 22.050000
1 147 296.800000 265.000000 265.000000 13.250000 31.800000 18.550000
1 148 268.800000 240.000000 240.000000 12.000000 28.800000 16.800000
1 149 280.000000 250.000000 250.000000 12.500000 30.000000 17.500000
1 150 296.800000 265.000000 265.000000 13.250000 31.800000 18.550000
61 148 631.048103 700.000000 700.000000 6.045000 -68.951897 -74.996897
61 139 863.292537 985.000000 985.000000 8.311875 -121.707463 -130.019338
61 138 742.008844 845.000000 845.000000 7.178437 -102.991156 -110.169593
61 137 710.243426 785.000000 785.000000 6.674688 -74.756574 -81.431262
61 136 760.920186 980.000000 980.000000 8.311875 -219.079814 -227.391689
61 135 700.054376 765.000000 765.000000 6.548750 -64.945624 -71.494374
61 134 684.913355 780.000000 780.000000 6.674688 -95.086645 -101.761332
61 133 679.576933 735.000000 735.000000 6.296875 -55.423067 -61.719942
61 128 647.477865 665.000000 665.000000 5.667187 -17.522135 -23.189322
61 127 726.595596 825.000000 825.000000 7.052500 -98.404404 -105.456904
61 123 742.452144 775.000000 775.000000 6.548750 -32.547856 -39.096606
61 120 744.492914 880.000000 880.000000 7.556250 -135.507086 -143.063336
61 118 659.988953 640.000000 640.000000 5.415313 19.988953 14.573640
61 117 764.692559 800.000000 800.000000 6.800625 -35.307441 -42.108066
61 113 680.353858 710.000000 710.000000 6.045000 -29.646142 -35.691142
61 111 762.351563 830.000000 830.000000 7.052500 -67.648437 -74.700937
61 106 730.723694 820.000000 820.000000 6.926563 -89.276306 -96.202869
61 101 625.508252 695.000000 695.000000 5.919062 -69.491748 -75.410810
61 95 732.494209 875.000000 875.000000 7.430313 -142.505791 -149.936104
61 93 631.519051 865.000000 865.000000 7.304375 -233.480949 -240.785324
61 92 826.309552 925.000000 925.000000 7.808125 -98.690448 -106.498573
61 85 698.851973 810.000000 810.000000 6.926563 -111.148027 -118.074590
61 84 759.733736 875.000000 875.000000 7.430313 -115.266264 -122.696576
61 83 821.787850 880.000000 880.000000 7.430313 -58.212150 -65.642463
61 82 691.079867 760.000000 760.000000 6.548750 -68.920133 -75.468883
61 80 739.650114 800.000000 800.000000 6.800625 -60.349886 -67.150511
61 79 787.205671 930.000000 930.000000 7.934062 -142.794329 -150.728392
61 78 676.127421 800.000000 800.000000 6.926563 -123.872579 -130.799141
61 77 757.695406 790.000000 790.000000 6.674688 -32.304594 -38.979282
61 76 811.399403 870.000000 870.000000 7.430313 -58.600597 -66.030910
61 73 730.066665 865.000000 865.000000 7.304375 -134.933335 -142.237710
61 72 817.882175 880.000000 880.000000 7.430313 -62.117825 -69.548137
61 70 650.940560 695.000000 695.000000 5.919062 -44.059440 -49.978503
61 65 838.755244 850.000000 850.000000 7.178437 -11.244756 -18.423193
61 59 749.734080 950.000000 950.000000 8.060000 -200.265920 -208.325920
61 57 782.859342 805.000000 805.000000 6.800625 -22.140658 -28.941283
61 54 677.762509 760.000000 760.000000 6.422813 -82.237491 -88.660303
61 51 634.367515 695.000000 695.000000 5.919062 -60.632485 -66.551548
61 48 745.900566 835.000000 835.000000 7.052500 -89.099434 -96.151934
61 47 677.485461 755.000000 755.000000 6.422813 -77.514539 -83.937352
61 45 718.931080 840.000000 840.000000 7.178437 -121.068920 -128.247358
61 44 672.860679 725.000000 725.000000 6.170937 -52.139321 -58.310259
61 43 767.654069 850.000000 850.000000 7.304375 -82.345931 -89.650306
61 37 886.439149 1045.000000 1045.000000 8.941563 -158.560851 -167.502414
61 36 659.271410 705.000000 705.000000 6.045000 -45.728590 -51.773590
61 31 823.008284 890.000000 890.000000 7.556250 -66.991716 -74.547966
61 150 788.458131 795.000000 795.000000 6.674688 -6.541869 -13.216556
61 149 816.551505 750.000000 750.000000 6.296875 66.551505 60.254630
61 147 804.621391 795.000000 795.000000 6.674688 9.621391 2.946704
61 144 786.433920 705.000000 705.000000 5.919062 81.433920 75.514858
61 142 619.564992 705.000000 705.000000 5.919062 -85.435008 -91.354071
61 132 823.193248 870.000000 870.000000 7.304375 -46.806752 -54.111127
61 131 854.829891 975.000000 975.000000 8.185938 -120.170109 -128.356047
61 126 690.876291 705.000000 705.000000 5.919062 -14.123709 -20.042771
61 125 820.704866 930.000000 930.000000 7.808125 -109.295134 -117.103259
61 124 629.371079 720.000000 720.000000 6.045000 -90.628921 -96.673921
61 121 798.089254 795.000000 795.000000 6.674688 3.089254 -3.585434
61 119 635.115133 765.000000 765.000000 6.422813 -129.884867 -136.307680
61 114 608.499235 690.000000 690.000000 5.793125 -81.500765 -87.293890
61 110 600.455049 690.000000 690.000000 5.793125 -89.544951 -95.338076
61 109 806.302806 825.000000 825.000000 6.926563 -18.697194 -25.623756
61 107 856.237047 825.000000 825.000000 6.926563 31.237047 24.310484
61 104 791.175635 750.000000 750.000000 6.296875 41.175635 34.878760
61 103 629.236142 780.000000 780.000000 6.548750 -150.763858 -157.312608
61 102 772.438638 810.000000 810.000000 6.800625 -37.561362 -44.361987
61 100 765.008963 780.000000 780.000000 6.548750 -14.991037 -21.539787
61 97 719.882460 735.000000 735.000000 6.170937 -15.117540 -21.288478
61 96 643.280352 780.000000 780.000000 6.548750 -136.719648 -143.268398
61 89 736.992924 690.000000 690.000000 5.793125 46.992924 41.199799
61 88 734.504110 675.000000 675.000000 5.667187 59.504110 53.836922
61 75 778.838624 780.000000 780.000000 6.548750 -1.161376 -7.710126
61 69 720.650993 705.000000 705.000000 5.919062 15.650993 9.731930
61 66 853.947804 930.000000 930.000000 7.808125 -76.052196 -83.860321
61 63 752.473473 720.000000 720.000000 6.045000 32.473473 26.428473
61 62 524.644911 690.000000 690.000000 5.793125 -165.355089 -171.148214
61 60 731.035953 720.000000 720.000000 6.045000 11.035953 4.990953
61 55 638.170267 825.000000 825.000000 6.926563 -186.829733 -193.756295
61 53 796.504275 885.000000 885.000000 7.430313 -88.495725 -95.926037
61 50 625.322896 780.000000 780.000000 6.548750 -154.677104 -161.225854
61 39 739.957267 885.000000 885.000000 7.430313 -145.042733 -152.473046
61 38 821.048924 825.000000 825.000000 6.926563 -3.951076 -10.877638
61 34 707.966337 750.000000 750.000000 6.296875 -42.033663 -48.330538
61 33 759.104943 810.000000 810.000000 6.800625 -50.895057 -57.695682
61 32 750.381500 660.000000 660.000000 5.541250 90.381500 84.840250
61 40 839.011032 915.000000 915.000000 7.682188 -75.988968 -83.671155
61 42 851.590169 990.000000 990.000000 8.311875 -138.409831 -146.721706
61 46 793.961798 915.000000 915.000000 7.682188 -121.038202 -128.720390
61 56 729.492178 930.000000 930.000000 7.808125 -200.507822 -208.315947
61 64 692.224303 1005.000000 1005.000000 8.437812 -312.775697 -321.213510
61 67 756.469823 1050.000000 1050.000000 8.815625 -293.530177 -302.345802
61 71 741.593226 810.000000 810.000000 6.800625 -68.406774 -75.207399
61 86 752.800456 795.000000 795.000000 6.674688 -42.199544 -48.874231
61 94 817.991479 870.000000 870.000000 7.304375 -52.008521 -59.312896
61 99 872.326251 870.000000 870.000000 7.304375 2.326251 -4.978124
61 112 836.718805 900.000000 900.000000 7.556250 -63.281195 -70.837445
61 115 811.055230 990.000000 990.000000 8.311875 -178.944770 -187.256645
61 130 675.936790 945.000000 945.000000 7.934062 -269.063210 -276.997273
61 141 794.349877 840.000000 840.000000 7.052500 -45.650123 -52.702623
61 143 906.652760 1095.000000 1095.000000 9.193437 -188.347240 -197.540677
61 145 779.055883 945.000000 945.000000 7.934062 -165.944117 -173.878179
61 146 508.685900 885.000000 885.000000 7.934062 -376.314100 -384.248163
61 140 431.211737 680.000000 680.000000 6.045000 -248.788263 -254.833263
61 129 662.968758 760.000000 760.000000 6.800625 -97.031242 -103.831867
61 122 691.462390 885.000000 885.000000 7.934062 -193.537610 -201.471672
61 116 486.178764 775.000000 775.000000 6.926563 -288.821236 -295.747798
61 108 372.740641 700.000000 700.000000 6.296875 -327.259359 -333.556234
61 105 474.889713 805.000000 805.000000 7.178437 -330.110287 -337.288724
61 98 651.785492 740.000000 740.000000 6.548750 -88.214508 -94.763258
61 91 662.809714 835.000000 835.000000 7.430313 -172.190286 -179.620599
61 90 531.611956 840.000000 840.000000 7.556250 -308.388044 -315.944294
61 87 549.298976 665.000000 665.000000 5.919062 -115.701024 -121.620087
61 81 804.066574 1120.000000 1120.000000 10.075000 -315.933426 -326.008426
61 74 567.492885 635.000000 635.000000 5.667187 -67.507115 -73.174303
61 68 538.391186 760.000000 760.000000 6.800625 -221.608814 -228.409439
61 61 525.288234 695.000000 695.000000 6.170937 -169.711766 -175.882704
61 58 434.371881 665.000000 665.000000 5.919062 -230.628119 -236.547181
61 52 605.542569 835.000000 835.000000 7.430313 -229.457431 -236.887744
61 49 439.063349 575.000000 575.000000 5.163437 -135.936651 -141.100088
61 41 604.928734 820.000000 820.000000 7.304375 -215.071266 -222.375641
61 35 621.480316 930.000000 930.000000 8.311875 -308.519684 -316.831559
121 66 562.651279 890.000000 890.000000 7.808125 -327.348721 -335.156846
121 76 514.441386 780.000000 780.000000 0.000000 -265.558614 -265.558614
121 92 626.121352 910.000000 910.000000 7.808125 -283.878648 -291.686773
121 83 613.557224 860.000000 860.000000 7.430313 -246.442776 -253.873088
121 126 542.231125 690.000000 690.000000 5.919062 -147.768875 -153.687937
121 91 559.783721 785.000000 785.000000 7.430313 -225.216279 -232.646592
121 44 570.832897 695.000000 695.000000 6.170937 -124.167103 -130.338041
121 43 607.793039 805.000000 805.000000 7.304375 -197.206961 -204.511336
121 80 621.596458 775.000000 775.000000 6.800625 -153.403542 -160.204167
121 113 566.610402 680.000000 680.000000 6.045000 -113.389598 -119.434598
121 120 660.544200 835.000000 835.000000 7.556250 -174.455800 -182.012050
121 138 575.973650 810.000000 810.000000 7.178437 -234.026350 -241.204787
121 53 611.646571 860.000000 860.000000 0.000000 -248.353429 -248.353429
121 134 609.141466 730.000000 730.000000 0.000000 -120.858534 -120.858534
121 60 589.228421 715.000000 715.000000 6.045000 -125.771579 -131.816579
121 97 492.196711 730.000000 730.000000 6.170937 -237.803289 -243.974227
121 102 603.737722 805.000000 805.000000 6.800625 -201.262278 -208.062903
121 114 498.391548 610.000000 610.000000 5.793125 -111.608452 -117.401577
121 62 512.979400 610.000000 610.000000 5.793125 -97.020600 -102.813725
121 55 647.461924 725.000000 725.000000 6.926563 -77.538076 -84.464638
121 41 611.907005 745.000000 745.000000 7.304375 -133.092995 -140.397370
121 90 628.386368 720.000000 720.000000 7.556250 -91.613632 -99.169882
121 140 506.513246 580.000000 580.000000 6.045000 -73.486754 -79.531754
121 141 656.395360 805.000000 805.000000 7.052500 -148.604640 -155.657140
121 64 820.072384 910.000000 910.000000 8.437812 -89.927616 -98.365428
121 103 663.651144 705.000000 705.000000 6.548750 -41.348856 -47.897606
121 110 616.285822 635.000000 635.000000 5.793125 -18.714178 -24.507303
121 119 552.340250 670.000000 670.000000 6.422813 -117.659750 -124.082562
121 121 624.272487 775.000000 775.000000 6.674688 -150.727513 -157.402201
121 93 742.034933 775.000000 775.000000 7.304375 -32.965067 -40.269442
121 142 520.403869 625.000000 625.000000 0.000000 -104.596131 -104.596131
121 100 547.566716 745.000000 745.000000 0.000000 -197.433284 -197.433284
121 52 613.006306 765.000000 765.000000 0.000000 -151.993694 -151.993694
121 35 613.612238 845.000000 845.000000 0.000000 -231.387762 -231.387762
121 112 657.990175 890.000000 890.000000 0.000000 -232.009825 -232.009825
121 38 590.476478 815.000000 815.000000 6.926563 -224.523522 -231.450085
121 32 533.505869 650.000000 650.000000 5.541250 -116.494131 -122.035381
121 37 633.250660 975.000000 975.000000 0.000000 -341.749340 -341.749340
121 105 12.165543 15.000000 15.000000 1.530436 -2.834457 -4.364892
121 87 11.772535 15.000000 15.000000 1.262476 -3.227465 -4.489940
121 122 513.908303 840.000000 840.000000 0.000000 -326.091697 -326.091697
121 42 669.407274 975.000000 975.000000 8.311875 -305.592726 -313.904601
121 143 697.778623 1095.000000 1095.000000 0.000000 -397.221377 -397.221377
121 33 631.784944 810.000000 810.000000 0.000000 -178.215056 -178.215056
121 139 675.640968 975.000000 975.000000 8.311875 -299.359032 -307.670907
121 75 662.156307 780.000000 780.000000 6.548750 -117.843693 -124.392443
121 99 695.909920 870.000000 870.000000 7.304375 -174.090080 -181.394455
121 148 550.277235 660.000000 660.000000 6.045000 -109.722765 -115.767765
121 144 535.147196 705.000000 705.000000 5.919062 -169.852804 -175.771866
121 79 704.172560 900.000000 900.000000 7.934062 -195.827440 -203.761502
121 133 615.769995 705.000000 705.000000 6.296875 -89.230005 -95.526880
121 117 533.657287 780.000000 780.000000 0.000000 -246.342713 -246.342713
121 31 671.894664 870.000000 870.000000 0.000000 -198.105336 -198.105336
121 85 670.517365 780.000000 780.000000 0.000000 -109.482635 -109.482635
121 136 688.278416 960.000000 960.000000 8.311875 -271.721584 -280.033459
121 78 527.767037 750.000000 750.000000 6.926563 -222.232963 -229.159525
121 69 681.032097 705.000000 705.000000 5.919062 -23.967903 -29.886966
121 34 650.035684 750.000000 750.000000 0.000000 -99.964316 -99.964316
121 108 511.598402 615.000000 615.000000 6.296875 -103.401598 -109.698473
121 130 785.790543 855.000000 855.000000 7.934062 -69.209457 -77.143520
121 106 629.227487 795.000000 795.000000 0.000000 -165.772513 -165.772513
121 58 607.557500 600.000000 600.000000 0.000000 7.557500 7.557500
121 61 539.099479 660.000000 660.000000 0.000000 -120.900521 -120.900521
121 146 691.945158 780.000000 780.000000 0.000000 -88.054842 -88.054842
121 145 705.893394 930.000000 930.000000 0.000000 -224.106606 -224.106606
121 71 521.127637 780.000000 780.000000 0.000000 -258.872363 -258.872363
121 67 706.241523 945.000000 945.000000 0.000000 -238.758477 -238.758477
121 124 704.686962 660.000000 660.000000 6.045000 44.686962 38.641962
121 96 653.844670 705.000000 705.000000 6.548750 -51.155330 -57.704080
121 50 626.347958 705.000000 705.000000 6.548750 -78.652042 -85.200792
121 56 720.843249 840.000000 840.000000 7.808125 -119.156751 -126.964876
121 86 713.500529 765.000000 765.000000 6.674688 -51.499471 -58.174158
121 116 653.178047 675.000000 675.000000 6.926563 -21.821953 -28.748515
121 68 619.063807 705.000000 705.000000 6.800625 -85.936193 -92.736818
121 54 651.400130 750.000000 750.000000 6.422813 -98.599870 -105.022683
121 39 684.998832 885.000000 885.000000 7.430313 -200.001168 -207.431481
121 101 541.722412 675.000000 675.000000 0.000000 -133.277588 -133.277588
121 45 550.506574 810.000000 810.000000 0.000000 -259.493426 -259.493426
121 84 676.394834 855.000000 855.000000 0.000000 -178.605166 -178.605166
121 128 650.338743 645.000000 645.000000 5.667187 5.338743 -0.328445
121 73 682.783612 855.000000 855.000000 7.304375 -172.216388 -179.520763
121 51 627.839580 675.000000 675.000000 5.919062 -47.160420 -53.079482
121 47 600.596632 735.000000 735.000000 6.422813 -134.403368 -140.826181
121 77 641.596888 780.000000 780.000000 0.000000 -138.403112 -138.403112
121 125 709.835774 930.000000 930.000000 0.000000 -220.164226 -220.164226
121 147 657.832085 780.000000 780.000000 6.674688 -122.167915 -128.842603
121 150 649.089590 780.000000 780.000000 6.674688 -130.910410 -137.585098
121 49 520.182774 540.000000 540.000000 0.000000 -19.817226 -19.817226
121 36 588.886015 665.000000 665.000000 0.000000 -76.113985 -76.113985
121 57 462.910329 765.000000 765.000000 0.000000 -302.089671 -302.089671
121 65 632.108897 830.000000 830.000000 0.000000 -197.891103 -197.891103
121 137 380.944231 715.000000 715.000000 0.000000 -334.055769 -334.055769
121 135 456.331768 705.000000 705.000000 6.548750 -248.668232 -255.216982
121 123 601.291639 715.000000 715.000000 6.548750 -113.708361 -120.257111
121 111 545.288587 800.000000 800.000000 7.052500 -254.711413 -261.763913
121 95 624.502289 845.000000 845.000000 7.430313 -220.497711 -227.928024
121 82 629.588254 710.000000 710.000000 6.548750 -80.411746 -86.960496
121 70 459.675995 655.000000 655.000000 5.919062 -195.324005 -201.243067
121 59 628.673226 880.000000 880.000000 8.060000 -251.326774 -259.386774
121 107 573.688303 775.000000 775.000000 6.926563 -201.311697 -208.238259
121 89 585.131073 680.000000 680.000000 5.793125 -94.868927 -100.662052
121 40 626.686709 895.000000 895.000000 7.682188 -268.313291 -275.995478
121 118 244.671388 590.000000 590.000000 5.415313 -345.328612 -350.743924
121 149 477.233365 700.000000 700.000000 6.296875 -222.766635 -229.063510
121 48 554.219097 775.000000 775.000000 7.052500 -220.780903 -227.833403
121 72 661.174399 860.000000 860.000000 7.430313 -198.825601 -206.255914
121 127 586.967175 755.000000 755.000000 7.052500 -168.032825 -175.085325
121 109 551.251550 775.000000 775.000000 6.926563 -223.748450 -230.675013
121 98 594.165183 680.000000 680.000000 6.548750 -85.834817 -92.383567
121 104 642.945599 740.000000 740.000000 6.296875 -97.054401 -103.351276
121 74 292.537845 575.000000 575.000000 5.667187 -282.462155 -288.129342
121 129 436.772416 695.000000 695.000000 6.800625 -258.227584 -265.028209
121 88 525.837618 635.000000 635.000000 5.667187 -109.162382 -114.829569
121 131 594.209791 915.000000 915.000000 8.185938 -320.790209 -328.976146
121 132 679.298371 860.000000 860.000000 7.304375 -180.701629 -188.006004
121 46 661.773183 905.000000 905.000000 0.000000 -243.226817 -243.226817
121 94 466.894695 820.000000 820.000000 0.000000 -353.105305 -353.105305
121 115 651.702397 965.000000 965.000000 8.311875 -313.297603 -321.609478
121 63 539.563336 665.000000 665.000000 6.045000 -125.436664 -131.481664
121 81 471.727639 980.000000 980.000000 10.075000 -508.272361 -518.347361
181 55 569.524341 655.000000 655.000000 6.926563 -85.475659 -92.402222
181 140 485.153575 535.000000 535.000000 0.000000 -49.846425 -49.846425
181 35 599.743771 790.000000 790.000000 0.000000 -190.256229 -190.256229
181 130 642.366886 850.000000 850.000000 0.000000 -207.633114 -207.633114
181 121 661.016652 760.000000 760.000000 0.000000 -98.983348 -98.983348
181 41 572.891077 685.000000 685.000000 0.000000 -112.108923 -112.108923
181 80 561.720947 760.000000 760.000000 0.000000 -198.279053 -198.279053
181 83 680.247889 835.000000 835.000000 0.000000 -154.752111 -154.752111
181 32 554.244257 635.000000 635.000000 5.541250 -80.755743 -86.296993
181 42 751.153636 965.000000 965.000000 0.000000 -213.846364 -213.846364
181 31 646.971413 855.000000 855.000000 0.000000 -208.028587 -208.028587
181 34 595.631223 740.000000 740.000000 0.000000 -144.368777 -144.368777
181 146 614.439316 760.000000 760.000000 0.000000 -145.560684 -145.560684
181 47 638.727711 730.000000 730.000000 0.000000 -91.272289 -91.272289
181 82 560.020360 685.000000 685.000000 0.000000 -124.979640 -124.979640
181 144 534.293639 625.000000 625.000000 5.919062 -90.706361 -96.625423
181 148 559.357139 590.000000 590.000000 6.045000 -30.642861 -36.687861
181 108 509.954500 545.000000 545.000000 0.000000 -35.045500 -35.045500
181 71 663.457322 700.000000 700.000000 0.000000 -36.542678 -36.542678
181 101 550.787892 620.000000 620.000000 0.000000 -69.212108 -69.212108
181 45 702.092455 730.000000 730.000000 0.000000 -27.907545 -27.907545
181 111 636.632913 710.000000 710.000000 0.000000 -73.367087 -73.367087
181 70 596.090000 595.000000 595.000000 0.000000 1.090000 1.090000
181 59 663.451761 820.000000 820.000000 0.000000 -156.548239 -156.548239
181 74 486.238500 505.000000 505.000000 0.000000 -18.761500 -18.761500
181 129 536.681881 625.000000 625.000000 0.000000 -88.318119 -88.318119
181 94 737.763852 715.000000 715.000000 0.000000 22.763852 22.763852
181 81 804.847440 850.000000 850.000000 0.000000 -45.152560 -45.152560
181 124 18.623560 15.000000 15.000000 1.288922 3.623560 2.334638
181 107 19.173032 15.000000 15.000000 1.476242 4.173032 2.696790
181 118 18.230552 15.000000 15.000000 1.154942 3.230552 2.075610
181 48 12.926421 15.000000 15.000000 1.503122 -2.073579 -3.576701
