IT_NO ID NO_EMPLOYEES EMPLOYEES_NEEDED INVENTORY PRODUCTION_PLAN
121 42 65 65 110860 64322
121 143 73 73 128318 72185
121 33 54 55 73921 54362
121 139 65 65 108966 64768
121 75 52 53 67799 52466
121 99 58 59 80669 58212
121 79 60 61 84677 60417
121 133 47 47 62381 46737
121 117 52 47 98858 46800
121 31 58 58 88867 57066
121 85 52 52 71198 51648
121 136 64 64 106258 63404
121 78 50 45 96373 45000
121 34 50 50 66076 49768
121 108 41 37 78254 36900
121 130 57 58 74193 57484
121 106 53 52 81915 51906
121 58 40 39 52535 38746
121 61 44 40 74855 39600
121 146 52 52 68531 51700
121 145 62 63 90435 62133
121 71 52 47 101256 46800
121 67 63 64 94699 63347
121 96 47 48 59548 47196
121 50 47 46 68253 45439
121 56 56 56 76787 55949
121 86 51 52 58664 51672
121 116 45 45 57213 44895
121 68 47 46 68566 45602
121 54 50 49 71728 48715
121 39 59 59 90822 58117
121 101 45 42 74881 41252
121 45 54 49 104941 48600
121 84 57 58 76389 57391
121 128 43 43 47990 42975
121 73 57 57 83945 56376
121 51 45 45 52512 44563
121 47 49 49 70843 48019
121 77 52 53 64494 52597
121 125 62 62 89484 61580
121 150 52 52 70430 51585
121 49 36 36 36000 36000
121 36 44 45 48958 44768
121 57 50 47 90130 46768
121 65 55 55 80568 54147
121 137 46 42 90817 41400
121 135 46 43 81134 42181
121 123 46 46 53604 45239
121 111 53 48 98198 47700
121 95 56 57 81678 56511
121 82 47 47 57028 46782
121 70 43 40 73783 39602
121 59 57 55 87092 54543
121 40 59 60 92143 59002
121 72 57 58 80632 57360
121 74 37 34 64587 33570
121 129 45 43 79563 42311
121 131 59 60 90474 59371
121 132 57 58 76114 57588
121 46 60 60 89916 59506
121 94 53 48 98050 47700
121 115 64 65 104358 64187
121 81 63 57 126000 56700
121 109 50 1 1000 52746
121 48 50 1 1000 53965
121 118 38 1 1000 42499
121 107 50 1 1000 53758
121 124 44 1 1000 44597
141 115 64 66 91639 65271
141 132 57 52 110732 51300
141 131 59 60 90195 59027
141 72 57 58 74253 57637
141 40 59 60 85202 59694
141 95 56 57 81182 56049
141 36 44 41 75106 40059
141 77 52 47 100625 46800
141 84 57 57 84305 56208
141 86 51 51 66590 50207
141 96 47 48 52335 47721
141 67 63 63 97867 62683
141 145 62 62 91933 61850
141 130 57 58 71019 57317
141 79 60 60 86316 59836
141 99 58 57 95374 56529
141 75 52 47 101021 46800
141 33 54 54 76989 53693
141 37 64 64 99752 63912
141 38 54 54 79120 53586
141 112 59 59 84993 58883
141 35 53 53 79213 52194
141 52 49 49 60677 48962
141 100 47 45 83201 44277
141 142 39 37 63370 36707
141 121 51 53 58932 52185
141 119 42 41 56032 40596
141 110 41 41 48015 40298
141 103 45 45 58965 44246
141 141 53 54 68826 53681
141 140 36 36 39380 35662
141 90 46 42 81395 41400
141 41 47 49 50789 48144
141 114 38 37 55291 36270
141 134 46 45 62885 44311
141 53 54 52 79200 51480
141 138 52 54 67847 53208
141 120 55 55 74189 54903
141 113 44 44 57075 43358
141 80 51 52 70730 51163
141 44 45 41 81198 40500
141 91 49 50 59923 49962
141 126 44 44 55376 43981
141 83 56 58 72407 57500
141 92 60 61 91857 60676
141 76 48 44 88470 43200
141 66 55 57 70661 56958
141 60 47 48 59076 47613
141 55 45 45 47654 44734
141 32 43 44 53454 43209
141 87 1 1 1002 999
141 69 47 47 62178 46355
141 147 52 53 64901 52152
141 89 45 45 57593 44422
141 149 45 47 45000 46540
141 104 49 48 70244 47933
141 88 41 41 51253 40470
141 63 43 40 73392 39061
141 105 1 1 2000 900
141 62 38 38 38000 38000
141 98 44 44 52344 43410
141 127 49 50 58566 49541
141 43 53 56 64893 55256
141 102 53 54 77341 53901
141 93 51 47 97755 46121
141 42 65 69 77381 68347
141 143 73 74 125861 73245
141 139 65 65 112215 64675
141 133 47 49 51156 48122
141 31 58 60 75334 59353
141 85 52 52 73474 51772
141 136 64 66 94840 65141
141 34 50 51 65882 50019
141 146 52 53 65696 52283
141 56 56 56 82848 55393
141 116 45 41 84495 40500
141 39 59 60 84056 59676
141 128 43 43 51776 42621
141 73 57 52 116204 51300
141 51 45 45 52932 44958
141 47 49 51 53348 50749
141 125 62 61 102795 60668
141 150 52 53 69248 52118
141 49 36 36 39889 35611
141 65 55 56 78427 55214
141 123 46 42 80633 41730
141 82 47 48 55519 47150
141 46 60 60 91742 59817
141 144 43 48 43000 47540
141 148 40 44 46972 43159
141 97 45 49 61744 48189
141 64 59 60 90147 59370
141 122 52 57 68067 56241
141 117 47 51 64353 50450
141 78 45 50 49926 49644
141 108 37 42 37000 41125
141 106 52 54 65310 53660
141 58 39 40 46618 39591
141 61 40 44 40000 43485
141 71 47 53 47000 52425
141 50 46 47 59640 46861
141 68 46 48 55378 47318
141 54 49 50 61898 49983
141 101 42 45 49019 44586
141 45 49 55 51176 54376
141 57 47 51 56258 50387
141 137 42 47 42000 46881
141 135 43 47 46392 46474
141 111 48 52 59542 51865
141 70 40 44 40000 43378
141 59 55 57 75397 56169
141 74 34 38 34000 37058
141 129 43 46 52366 45719
141 94 48 54 48000 53005
141 81 57 64 57000 63900
141 109 1 1 1000 1000
141 48 1 1 1000 1000
141 118 1 1 1000 1000
141 107 1 1 1000 1000
141 124 1 1 1000 1000
161 81 57 56 72430 55457
161 94 48 47 60927 46707
161 129 43 39 77250 38898
161 74 34 33 50593 32340
161 59 55 54 86280 53911
161 70 40 39 54620 38538
161 111 48 46 81516 45053
161 135 43 43 49225 42716
161 137 42 42 48086 41391
161 57 47 47 56580 46967
161 45 49 48 63248 47792
161 101 42 40 68531 39644
161 54 49 50 61702 49019
161 68 46 47 51953 46342
161 50 46 47 56405 46323
161 71 47 46 60756 45624
161 61 40 40 47681 39231
161 58 39 40 39000 39761
161 106 52 52 70147 51516
161 108 37 35 59281 34015
161 78 45 45 55328 44459
161 117 47 48 61144 47320
161 122 52 52 70797 51727
161 64 59 60 89769 59037
161 97 45 47 47498 46424
161 148 40 38 66061 37576
161 144 43 39 77844 38700
161 82 47 43 82890 42636
161 65 55 57 66850 56157
161 150 52 52 70216 51903
161 47 49 48 65521 47782
161 39 59 59 87501 58655
161 146 52 48 94818 47093
