IT_NO ID ISINSOLVENT ISILLIQUID TOTAL_ASSETS LIQUIDITY INVENTORY UNIT_GOODS_PRICE CAPITAL_GOODS_PRICE CAPITAL_GOODS PHYSICAL_CAPITAL DEBT
1 93 0 0 2396.800000 0.000000 58000 0.005600 0.560000 3700 3700 1947.833333
1 92 0 0 2562.000000 0.000000 62000 0.005600 0.560000 3955 3955 2082.166667
1 91 0 0 2438.240000 0.000000 59000 0.005600 0.560000 3764 3764 1981.416667
1 90 0 0 2479.120000 0.000000 60000 0.005600 0.560000 3827 3827 2015.000000
1 89 0 0 1900.640000 0.000000 46000 0.005600 0.560000 2934 2934 1544.833333
1 88 0 0 1859.760000 0.000000 45000 0.005600 0.560000 2871 2871 1511.250000
1 87 0 0 1942.080000 0.000000 47000 0.005600 0.560000 2998 2998 1578.416667
1 86 0 0 2190.160000 0.000000 53000 0.005600 0.560000 3381 3381 1779.916667
1 85 0 0 2272.480000 0.000000 55000 0.005600 0.560000 3508 3508 1847.083333
1 84 0 0 2438.240000 0.000000 59000 0.005600 0.560000 3764 3764 1981.416667
1 83 0 0 2438.240000 0.000000 59000 0.005600 0.560000 3764 3764 1981.416667
1 82 0 0 2148.720000 0.000000 52000 0.005600 0.560000 3317 3317 1746.333333
1 81 0 0 3305.680000 0.000000 80000 0.005600 0.560000 5103 5103 2686.666667
1 80 0 0 2231.600000 0.000000 54000 0.005600 0.560000 3445 3445 1813.500000
1 79 0 0 2603.440000 0.000000 63000 0.005600 0.560000 4019 4019 2115.750000
1 78 0 0 2272.480000 0.000000 55000 0.005600 0.560000 3508 3508 1847.083333
1 77 0 0 2190.160000 0.000000 53000 0.005600 0.560000 3381 3381 1779.916667
1 76 0 0 2438.240000 0.000000 59000 0.005600 0.560000 3764 3764 1981.416667
1 75 0 0 2148.720000 0.000000 52000 0.005600 0.560000 3317 3317 1746.333333
1 74 0 0 1859.760000 0.000000 45000 0.005600 0.560000 2871 2871 1511.250000
1 73 0 0 2396.800000 0.000000 58000 0.005600 0.560000 3700 3700 1947.833333
1 72 0 0 2438.240000 0.000000 59000 0.005600 0.560000 3764 3764 1981.416667
1 71 0 0 2231.600000 0.000000 54000 0.005600 0.560000 3445 3445 1813.500000
1 70 0 0 1942.080000 0.000000 47000 0.005600 0.560000 2998 2998 1578.416667
1 69 0 0 1942.080000 0.000000 47000 0.005600 0.560000 2998 2998 1578.416667
1 68 0 0 2231.600000 0.000000 54000 0.005600 0.560000 3445 3445 1813.500000
1 67 0 0 2892.400000 0.000000 70000 0.005600 0.560000 4465 4465 2350.833333
1 66 0 0 2562.000000 0.000000 62000 0.005600 0.560000 3955 3955 2082.166667
1 65 0 0 2355.360000 0.000000 57000 0.005600 0.560000 3636 3636 1914.250000
1 64 0 0 2768.640000 0.000000 67000 0.005600 0.560000 4274 4274 2250.083333
1 63 0 0 1983.520000 0.000000 48000 0.005600 0.560000 3062 3062 1612.000000
1 62 0 0 1900.640000 0.000000 46000 0.005600 0.560000 2934 2934 1544.833333
1 61 0 0 2024.960000 0.000000 49000 0.005600 0.560000 3126 3126 1645.583333
1 60 0 0 1983.520000 0.000000 48000 0.005600 0.560000 3062 3062 1612.000000
1 59 0 0 2644.320000 0.000000 64000 0.005600 0.560000 4082 4082 2149.333333
1 58 0 0 1942.080000 0.000000 47000 0.005600 0.560000 2998 2998 1578.416667
1 57 0 0 2231.600000 0.000000 54000 0.005600 0.560000 3445 3445 1813.500000
1 56 0 0 2562.000000 0.000000 62000 0.005600 0.560000 3955 3955 2082.166667
1 55 0 0 2272.480000 0.000000 55000 0.005600 0.560000 3508 3508 1847.083333
1 54 0 0 2107.280000 0.000000 51000 0.005600 0.560000 3253 3253 1712.750000
1 53 0 0 2438.240000 0.000000 59000 0.005600 0.560000 3764 3764 1981.416667
1 52 0 0 2438.240000 0.000000 59000 0.005600 0.560000 3764 3764 1981.416667
1 51 0 0 1942.080000 0.000000 47000 0.005600 0.560000 2998 2998 1578.416667
1 50 0 0 2148.720000 0.000000 52000 0.005600 0.560000 3317 3317 1746.333333
1 49 0 0 1694.000000 0.000000 41000 0.005600 0.560000 2615 2615 1376.916667
1 48 0 0 2313.920000 0.000000 56000 0.005600 0.560000 3572 3572 1880.666667
1 47 0 0 2107.280000 0.000000 51000 0.005600 0.560000 3253 3253 1712.750000
1 46 0 0 2520.560000 0.000000 61000 0.005600 0.560000 3891 3891 2048.583333
1 45 0 0 2355.360000 0.000000 57000 0.005600 0.560000 3636 3636 1914.250000
1 44 0 0 2024.960000 0.000000 49000 0.005600 0.560000 3126 3126 1645.583333
1 43 0 0 2396.800000 0.000000 58000 0.005600 0.560000 3700 3700 1947.833333
1 42 0 0 2727.200000 0.000000 66000 0.005600 0.560000 4210 4210 2216.500000
1 41 0 0 2396.800000 0.000000 58000 0.005600 0.560000 3700 3700 1947.833333
1 40 0 0 2520.560000 0.000000 61000 0.005600 0.560000 3891 3891 2048.583333
1 39 0 0 2438.240000 0.000000 59000 0.005600 0.560000 3764 3764 1981.416667
1 38 0 0 2272.480000 0.000000 55000 0.005600 0.560000 3508 3508 1847.083333
1 37 0 0 2933.840000 0.000000 71000 0.005600 0.560000 4529 4529 2384.416667
1 36 0 0 1983.520000 0.000000 48000 0.005600 0.560000 3062 3062 1612.000000
1 35 0 0 2727.200000 0.000000 66000 0.005600 0.560000 4210 4210 2216.500000
1 34 0 0 2065.840000 0.000000 50000 0.005600 0.560000 3189 3189 1679.166667
1 33 0 0 2231.600000 0.000000 54000 0.005600 0.560000 3445 3445 1813.500000
1 32 0 0 1818.320000 0.000000 44000 0.005600 0.560000 2807 2807 1477.666667
1 31 0 0 2479.120000 0.000000 60000 0.005600 0.560000 3827 3827 2015.000000
61 148 0 0 1714.720000 0.000000 0 0.003369 0.560000 3062 3062 1612.000000
61 127 0 0 2044.742137 -0.000000 12355 0.003595 0.560000 3572 3572 1880.666667
61 72 0 0 2184.965045 -0.000000 17726 0.004351 0.560000 3764 3764 1981.416667
61 48 0 0 2078.357729 -0.000000 18877 0.004134 0.560000 3572 3572 1880.666667
61 44 0 0 1774.115885 0.000000 6215 0.003790 0.560000 3126 3126 1645.583333
61 43 0 0 2093.665397 0.000000 6135 0.003531 0.560000 3700 3700 1947.833333
61 114 0 0 1817.939051 0.000000 30895 0.005661 0.560000 2934 2934 1544.833333
61 109 0 0 2045.725021 -0.000000 16597 0.004895 0.560000 3508 3508 1847.083333
61 62 0 0 1863.700144 0.000000 44633 0.004944 0.560000 2934 2934 1544.833333
61 55 0 0 2174.060793 -0.000000 46268 0.004530 0.560000 3508 3508 1847.083333
61 115 0 0 2507.955609 -0.000000 33806 0.004448 0.560000 4210 4210 2216.500000
61 98 0 0 1876.558336 -0.000000 3340 0.005700 0.560000 3317 3317 1746.333333
61 32 0 0 1656.760250 84.840250 0 0.005685 0.560000 2807 2807 1477.666667
61 63 0 0 1807.273000 26.428473 11632 0.005685 0.560000 3062 3062 1612.000000
61 69 0 0 1740.552593 9.731930 10127 0.005129 0.560000 2998 2998 1578.416667
61 104 0 0 1854.229448 34.878760 6476 0.005175 0.560000 3189 3189 1679.166667
61 144 0 0 1754.394858 75.514858 0 0.005380 0.560000 2998 2998 1578.416667
61 147 0 0 1971.655424 2.946704 14306 0.005267 0.560000 3381 3381 1779.916667
61 149 0 0 1846.094630 60.254630 0 0.005043 0.560000 3189 3189 1679.166667
61 118 0 0 1550.653640 14.573640 0 0.004373 0.560000 2743 2743 1444.083333
61 41 0 0 1976.365684 -222.375641 22227 0.005702 0.560000 3700 3700 1947.833333
61 68 0 0 1823.422721 -228.409439 21501 0.005704 0.560000 3445 3445 1813.500000
61 74 0 0 1534.585697 -73.174303 0 0.005703 0.560000 2871 2871 1511.250000
61 81 0 0 2689.175899 -326.008426 27607 0.005705 0.560000 5103 5103 2686.666667
61 87 1 0 1557.259913 -121.620087 0 0.005702 0.560000 2998 2998 1578.416667
61 90 0 0 2037.065467 -315.944294 36789 0.005705 0.560000 3827 3827 2015.000000
61 91 0 0 1981.776512 -179.620599 9393 0.005702 0.560000 3764 3764 1981.416667
61 105 1 0 1898.486195 -337.288724 35005 0.005702 0.560000 3636 3636 1914.250000
61 108 0 0 1709.019182 -333.556234 45000 0.005705 0.560000 3189 3189 1679.166667
61 116 0 0 1860.056753 -295.747798 33547 0.005703 0.560000 3508 3508 1847.083333
61 129 0 0 1834.453898 -103.831867 1593 0.005704 0.560000 3445 3445 1813.500000
61 140 0 0 1633.195232 -254.833263 30397 0.005702 0.560000 3062 3062 1612.000000
61 141 0 0 2066.063959 -52.702623 20836 0.005685 0.560000 3572 3572 1880.666667
61 130 0 0 2239.423190 -276.997273 60229 0.004413 0.560000 4019 4019 2115.750000
61 99 0 0 2139.645327 -4.978124 13875 0.005234 0.560000 3700 3700 1947.833333
61 86 0 0 1965.372144 -48.874231 21792 0.005547 0.560000 3381 3381 1779.916667
61 64 0 0 2364.842538 -321.213510 67883 0.004311 0.560000 4274 4274 2250.083333
61 56 0 0 2254.868886 -208.315947 49707 0.004997 0.560000 3955 3955 2082.166667
61 42 0 0 2352.828539 -146.721706 29976 0.004735 0.560000 4210 4210 2216.500000
61 40 0 0 2157.585720 -83.671155 14081 0.004424 0.560000 3891 3891 2048.583333
61 38 0 0 2019.314104 -10.877638 13312 0.004936 0.560000 3508 3508 1847.083333
61 39 0 0 2084.938762 -152.473046 30946 0.004187 0.560000 3764 3764 1981.416667
61 50 0 0 1903.849237 -161.225854 43173 0.004808 0.560000 3317 3317 1746.333333
61 60 0 0 1779.071383 0.000000 12283 0.005239 0.560000 3062 3062 1612.000000
61 66 0 0 2235.719512 -83.860321 22343 0.004690 0.560000 3955 3955 2082.166667
61 75 0 0 1898.197456 -7.710126 10082 0.004799 0.560000 3317 3317 1746.333333
61 88 0 0 1640.691515 0.000000 5793 0.005685 0.560000 2871 2871 1511.250000
61 89 0 0 1651.926287 0.000000 1794 0.004953 0.560000 2934 2934 1544.833333
61 96 0 0 1928.282114 -143.268398 41408 0.005169 0.560000 3317 3317 1746.333333
61 97 0 0 1803.893937 -21.288478 15060 0.004955 0.560000 3126 3126 1645.583333
61 102 0 0 1977.970120 -44.361987 19337 0.004816 0.560000 3445 3445 1813.500000
61 103 0 0 1889.000195 -157.312608 40144 0.004703 0.560000 3317 3317 1746.333333
61 107 0 0 1987.030737 0.000000 4619 0.004882 0.560000 3508 3508 1847.083333
61 110 0 0 1708.241725 -95.338076 30778 0.005216 0.560000 2934 2934 1544.833333
61 119 0 0 1881.288564 -136.307680 38621 0.005073 0.560000 3253 3253 1712.750000
61 121 0 0 1967.971733 -3.585434 15015 0.005208 0.560000 3381 3381 1779.916667
61 124 0 0 1790.895355 -96.673921 32231 0.005363 0.560000 3062 3062 1612.000000
61 126 0 0 1733.753682 -20.042771 14942 0.005014 0.560000 2998 2998 1578.416667
61 131 0 0 2316.343918 -128.356047 27772 0.004427 0.560000 4146 4146 2182.916667
61 132 0 0 2111.159267 -54.111127 19558 0.004769 0.560000 3700 3700 1947.833333
61 150 0 0 1962.196069 -13.216556 16032 0.005118 0.560000 3381 3381 1779.916667
61 47 0 0 1779.065817 -83.937352 11054 0.003738 0.560000 3253 3253 1712.750000
61 51 0 0 1646.692972 -66.551548 9050 0.003797 0.560000 2998 2998 1578.416667
61 54 0 0 1823.545519 -88.660303 21498 0.004211 0.560000 3253 3253 1712.750000
61 59 0 0 2189.417832 -208.325920 32131 0.003480 0.560000 4082 4082 2149.333333
61 70 0 0 1634.465164 -49.978503 1510 0.003685 0.560000 2998 2998 1578.416667
61 73 0 0 2000.999229 -142.237710 19556 0.003643 0.560000 3700 3700 1947.833333
61 78 0 0 1892.057547 -130.799141 16952 0.003444 0.560000 3508 3508 1847.083333
61 79 0 0 2154.027736 -150.728392 15819 0.003421 0.560000 4019 4019 2115.750000
61 80 0 0 1910.033797 -67.150511 12099 0.003966 0.560000 3445 3445 1813.500000
61 82 0 0 1795.096278 -75.468883 3713 0.003513 0.560000 3317 3317 1746.333333
61 83 0 0 2126.751161 -65.642463 19302 0.004381 0.560000 3764 3764 1981.416667
61 92 0 0 2219.990277 -106.498573 26012 0.004294 0.560000 3955 3955 2082.166667
61 93 0 0 2054.329722 -240.785324 54120 0.004123 0.560000 3700 3700 1947.833333
61 95 0 0 2050.549570 -149.936104 25004 0.003705 0.560000 3764 3764 1981.416667
61 111 0 0 1963.304927 -74.700937 9857 0.003823 0.560000 3572 3572 1880.666667
61 113 0 0 1693.965992 -35.691142 3815 0.003915 0.560000 3062 3062 1612.000000
61 120 0 0 2069.894468 -143.063336 19849 0.003518 0.560000 3827 3827 2015.000000
61 123 0 0 1859.028454 -39.096606 9650 0.004208 0.560000 3317 3317 1746.333333
61 128 0 0 1586.758335 -23.189322 562 0.003893 0.560000 2871 2871 1511.250000
61 133 0 0 1731.079666 -61.719942 1940 0.003587 0.560000 3189 3189 1679.166667
61 135 0 0 1813.994792 -71.494374 7563 0.003698 0.560000 3317 3317 1746.333333
61 136 0 0 2256.484103 -227.391689 36147 0.003493 0.560000 4210 4210 2216.500000
61 138 0 0 1986.620070 -110.169593 16194 0.003744 0.560000 3636 3636 1914.250000
61 139 0 0 2366.402701 -130.019338 32308 0.004297 0.560000 4210 4210 2216.500000
61 137 0 0 1864.949202 -74.756574 12138 0.003818 0.560000 3381 3381 0.000000
61 134 0 0 1853.850108 -95.086645 15078 0.003686 0.560000 3381 3381 0.000000
61 117 0 0 1920.892275 -35.307441 6749 0.004001 0.560000 3445 3445 0.000000
61 106 0 0 2001.989829 -89.276306 28043 0.004521 0.560000 3508 3508 0.000000
61 101 0 0 1649.735572 -69.491748 10702 0.003770 0.560000 2998 2998 0.000000
61 85 0 0 1917.708941 -111.148027 17654 0.003647 0.560000 3508 3508 0.000000
61 84 0 0 2068.037863 -115.266264 20042 0.003765 0.560000 3764 3764 0.000000
61 77 0 0 1936.073131 -32.304594 16313 0.004599 0.560000 3381 3381 0.000000
61 76 0 0 2049.239403 -58.600597 0 0.003589 0.560000 3764 3764 0.000000
61 65 0 0 2065.151025 -11.244756 9091 0.004426 0.560000 3636 3636 0.000000
61 57 0 0 1945.915580 -22.140658 8963 0.004335 0.560000 3445 3445 0.000000
61 45 0 0 1986.645360 -121.068920 19664 0.003639 0.560000 3636 3636 0.000000
61 37 0 0 2377.679149 -158.560851 0 0.003086 0.560000 4529 4529 0.000000
61 36 0 0 1678.173484 -45.728590 2504 0.003667 0.560000 3062 3062 0.000000
61 31 0 0 2149.019240 -66.991716 17552 0.004153 0.560000 3827 3827 0.000000
61 142 0 0 1775.423875 -85.435008 32012 0.005685 0.560000 2998 2998 0.000000
61 125 0 0 2218.109563 -109.295134 25786 0.004367 0.560000 3955 3955 0.000000
61 100 0 0 1928.202494 -14.991037 16913 0.005066 0.560000 3317 3317 0.000000
61 53 0 0 2092.751161 -88.495725 17523 0.004189 0.560000 3764 3764 0.000000
61 34 0 0 1817.139672 -42.033663 15468 0.004741 0.560000 3189 3189 0.000000
61 33 0 0 1954.579046 -50.895057 16694 0.004569 0.560000 3445 3445 0.000000
61 46 0 0 2163.667901 -121.038202 23578 0.004485 0.560000 3891 3891 0.000000
61 67 0 0 2521.376311 -293.530177 55325 0.005685 0.560000 4465 4465 0.000000
61 71 0 0 1992.440450 -68.406774 25341 0.005195 0.560000 3445 3445 0.000000
61 94 0 0 2099.577225 -52.008521 16029 0.004965 0.560000 3700 3700 0.000000
61 112 0 0 2149.753107 -63.281195 15434 0.004530 0.560000 3827 3827 0.000000
61 143 0 0 2561.806341 -188.347240 34342 0.004158 0.560000 4656 4656 0.000000
61 145 0 0 2237.934309 -165.944117 34857 0.004396 0.560000 4019 4019 0.000000
61 146 0 0 2119.073920 -376.314100 42907 0.005704 0.560000 4019 4019 0.000000
61 122 0 0 2137.895990 -193.537610 14164 0.005704 0.560000 4019 4019 0.000000
61 61 0 0 1674.101566 -169.711766 16357 0.005701 0.560000 3126 3126 0.000000
61 58 0 0 1603.668311 -230.628119 27257 0.005702 0.560000 2998 2998 0.000000
61 52 0 0 2017.022102 -229.457431 24315 0.005702 0.560000 3764 3764 0.000000
61 49 0 0 1394.409413 -135.936651 11560 0.005705 0.560000 2615 2615 0.000000
61 35 0 0 2209.733170 -308.519684 28169 0.005703 0.560000 4210 4210 0.000000
121 62 0 0 1643.040000 0.000000 0 0.002924 0.560000 2934 2934 1544.833333
121 105 0 0 2036.160000 -0.000000 0 0.003872 0.560000 3636 3636 408.116181
121 63 0 0 1630.745044 -105.053191 4395 0.004796 0.560000 3062 3062 1612.000000
121 88 0 0 1516.213978 -114.829569 4960 0.004694 0.560000 2871 2871 1511.250000
121 104 0 0 1763.039439 -68.472516 10574 0.004319 0.560000 3189 3189 1679.166667
121 98 0 0 1779.157684 -92.383567 2452 0.005718 0.560000 3317 3317 1746.333333
121 109 1 0 1806.117320 -230.675013 19146 0.003777 0.560000 3508 3508 1847.083333
121 127 0 0 1897.638702 -175.085325 14981 0.004833 0.560000 3572 3572 1880.666667
121 48 1 0 1826.393100 -227.833403 13641 0.003952 0.560000 3572 3572 1880.666667
121 149 0 0 1682.160952 -168.808880 15405 0.004228 0.560000 3189 3189 1679.166667
121 118 1 0 1416.852174 -336.170284 38000 0.005709 0.560000 2743 2743 1444.083333
121 89 0 0 1571.515110 -100.662052 6815 0.004275 0.560000 2934 2934 1544.833333
121 107 1 0 1837.393416 -208.238259 17085 0.004750 0.560000 3508 3508 1847.083333
121 147 0 0 1826.340402 -125.895899 14426 0.004081 0.560000 3381 3381 1779.916667
121 69 0 0 1698.254073 -20.155036 8734 0.004526 0.560000 2998 2998 1578.416667
121 144 0 0 1775.996211 -100.257008 41404 0.004767 0.560000 2998 2998 1578.416667
121 148 0 0 1781.939214 -115.767765 34568 0.005294 0.560000 3062 3062 1612.000000
121 87 0 0 1674.390060 -4.489940 0 0.003676 0.560000 2998 2998 336.660181
121 32 0 0 1585.076422 -37.195131 12548 0.004013 0.560000 2807 2807 1477.666667
121 55 0 0 1880.015362 -84.464638 0 0.003061 0.560000 3508 3508 1847.083333
121 60 0 0 1651.629450 -131.816579 18209 0.003774 0.560000 3062 3062 1612.000000
121 66 0 0 1897.365126 -411.209042 35241 0.002661 0.560000 3955 3955 0.000000
121 76 0 0 1783.680789 -324.159211 0 0.002578 0.560000 3764 3764 0.000000
121 92 0 0 1951.474528 -390.377221 38617 0.003290 0.560000 3955 3955 0.000000
121 83 0 0 1897.743238 -312.085239 31416 0.003246 0.560000 3764 3764 0.000000
121 126 0 0 1546.770980 -167.811646 11195 0.003189 0.560000 2998 2998 0.000000
121 91 0 0 1763.056079 -404.836878 20550 0.002922 0.560000 3764 3764 0.000000
121 44 0 0 1654.237449 -124.167103 8227 0.003385 0.560000 3126 3126 0.000000
121 43 0 0 2010.160079 -197.206961 34454 0.003929 0.560000 3700 3700 0.000000
121 80 0 0 1787.670299 -220.554053 21367 0.003698 0.560000 3445 3445 0.000000
121 113 0 0 1588.439995 -149.080740 6658 0.003425 0.560000 3062 3062 0.000000
121 120 0 0 1889.430674 -317.519136 18223 0.003503 0.560000 3827 3827 0.000000
121 138 0 0 1779.621164 -344.195943 27936 0.003138 0.560000 3636 3636 0.000000
121 53 0 0 1770.990847 -336.849153 0 0.002573 0.560000 3764 3764 0.000000
121 134 0 0 1677.414822 -215.945178 0 0.003137 0.560000 3381 3381 0.000000
121 97 0 0 1660.302651 -259.091767 45637 0.003700 0.560000 3126 3126 0.000000
121 102 0 0 1806.313915 -245.624264 33352 0.003680 0.560000 3445 3445 0.000000
121 114 0 0 1531.431548 -111.608452 0 0.002760 0.560000 2934 2934 0.000000
121 41 0 0 1766.387673 -355.468636 15231 0.003273 0.560000 3700 3700 0.000000
121 90 0 0 1735.562074 -407.557926 0 0.003091 0.560000 3827 3827 0.000000
121 140 0 0 1386.399983 -328.320017 0 0.002993 0.560000 3062 3062 0.000000
121 141 0 0 1883.723383 -201.307263 22636 0.003742 0.560000 3572 3572 0.000000
121 64 0 0 2128.998358 -411.141126 33847 0.004334 0.560000 4274 4274 0.000000
121 103 0 0 1682.226740 -198.661464 6434 0.003632 0.560000 3317 3317 0.000000
121 110 0 0 1528.987746 -114.052254 0 0.003671 0.560000 2934 2934 0.000000
121 119 0 0 1567.712570 -253.967430 0 0.002852 0.560000 3253 3253 0.000000
121 121 0 0 1809.230373 -154.312947 19783 0.003548 0.560000 3381 3381 0.000000
121 93 0 0 1887.755778 -273.750391 20238 0.004423 0.560000 3700 3700 0.000000
121 142 0 0 1505.739992 -190.031140 5593 0.003020 0.560000 2998 2998 0.000000
121 100 0 0 1696.453993 -212.424321 17187 0.002988 0.560000 3317 3317 0.000000
121 52 0 0 1762.296609 -381.451125 11297 0.003179 0.560000 3764 3764 0.000000
121 35 0 0 1869.183129 -539.907446 18161 0.002835 0.560000 4210 4210 0.000000
121 112 0 0 1938.015704 -295.291020 24824 0.003633 0.560000 3827 3827 0.000000
121 38 0 0 1801.136782 -235.401160 20981 0.003434 0.560000 3508 3508 0.000000
121 37 0 0 2154.823253 -500.310191 34878 0.003409 0.560000 4529 4529 0.000000
121 122 0 0 1924.284099 -519.629307 54478 0.003548 0.560000 4019 4019 0.000000
121 42 0 0 2068.179667 -452.314432 45860 0.003552 0.560000 4210 4210 0.000000
121 143 0 0 2206.603593 -585.568617 55318 0.003341 0.560000 4656 4656 0.000000
121 33 0 0 1776.389966 -229.110113 19921 0.003830 0.560000 3445 3445 0.000000
121 139 0 0 2080.623610 -429.378370 43966 0.003466 0.560000 4210 4210 0.000000
121 75 0 0 1796.414684 -125.553819 15799 0.004079 0.560000 3317 3317 0.000000
121 99 0 0 1983.202888 -179.068205 22669 0.003982 0.560000 3700 3700 0.000000
121 79 0 0 1998.968492 -346.555831 24677 0.003845 0.560000 4019 4019 0.000000
121 133 0 0 1703.804278 -150.949947 15381 0.004480 0.560000 3189 3189 0.000000
121 117 0 0 1838.605218 -281.650153 46858 0.004077 0.560000 3445 3445 0.000000
121 31 0 0 2001.834048 -265.097052 30867 0.004011 0.560000 3827 3827 0.000000
121 85 0 0 1824.973241 -220.630662 19198 0.004226 0.560000 3508 3508 0.000000
121 136 0 0 2011.920017 -499.113273 42258 0.003631 0.560000 4210 4210 0.000000
121 78 0 0 1803.825858 -353.032104 46373 0.004148 0.560000 3508 3508 0.000000
121 34 0 0 1713.175334 -141.997978 16076 0.004313 0.560000 3189 3189 0.000000
121 108 0 0 1553.281888 -436.957832 37254 0.005487 0.560000 3189 3189 0.000000
