IT_NO ID NO_EMPLOYEES EMPLOYEES_NEEDED INVENTORY PRODUCTION_PLAN
1 71 56 56 112000 56000
1 70 47 47 94000 47000
1 69 65 65 130000 65000
1 68 65 65 130000 65000
1 67 44 44 88000 44000
1 66 72 72 144000 72000
1 65 61 61 122000 61000
1 64 55 55 110000 55000
1 63 57 57 114000 57000
1 62 51 51 102000 51000
1 61 54 54 108000 54000
1 60 50 50 100000 50000
1 59 52 52 104000 52000
1 58 51 51 102000 51000
1 57 48 48 96000 48000
1 56 55 55 110000 55000
1 55 59 59 118000 59000
1 54 59 59 118000 59000
1 53 61 61 122000 61000
1 52 55 55 110000 55000
1 51 51 51 102000 51000
1 50 49 49 98000 49000
1 49 62 62 124000 62000
1 48 55 55 110000 55000
1 47 50 50 100000 50000
1 46 62 62 124000 62000
1 45 61 61 122000 61000
1 44 56 56 112000 56000
1 43 56 56 112000 56000
1 42 47 47 94000 47000
1 41 73 73 146000 73000
1 40 47 47 94000 47000
1 39 68 68 136000 68000
1 38 50 50 100000 50000
1 37 51 51 102000 51000
1 36 58 58 116000 58000
1 35 61 61 122000 61000
1 34 51 51 102000 51000
1 33 61 61 122000 61000
1 32 52 52 104000 52000
1 31 53 53 106000 53000
21 150 43 48 43000 47300
21 149 59 65 67738 64026
21 148 68 72 103714 71228
21 147 51 55 63570 54843
21 146 61 65 82957 64904
21 145 48 46 103708 45687
21 144 44 49 44000 48400
21 143 54 60 54000 59400
21 142 50 48 107351 47794
21 141 50 55 50000 55000
21 140 45 50 45000 49500
21 139 45 50 45000 49500
21 138 55 60 62347 59765
21 137 58 53 161466 52200
21 136 60 54 142405 54000
21 135 65 68 100658 67934
21 134 57 63 61498 62250
21 133 62 67 80064 66393
21 132 49 54 49000 53900
21 131 52 58 52000 57200
21 130 58 64 63766 63223
21 129 59 55 133233 54430
21 128 49 54 49000 53900
21 127 66 70 92488 69951
21 126 67 71 95596 70840
21 125 59 63 79687 62831
21 124 55 50 133150 49500
21 123 58 63 68615 62738
21 122 50 55 50000 55000
21 121 45 50 45000 49500
21 120 52 58 52000 57200
21 119 64 69 78484 68951
21 118 58 53 138126 52200
21 117 50 55 50000 55000
21 116 55 61 55000 60500
21 115 69 75 81392 74660
21 114 51 57 51000 56100
21 113 63 69 75779 68022
21 112 45 50 45000 49500
21 111 38 42 38000 41800
21 110 42 47 42000 46200
21 109 59 54 134891 53932
21 108 48 53 48000 52800
21 107 61 67 67092 66490
21 106 55 52 120971 51708
21 105 61 66 76309 65569
21 104 47 52 47000 51700
21 103 56 62 57347 61465
21 102 38 42 38000 41800
21 101 52 57 61817 56218
21 100 55 51 124482 50655
21 99 53 59 53000 58300
21 98 47 52 47000 51700
21 97 58 63 69058 62694
21 96 65 70 84010 69599
21 95 44 49 44000 48400
21 94 61 67 64186 66781
21 93 46 51 46000 50600
21 92 60 54 150101 54000
21 91 43 41 94017 40594
21 90 45 50 45000 49500
21 89 73 78 105113 77088
21 88 58 64 61134 63486
21 87 71 75 103943 74805
21 86 50 55 50000 55000
21 85 40 44 40000 44000
21 84 53 48 123916 47700
21 83 61 66 80552 65144
21 82 45 50 45000 49500
21 81 53 59 55235 58076
21 80 48 53 48000 52800
21 79 59 65 63768 64423
21 78 50 55 52067 54793
21 77 56 62 56000 61600
21 76 68 74 85011 73098
21 75 67 61 161468 60300
21 74 60 65 78865 64113
21 73 60 65 79551 64044
21 72 55 60 67300 59270
21 71 56 51 134830 50400
21 70 47 43 110253 42300
21 69 65 69 93633 68636
21 68 65 70 89544 69045
21 67 44 49 44000 48400
21 66 72 76 109176 75482
21 65 61 66 80584 65141
21 64 55 61 58955 60104
21 63 57 62 70708 61329
21 62 51 57 51000 56100
21 61 54 60 54000 59400
21 60 50 55 50000 55000
21 59 52 58 52000 57200
21 58 51 56 53052 55894
21 57 48 53 48000 52800
21 56 55 50 128475 49500
21 55 59 54 144877 53100
21 54 59 64 73276 63472
21 53 61 66 73117 65888
21 52 55 61 55000 60500
21 51 51 57 51000 56100
21 50 49 54 49000 53900
21 49 62 68 65239 67876
21 48 55 61 55551 60444
21 47 50 55 50000 55000
21 46 62 67 75204 66879
21 45 61 66 73952 65804
21 44 56 62 57850 61415
21 43 56 61 68532 60346
21 42 47 45 102871 44338
21 41 73 78 99737 77626
21 40 47 52 47000 51700
21 39 68 73 89905 72609
21 38 50 55 50000 55000
21 37 51 57 51000 56100
21 36 58 63 70139 62586
21 35 61 66 77063 65493
21 34 51 57 51000 56100
21 33 61 66 80858 65114
21 32 52 49 117292 48012
21 31 53 59 53000 58300
41 31 53 53 53063 52993
41 33 61 61 85594 60526
41 34 51 46 85175 45900
41 35 61 61 78435 60862
41 36 58 54 100572 53456
41 37 51 51 57612 50338
41 38 50 50 57152 49284
41 39 68 69 87930 68197
41 40 47 47 47000 47000
41 41 73 73 100982 72875
41 43 56 55 86267 54226
41 44 56 51 97239 50400
41 45 61 61 74134 60981
41 46 62 62 77760 61744
41 47 50 50 56433 49356
41 48 55 55 65290 54026
41 49 62 61 77963 60727
41 50 49 49 56786 48221
41 51 51 48 79901 47429
41 52 55 50 94632 49500
41 53 61 61 76745 60637
41 54 59 58 86726 57655
41 57 48 48 48000 48000
41 58 51 51 57524 50552
41 59 52 48 82733 47980
41 60 50 47 78454 46463
41 61 54 49 107835 48600
41 62 51 47 82287 46713
41 63 57 58 64523 57618
41 64 55 55 68161 54079
41 65 61 63 65563 62502
41 66 72 75 87933 74124
41 67 44 44 44000 44000
41 68 65 67 79353 66019
41 69 65 64 107638 63599
41 72 55 56 63999 55330
41 73 60 56 107702 55599
41 74 60 61 71652 60721
41 76 68 68 88720 67629
41 77 56 54 84503 53049
41 78 50 50 53340 49872
41 79 59 54 103625 53100
41 80 48 45 76027 44391
41 81 53 50 85131 49107
41 82 45 45 51484 44351
41 83 61 61 82626 60792
41 85 40 40 40000 40000
41 86 50 46 82265 45320
41 87 71 72 100169 71377
41 88 58 53 99077 52200
41 89 73 73 109616 72549
41 90 45 45 45000 45000
41 93 46 46 53094 45290
41 94 61 60 78353 59583
41 95 44 41 69343 40797
41 96 65 61 113406 60780
41 97 58 59 68744 58031
41 98 47 47 47290 46971
41 99 53 53 59436 52356
41 101 52 50 84521 49407
41 102 38 38 38000 38000
41 103 56 56 65384 55196
41 104 47 47 48960 46804
41 105 61 62 73344 61296
41 107 61 61 71134 60595
41 108 48 45 75576 44527
41 110 42 38 71511 37800
41 111 38 38 38000 38000
41 112 45 45 45931 44906
41 113 63 63 79695 62608
41 114 51 46 84690 45993
41 115 69 68 94196 67719
41 116 55 55 60791 54420
41 117 50 50 59114 49088
41 119 64 64 78755 63972
41 120 52 51 64231 50776
41 121 45 42 70649 41805
41 122 50 48 70910 47909
41 123 58 59 59812 58880
41 125 59 61 62396 60729
41 126 67 69 85405 68019
41 127 66 68 77779 67470
41 128 49 49 52597 48640
41 130 58 57 73774 56999
41 131 52 52 61456 51054
41 132 49 49 54256 48474
41 133 62 62 81429 61863
41 134 57 57 69569 56192
41 135 65 68 76747 67391
41 138 55 51 91793 50931
41 139 45 45 50886 44411
41 140 45 45 46389 44861
41 141 50 47 77876 46637
41 143 54 53 69091 52490
41 144 44 44 44000 44000
41 146 61 62 73924 61903
41 147 51 50 75918 49765
41 148 68 69 95647 68806
41 149 59 59 71871 58586
41 150 43 42 62239 41076
41 145 46 52 46000 51770
41 142 48 54 48000 53935
41 137 53 64 53000 63846
41 136 54 63 54000 62840
41 129 55 63 55000 62823
41 124 50 59 50000 58315
41 118 53 62 53000 61512
41 109 54 63 54000 62089
41 106 52 59 52000 58897
41 100 51 59 51000 58348
41 92 54 64 54000 63610
41 91 41 47 41000 46301
41 84 48 56 48000 55591
41 75 61 72 61000 71046
41 71 51 60 51000 59383
41 70 43 50 43000 49725
41 56 50 58 50000 57847
41 55 54 64 54000 63087
41 42 45 51 45000 50787
41 32 49 56 49000 55829
61 130 57 58 71881 57189
61 122 48 50 56299 49461
61 120 51 51 64459 50977
61 114 46 50 52028 49266
61 108 45 49 45000 48057
61 88 53 58 53000 57607
61 51 48 51 51256 50864
61 139 45 45 55616 44527
61 89 73 72 122482 71713
61 48 55 55 72562 54272
61 57 48 48 53500 47450
61 93 46 47 50677 46241
61 104 47 47 55064 46389
61 111 38 38 43652 37434
61 112 45 45 55359 44057
61 117 50 51 53136 50597
61 32 49 45 85043 44100
61 42 45 41 76618 40500
61 55 54 53 66438 52756
61 70 43 43 51855 42114
61 84 48 44 82039 43200
61 91 41 41 44668 40633
61 92 54 49 108000 48600
61 106 52 51 71519 50048
61 109 54 49 91644 48600
61 124 50 48 73056 47694
61 148 68 68 100539 67510
61 126 67 67 89872 66553
61 125 59 58 74243 57815
61 123 58 53 97835 52211
61 74 60 60 73544 59810
61 72 55 55 67661 54633
61 68 65 59 120643 58500
61 66 72 71 105738 70219
61 63 57 56 76316 55820
61 39 68 67 99587 66834
61 31 53 52 68738 51432
61 33 61 62 79329 61626
61 35 61 61 80462 60797
61 37 51 50 70425 49718
61 38 50 46 87302 45239
61 40 47 46 59959 45704
61 41 73 66 148264 65700
61 50 49 49 57294 48949
61 58 51 50 68623 49890
61 67 44 44 48672 43532
61 76 68 67 101063 66765
61 78 50 45 89030 45000
61 82 45 46 48112 45337
61 83 61 61 91636 60099
61 85 40 38 61700 37490
61 98 47 43 77620 42572
61 99 53 52 69748 51968
61 102 38 36 57475 35957
61 103 56 55 77418 54796
61 107 61 55 109580 54900
61 116 55 54 74611 53618
61 128 49 48 63148 47944
61 132 49 46 78893 45983
61 140 45 45 51713 44467
61 144 44 44 51068 43293
61 149 59 57 94946 56690
61 36 54 59 54000 58657
61 44 51 54 73154 53408
61 54 58 60 74148 59257
61 59 48 51 60197 50253
61 60 47 50 49171 49928
61 69 64 66 90897 65674
61 77 54 56 65638 55886
61 81 50 52 66589 51854
61 94 60 60 85886 59246
61 95 41 44 45264 43407
61 96 61 63 95134 62827
61 110 38 42 38000 41351
61 121 42 45 42000 44864
61 138 51 53 76244 52554
61 147 50 53 50000 52591
61 150 42 45 42000 44023
61 143 53 48 106404 47700
61 141 47 51 47000 50087
61 115 68 69 92338 68185
61 101 50 54 50000 53452
61 86 46 49 52708 48955
61 80 45 48 47428 47859
61 79 54 58 71908 57171
61 73 56 62 56000 61170
61 62 47 51 47000 50528
61 61 49 55 49000 54883
61 52 50 55 50000 54463
61 49 61 62 77206 61075
61 43 55 57 75817 56045
61 34 46 50 54800 49037
61 134 57 58 64350 57521
61 133 62 62 86184 61524
61 131 52 48 91475 47248
61 119 64 64 87355 63140
61 113 63 63 87817 62187
61 90 45 41 74653 40604
61 64 55 55 71508 54665
61 53 61 61 86294 60045
61 47 50 45 88228 45000
61 46 62 56 117621 55800
61 45 61 61 79295 60483
61 65 61 60 81675 59388
61 87 71 71 105869 70430
61 97 58 57 84118 56462
61 105 61 55 117175 54900
61 127 66 65 97226 64055
61 135 65 63 99046 62770
61 146 61 61 77705 60621
61 145 46 46 54261 45173
61 142 48 48 55415 47258
61 136 54 54 62444 53155
61 129 55 54 66490 53851
61 118 53 48 90191 47700
61 100 51 50 67591 49340
61 75 61 55 107124 54900
61 71 51 50 69113 49188
61 56 50 50 56424 49357
61 137 53 1 1000 63846
81 134 57 55 88713 54563
81 34 46 47 46000 46880
81 43 55 56 72201 55361
81 49 61 60 89933 59727
81 52 50 45 83825 45000
81 61 49 48 61870 47713
81 62 47 47 49838 46716
81 73 56 54 76273 53972
81 79 54 54 79652 53225
81 80 45 44 66282 43114
81 86 46 43 77478 42498
81 101 50 49 61160 48884
81 115 68 62 140271 61200
81 141 47 43 86500 42300
81 150 42 38 81303 37800
81 147 50 49 61613 48838
81 138 51 53 64781 52146
81 121 42 42 42000 42000
81 110 38 35 76000 34200
81 96 61 62 86080 61905
81 95 41 41 47450 40781
81 81 50 50 75720 49086
81 77 54 54 72384 53325
81 69 64 63 106169 62472
81 60 47 43 87826 42300
81 59 48 48 60924 47927
81 54 58 57 90186 56396
81 44 51 52 65382 51777
81 36 54 49 108000 48600
81 82 45 44 65259 43285
81 33 61 59 99954 58937
81 117 50 49 63176 48996
81 93 46 46 59053 45162
81 51 48 46 75321 45254
81 88 53 52 69333 51366
81 108 45 45 54292 44070
81 114 46 46 60649 45137
81 122 48 48 57538 47876
81 130 57 52 104441 51443
81 120 51 51 72288 50217
81 139 45 41 83350 40500
81 48 55 56 69155 55340
81 57 48 47 65524 46797
81 104 47 47 63292 46177
81 111 38 39 42100 38155
81 112 45 46 50535 45482
81 70 43 42 69271 41189
81 91 41 41 48935 40573
81 148 68 67 117148 66339
81 126 67 61 135886 60300
81 74 60 60 83184 59036
81 72 55 54 84568 53309
81 35 61 60 91709 59875
81 50 49 49 66677 48061
81 67 44 42 69355 41727
81 83 61 62 89649 61198
81 140 45 43 73677 42239
81 144 44 44 53306 43776
81 94 60 61 82132 60375
81 133 62 62 87833 61835
81 119 64 64 88200 63915
81 113 63 63 90505 62731
81 64 55 55 72923 54858
81 53 61 62 84462 61183
81 45 61 61 87723 60157
81 87 71 64 142367 63900
81 146 61 55 121529 54900
81 145 46 46 56047 45821
81 142 48 48 58053 47736
81 136 54 53 73611 52883
81 56 50 48 80199 47225
81 89 72 73 120056 72242
81 32 45 48 58329 47671
81 42 41 45 41271 44534
81 55 53 48 100133 47700
81 84 44 47 54200 46783
81 92 49 53 75445 52255
81 106 51 47 97033 46393
81 109 49 52 69613 51203
81 124 48 44 102261 43200
81 125 58 58 82394 57184
81 123 53 55 81908 54592
81 68 59 63 81511 62913
81 66 71 71 112764 70297
81 63 56 56 76922 55939
81 39 67 66 117424 65090
81 31 52 52 70891 51784
81 37 50 52 57787 51263
81 38 46 51 46000 50130
81 40 46 47 52563 46739
81 41 66 72 95966 71229
81 58 50 51 65610 50301
81 76 67 67 107509 66355
81 78 45 50 45777 49325
81 85 38 41 38283 40341
81 98 43 46 51496 45612
81 99 52 53 62036 52771
81 102 36 39 36000 38147
81 103 55 55 78500 54891
81 107 55 57 93388 56619
81 116 54 53 85690 52892
81 128 48 49 58712 48443
81 132 46 49 55373 48352
81 149 57 59 81732 58321
81 143 48 54 48000 53840
81 131 48 51 62396 50907
81 90 41 45 41000 44365
81 47 45 49 53554 48467
81 46 56 63 56000 62162
81 65 60 61 73734 60794
81 97 57 58 77460 57665
81 105 55 58 90178 57699
81 127 65 66 95725 65150
81 135 63 64 92568 63647
81 129 54 54 70469 53602
81 118 48 51 65012 50517
81 100 50 51 63026 50456
81 75 55 57 89712 56741
81 71 50 51 60923 50819
81 137 1 1 1000 1000
101 71 50 45 100247 45000
101 75 55 58 69667 57004
101 100 50 50 71169 49185
101 118 48 49 59515 48549
101 135 63 64 87059 63550
101 127 65 65 100743 64498
101 105 55 57 73967 56621
101 97 57 57 78929 56853
101 65 60 60 81397 59233
101 46 56 54 80978 53502
101 47 45 46 50809 45274
101 90 41 41 41000 41000
101 131 48 49 52475 48992
101 143 48 47 59877 46812
101 149 57 58 75919 57581
101 132 46 42 91085 41400
101 128 48 44 94700 43200
101 107 55 57 77942 56544
101 102 36 36 36000 36000
101 99 52 51 74083 50795
101 98 43 44 44397 43709
101 85 38 38 39907 37837
101 78 45 41 80791 40500
101 58 50 45 102706 45000
101 41 66 66 100493 65547
101 40 46 42 87997 41400
101 38 46 46 48069 45793
101 37 50 50 66429 49135
101 68 59 60 80405 59110
101 123 53 54 81720 53018
101 109 49 45 99050 44100
101 92 49 51 59288 50615
101 84 44 44 54695 43950
101 42 41 37 73320 36900
101 32 45 41 87284 40500
101 89 72 65 169970 64800
101 53 61 55 124432 54900
101 94 60 60 88316 59381
101 83 61 62 88175 61147
101 112 45 45 57177 44335
101 111 38 39 38000 38410
101 48 55 55 76178 54297
101 44 51 51 66947 50843
101 96 61 61 92278 60380
101 138 51 46 105204 45900
101 43 55 55 78372 54382
101 34 46 42 85670 41400
101 62 47 43 85481 42300
101 79 54 56 64234 55541
101 121 42 38 84000 37800
101 95 41 41 49361 40808
101 81 50 52 61335 51438
101 77 54 55 71397 54098
101 59 48 49 59502 48142
101 93 46 47 50668 46838
101 108 45 46 52860 45143
101 114 46 47 60172 46047
101 122 48 48 63634 47390
101 120 51 52 68144 51414
101 104 47 43 94290 42300
101 91 41 37 76888 36900
101 74 60 54 129530 54000
101 50 49 50 61020 49565
101 144 44 45 50061 44324
101 133 62 62 94753 61308
101 119 64 63 100012 62818
101 113 63 63 94616 62588
101 64 55 55 78844 54407
101 45 61 55 133827 54900
101 145 46 47 47655 46839
101 142 48 44 97415 43200
101 125 58 58 90156 57223
101 66 71 72 107958 71480
101 63 56 56 80658 55626
101 31 52 53 63136 52775
101 76 67 68 104428 67308
101 103 55 56 77286 55121
101 129 54 54 71590 53887
101 137 1 1 2000 900
101 134 55 56 80608 55810
101 49 60 61 88680 60125
101 52 45 49 47294 48653
101 61 48 49 56021 48584
101 73 54 54 77294 53897
101 80 44 45 56550 44973
101 86 43 47 45659 46181
101 101 49 50 52185 49897
101 115 62 70 62000 69827
101 141 43 48 44785 47171
101 150 38 43 38085 42321
101 147 49 50 59023 49259
101 110 35 40 35000 39100
101 69 63 65 94676 64149
101 60 43 48 43000 47482
101 54 57 57 90477 56970
101 36 49 53 70429 52757
101 82 44 47 44546 46071
101 33 59 61 83282 60667
101 117 49 49 71195 48198
101 51 46 47 66290 46903
101 88 52 52 71996 51733
101 130 52 58 52000 57244
101 139 41 45 44459 44889
101 57 47 43 98032 42300
101 70 42 43 59728 42954
101 148 67 68 116780 67036
101 126 61 69 61000 68488
101 72 54 49 117953 48600
101 35 60 61 88249 60346
101 67 42 44 49975 43938
101 140 43 47 43000 46067
101 87 64 67 121687 66068
101 146 55 60 75162 59636
101 136 53 54 71826 53178
101 56 48 51 52850 50734
101 55 48 51 70397 50973
101 106 47 51 64281 50275
101 124 44 50 51302 49095
101 39 66 67 115328 66209
101 116 53 55 72506 54318
121 62 43 48 43000 47248
121 90 41 41 48099 40290
121 102 36 36 36292 35970
121 85 38 39 38699 38120
121 140 43 43 43000 43000
121 139 41 42 42152 41230
121 130 52 47 104000 46800
121 82 44 44 50693 43385
121 134 55 57 68998 56161
121 31 52 47 97401 46800
121 144 44 40 76210 39949
121 50 49 49 61966 48905
121 120 51 52 67416 51072
121 108 45 46 50517 45234
121 93 46 42 86387 41400
121 111 38 35 74095 34200
121 112 45 45 63148 44402
121 122 48 48 64560 47907
121 137 1 2 1000 1100
121 117 49 50 62157 49903
121 88 52 52 76338 51565
121 72 49 56 49000 55895
121 142 44 50 44000 49341
121 45 55 60 85950 59787
121 119 63 57 133975 56700
121 74 54 62 54000 61553
121 91 37 41 37000 40988
121 121 38 43 38000 42600
121 34 42 46 55169 45050
121 138 46 51 58106 50709
121 53 55 59 84894 58953
121 89 65 76 65000 75497
121 32 41 45 50577 44670
121 42 37 41 38885 40443
121 109 45 50 55221 49382
121 58 45 49 65592 48711
121 78 41 45 48400 44239
121 99 51 51 74921 50916
121 128 44 49 47812 48688
121 132 42 47 42000 46908
121 143 47 48 58535 47134
121 46 54 55 78923 54205
121 71 45 51 45000 50524
121 54 57 59 78089 58238
121 73 54 55 70535 54675
121 129 54 54 72852 53873
121 63 56 51 110248 50400
121 125 58 59 89407 58074
121 64 55 55 88333 54051
121 113 63 64 91110 63350
121 133 62 62 94838 61991
121 95 41 42 41000 41836
121 43 55 56 71337 55703
121 96 61 62 89281 61299
121 44 51 51 75968 50097
121 48 55 56 75856 55032
121 94 60 61 84121 60419
121 84 44 40 81805 39600
121 37 50 51 64223 50220
121 38 46 42 88208 41400
121 41 66 60 138661 59400
121 65 60 60 86344 59505
121 97 57 57 80948 56798
121 127 65 65 102225 64851
121 100 50 46 95978 45440
121 75 55 51 98443 50400
121 118 48 44 90541 43200
121 135 63 63 92000 62505
121 105 55 56 73144 55082
121 47 45 41 81877 40500
121 131 48 48 58042 47443
121 149 57 52 111736 51300
121 107 55 56 73194 55474
121 98 43 39 79520 38700
121 68 59 60 77738 59266
121 123 53 54 72176 53954
121 92 49 45 90421 44100
121 83 61 60 104548 59362
121 79 54 53 79624 52461
121 81 50 50 68287 49304
121 77 54 55 70062 54133
121 59 48 49 57941 48156
121 114 46 47 52363 46780
121 145 46 42 77943 41400
121 66 71 70 124024 69393
121 76 67 67 109688 66474
121 103 55 56 75753 55153
121 49 60 61 85250 60343
121 52 45 41 83120 40500
121 61 48 49 52902 48311
121 80 44 45 54353 44219
121 86 43 44 44112 43154
121 101 49 48 64250 47793
121 115 62 60 89385 59261
121 141 43 42 55058 41972
121 150 38 35 67818 34200
121 147 49 48 75085 47393
121 110 35 32 70000 31500
121 69 63 62 104758 61991
121 60 43 43 43240 42976
121 36 49 50 61301 49912
121 33 59 60 78329 59495
121 70 42 38 85560 37800
121 148 67 71 79848 70693
121 126 61 60 80767 59023
121 35 60 60 90590 59765
121 67 42 42 53502 41647
121 87 64 67 97096 66459
121 146 55 56 70068 55509
121 136 53 48 107846 47700
121 56 48 48 62518 47033
121 55 48 49 63636 48676
121 106 47 48 63664 47061
121 124 44 45 48858 44244
121 39 66 67 105564 66976
121 116 53 48 109831 47700
121 51 46 1 1000 46903
121 40 42 1 1000 41400
121 104 43 1 1000 42300
121 57 43 1 1000 42300
141 39 66 68 91302 67426
141 124 44 44 58339 43051
141 106 47 48 60553 47311
141 55 48 49 56620 48701
141 146 55 51 99658 50116
141 87 64 64 99725 63737
141 148 67 61 126397 60300
141 33 59 54 126249 53100
141 36 49 50 52666 49863
141 86 43 42 54519 41959
141 80 44 45 51299 44305
141 61 48 46 75730 45461
141 49 60 59 95338 58991
141 103 55 56 69434 55631
141 114 46 43 76532 42713
141 59 48 49 56677 48126
141 77 54 54 79754 53030
141 123 53 48 102541 47700
141 68 59 59 85938 58180
141 107 55 56 72466 55072
141 105 55 56 72382 55076
141 37 50 50 71863 49236
141 94 60 60 89241 59488
141 48 55 56 74726 55113
141 96 61 61 91819 60746
141 43 55 50 102513 49513
141 95 41 41 44171 40682
141 113 63 62 105738 61537
141 125 58 59 80688 58871
141 73 54 54 78164 53237
141 54 57 58 75585 57250
141 71 45 44 62018 43298
141 46 54 51 101006 50282
141 143 47 44 82568 43336
141 132 42 42 45741 41625
141 128 44 44 53992 43382
141 78 41 42 41371 41702
141 58 45 48 45000 47059
141 109 45 46 49206 45601
141 42 37 36 56239 35264
141 32 41 41 52954 40762
141 89 65 59 124008 58500
141 53 55 56 80487 55440
141 138 46 46 65351 45275
141 34 42 43 49792 42537
141 121 38 36 60264 35120
141 91 37 35 56022 34993
141 74 54 53 67819 52618
141 45 55 57 67547 56840
141 142 44 44 50929 43307
141 72 49 47 71889 46711
141 117 49 45 91117 44100
141 137 1 1 2000 900
141 108 45 45 58145 44237
141 120 51 53 56952 52046
141 134 55 54 80114 53888
141 139 41 41 50143 40200
141 85 38 35 71115 34200
141 62 43 41 64071 40892
141 90 41 41 50980 40711
141 102 36 33 71976 32400
141 140 43 43 44828 42817
141 82 44 44 51369 43932
141 50 49 49 66503 48546
141 112 45 47 47473 46567
141 122 48 49 61222 48333
141 88 52 49 98862 48009
141 99 51 52 65439 51948
141 129 54 55 65211 54764
141 64 55 57 72257 56607
141 133 62 63 88732 62610
141 44 51 53 62719 52324
141 65 60 60 87609 59873
141 97 57 58 76713 57423
141 127 65 65 105269 64695
141 135 63 63 93905 62809
141 131 48 48 62797 47524
141 81 50 51 59950 50833
141 76 67 67 112433 66725
141 60 43 42 56251 41698
141 35 60 61 88640 60195
141 67 42 43 44225 42927
141 56 48 49 56432 48608
141 130 47 53 47000 52700
141 31 47 51 66855 50054
141 144 40 44 42289 43392
141 93 42 47 46363 46002
141 111 35 39 35000 38909
141 119 57 65 57000 64697
141 63 51 55 73395 54685
141 84 40 45 40000 44180
141 38 42 47 42000 46620
141 41 60 66 82012 65664
141 100 46 51 46000 50997
141 75 51 55 65528 54291
141 118 44 49 47292 48324
141 47 41 46 41750 45012
141 149 52 55 84046 54769
141 98 39 44 39000 43052
141 92 45 49 51452 48896
141 83 60 62 94024 61052
141 79 53 55 65763 54386
141 145 42 46 42000 45594
141 66 70 74 93331 73069
141 52 41 46 41000 45212
141 101 48 45 84940 44968
141 115 60 61 79472 60991
141 141 42 43 53492 42156
141 150 35 39 35000 38281
141 147 48 49 67377 48770
141 110 32 36 32000 35800
141 69 62 63 98300 62645
141 70 38 43 38000 42756
141 126 60 60 85183 59558
141 136 48 54 48000 53984
141 116 48 52 78276 51155
141 51 1 1 1000 1000
141 40 1 1 1000 1000
141 104 1 1 1000 1000
141 57 1 1 1000 1000
161 116 48 51 54943 50333
161 136 48 44 78289 43713
161 70 38 38 42563 37543
161 69 62 64 80015 63828
161 110 32 32 40133 31186
161 147 48 47 82134 46435
161 150 35 34 47735 33726
161 141 42 42 59484 41400
161 115 60 59 90861 58861
161 52 41 40 59567 39143
161 66 70 69 105173 68815
161 145 42 38 69616 37915
161 79 53 54 63560 53220
161 83 60 62 83788 61023
161 92 45 46 47601 45385
161 98 39 38 53197 37580
161 149 52 54 65418 53862
161 47 41 37 71632 36900
161 118 44 44 51655 43563
161 75 51 52 62405 51312
161 100 46 44 67328 43867
161 41 60 56 110313 55308
161 38 42 42 47719 41428
161 84 40 36 74496 36000
161 63 51 53 58441 52495
161 119 57 55 78848 54815
161 111 35 35 36522 34847
161 93 42 42 49213 41715
161 144 40 40 43928 39836
161 31 47 48 60751 47610
161 130 47 47 55282 46171
161 56 48 48 57252 47918
