IT_NO ID NO_EMPLOYEES EMPLOYEES_NEEDED INVENTORY PRODUCTION_PLAN
141 16 2 24 4 17
141 8 4 18 6 13
141 21 14 12 5 9
141 9 8 17 7 12
141 10 5 27 6 19
141 23 4 25 3 18
141 20 4 21 7 15
141 6 4 10 7 7
141 7 10 27 8 19
141 14 2 10 5 7
161 21 12 21 6 15
161 15 4 25 8 18
161 17 1 24 5 17
161 3 2 21 6 15
161 12 1 15 4 11
161 28 7 24 8 17
161 13 7 24 9 17
161 22 1 24 5 17
161 18 2 25 7 18
161 1 7 24 10 17
161 2 2 10 6 7
161 4 5 20 8 14
161 11 14 24 7 17
161 5 7 15 8 11
161 19 1 22 0 16
161 29 1 8 0 6
161 24 2 21 6 15
161 26 4 25 7 18
161 30 7 20 7 14
161 27 10 20 5 14
161 25 1 25 1 18
161 16 2 28 4 20
161 8 4 17 7 12
161 9 8 27 8 19
161 10 5 17 7 12
161 23 4 28 3 20
161 20 4 20 8 14
161 6 4 21 7 15
161 7 10 22 9 16
161 14 2 27 5 19
181 14 2 10 6 7
181 7 10 12 10 9
181 6 4 12 7 9
181 20 4 18 8 13
181 10 5 27 7 19
181 9 8 22 8 16
181 8 4 17 7 12
181 27 10 10 6 7
181 30 7 15 8 11
181 26 4 27 7 19
181 24 2 12 7 9
181 29 1 25 0 18
181 19 1 27 0 19
181 5 7 12 8 9
181 11 14 14 8 10
181 4 5 27 8 19
181 2 2 11 6 8
181 1 7 11 10 8
181 18 2 15 7 11
181 22 1 24 5 17
181 13 7 10 10 7
181 28 7 15 8 11
181 12 1 25 4 18
181 3 2 14 6 10
181 17 1 25 5 18
181 15 4 14 8 10
181 21 12 28 7 20
181 25 1 24 1 17
181 16 2 22 4 16
181 23 4 17 4 12
201 11 14 15 9 11
201 27 10 14 6 10
201 14 2 22 6 16
201 7 10 20 11 14
201 6 4 18 8 13
201 20 4 15 8 11
201 10 5 14 7 10
201 9 8 14 9 10
201 8 4 24 7 17
201 30 7 20 8 14
201 26 4 18 7 13
201 24 2 17 7 12
201 29 1 7 0 5
201 19 1 22 0 16
201 5 7 22 8 16
201 4 5 22 9 16
201 2 2 27 7 19
201 1 7 14 11 10
201 18 2 25 7 18
201 22 1 24 5 17
201 13 7 27 10 19
201 28 7 12 9 9
201 12 1 8 4 6
201 3 2 28 7 20
201 17 1 14 5 10
201 15 4 7 8 5
201 21 12 25 8 18
201 25 1 28 1 20
201 16 2 15 4 11
201 23 4 20 4 14
221 11 14 12 10 9
221 27 10 22 7 16
221 14 2 27 6 19
221 7 10 12 11 9
221 6 4 24 8 17
221 20 4 18 8 13
221 10 5 14 7 10
221 9 8 22 9 16
221 8 4 15 7 11
221 30 7 8 9 6
221 26 4 21 7 15
221 24 2 14 7 10
221 29 1 22 0 16
221 19 1 24 0 17
221 5 7 25 9 18
221 4 5 22 9 16
221 2 2 18 7 13
221 1 7 15 11 11
221 18 2 21 8 15
221 22 1 24 5 17
221 13 7 18 11 13
221 28 7 8 9 6
221 12 1 14 4 10
221 3 2 17 7 12
221 17 1 25 5 18
221 15 4 28 9 20
221 21 12 28 9 20
221 25 1 15 1 11
221 16 2 20 5 14
221 23 4 28 4 20
241 23 4 20 4 14
241 21 12 14 10 10
241 15 4 17 9 12
241 17 1 28 5 20
241 3 2 17 7 12
241 12 1 17 4 12
241 28 7 25 9 18
241 13 7 11 11 8
241 22 1 28 5 20
241 18 2 10 8 7
241 1 7 25 12 18
241 2 2 28 7 20
241 4 5 17 10 12
241 5 7 14 9 10
241 19 1 28 0 20
241 24 2 17 7 12
241 26 4 12 8 9
241 30 7 24 9 17
241 8 4 11 8 8
241 9 8 21 10 15
241 10 5 20 8 14
241 20 4 20 8 14
241 6 4 15 8 11
241 7 10 14 12 10
241 14 2 27 6 19
241 27 10 11 8 8
241 11 12 10 11 7
241 25 1 22 1 16
241 16 2 15 5 11
241 29 1 15 0 11
261 11 10 25 12 18
261 23 4 8 5 6
261 21 12 20 10 14
261 15 4 21 9 15
261 17 1 17 5 12
261 3 2 24 7 17
261 12 1 11 4 8
261 28 7 11 10 8
261 13 7 25 11 18
261 22 1 27 5 19
261 18 2 17 8 12
261 1 7 20 12 14
261 2 2 24 7 17
261 4 5 25 10 18
261 5 7 20 9 14
261 19 1 28 0 20
261 24 2 21 7 15
261 26 4 27 8 19
261 30 7 20 9 14
261 8 4 24 8 17
261 9 8 24 10 17
261 10 5 27 8 19
261 20 4 15 9 11
261 6 4 15 8 11
261 7 10 15 13 11
261 14 2 8 6 6
261 27 10 27 8 19
261 25 1 25 1 18
261 16 2 8 5 6
261 29 1 24 0 17
281 11 10 21 13 15
281 23 4 17 5 12
281 21 12 10 11 7
281 15 4 7 10 5
281 17 1 17 5 12
281 3 2 22 7 16
281 12 1 27 4 19
281 28 7 14 10 10
281 13 7 20 11 14
281 22 1 17 5 12
281 18 2 15 8 11
281 1 7 10 13 7
281 2 2 10 7 7
281 4 5 7 11 5
281 5 7 24 10 17
281 19 1 21 0 15
281 24 2 7 8 5
281 26 4 15 9 11
281 30 7 11 10 8
281 8 4 24 8 17
281 9 8 22 11 16
281 10 5 8 9 6
281 20 4 20 9 14
281 6 4 18 9 13
281 7 10 28 13 20
281 14 2 11 6 8
281 27 10 24 8 17
281 25 1 21 1 15
281 16 2 5 5 4
281 29 1 17 0 12
301 27 10 22 9 16
301 14 2 11 7 8
301 7 10 11 14 8
301 6 4 18 9 13
301 20 4 4 9 3
301 10 5 12 9 9
301 9 8 15 11 11
301 8 4 18 9 13
301 30 7 18 10 13
301 26 4 11 9 8
301 24 2 27 8 19
301 5 7 10 10 7
301 4 5 24 11 17
301 2 2 28 8 20
301 1 7 11 13 8
301 18 2 20 8 14
301 22 1 21 5 15
301 13 7 24 12 17
301 28 7 24 11 17
301 12 1 22 4 16
301 3 2 17 8 12
301 17 1 20 5 14
301 15 4 11 10 8
301 23 4 8 5 6
301 11 10 24 14 17
301 21 10 24 11 17
301 25 1 20 1 14
301 16 2 28 5 20
301 29 1 8 0 6
301 19 1 25 0 18
321 20 4 11 9 8
321 27 10 14 9 10
321 14 2 12 7 9
321 7 10 27 14 19
321 6 4 18 9 13
321 10 5 24 9 17
321 9 8 8 12 6
321 8 4 15 9 11
321 30 7 7 11 5
321 26 4 27 9 19
321 24 2 24 8 17
321 5 7 12 10 9
321 4 5 24 11 17
321 2 2 7 8 5
321 1 7 14 14 10
321 18 2 14 9 10
321 22 1 27 5 19
321 13 7 8 12 6
321 28 7 27 11 19
321 12 1 22 4 16
321 3 2 21 8 15
321 17 1 24 5 17
321 15 4 20 10 14
321 23 4 25 6 18
321 11 10 12 14 9
321 21 10 11 12 8
321 25 1 18 1 13
321 16 2 17 6 12
321 29 1 10 0 7
321 19 1 20 0 14
341 30 7 7 11 5
341 9 8 21 12 15
341 20 4 7 10 5
341 27 10 15 9 11
341 14 2 17 7 12
341 7 10 12 14 9
341 6 4 18 9 13
341 10 5 18 10 13
341 8 4 25 9 18
341 26 4 11 9 8
341 24 2 12 8 9
341 5 7 18 11 13
341 4 5 5 12 4
341 2 2 18 8 13
341 1 7 7 14 5
341 18 2 7 9 5
341 22 1 14 5 10
341 13 7 25 13 18
341 28 7 10 11 7
341 12 1 12 4 9
341 3 2 17 8 12
341 17 1 14 5 10
341 15 4 21 10 15
341 23 4 15 6 11
341 11 10 10 14 7
341 21 10 21 13 15
341 25 1 20 1 14
341 16 2 24 6 17
341 29 1 24 0 17
341 19 1 20 0 14
361 21 10 8 14 6
361 23 4 27 6 19
361 15 4 25 10 18
361 17 1 20 5 14
361 3 2 27 8 19
361 12 1 24 4 17
361 28 7 18 12 13
361 13 7 12 13 9
361 22 1 18 5 13
361 18 2 18 9 13
361 2 2 22 8 16
361 5 7 17 11 12
361 24 2 28 8 20
361 26 4 22 9 16
361 8 4 17 9 12
361 10 5 15 10 11
361 6 4 20 10 14
361 7 10 25 14 18
361 14 2 12 7 9
361 27 10 10 10 7
361 20 4 20 10 14
361 9 8 5 13 4
361 30 7 7 11 5
361 4 5 18 12 13
361 1 7 24 14 17
361 11 10 18 14 13
361 25 1 22 1 16
361 16 2 27 6 19
361 19 1 20 0 14
361 29 1 22 0 16
381 9 5 7 13 5
381 21 8 10 14 7
381 30 7 10 12 7
381 27 10 15 11 11
381 23 4 18 6 13
381 15 4 7 11 5
381 17 1 18 5 13
381 3 2 28 8 20
381 12 1 10 4 7
381 28 7 5 12 4
381 13 7 18 14 13
381 22 1 25 5 18
381 18 2 25 9 18
381 2 2 27 8 19
381 5 7 21 12 15
381 24 2 5 8 4
381 26 4 8 10 6
381 8 4 24 10 17
381 10 5 18 10 13
381 6 4 8 10 6
381 7 10 27 15 19
381 14 2 7 7 5
381 20 4 18 10 13
381 4 5 8 12 6
381 1 7 28 14 20
381 11 10 25 15 18
381 25 1 25 1 18
381 16 2 15 6 11
381 19 1 24 0 17
381 29 1 18 0 13
401 28 5 18 12 13
401 9 5 15 13 11
401 21 8 12 15 9
401 30 7 18 12 13
401 27 10 24 12 17
401 23 4 20 6 14
401 15 4 20 11 14
401 17 1 14 5 10
401 3 2 27 8 19
401 12 1 5 4 4
401 13 7 11 14 8
401 22 1 25 5 18
401 18 2 24 9 17
401 2 2 20 8 14
401 5 7 11 12 8
401 24 2 12 8 9
401 26 4 24 10 17
401 8 4 20 10 14
401 10 5 12 10 9
401 6 4 22 10 16
401 7 10 25 16 18
401 14 2 20 7 14
401 20 4 10 10 7
401 4 5 20 13 14
401 1 7 12 15 9
401 11 10 15 16 11
401 25 1 21 1 15
401 16 2 25 6 18
401 19 1 27 0 19
401 29 1 28 0 20
421 19 1 28 0 20
421 11 10 14 17 10
421 1 7 10 15 7
421 4 5 21 13 15
421 20 4 25 10 18
421 7 10 28 17 20
421 6 4 27 10 19
421 10 5 22 11 16
421 8 4 20 10 14
421 26 4 28 10 20
421 24 2 21 9 15
421 5 7 25 12 18
421 2 2 11 8 8
421 18 2 11 9 8
421 22 1 12 5 9
421 13 7 22 14 16
421 12 1 18 4 13
421 3 2 28 9 20
421 17 1 22 5 16
421 15 4 27 11 19
421 23 4 24 7 17
421 27 10 15 13 11
421 30 7 17 12 12
421 21 8 18 16 13
421 9 5 22 14 16
421 28 5 4 13 3
421 25 1 27 1 19
421 16 2 10 6 7
421 29 1 25 0 18
421 14 2 10 7 7
441 28 4 12 13 9
441 19 1 18 0 13
441 11 10 12 18 9
441 1 7 28 16 20
441 4 5 11 13 8
441 20 4 8 10 6
441 7 10 22 18 16
441 6 4 28 10 20
441 10 5 8 11 6
441 8 4 28 10 20
441 26 4 12 11 9
441 24 2 12 9 9
441 5 7 12 12 9
441 2 2 12 8 9
441 18 2 10 9 7
441 22 1 17 5 12
441 13 7 5 15 4
441 12 1 27 4 19
441 3 2 18 9 13
441 17 1 27 5 19
441 15 4 14 11 10
441 23 4 15 7 11
441 27 10 27 13 19
441 30 7 5 13 4
441 21 8 10 16 7
441 9 5 17 14 12
441 25 1 24 1 17
441 16 2 17 6 12
441 29 1 18 0 13
441 14 2 17 7 12
461 30 5 7 13 5
461 13 5 10 15 7
461 28 4 21 13 15
461 19 1 24 0 17
461 11 10 12 18 9
461 1 7 24 16 17
461 4 5 8 14 6
461 20 4 21 11 15
461 7 10 11 18 8
461 6 4 20 11 14
461 10 5 20 11 14
461 8 4 21 11 15
461 26 4 11 11 8
461 24 2 15 9 11
461 5 7 20 13 14
461 2 2 10 9 7
461 18 2 27 10 19
461 22 1 10 5 7
461 12 1 17 4 12
461 3 2 25 9 18
461 17 1 22 5 16
461 15 4 7 12 5
461 23 4 7 7 5
461 27 10 24 14 17
461 21 8 24 17 17
461 9 5 11 14 8
461 25 1 25 1 18
461 16 2 8 7 6
461 29 1 25 0 18
461 14 2 7 8 5
481 9 5 24 15 17
481 21 8 15 18 11
481 27 10 11 15 8
481 23 4 7 7 5
481 15 4 15 12 11
481 17 1 27 5 19
481 3 2 25 9 18
481 12 1 12 4 9
481 22 1 17 5 12
481 18 2 20 10 14
481 2 2 21 9 15
481 5 7 24 13 17
481 24 2 21 9 15
481 26 4 18 11 13
481 8 4 15 11 11
481 10 5 28 12 20
481 6 4 18 11 13
481 7 10 27 19 19
481 20 4 25 11 18
481 4 5 24 14 17
481 1 7 7 16 5
481 11 10 11 18 8
481 28 4 20 13 14
481 13 5 21 15 15
481 30 5 7 13 5
481 25 1 15 1 11
481 14 2 10 8 7
481 29 1 28 0 20
481 16 2 21 7 15
481 19 1 24 0 17
501 1 7 12 17 9
501 9 5 25 15 18
501 21 8 17 18 12
501 27 10 11 15 8
501 23 4 4 8 3
501 15 4 22 12 16
501 17 1 15 5 11
501 3 2 18 9 13
501 12 1 14 4 10
501 22 1 17 5 12
501 18 2 8 10 6
501 2 2 4 9 3
501 5 7 24 13 17
501 24 2 27 9 19
501 26 4 17 11 12
501 8 4 28 11 20
501 10 5 15 12 11
501 6 4 14 11 10
501 7 10 27 20 19
501 20 4 18 11 13
501 4 5 15 14 11
501 11 10 11 19 8
501 28 4 22 14 16
501 13 5 25 15 18
501 30 5 27 14 19
501 25 1 20 1 14
501 14 2 12 8 9
501 29 1 24 0 17
501 16 2 21 7 15
501 19 1 25 0 18
521 23 4 22 8 16
521 1 7 12 17 9
521 9 5 21 16 15
521 21 8 8 18 6
521 27 10 12 15 9
521 15 4 10 12 7
521 17 1 14 5 10
521 3 2 25 9 18
521 12 1 18 4 13
521 22 1 25 5 18
521 18 2 18 10 13
521 2 2 15 9 11
521 5 7 25 14 18
521 24 2 22 9 16
521 26 4 14 11 10
521 8 4 20 11 14
521 10 5 20 12 14
521 6 4 25 11 18
521 7 10 24 20 17
521 20 4 24 11 17
521 4 5 4 14 3
521 11 10 15 20 11
521 28 4 8 14 6
521 13 5 28 16 20
521 30 5 4 14 3
521 25 1 17 1 12
521 14 2 28 8 20
521 29 1 17 0 12
521 16 2 24 7 17
521 19 1 18 0 13
541 13 5 17 16 12
541 28 4 8 15 6
541 11 10 21 21 15
541 20 4 4 11 3
541 7 10 28 21 20
541 6 4 18 11 13
541 10 5 25 13 18
541 8 4 4 12 3
541 26 4 27 11 19
541 24 2 21 9 15
541 5 7 7 14 5
541 2 2 21 9 15
541 18 2 4 10 3
541 12 1 11 4 8
541 3 2 15 9 11
541 17 1 20 5 14
541 15 4 21 12 15
541 27 10 21 16 15
541 9 5 25 16 18
541 1 7 15 18 11
541 23 4 21 8 15
541 21 8 21 18 15
541 30 4 14 14 10
541 25 1 21 1 15
541 29 1 25 0 18
541 16 2 25 7 18
541 19 1 18 0 13
541 14 2 20 8 14
541 22 1 11 5 8
541 4 4 10 14 7
561 5 7 7 14 5
561 8 4 27 12 19
561 20 4 17 11 12
561 13 5 28 16 20
561 28 4 4 15 3
561 11 10 28 21 20
561 7 10 10 21 7
561 6 4 12 12 9
561 10 5 14 13 10
561 26 4 5 12 4
561 24 2 8 9 6
561 2 2 11 9 8
561 18 2 4 10 3
561 12 1 8 4 6
561 3 2 22 9 16
561 17 1 12 5 9
561 15 4 11 12 8
561 27 10 21 16 15
561 9 5 12 16 9
561 1 7 7 18 5
561 23 4 15 8 11
561 21 8 7 19 5
561 30 4 24 15 17
561 25 1 14 1 10
561 29 1 24 0 17
561 16 2 27 7 19
561 19 1 25 0 18
561 14 2 28 8 20
561 22 1 10 5 7
561 4 4 28 15 20
581 21 7 14 19 10
581 1 7 10 18 7
581 7 10 10 21 7
581 28 4 11 15 8
581 5 7 15 15 11
581 8 4 22 12 16
581 20 4 1 12 1
581 13 5 21 17 15
581 11 10 15 21 11
581 6 4 4 12 3
581 10 5 27 13 19
581 26 4 20 12 14
581 24 2 7 10 5
581 2 2 25 9 18
581 18 2 11 10 8
581 12 1 25 4 18
581 3 2 18 10 13
581 17 1 22 5 16
581 15 4 20 13 14
581 27 10 12 16 9
581 9 5 15 16 11
581 23 4 21 8 15
581 30 4 25 15 18
581 25 1 20 1 14
581 29 1 17 0 12
581 16 2 2 7 2
581 19 1 18 0 13
581 14 2 28 8 20
581 22 1 12 5 9
581 4 4 8 15 6
601 19 1 21 0 15
601 30 4 5 15 4
601 23 4 10 8 7
601 9 5 25 16 18
601 27 10 11 17 8
601 15 4 17 13 12
601 17 1 20 5 14
601 3 2 10 10 7
601 18 2 12 10 9
601 24 2 11 10 8
601 10 5 4 13 3
601 11 10 24 21 17
601 8 4 10 12 7
601 5 7 22 15 16
601 28 4 21 15 15
601 1 7 20 18 14
601 21 7 15 19 11
601 7 10 24 21 17
601 6 4 10 12 7
601 16 2 5 7 4
601 20 1 8 12 6
601 25 1 25 1 18
601 14 2 21 8 15
601 22 1 28 5 20
601 4 4 24 15 17
601 29 1 20 0 14
601 12 1 24 4 17
601 2 2 22 9 16
601 26 4 28 12 20
601 13 5 24 17 17
621 10 4 12 13 9
621 19 1 22 0 16
621 30 4 22 16 16
621 23 4 28 9 20
621 9 5 14 17 10
621 27 10 17 18 12
621 15 4 14 13 10
621 17 1 27 5 19
621 3 2 12 10 9
621 18 2 2 11 2
621 24 2 21 10 15
621 11 10 14 22 10
621 8 4 27 12 19
621 5 7 21 16 15
621 28 4 21 15 15
621 1 7 7 18 5
621 21 7 4 20 3
621 7 10 21 22 15
621 6 4 7 12 5
621 16 2 17 7 12
621 20 1 10 12 7
621 25 1 24 1 17
621 14 2 12 8 9
621 22 1 11 5 8
621 4 4 11 15 8
621 29 1 25 0 18
621 12 1 24 4 17
621 2 2 12 9 9
621 26 4 27 12 19
621 13 5 5 18 4
641 21 4 12 20 9
641 13 5 25 18 18
641 1 7 20 19 14
641 18 2 25 11 18
641 10 4 28 14 20
641 19 1 21 0 15
641 30 4 7 16 5
641 23 4 25 9 18
641 9 5 4 17 3
641 27 10 25 19 18
641 15 4 28 13 20
641 17 1 21 5 15
641 3 2 10 10 7
641 24 2 5 10 4
641 11 10 24 23 17
641 8 4 12 13 9
641 5 7 11 16 8
641 28 4 17 15 12
641 7 10 25 23 18
641 6 4 11 12 8
641 16 2 5 8 4
641 20 1 4 12 3
641 25 1 22 1 16
641 14 2 28 9 20
641 22 1 14 5 10
641 4 4 2 16 2
641 29 1 20 0 14
641 12 1 25 4 18
641 2 2 24 9 17
641 26 4 18 13 13
661 20 1 10 12 7
661 6 4 11 13 8
661 7 10 28 24 20
661 28 4 7 15 5
661 5 7 25 16 18
661 3 2 24 10 17
661 17 1 24 5 17
661 15 4 17 13 12
661 27 10 27 20 19
661 23 4 8 9 6
661 30 4 2 16 2
661 10 4 5 14 4
661 18 2 24 11 17
661 1 7 7 19 5
661 21 4 21 21 15
661 9 4 18 17 13
661 13 5 27 18 19
661 25 1 25 1 18
661 29 1 12 0 9
661 12 1 5 4 4
661 2 2 11 10 8
661 26 4 27 13 19
661 22 1 11 5 8
661 14 2 15 9 11
661 16 2 10 8 7
661 8 4 17 13 12
661 11 10 28 24 20
661 24 2 28 10 20
661 19 1 28 0 20
661 4 2 8 16 6
681 30 2 10 16 7
681 1 7 25 20 18
681 20 1 17 12 12
681 6 4 25 13 18
681 7 10 8 25 6
681 28 4 8 15 6
681 5 7 25 16 18
681 3 2 20 10 14
681 17 1 12 5 9
681 15 4 28 13 20
681 27 10 12 20 9
681 23 4 20 9 14
681 10 4 18 14 13
681 18 2 22 11 16
681 21 4 5 21 4
681 9 4 17 17 12
681 13 5 10 18 7
681 25 1 20 1 14
681 29 1 20 0 14
681 12 1 22 4 16
681 2 2 22 10 16
681 26 4 28 13 20
681 22 1 28 5 20
681 14 2 2 9 2
681 16 2 20 8 14
681 8 4 7 13 5
681 11 10 21 25 15
681 24 2 8 10 6
681 19 1 18 0 13
681 4 2 14 16 10
701 7 8 27 25 19
701 14 2 15 9 11
701 30 2 4 16 3
701 1 7 22 20 16
701 20 1 17 12 12
701 6 4 15 13 11
701 28 4 25 15 18
701 5 7 20 17 14
701 3 2 25 10 18
701 17 1 12 5 9
701 15 4 11 14 8
701 27 10 15 21 11
701 23 4 8 9 6
701 10 4 11 15 8
701 18 2 10 11 7
701 21 4 11 22 8
701 9 4 14 17 10
701 13 5 8 18 6
701 25 1 15 1 11
701 29 1 14 0 10
701 12 1 27 4 19
701 2 2 24 10 17
701 26 4 7 13 5
701 22 1 24 5 17
701 16 2 10 8 7
701 8 4 15 13 11
701 11 10 20 25 14
701 24 2 12 10 9
701 19 1 27 0 19
701 4 2 28 16 20
721 26 4 15 13 11
721 12 1 17 4 12
721 9 4 21 18 15
721 21 4 11 22 8
721 18 2 25 11 18
721 10 4 11 15 8
721 23 4 14 10 10
721 27 10 15 22 11
721 3 2 18 10 13
721 28 4 10 16 7
721 6 4 24 13 17
721 20 1 10 12 7
721 1 7 12 20 9
721 30 2 5 16 4
721 7 8 11 26 8
721 14 2 21 9 15
721 25 1 28 1 20
721 22 1 11 5 8
721 16 2 1 8 1
721 8 4 21 13 15
721 11 10 24 25 17
721 24 2 22 10 16
721 19 1 22 0 16
721 4 2 20 16 14
721 2 2 14 10 10
721 29 1 25 0 18
721 13 5 28 18 20
721 15 4 14 14 10
721 17 1 27 5 19
721 5 7 15 17 11
741 16 1 2 8 2
741 26 4 14 13 10
741 12 1 28 4 20
741 9 4 8 18 6
741 21 4 7 22 5
741 18 2 28 11 20
741 10 4 11 15 8
741 23 4 27 10 19
741 27 10 12 22 9
741 3 2 28 10 20
741 28 4 17 16 12
741 6 4 4 13 3
741 20 1 5 12 4
741 1 7 14 21 10
741 30 2 12 16 9
741 7 8 14 27 10
741 14 2 20 9 14
741 25 1 14 1 10
741 22 1 18 5 13
741 8 4 10 14 7
741 11 10 11 26 8
741 24 2 2 10 2
741 19 1 28 0 20
741 4 2 7 17 5
741 2 2 12 10 9
741 29 1 22 0 16
741 13 5 22 18 16
741 15 4 5 14 4
741 17 1 15 5 11
741 5 7 20 17 14
761 24 2 15 11 11
761 6 4 24 13 17
761 16 1 25 8 18
761 26 4 21 13 15
761 12 1 22 4 16
761 9 4 8 19 6
761 21 4 28 23 20
761 18 2 8 11 6
761 10 4 14 15 10
761 23 4 21 10 15
761 27 10 10 22 7
761 3 2 21 11 15
761 28 4 12 16 9
761 20 1 10 12 7
761 1 7 8 21 6
761 30 2 7 16 5
761 7 8 21 27 15
761 14 2 27 9 19
