IT_NO ID ISINSOLVENT ISILLIQUID TOTAL_ASSETS LIQUIDITY INVENTORY UNIT_HOUSE_PRICE CAPITAL_GOODS_PRICE CAPITAL_GOODS PHYSICAL_CAPITAL_CONSTRUCTION DEBT
181 20 0 0 1516.048834 -122.518750 8 99.960948 0.560000 1498 1498 0.000000
181 6 0 0 1416.087886 -122.518750 7 99.960948 0.560000 1498 1498 0.000000
181 7 0 0 1436.009782 -302.518750 9 99.960948 0.560000 1498 1498 0.000000
181 14 0 0 1308.684740 -30.000000 5 99.960948 0.560000 1498 1498 0.000000
241 29 0 0 838.880000 0.000000 0 99.960948 0.560000 1498 1498 0.000000
241 16 0 0 1418.581438 79.896698 5 99.960948 0.560000 1498 1498 671.666667
241 25 0 0 1133.728212 194.887264 1 99.960948 0.560000 1498 1498 671.666667
241 11 0 0 1038.489480 -800.000000 10 99.960948 0.560000 1498 1498 0.000000
241 27 0 0 1143.550268 -395.056368 7 99.960948 0.560000 1498 1498 0.000000
241 14 0 0 1378.645688 -60.000000 6 99.960948 0.560000 1498 1498 0.000000
241 7 0 0 1485.931678 -452.518750 11 99.960948 0.560000 1498 1498 0.000000
241 6 0 0 1456.048834 -182.518750 8 99.960948 0.560000 1498 1498 0.000000
241 20 0 0 1456.048834 -182.518750 8 99.960948 0.560000 1498 1498 0.000000
241 10 0 0 1378.569136 -160.037500 7 99.960948 0.560000 1498 1498 0.000000
241 9 0 0 1428.491032 -310.037500 9 99.960948 0.560000 1498 1498 0.000000
241 8 0 0 1413.569136 -125.037500 7 99.960948 0.560000 1498 1498 0.000000
241 30 0 0 1421.009782 -317.518750 9 99.960948 0.560000 1498 1498 0.000000
241 26 0 0 1356.087886 -182.518750 7 99.960948 0.560000 1498 1498 0.000000
241 24 0 0 1446.087886 -92.518750 7 99.960948 0.560000 1498 1498 0.000000
241 19 0 0 793.250830 -45.629170 0 99.960948 0.560000 1498 1498 0.000000
241 5 0 0 1158.528532 -580.000000 9 99.960948 0.560000 1498 1498 0.000000
241 4 0 0 1348.528532 -390.000000 9 99.960948 0.560000 1498 1498 0.000000
241 2 0 0 1308.606636 -230.000000 7 99.960948 0.560000 1498 1498 0.000000
241 1 0 0 1233.450428 -705.000000 11 99.960948 0.560000 1498 1498 0.000000
241 18 0 0 1188.567584 -450.000000 8 99.960948 0.560000 1498 1498 0.000000
241 22 0 0 968.684740 -370.000000 5 99.960948 0.560000 1498 1498 0.000000
241 13 0 0 1308.450428 -630.000000 11 99.960948 0.560000 1498 1498 0.000000
241 28 0 0 1098.528532 -640.000000 9 99.960948 0.560000 1498 1498 0.000000
241 12 0 0 938.723792 -300.000000 4 99.960948 0.560000 1498 1498 0.000000
241 3 0 0 1163.606636 -375.000000 7 99.960948 0.560000 1498 1498 0.000000
241 17 0 0 1003.684740 -335.000000 5 99.960948 0.560000 1498 1498 0.000000
241 15 0 0 1293.528532 -445.000000 9 99.960948 0.560000 1498 1498 0.000000
241 21 0 0 1385.934546 -352.593986 9 99.960948 0.560000 1498 1498 0.000000
241 23 0 0 1141.148674 -97.575118 4 99.960948 0.560000 1498 1498 0.000000
301 19 0 0 838.880000 0.000000 0 99.960948 0.560000 1498 1498 0.000000
301 29 0 0 823.880000 -15.000000 0 99.960948 0.560000 1498 1498 0.000000
301 16 0 0 1386.062688 47.377948 5 99.960948 0.560000 1498 1498 671.666667
301 25 0 0 1116.209462 177.368514 1 99.960948 0.560000 1498 1498 671.666667
301 21 0 0 1415.856442 -522.593986 11 99.960948 0.560000 1498 1498 0.000000
301 11 0 0 1188.372324 -950.000000 13 99.960948 0.560000 1498 1498 0.000000
301 23 0 0 1181.109622 -157.575118 5 99.960948 0.560000 1498 1498 0.000000
301 15 0 0 1333.489480 -505.000000 10 99.960948 0.560000 1498 1498 0.000000
301 17 0 0 988.684740 -350.000000 5 99.960948 0.560000 1498 1498 0.000000
301 3 0 0 1133.606636 -405.000000 7 99.960948 0.560000 1498 1498 0.000000
301 12 0 0 923.723792 -315.000000 4 99.960948 0.560000 1498 1498 0.000000
301 28 0 0 1093.489480 -745.000000 10 99.960948 0.560000 1498 1498 0.000000
301 13 0 0 1203.450428 -735.000000 11 99.960948 0.560000 1498 1498 0.000000
301 22 0 0 953.684740 -385.000000 5 99.960948 0.560000 1498 1498 0.000000
301 18 0 0 1158.567584 -480.000000 8 99.960948 0.560000 1498 1498 0.000000
301 1 0 0 1328.372324 -810.000000 13 99.960948 0.560000 1498 1498 0.000000
301 2 0 0 1278.606636 -260.000000 7 99.960948 0.560000 1498 1498 0.000000
301 4 0 0 1473.450428 -465.000000 11 99.960948 0.560000 1498 1498 0.000000
301 5 0 0 1153.489480 -685.000000 10 99.960948 0.560000 1498 1498 0.000000
301 24 0 0 1516.048834 -122.518750 8 99.960948 0.560000 1498 1498 0.000000
301 26 0 0 1496.009782 -242.518750 9 99.960948 0.560000 1498 1498 0.000000
301 30 0 0 1415.970730 -422.518750 10 99.960948 0.560000 1498 1498 0.000000
301 8 0 0 1453.530084 -185.037500 8 99.960948 0.560000 1498 1498 0.000000
301 9 0 0 1508.412928 -430.037500 11 99.960948 0.560000 1498 1498 0.000000
301 10 0 0 1503.491032 -235.037500 9 99.960948 0.560000 1498 1498 0.000000
301 20 0 0 1496.009782 -242.518750 9 99.960948 0.560000 1498 1498 0.000000
301 6 0 0 1496.009782 -242.518750 9 99.960948 0.560000 1498 1498 0.000000
301 7 0 0 1535.853574 -602.518750 13 99.960948 0.560000 1498 1498 0.000000
301 14 0 0 1348.645688 -90.000000 6 99.960948 0.560000 1498 1498 0.000000
301 27 0 0 1093.511216 -545.056368 8 99.960948 0.560000 1498 1498 0.000000
361 29 0 0 838.880000 0.000000 0 99.960948 0.560000 1498 1498 0.000000
361 19 0 0 823.880000 -15.000000 0 99.960948 0.560000 1498 1498 0.000000
361 16 0 0 1453.504886 14.859198 6 99.960948 0.560000 1498 1498 671.666667
361 25 0 0 1098.690712 159.849764 1 99.960948 0.560000 1498 1498 671.666667
361 11 0 0 1138.333272 -1100.000000 14 99.960948 0.560000 1498 1498 0.000000
361 1 0 0 1323.333272 -915.000000 14 99.960948 0.560000 1498 1498 0.000000
361 4 0 0 1498.411376 -540.000000 12 99.960948 0.560000 1498 1498 0.000000
361 30 0 0 1410.931678 -527.518750 11 99.960948 0.560000 1498 1498 0.000000
361 9 0 0 1488.373876 -550.037500 12 99.960948 0.560000 1498 1498 0.000000
361 20 0 0 1535.970730 -302.518750 10 99.960948 0.560000 1498 1498 0.000000
361 27 0 0 1043.472164 -695.056368 9 99.960948 0.560000 1498 1498 0.000000
361 14 0 0 1418.606636 -120.000000 7 99.960948 0.560000 1498 1498 0.000000
361 7 0 0 1485.814522 -752.518750 14 99.960948 0.560000 1498 1498 0.000000
361 6 0 0 1436.009782 -302.518750 9 99.960948 0.560000 1498 1498 0.000000
361 10 0 0 1528.451980 -310.037500 10 99.960948 0.560000 1498 1498 0.000000
361 8 0 0 1493.491032 -245.037500 9 99.960948 0.560000 1498 1498 0.000000
361 26 0 0 1436.009782 -302.518750 9 99.960948 0.560000 1498 1498 0.000000
361 24 0 0 1486.048834 -152.518750 8 99.960948 0.560000 1498 1498 0.000000
361 5 0 0 1148.450428 -790.000000 11 99.960948 0.560000 1498 1498 0.000000
361 2 0 0 1348.567584 -290.000000 8 99.960948 0.560000 1498 1498 0.000000
361 18 0 0 1228.528532 -510.000000 9 99.960948 0.560000 1498 1498 0.000000
361 22 0 0 938.684740 -400.000000 5 99.960948 0.560000 1498 1498 0.000000
361 13 0 0 1298.372324 -840.000000 13 99.960948 0.560000 1498 1498 0.000000
361 28 0 0 1088.450428 -850.000000 11 99.960948 0.560000 1498 1498 0.000000
361 12 0 0 908.723792 -330.000000 4 99.960948 0.560000 1498 1498 0.000000
361 3 0 0 1203.567584 -435.000000 8 99.960948 0.560000 1498 1498 0.000000
361 17 0 0 973.684740 -365.000000 5 99.960948 0.560000 1498 1498 0.000000
361 15 0 0 1273.489480 -565.000000 10 99.960948 0.560000 1498 1498 0.000000
361 23 0 0 1221.070570 -217.575118 6 99.960948 0.560000 1498 1498 0.000000
361 21 0 0 1465.778338 -672.593986 13 99.960948 0.560000 1498 1498 0.000000
421 14 0 0 1538.606636 0.000000 7 99.960948 0.560000 1498 1498 0.000000
421 29 0 0 823.880000 -15.000000 0 99.960948 0.560000 1498 1498 0.000000
421 16 0 0 1413.429886 -25.215802 6 99.960948 0.560000 1498 1498 671.666667
421 25 0 0 1073.615712 134.774764 1 99.960948 0.560000 1498 1498 671.666667
421 28 0 0 1103.411376 -935.000000 12 99.960948 0.560000 1498 1498 0.000000
421 9 0 0 1513.334824 -625.037500 13 99.960948 0.560000 1498 1498 0.000000
421 21 0 0 1545.700234 -792.593986 15 99.960948 0.560000 1498 1498 0.000000
421 30 0 0 1405.892626 -632.518750 12 99.960948 0.560000 1498 1498 0.000000
421 27 0 0 1193.355008 -845.056368 12 99.960948 0.560000 1498 1498 0.000000
421 23 0 0 1161.070570 -277.575118 6 99.960948 0.560000 1498 1498 0.000000
421 15 0 0 1313.450428 -625.000000 11 99.960948 0.560000 1498 1498 0.000000
421 17 0 0 958.684740 -380.000000 5 99.960948 0.560000 1498 1498 0.000000
421 3 0 0 1173.567584 -465.000000 8 99.960948 0.560000 1498 1498 0.000000
421 12 0 0 893.723792 -345.000000 4 99.960948 0.560000 1498 1498 0.000000
421 13 0 0 1293.333272 -945.000000 14 99.960948 0.560000 1498 1498 0.000000
421 22 0 0 923.684740 -415.000000 5 99.960948 0.560000 1498 1498 0.000000
421 18 0 0 1198.528532 -540.000000 9 99.960948 0.560000 1498 1498 0.000000
421 2 0 0 1318.567584 -320.000000 8 99.960948 0.560000 1498 1498 0.000000
421 5 0 0 1143.411376 -895.000000 12 99.960948 0.560000 1498 1498 0.000000
421 24 0 0 1456.048834 -182.518750 8 99.960948 0.560000 1498 1498 0.000000
421 26 0 0 1475.970730 -362.518750 10 99.960948 0.560000 1498 1498 0.000000
421 8 0 0 1533.451980 -305.037500 10 99.960948 0.560000 1498 1498 0.000000
421 10 0 0 1453.451980 -385.037500 10 99.960948 0.560000 1498 1498 0.000000
421 6 0 0 1475.970730 -362.518750 10 99.960948 0.560000 1498 1498 0.000000
421 7 0 0 1535.736418 -902.518750 16 99.960948 0.560000 1498 1498 0.000000
421 20 0 0 1475.970730 -362.518750 10 99.960948 0.560000 1498 1498 0.000000
421 4 0 0 1523.372324 -615.000000 13 99.960948 0.560000 1498 1498 0.000000
421 1 0 0 1318.294220 -1020.000000 15 99.960948 0.560000 1498 1498 0.000000
421 11 0 0 1188.255168 -1250.000000 16 99.960948 0.560000 1498 1498 0.000000
421 19 0 0 808.880000 -30.000000 0 99.960948 0.560000 1498 1498 0.000000
481 19 0 0 838.880000 0.000000 0 99.960948 0.560000 1498 1498 0.000000
481 16 0 0 1538.606636 0.000000 7 99.960948 0.560000 1498 1498 671.666667
481 29 0 0 838.880000 0.000000 0 99.960948 0.560000 1498 1498 0.000000
481 14 0 0 1608.567584 -30.000000 8 99.960948 0.560000 1498 1498 0.000000
481 25 0 0 1048.540712 109.699764 1 99.960948 0.560000 1498 1498 671.666667
481 30 0 0 1420.853574 -717.518750 13 99.960948 0.560000 1498 1498 0.000000
481 13 0 0 1308.294220 -1030.000000 15 99.960948 0.560000 1498 1498 0.000000
481 28 0 0 1143.372324 -995.000000 13 99.960948 0.560000 1498 1498 0.000000
481 11 0 0 1238.177064 -1400.000000 18 99.960948 0.560000 1498 1498 0.000000
481 1 0 0 1313.255168 -1125.000000 16 99.960948 0.560000 1498 1498 0.000000
481 4 0 0 1548.333272 -690.000000 14 99.960948 0.560000 1498 1498 0.000000
481 20 0 0 1515.931678 -422.518750 11 99.960948 0.560000 1498 1498 0.000000
481 7 0 0 1585.658314 -1052.518750 18 99.960948 0.560000 1498 1498 0.000000
481 6 0 0 1515.931678 -422.518750 11 99.960948 0.560000 1498 1498 0.000000
481 10 0 0 1478.412928 -460.037500 11 99.960948 0.560000 1498 1498 0.000000
481 8 0 0 1573.412928 -365.037500 11 99.960948 0.560000 1498 1498 0.000000
481 26 0 0 1515.931678 -422.518750 11 99.960948 0.560000 1498 1498 0.000000
481 24 0 0 1526.009782 -212.518750 9 99.960948 0.560000 1498 1498 0.000000
481 5 0 0 1138.372324 -1000.000000 13 99.960948 0.560000 1498 1498 0.000000
481 2 0 0 1388.528532 -350.000000 9 99.960948 0.560000 1498 1498 0.000000
481 18 0 0 1268.489480 -570.000000 10 99.960948 0.560000 1498 1498 0.000000
481 22 0 0 908.684740 -430.000000 5 99.960948 0.560000 1498 1498 0.000000
481 12 0 0 878.723792 -360.000000 4 99.960948 0.560000 1498 1498 0.000000
481 3 0 0 1243.528532 -495.000000 9 99.960948 0.560000 1498 1498 0.000000
481 17 0 0 943.684740 -395.000000 5 99.960948 0.560000 1498 1498 0.000000
481 15 0 0 1353.411376 -685.000000 12 99.960948 0.560000 1498 1498 0.000000
481 23 0 0 1201.031518 -337.575118 7 99.960948 0.560000 1498 1498 0.000000
481 27 0 0 1243.276904 -995.056368 14 99.960948 0.560000 1498 1498 0.000000
481 21 0 0 1625.622130 -912.593986 17 99.960948 0.560000 1498 1498 0.000000
481 9 0 0 1538.295772 -700.037500 14 99.960948 0.560000 1498 1498 0.000000
541 4 0 0 2238.333272 0.000000 14 99.960948 0.560000 1498 1498 0.000000
541 22 0 0 1338.684740 0.000000 5 99.960948 0.560000 1498 1498 0.000000
541 14 0 0 1638.567584 0.000000 8 99.960948 0.560000 1498 1498 0.000000
541 19 0 0 823.880000 -15.000000 0 99.960948 0.560000 1498 1498 0.000000
541 16 0 0 1498.531636 -40.075000 7 99.960948 0.560000 1498 1498 671.666667
541 29 0 0 823.880000 -15.000000 0 99.960948 0.560000 1498 1498 0.000000
541 25 0 0 1023.465712 84.624764 1 99.960948 0.560000 1498 1498 671.666667
541 30 0 0 1450.814522 -787.518750 14 99.960948 0.560000 1498 1498 0.000000
541 21 0 0 1605.583078 -1032.593986 18 99.960948 0.560000 1498 1498 0.000000
541 23 0 0 1240.992466 -397.575118 8 99.960948 0.560000 1498 1498 0.000000
541 1 0 0 1308.216116 -1230.000000 17 99.960948 0.560000 1498 1498 0.000000
541 9 0 0 1663.217668 -775.037500 16 99.960948 0.560000 1498 1498 0.000000
541 27 0 0 1193.237852 -1145.056368 15 99.960948 0.560000 1498 1498 0.000000
541 15 0 0 1293.411376 -745.000000 12 99.960948 0.560000 1498 1498 0.000000
541 17 0 0 928.684740 -410.000000 5 99.960948 0.560000 1498 1498 0.000000
541 3 0 0 1213.528532 -525.000000 9 99.960948 0.560000 1498 1498 0.000000
541 12 0 0 863.723792 -375.000000 4 99.960948 0.560000 1498 1498 0.000000
541 18 0 0 1238.489480 -600.000000 10 99.960948 0.560000 1498 1498 0.000000
541 2 0 0 1358.528532 -380.000000 9 99.960948 0.560000 1498 1498 0.000000
541 5 0 0 1133.333272 -1105.000000 14 99.960948 0.560000 1498 1498 0.000000
541 24 0 0 1496.009782 -242.518750 9 99.960948 0.560000 1498 1498 0.000000
541 26 0 0 1455.931678 -482.518750 11 99.960948 0.560000 1498 1498 0.000000
541 8 0 0 1513.412928 -425.037500 11 99.960948 0.560000 1498 1498 0.000000
541 10 0 0 1503.373876 -535.037500 12 99.960948 0.560000 1498 1498 0.000000
541 6 0 0 1455.931678 -482.518750 11 99.960948 0.560000 1498 1498 0.000000
541 7 0 0 1635.580210 -1202.518750 20 99.960948 0.560000 1498 1498 0.000000
541 20 0 0 1455.931678 -482.518750 11 99.960948 0.560000 1498 1498 0.000000
541 11 0 0 1288.098960 -1550.000000 20 99.960948 0.560000 1498 1498 0.000000
541 28 0 0 1183.333272 -1055.000000 14 99.960948 0.560000 1498 1498 0.000000
541 13 0 0 1333.255168 -1105.000000 16 99.960948 0.560000 1498 1498 0.000000
601 13 0 0 2538.216116 0.000000 17 99.960948 0.560000 1498 1498 0.000000
601 26 0 0 2038.411376 0.000000 12 99.960948 0.560000 1498 1498 0.000000
601 2 0 0 1738.528532 0.000000 9 99.960948 0.560000 1498 1498 0.000000
601 12 0 0 1238.723792 0.000000 4 99.960948 0.560000 1498 1498 0.000000
601 29 0 0 838.880000 0.000000 0 99.960948 0.560000 1498 1498 0.000000
601 4 0 0 2278.294220 -60.000000 15 99.960948 0.560000 1498 1498 0.000000
601 22 0 0 1323.684740 -15.000000 5 99.960948 0.560000 1498 1498 0.000000
601 14 0 0 1608.567584 -30.000000 8 99.960948 0.560000 1498 1498 0.000000
601 25 0 0 998.390712 59.549764 1 99.960948 0.560000 1498 1498 671.666667
601 20 0 0 1510.892626 -527.518750 12 99.960948 0.560000 1498 1498 0.000000
601 16 0 0 1468.531636 -70.075000 7 99.960948 0.560000 1498 1498 0.000000
601 6 0 0 1495.892626 -542.518750 12 99.960948 0.560000 1498 1498 0.000000
601 7 0 0 1585.541158 -1352.518750 21 99.960948 0.560000 1498 1498 0.000000
601 21 0 0 1595.544026 -1142.593986 19 99.960948 0.560000 1498 1498 0.000000
601 1 0 0 1303.177064 -1335.000000 18 99.960948 0.560000 1498 1498 0.000000
601 28 0 0 1223.294220 -1115.000000 15 99.960948 0.560000 1498 1498 0.000000
601 5 0 0 1128.294220 -1210.000000 15 99.960948 0.560000 1498 1498 0.000000
601 8 0 0 1553.373876 -485.037500 12 99.960948 0.560000 1498 1498 0.000000
601 11 0 0 1238.059908 -1700.000000 21 99.960948 0.560000 1498 1498 0.000000
601 10 0 0 1528.334824 -610.037500 13 99.960948 0.560000 1498 1498 0.000000
601 24 0 0 1565.970730 -272.518750 10 99.960948 0.560000 1498 1498 0.000000
601 18 0 0 1208.489480 -630.000000 10 99.960948 0.560000 1498 1498 0.000000
